"IDRSSD"	RCON1039	RCON1041	RCON1042	RCON1043	RCON1044	RCON1209	RCON1280	RCON1281	RCON1282	RCON1350	RCON1374	RCON1752	RCON2155	RCON2163	RCON2192	RCON2800	RCON2920	RCON2941	RCON3129	RCON3190	RCONA510	
	AMORT COST HTM & AFS- US TREAS SEC	AMORT COST HTM & AFS- US GOVT AGEN	AMORT COST HTM & AFS- ST & POL SEC	AMORT COST HTM & AFS- PT MBS: GUAR	AMORT COST HTM & AFS- PT MBS: OTHR	AMORT COST HTM & AFS- OTH MBS: QUAR	AMORT COST HTM & AFS- OTH MBS: OTHR	AMORT COST HTM & AFS- OTH DEBT SEC	AMORT COST HTM & AFS- FGN DEB SEC	FED. FUNDS SOLD & SECURITIES RS.	AMORT COST HTM & AFS- TOTL DOM SEC	HISTCL COST OF ALL OTH AVL-FOR-SALE	CUSTOMERS LIABILITY ON ACCEPTANCES	NET DUE FROM FOREIGN OFFICES	TOTAL ASSETS	FED. FUNDS PURCHASED & SECURITIES RP	ACCEPTANCES EXECUTED FOR ACCT. & OUT	NET DUE TO FOREIGN OFFICES	TOTAL LIABILITIES, EXCL NET DUE TO	OTHER BORROWED MONEY	AMTZ COS OF AVL-FOR-SL INVES MUTL FD	
37										3646		213	0			0	0			0	0	
242										2382		138	0			0	0			1080	0	
279										3790		600	0			0	0			8500	500	
354										0		5	0			451	0			0	0	
439										5700		0	0			888	0			0	0	
457										2400		5	0			0	0			0	0	
505										1100		1321	0			0	0			4000	0	
1146										0		2272	0			0	0			16515	2508	
1155										3800		463	0			10937	0			0	0	
1351										7678		0	0			0	0			0	0	
1454										25500		1054	0			0	0			0	5	
1557										1799		23	0			0	0			118	0	
1632										411		800	0			2720	0			16000	0	
1669										11219		682	0			0	0			464	0	
1829										0		964	0			0	0			0	1658	
1856										740		20	0			0	0			0	0	
1959										1450		0	0			0	0			0	0	
2040										3652		920	0			0	0			15420	136	
2161										3325		198	0			0	0			0	0	
2376										13200		3969	0			33093	0			0	40000	
2451										90		95	0			0	0			1200	3	
2554										475		0	0			0	0			0	0	
2732										13300		181	0			0	0			9	0	
2750										2130		189	0			100	0			2589	0	
2938										0		1000	0			36004	0			20000	32	
2956										6000		0	0			0	0			0	0	
3252										0		145	0			2025	0			104	0	
3458										1660		47	0			1525	0			0	0	
3506										0		3977	0			17800	0			7000	0	
3579										2300		1464	0			4708	0			22413	0	
3720										0		625	0			3758	0			8113	0	
3953										360		45	0			0	0			0	0	
4138										0		759	0			1500	0			6217	4416	
4147										1425		13898	0			0	0			8000	1527	
4156										1500		617	0			0	0			11224	0	
4231										394		0	0			0	0			0	0	
4437										13		727	0			3401	0			442	0	
4745										1840		0	0			0	0			0	0	
4839										0		959	0			8194	0			18900	0	
5005										4746		1909	0			0	0			26274	11997	
5050										0		388	0			0	0			0	0	
5069										30150		0	0			0	0			0	712	
5135										7982		334	0			0	0			0	0	
5210										0		3565	0			33239	0			18262	0	
5247										116900		0	0			19265	0			3458	0	
5274										0		3065	0			354	0			1525	0	
5331										0		1523	0			7700	0			331	0	
5461										7950		0	0			0	0			27	1755	
5751										5375		0	0			0	0			0	0	
5939										14925		13168	0			34169	0			52251	0	
6039										2335		299	0			0	0			31	57	
6057										349		95	0			0	0			1900	0	
6141										6400		0	0			0	0			0	0	
6329										0		725	0			363	0			0	0	
6842										2450		66	0			0	0			301	0	
6972										93040		0	0			1269	0			2474	0	
7009										11700		0	0			0	0			0	71294	
7045										4700		0	0			0	0			0	0	
7157										100		0	0			0	0			0	0	
7166										865		1344	0			2000	0			0	0	
7456										0		86	0			250	0			0	0	
7634										3191		159	0			0	0			0	0	
8033										4875		423	0			0	0			2332	0	
8154										2281		132	0			0	0			0	0	
8417										1466628		2322	0			0	0			0	0	
8462										1100		21	0			0	0			0	0	
8547										17500		2969	0			0	0			22200	0	
8631										1816		168	0			0	0			0	0	
9115										338700		994	0			2611	0			0	609	
9160										21898		550	0			0	0			7650	0	
9339										0		3358	0			11982	0			38050	0	
9357										3000		7560	0			3596	0			144200	0	
9553										0		302	0			0	0			2244	0	
9807										117000		9817	0			44087	0			95784	0	
9955										2250		760	0			0	0			732	0	
10157										0		533	0			140	0			6375	4	
10250										6572		483	0			0	0			0	0	
10849										0		1212	0			0	0			6847	0	
10858										0		1465	0			11939	0			6122	0	
11145										800		589	0			0	0			11286	0	
11350										1175		26	0			332	0			154	0	
11640										500		1426	0			0	0			12753	0	
11837										0		846	0			6887	0			0	0	
12030										4756		541	0			0	0			0	0	
12058										2225		281	62			0	62			2018	0	
12142										2600		451	0			0	0			1000	0	
12245										2800		515	0			0	0			3500	0	
12311	29896	916529	103006	826448	0	489342	155838	161422	3500	69168	2686125	48554	13670	0	28358274	1913607	13670	1091892	24896811	1811575	144	
12357										5000		4	0			0	0			0	0	
12647										1100		143	0			0	0			0	0	
12656										330		23	0			0	0			0	0	
12937										0		600	0			1600	0			2039	0	
12946										3730		1394	0			0	0			15283	0	
12955										0		324	0			225	0			4000	0	
13037										9159		51	0			0	0			0	453	
13103										34597		2482	0			4485	0			3225	25366	
13251										840		102	0			0	0			0	0	
13309										0		15710	0			120200	0			240051	3003	
13457										0		3	0			0	0			100	3	
14052										83		264	0			595	0			0	0	
14155										609		228	0			0	0			3900	0	
14258										17000		3231	0			11900	0			25000	0	
14409	424415	74950	1965	1210731	1284010	1396165	946628	364459	675	125000	5703998	54750	1208	0	18324899	1499563	1208	279756	15552297	759814	0	
14454										225		469	0			0	0			8290	0	
14650										2100		55	0			0	0			0	0	
14753										0		9	0			1275	0			0	0	
14865										600		233	0			0	0			1800	0	
14931										3073		95	0			70	0			0	0	
14940										0		0	0			4298	0			0	0	
15536										14		4136	0			0	0			5000	0	
15732										10382		775	0			0	0			15000	0	
16337										2380		903	0			583	0			17070	0	
16355										0		193	0			2280	0			0	0	
16458										819		633	0			0	0			4806	0	
16551										1438		526	0			0	0			8835	0	
16748										3325		302	0			0	0			2000	0	
16766										0		5465	0			58300	0			100000	0	
16944										4500		0	0			0	0			0	0	
16953										5200		0	0			0	0			0	0	
17110										18443		219	0			0	0			0	0	
17147										2780		4195	0			62296	0			71712	0	
17259										200		233	0			0	0			2154	0	
17464										0		2045	0			12500	0			2850	312	
17549										0		456	0			0	0			0	0	
17642										6312		0	0			0	0			0	0	
17839										0		338	0			5134	0			0	0	
17950										100		640	0			0	0			1919	0	
18050										6101		898	0			0	0			4393	0	
18126										24203		12227	0			0	0			156512	0	
18135										6200		613	0			6220	0			4225	0	
18368										6000		648	0			0	0			12955	33	
18377										0		96	0			0	0			0	0	
18827										3000		454	0			0	0			757	0	
18836										4636		356	0			0	0			2368	46	
18854										2230		48	0			0	0			0	0	
18863										0		2773	0			6799	0			32825	0	
18957										2166		257	0			0	0			3573	0	
19356										3625		0	0			200	0			0	0	
19730										47383		23620	0			16572	0			10000	5	
19936										19690		933	0			5751	0			0	0	
19972										0		227	0			0	0			0	0	
20053										0		100	0			2016	0			1950	639	
20147										673		162	0			0	0			738	0	
20259										3291		38	0			0	0			0	2070	
20370										2600		461	0			0	0			2000	0	
20512										1500		784	0			0	0			10000	0	
20633										8100		279	0			0	0			2000	1000	
20754										910		0	0			0	0			0	0	
20839										5007		260	0			0	0			5200	0	
20857										124		316	0			0	0			4153	0	
20866										4448		276	0			0	0			0	0	
21256										885		18	0			0	0			0	0	
21359										800		32	0			0	0			366	437	
21630										2775		484	0			0	0			6561	0	
21658										6401		385	0			0	0			3081	0	
22048										13675		314	0			2297	0			535	2091	
22235										8773		845	0			0	0			14100	0	
22356										9640		1286	0			5339	0			265	10	
22459										2925		442	0			1957	0			1611	0	
22543										5250		176	0			0	0			113	0	
22552										1225		194	0			0	0			700	0	
22730										218		269	0			0	0			0	0	
22860										0		2786	0			0	0			64000	63126	
22936										0		300	0			1763	0			452	0	
22954										3323		188	0			0	0			2805	74	
23036										0		0	0			4253	0			37	0	
23045										7250		236	0			0	0			0	0	
23241										101946		34671	0			244032	0			548547	78804	
23344										6719		1060	0			609	0			10500	0	
23456										2795		174	0			0	0			236	0	
23504										13500		1393	0			0	0			0	0	
23540										14806		449	0			0	0			0	0	
23643										0		502	0			1650	0			613	0	
23755										7390		360	0			0	0			1000	0	
23812										12400		3512	0			4769	0			31751	863	
24006										53400		2275	0			0	0			0	0	
24266										73000		2053	0			0	0			17714	0	
24453										2032		1034	0			0	0			0	0	
24659										3100		0	0			0	0			0	0	
24668										0		431	0			3874	0			0	0	
24855										848		19	0			0	0			0	0	
24949										9100		1711	0			423	0			30000	662	
25357										1155		207	0			5	0			500	0	
25450										355695		7800	0			596044	0			20206	24977	
25647										16493		0	0			0	0			0	0	
25852										7310		1142	0			0	0			12000	0	
26149										115		0	0			416	0			0	0	
26233										5500		1385	0			0	0			1033	0	
26242										3765		2786	0			5900	0			22775	0	
26457										665		0	0			0	0			0	0	
26756										1800		63	0			0	0			900	0	
26765										7775		225	0			1200	0			0	0	
26859										500		1953	0			0	0			22054	0	
26916										9000		813	0			1493	0			5000	0	
27548										16000		2414	0			5037	0			42700	1277	
27614										0		1152	0			8483	0			0	0	
27838										0		2025	0			794	0			200	90	
27847										3505		446	0			0	0			3591	0	
28013										0		19350	0			197000	0			14	355	
28152										1730		229	0			0	0			2593	0	
28255										1475		431	0			0	0			0	4	
28349										0		810	0			2972	0			0	0	
28406										36582		2610	0			0	0			0	44334	
28572										2800		854	0			0	0			9665	1218	
28732										0		84	0			344	0			0	0	
29104										0		3489	0			76296	0			60000	2000	
29159										2515		52	0			0	0			286	0	
29252										0		509	0			200	0			7500	0	
29636										6100		1590	0			0	0			16686	0	
29850										1450		0	0			0	0			103	0	
29944										1675		0	0			0	0			0	0	
29953										1150		421	0			0	0			7065	0	
30025										15066		995	0			8720	0			0	0	
30052										2750		157	0			0	0			0	0	
30146										675		231	0			0	0			0	0	
30155										1100		951	0			0	0			16503	1254	
30258										8985		451	0			976	0			8402	0	
30418										1274		0	0			171636	0			0	0	
30502										5000		3355	0			5201	0			24000	4358	
30650										185		237	0			1076	0			1000	0	
30810										750000		20	0			0	0			5742861	0	
30856										0		498	0			11783	0			161	0	
31134										10499		219	0			0	0			0	0	
31152										0		518	0			4105	0			10351	246	
31255										1703		358	0			1279	0			803	0	
31303										210000		30000	223			134917	223			606060	1004	
31657										1440		0	0			0	0			0	0	
31826										6375		685	0			0	0			1000	1225	
31835										0		388	0			300	0			10000	0	
32159										3170		623	0			0	0			1190	0	
32234										150		43	0			11477	0			0	0	
32766										12175		24	0			0	0			0	0	
33147										0		680	0			0	0			10000	0	
33259										7525		669	0			865	0			0	0	
33268										0		50	0			0	0			0	0	
33549										3252		10	0			0	0			0	0	
33727										27739		1096	0			2393	0			255	0	
33754										1350		0	0			0	0			0	0	
33772										92830		7033	0			7532	0			0	0	
33839										1117		111	0			1054	0			0	0	
33857										9430		550	0			0	0			9000	0	
34032										1700		100	0			0	0			0	0	
34153										16603		309	0			0	0			0	0	
34359										171		306	0			0	0			443	0	
34425										25235		1252	0			2860	0			0	0	
34434										2000		569	0			0	0			43	0	
34452										1415		57	0			0	0			0	57	
34537										45010		6023	0			72743	0			40000	1762	
34555										9010		368	0			996	0			500	0	
34742										0		1077	0			3705	0			13154	0	
34836										1720		0	0			0	0			0	0	
34863										2251		0	0			0	0			0	0	
35057										1560		161	0			0	0			2181	0	
35244										0		3545	0			1420	0			23169	0	
35301	2290154	6368736	1443770	627160	0	406705	2750258	3391600	603104	12327234	20458453	18664	43952		42204506	18959275	43952	3639764	34328748	512064	2576966	
35570										0		111344	0			2028000	0			869	42834	
35646										5485		140	0			0	0			0	6	
35842										6531		188	0			0	0			0	0	
35851										2350		0	0			0	0			0	0	
35936										0		0	0			0	0			0	0	
36054										335		2237	0			428	0			16207	0	
36344										0		1125	0			18291	0			10500	0	
36456										630		121	0			0	0			335	0	
36830										3352		141	0			0	0			176	0	
36858										0		750	0			15009	0			0	0	
36933										5032		782	0			0	0			1166	0	
37051										9423		51	0			0	0			0	0	
37341										1502		19	0			0	0			0	0	
37350										0		80	0			0	0			200	0	
37378										5850		378	0			0	0			0	0	
37435										0		1574	0			3118	0			168	0	
37640										0		2774	0			29488	0			24183	1880	
37659										3242		95	0			0	0			0	0	
37743										968		233	0			0	0			0	3400	
37949										0		920	0			7700	0			7802	0	
38441										2250		88	0			0	0			0	0	
38478										15162		3044	0			0	0			10138	0	
38526										17385		1061	0			0	0			10413	1349	
38535										0		1175	0			1900	0			5000	375	
38740										3350		2288	0			0	0			45523	0	
39327										50643		0	0			4555	0			216	0	
39420										0		3660	0			48170	0			30345	0	
39475										0		4173	0			574	0			53027	1246	
39756										0		658	0			12102	0			695	0	
39934										3534		748	0			0	0			7000	200	
40033										1050		285	0			0	0			0	3180	
40051										0		2750	0			19169	0			55000	0	
40305										113850		12643	0			17300	0			34409	45040	
40350										3100		59	0			0	0			101	0	
40707										0		757	0			0	0			5600	0	
40855										3071		330	0			1000	0			4534	0	
41245										1522		45	0			0	0			0	0	
41553										6162		99	0			0	0			0	0	
41629										2000		474	0			0	0			5725	0	
41647										12010		2815	0			29099	0			47947	0	
41759										1530		6	0			0	0			0	0	
41825										7720		0	0			0	0			0	0	
41937										3854		240	0			0	0			700	0	
41955										2012		59	0			850	0			125	0	
42037										996		59	0			0	0			0	500	
42055										1100		327	0			0	0			0	0	
42354										3150		182	0			0	0			0	0	
42420										0		23593	0			254951	0			503094	10775	
42448										1675		1269	0			0	0			23569	0	
42457										1074		2	0			0	0			22	0	
42541	0	0	494304	161087	0	269385	78111	19057	0	3280417	1021992	59610	43	0	19032938	1049825	43	69140	17608786	2887865	48	
43052										0		380	0			562	0			4716	312	
43155										0		669	0			0	0			10000	0	
43173										0		22989	3403			0	3403			238000	0	
43324										2811		625	0			0	0			115	0	
43351										3000		0	0			0	0			0	0	
43454										1450		0	0			0	0			0	2	
43511										0		3153	0			3291	0			61361	0	
43641										1800		625	0			0	0			8205	0	
43669										80000		5447	385			268	404			68000	66203	
43744										3222		149	0			0	0			1000	0	
43856										1775		274	0			0	0			0	2529	
43959										6355		0	0			0	0			0	0	
44040										1829		562	0			8100	0			457	250	
44134	0	37367	29560	35597	0	29989	0	0	15	0	132528	2606	2398	0	1459906	171429	2398	83561	1256131	219000	0	
44433										8750		2069	400			0	400			23333	22055	
44451										16275		57	0			0	0			1797	0	
44602	0	4824	0	6538	0	0	2587	0	0	3756589	13949	16115	0	716920	5366691	107405	0	0	5530650	14036	0	
44741										7775		486	0			10507	0			141	0	
44750										0		113	0			1650	0			0	16595	
44929										2216		359	0			881	0			3772	0	
45038										0		0	0			894	0			0	0	
45047										0		276	0			660	0			5258	2542	
45056										900		0	0			0	0			0	0	
45270										12315		226	0			0	0			0	0	
45430										5885		676	0			0	0			11550	175	
45458										449		34	0			0	0			0	0	
45551										4855		4362	0			600	0			21651	6	
45560										2797		2310	0			21850	0			41741	0	
45627										1161		37884	0			137282	0			639370	0	
45775										0		746	0			0	0			0	0	
46053										7000		382	0			0	0			1000	500	
46905										2000		3941	0			39557	0			12000	47189	
46941										476		388	0			0	0			1022	0	
47153										1075		2	0			0	0			0	0	
47247										1050		566	0			0	0			0	0	
47256										100		96	0			0	0			0	0	
47377										0		5089	0			35500	0			20000	0	
47425										30452		1003	0			11351	0			0	0	
47452										6700		36	0			0	0			0	0	
47500										0		1055	0			0	0			0	4247	
47658										226		4	0			0	0			0	0	
48057										2100		127	0			0	0			0	0	
48150										545		110	0			0	0			1665	0	
48208										3980		1436	0			8367	0			1000	4224	
48374										0		3475	0			286	0			49422	4171	
48440										0		3	0			0	0			0	0	
48552										5375		147	0			0	0			1800	0	
48673										0		169	0			0	0			0	0	
48730										4500		2204	0			0	0			48	0	
49054										1900		92	0			0	0			0	0	
49148										110		337	0			0	0			275	0	
49241										9500		948	0			0	0			6210	0	
49344										4293		1967	0			0	0			31125	0	
49362	0	0	21415	2078036	0	0	81502	3141	50	3061858	2184144	64062	91	0	11091551	257254	91	0	10304334	15868	0	
49540										0		445	0			2608	0			1058	0	
49643										5442		0	0			0	0			0	0	
49652										3485		310	0			0	0			5829	0	
49821										16310		1439	0			0	0			7111	0	
49858										327		129	0			0	0			1468	0	
49951										6668		0	0			0	0			0	0	
50144										1595		0	0			0	0			0	0	
50461										1000		0	66			0	66			0	0	
50546										4700		638	0			0	0			12218	0	
50854										3938		0	0			0	0			0	0	
50957										4300		269	0			800	0			3065	0	
51253										0		430	0			1000	0			2245	1934	
51347										1255		549	0			2000	0			6821	0	
51356										3000		0	0			0	0			0	0	
51459										5200		437	0			0	0			0	0	
51730										3560		68	0			0	0			202	475	
51842										9532		356	0			0	0			1000	44	
51972										394		1523	0			0	0			19731	156	
52410										2029		313	0			0	0			0	0	
52456										1444		11	0			0	0			0	0	
52719										1511881		2334	0			0	0			209157	0	
52951										1800		201	0			0	0			0	0	
53015										2750		9	0			0	0			0	0	
53033	12502	0	10364	114059	0	0	0	0	0	234995	136925	11856	445	0	1564466	325826	445	0	1158454	0	0	
53051										5225		5	0			0	0			0	0	
53239										16747		0	0			0	0			0	0	
53453										1004		113	0			0	0			0	0	
53752										2925		42	0			0	0			0	1285	
54049										2707		400	0			0	0			462	0	
54058										0		525	0			1755	0			10480	0	
54124										1005		316	0			0	0			2000	0	
54357										1799		0	0			0	0			0	0	
54375										0		5870	0			38575	0			61500	0	
54441										4367		102	0			1057	0			0	0	
54656										0		279	0			120	0			3900	0	
55019										225336		771	0			4333	0			1240	2661	
55176										0		1648	0			0	0			17000	0	
55251										0		402	0			0	0			3500	0	
55336										7594		250	0			0	0			0	0	
55635										1108		214	0			0	0			0	0	
55653										405		201	0			8661	0			3500	0	
55916										44000		90	0			0	0			0	0	
56230										0		250	0			900	0			2600	0	
56258										7980		429	0			0	0			0	0	
56351										16860		533	0			0	0			4098	0	
56427										2900		15	0			0	0			0	1000	
56548										3636		487	0			0	0			4000	228	
56557										0		5738	0			88596	0			86200	0	
56717										3060		540	0			8252	0			4000	0	
56726										8100		430	0			0	0			0	0	
57040										2475		9	0			0	0			0	0	
57134										0		894	0			6041	0			17010	0	
57228										1719		283	0			0	0			4000	5292	
57255										4700		30	0			0	0			0	0	
57451										1277		591	0			0	0			2558	0	
57572										200		472	0			0	0			5000	170	
57956										0		4	0			5370	0			0	0	
58074										300		1601	0			0	0			15000	1642	
58207										0		391	0			1556	0			213	7469	
58225										770		447	0			1328	0			0	0	
58243	3004	65009	46996	72038	0	59410	29	5000	75	6709	267479	18633	0	0	1589371	61874	0	106042	1369276	87748	15918	
58355										1700		0	0			0	0			0	0	
58551										1820		0	0			0	0			0	0	
58636										3917		833	0			0	0			1428	4	
58757										1375		2	0			0	0			12	0	
58971										0		7529	0			157435	0			80233	0	
59259										1897		190	0			0	0			0	0	
59316										7580		1400	0			6246	0			25394	174	
59352										1100		104	0			0	0			81	0	
59679										2700		148	0			0	0			0	326	
59754										30		112	0			0	0			0	0	
60143	56446	0	16578	951209	1214	1807770	5124	50768	2500	1048853	2891609	92973	9489	894546	34512272	5509812	9489	0	31738153	3347102	0	
60219										2391		483	0			0	0			3000	0	
60330										16493		1023	0			337	0			3742	0	
60433										9700		1275	0			0	0			6500	0	
60545										0		120	0			1602	0			57	0	
60554										3029		129	0			0	0			1326	0	
60648										20518		1033	0			0	0			110	0	
61001										0		2580	0			2100	0			48229	14887	
61122										9875		5950	0			0	0			97105	7091	
61355										0		1423	0			1400	0			9200	0	
61476										0		965	0			0	0			6000	9841	
61533										41127		0	0			2816	0			0	0	
61757										12000		412	0			6063	0			0	0	
61832										6860		484	0			0	0			0	0	
61953										1005		170	0			0	0			0	0	
62044										2526		302	0			0	0			1678	0	
62101										80000		19822	56			1011080	56			368488	0	
62147										2257		1269	0			0	0			1500	0	
62651										0		204	0			0	0			1424	2	
62709										1700		6	0			0	0			0	0	
63050										3600		0	0			0	0			0	0	
63069	57894	242760	187519	691476	0	285298	93896	31924	2000	395000	1669155	39438	7924	0	10096337	171531	7924	7895	9276684	616379	76388	
63078										2500		2029	0			0	0			32500	132	
63201										9700		19	0			0	0			0	0	
63359										16500		0	0			0	0			0	79	
63573										0		3533	0			0	0			21000	1100	
63733										30728		237	0			0	0			0	0	
63742										17627		151	0			0	0			0	0	
63751										123		34	0			0	0			191	0	
63957										31938		249	0			0	0			0	0	
64150										3415		165	0			0	0			598	0	
64253										380		5	0			0	0			0	0	
64543										28102		2090	0			0	0			30943	0	
64552										985		11	0			0	0			0	0	
64619	2491	0	34518	439283	0	72449	0	17498	1500	10000	567739	6176	609	0	1411174	147096	609	2998	1320973	104038	0	
64646										1474		322	0			0	0			0	0	
64730										2300		1117	0			0	0			10503	0	
64758										9164		15	0			0	0			195	0	
65205										23475		3965	0			0	0			0	40	
65241										1685		360	0			0	0			6606	0	
65513	498	0	1654	20	0	0	0	70865	21185	101240	94222	375	0	0	399141	0	0	0	357787	19	0	
65559										0		247	0			645	0			478	500	
65746										1020		5214	0			4084	0			88104	0	
65858										75		2037	0			0	0			1248	0	
66015	0	18058	0	0	0	0	0	3000	0	10000	21889	578	0	124276	100012	0	0		200195	0	831	
66154										1600		629	0			0	0			8388	0	
66172										0		7938	0			0	0			129206	11150	
66275										0		1866	0			0	0			5862	0	
66350										0		381	0			0	0			2942	0	
66613										67290		1050	0			0	0			0	0	
66837										1847		1621	0			0	0			12000	0	
66846										480		1084	0			3600	0			16500	0	
66903										32		3140	0			14593	0			25548	2932	
67142										5959		448	0			0	0			40	0	
67151										1000		2001	0			6600	0			15221	0	
67209										3094		1595	0			1394	0			31319	28754	
67254										0		0	0			280	0			0	0	
67311	1009	195899	109136	1147268	0	277203	23365	91360	0	0	1895100	99153	589	0	10153925	1036306	589	0	9280428	399044	49860	
67414										1081		498	0			1651	0			5300	0	
67777										3425		3460	0			0	0			48602	7719	
67852										203714		16137	0			43474	0			12717	4	
68345										7500		1010	0			0	0			13659	0	
68372										1750		837	0			0	0			10096	62	
68448										5944		72	0			0	0			0	6	
68569										750955		44425	400			378447	400			83	0	
68756										7522		263	0			0	0			2000	0	
68831										6200		0	0			0	0			0	0	
68840										868		973	0			1207	0			6206	0	
68859										15965		669	0			3783	0			2037	0	
68943										9360		954	0			0	0			13158	0	
69333										16259		1345	0			245	0			896	0	
69351										1900		24	0			0	0			0	0	
69650										2575		0	0			0	0			0	0	
69678										9692		2181	0			5672	0			0	2899	
69847										883		0	0			0	0			0	0	
70049										9400		419	0			0	0			465	0	
70058										0		688	0			268	0			2541	0	
70076										2672		83	0			0	0			0	0	
70151										7035		0	0			0	0			0	0	
70218										3000		363	119			0	119			3000	2363	
70254										0		15	0			0	0			0	0	
70414										2000		871	0			0	0			10824	0	
70638										0		551	0			0	0			5070	0	
70955										425		0	0			0	0			0	0	
71318										7162		4266	0			0	0			63735	12513	
71457										855		507	0			0	0			7087	0	
71671										261		1273	0			655	0			7923	3389	
71859										450		0	0			0	0			0	0	
72258										0		0	0			0	0			0	0	
72276										8494		1093	0			1260	0			7000	0	
72351										2734		0	0			0	0			0	0	
72418										760		854	0			2155	0			5000	898	
72454										600		171	0			0	0			0	0	
72614										4502		0	0			3885	0			0	394	
72678										0		2691	0			0	0			10000	40	
73031										5578		589	0			0	0			2500	0	
73116										21600		1607	0			0	0			17850	0	
73152										1980		196	0			0	0			500	0	
73554										7500		2	0			0	0			0	0	
73956										0		116	0			300	0			0	0	
74056										0		261	0			0	0			2764	0	
74140										27000		2062	0			0	0			7381	0	
74159										0		65	0			0	0			0	0	
74337										1050		867	0			0	0			0	0	
74403										0		1013	0			1586	0			12117	4427	
74449										1786		25	0			0	0			0	0	
74458										904		117	0			223	0			2250	0	
75053										0		1588	0			6400	0			23585	0	
75259										1000		0	0			0	0			0	385	
75446										1070		1389	0			218	0			26287	0	
75455										3630		0	0			0	0			0	0	
75558										50		203	0			0	0			0	0	
75576										16710		40132	0			0	0			690877	0	
75633	1390397	2543824	3600	1825388	0	0	0	0	0	340850	5763209	1235	9322		19426225	3969778	9322	1790270	15820278	1697646	0	
75651										800		234	0			0	0			1500	0	
75857										4739		508	0			500	0			4613	0	
76050										0		450	0			1225	0			0	7586	
76117										12100		11456	0			28362	0			228090	11005	
76135										24375		983	0			0	0			0	0	
76153										0		262	0			540	0			1549	0	
76201	133000	4314000	1442000	9153000	0	3176000	1267000	1828000	60000	4955000	21833000	1189000	80000	1159000	157701000	7742000	80000	0	139659000	10192000	460000	
76443										4675		1047	0			1000	0			12314	0	
76742										12800		1252	0			0	0			23383	0	
76854										900		759	0			0	0			0	0	
77150										1900		0	0			0	0			0	0	
77253										1380		214	0			0	0			0	0	
77347										0		2005	0			16239	0			31000	0	
77374										2916		5302	0			5999	0			87733	0	
77422										67943		306	0			51122	0			0	1000	
77758										8900		1589	0			5091	0			13438	0	
77851										13650		2774	0			22167	0			34745	11066	
78036										5000		1698	0			0	0			0	0	
78054										2700		350	0			0	0			5514	0	
78157										3875		0	0			0	0			0	0	
78241										4475		20	0			0	0			0	0	
78559										1155		23	0			0	0			0	0	
78643										135		352	0			0	0			3500	441	
78858										1150		0	0			0	0			0	1522	
79042										1100		183	0			7872	0			3562	0	
79127										4000		18	0			0	0			0	0	
79145										5101		1018	0			0	0			0	0	
79257										1900		0	0			0	0			0	0	
79855										2150		472	0			2029	0			8400	0	
80020										1800		109	0			0	0			0	0	
80150										13200		541	0			1400	0			0	4322	
80431										3657		468	0			0	0			0	0	
80552										1400		6	0			0	0			0	0	
80936										1300		306	0			0	0			0	0	
81054										8010		246	0			0	0			0	0	
81223										7201		832	0			9692	0			0	8	
81429										5086		250	0			0	0			4000	0	
82024										537		863	0			5298	0			0	0	
82033										2570		372	0			0	0			68	0	
82257										690		104	0			0	0			1912	0	
82350										1471		148	0			0	0			697	0	
82659										4925		118	0			0	0			1000	0	
83151										3557		169	0			1739	0			1875	0	
83236										5259		0	0			0	0			0	0	
83311										0		0	0			47973	0			200715	0	
83357										119		0	0			0	0			0	0	
83450										0		2722	0			16551	0			6499	0	
83638	0	65399	11409	241391	0	329569	41578	82079	38420	40326	1000283	5953	2518	0	2202867	101718	2518	7533	2024425	60500	190438	
83834										8925		149	0			0	0			485	0	
83852										7800		0	0			0	0			0	0	
83955										4185		203	0			0	0			374	0	
84046										0		250	0			630	0			4385	0	
84055										900		56	0			0	0			0	0	
84251										550		0	0			0	0			0	2	
84345										6950		265	0			0	0			0	1001	
84541										400		897	0			0	0			11384	5068	
84804										2300		0	0			0	0			0	0	
84970										0		4321	0			2758	0			65350	5	
85043										7400		47	0			0	0			190	0	
85052										0		26	0			0	0			0	0	
85258										3750		225	0			0	0			4500	0	
85454										3500		0	0			0	0			0	0	
85856										403		66	0			0	0			19	0	
85931										4100		933	0			0	0			13185	0	
86349										0		570	0			2405	0			0	0	
86358										1500		0	0			0	0			0	0	
86527										0		4218	0			12120	0			78281	1407	
86554										1412		241	0			0	0			1000	0	
87047										4950		295	0			0	0			0	0	
87159										0		109	0			4250	0			0	0	
87234										0		1155	0			24921	0			1000	0	
87476										0		3041	0			0	0			56553	1369	
87533										0		0	0			17020	0			0	0	
87944										0		3005	0			6326	0			35000	0	
88240										800		156	0			1891	0			0	0	
88259										1400		240	0			0	0			3987	200	
88352										100		0	0			1000	0			0	0	
88455										0		965	0			2992	0			12919	0	
88530										17350		1165	0			0	0			16467	0	
88802										446460		68540	0			479515	0			884666	10099	
88950										647		30	0			120	0			0	0	
89032										8650		459	0			0	0			69	0	
89135										5562		236	0			0	0			0	0	
89162										24		0	0			0	0			0	0	
89452										600		449	0			0	0			8982	0	
89751										0		659	0			0	0			0	0	
89854										4575		268	0			0	0			743	727	
89957										2810		86	0			0	0			0	0	
90047										967		0	0			0	0			0	0	
90159										4400		189	0			695	0			0	0	
90234										24150		385	0			3079	0			185	0	
