RCFD3561,RCFD3562,RCFD7701,RCFD7702,IDRSSD,RCON9999
,,,,23456,2015-06-30
,,,,23504,2015-06-30
,,,,23643,2015-06-30
,,,,23755,2015-06-30
,,,,24006,2015-06-30
,,,,24378,2015-06-30
,,,,24453,2015-06-30
,,,,24659,2015-06-30
,,,,24668,2015-06-30
,,,,24855,2015-06-30
,,,,24949,2015-06-30
,,,,25357,2015-06-30
,,,,25647,2015-06-30
,,,,26176,2015-06-30
,,,,26242,2015-06-30
,,,,26457,2015-06-30
,,,,26765,2015-06-30
,,,,27070,2015-06-30
,,,,27548,2015-06-30
,,,,27614,2015-06-30
,,,,27847,2015-06-30
,,,,28013,2015-06-30
,,,,28152,2015-06-30
,,,,28255,2015-06-30
,,,,28349,2015-06-30
,,,,28406,2015-06-30
,,,,28675,2015-06-30
,,,,28732,2015-06-30
,,,,29476,2015-06-30
,,,,29636,2015-06-30
,,,,29878,2015-06-30
,,,,30052,2015-06-30
,,,,30418,2015-06-30
,,,,30502,2015-06-30
,,,,30650,2015-06-30
,,,,30810,2015-06-30
,,,,30874,2015-06-30
,,,,31134,2015-06-30
,,,,31255,2015-06-30
,,,,31657,2015-06-30
,,,,31826,2015-06-30
,,,,31835,2015-06-30
,,,,32234,2015-06-30
,,,,32766,2015-06-30
,,,,32971,2015-06-30
,,,,33147,2015-06-30
,,,,33259,2015-06-30
,,,,33268,2015-06-30
,,,,33370,2015-06-30
,,,,33839,2015-06-30
,,,,33857,2015-06-30
,,,,34425,2015-06-30
,,,,34434,2015-06-30
,,,,34452,2015-06-30
,,,,34537,2015-06-30
,,,,34555,2015-06-30
,,,,34742,2015-06-30
,,,,34836,2015-06-30
,,,,35057,2015-06-30
,,,,35301,2015-06-30
,,,,35570,2015-06-30
,,,,35646,2015-06-30
,,,,35842,2015-06-30
,,,,35879,2015-06-30
,,,,36456,2015-06-30
,,,,36933,2015-06-30
,,,,37051,2015-06-30
,,,,37341,2015-06-30
,,,,37435,2015-06-30
,,,,37640,2015-06-30
,,,,37659,2015-06-30
,,,,37743,2015-06-30
,,,,37949,2015-06-30
,,,,38740,2015-06-30
,,,,39327,2015-06-30
,,,,39420,2015-06-30
,,,,39475,2015-06-30
,,,,39756,2015-06-30
,,,,40033,2015-06-30
,,,,40350,2015-06-30
,,,,40499,2015-06-30
,,,,40855,2015-06-30
,,,,41245,2015-06-30
,,,,41553,2015-06-30
,,,,41629,2015-06-30
,,,,41825,2015-06-30
,,,,41937,2015-06-30
,,,,41955,2015-06-30
,,,,42037,2015-06-30
,,,,42055,2015-06-30
,,,,42354,2015-06-30
,,,,42372,2015-06-30
,,,,42420,2015-06-30
,,,,42448,2015-06-30
,,,,42457,2015-06-30
,,,,43052,2015-06-30
,,,,43351,2015-06-30
,,,,43744,2015-06-30
,,,,43856,2015-06-30
,,,,43959,2015-06-30
,,,,44040,2015-06-30
,,,,44433,2015-06-30
,,,,44741,2015-06-30
,,,,44750,2015-06-30
,,,,44929,2015-06-30
,,,,45038,2015-06-30
,,,,45047,2015-06-30
,,,,45056,2015-06-30
,,,,45430,2015-06-30
,,,,45458,2015-06-30
,,,,45551,2015-06-30
,,,,45560,2015-06-30
,,,,45775,2015-06-30
,,,,46053,2015-06-30
,,,,46941,2015-06-30
,,,,47247,2015-06-30
,,,,47256,2015-06-30
,,,,47452,2015-06-30
,,,,47500,2015-06-30
,,,,48057,2015-06-30
,,,,48150,2015-06-30
,,,,48374,2015-06-30
,,,,48440,2015-06-30
,,,,49054,2015-06-30
,,,,49148,2015-06-30
,,,,49241,2015-06-30
,,,,49344,2015-06-30
,,,,49643,2015-06-30
,,,,49652,2015-06-30
,,,,49821,2015-06-30
,,,,49858,2015-06-30
,,,,49951,2015-06-30
,,,,50144,2015-06-30
,,,,50461,2015-06-30
,,,,50546,2015-06-30
,,,,50854,2015-06-30
,,,,50872,2015-06-30
,,,,50957,2015-06-30
,,,,51253,2015-06-30
,,,,51356,2015-06-30
,,,,51459,2015-06-30
,,,,51842,2015-06-30
,,,,52719,2015-06-30
,,,,52951,2015-06-30
,,,,53033,2015-06-30
,,,,53051,2015-06-30
,,,,53752,2015-06-30
,,,,54049,2015-06-30
,,,,54058,2015-06-30
,,,,54375,2015-06-30
,,,,54441,2015-06-30
,,,,54656,2015-06-30
,,,,54973,2015-06-30
,,,,55336,2015-06-30
,,,,55635,2015-06-30
,,,,55653,2015-06-30
,,,,55970,2015-06-30
,,,,56258,2015-06-30
,,,,56351,2015-06-30
,,,,56427,2015-06-30
,,,,56548,2015-06-30
,,,,56557,2015-06-30
,,,,56717,2015-06-30
,,,,57040,2015-06-30
,,,,57228,2015-06-30
,,,,57451,2015-06-30
,,,,58177,2015-06-30
,,,,58207,2015-06-30
,,,,58225,2015-06-30
,,,,58243,2015-06-30
,,,,58355,2015-06-30
,,,,58551,2015-06-30
,,,,58636,2015-06-30
,,,,58757,2015-06-30
,,,,58971,2015-06-30
,,,,59316,2015-06-30
,,,,59352,2015-06-30
,,,,59370,2015-06-30
,,,,59754,2015-06-30
,,,,60143,2015-06-30
,,,,60330,2015-06-30
,,,,60545,2015-06-30
,,,,60554,2015-06-30
,,,,60648,2015-06-30
,,,,61122,2015-06-30
,,,,61177,2015-06-30
,,,,61355,2015-06-30
,,,,61476,2015-06-30
,,,,61757,2015-06-30
,,,,61832,2015-06-30
,,,,61953,2015-06-30
,,,,62044,2015-06-30
,,,,62110,2015-06-30
,,,,62147,2015-06-30
,,,,62772,2015-06-30
,,,,63050,2015-06-30
,,,,63069,2015-06-30
,,,,63201,2015-06-30
,,,,63573,2015-06-30
,,,,63733,2015-06-30
,,,,63742,2015-06-30
,,,,63751,2015-06-30
,,,,64150,2015-06-30
,,,,64543,2015-06-30
,,,,64552,2015-06-30
,,,,64730,2015-06-30
,,,,65205,2015-06-30
,,,,65241,2015-06-30
,,,,65513,2015-06-30
,,,,65559,2015-06-30
,,,,65746,2015-06-30
,,,,65858,2015-06-30
,,,,66154,2015-06-30
,,,,66275,2015-06-30
,,,,66677,2015-06-30
,,,,67142,2015-06-30
,,,,67151,2015-06-30
,,,,67209,2015-06-30
,,,,67254,2015-06-30
,,,,67311,2015-06-30
,,,,67656,2015-06-30
,,,,67870,2015-06-30
,,,,68345,2015-06-30
,,,,68448,2015-06-30
,,,,68671,2015-06-30
,,,,68756,2015-06-30
,,,,68831,2015-06-30
,,,,68840,2015-06-30
,,,,68859,2015-06-30
,,,,68943,2015-06-30
,,,,69333,2015-06-30
,,,,69678,2015-06-30
,,,,70058,2015-06-30
,,,,70218,2015-06-30
,,,,70414,2015-06-30
,,,,70638,2015-06-30
,,,,70955,2015-06-30
,,,,71073,2015-06-30
,,,,71318,2015-06-30
,,,,71457,2015-06-30
,,,,71859,2015-06-30
,,,,72258,2015-06-30
,,,,72351,2015-06-30
,,,,72454,2015-06-30
,,,,72678,2015-06-30
,,,,73116,2015-06-30
,,,,73152,2015-06-30
,,,,73554,2015-06-30
,,,,73956,2015-06-30
,,,,74056,2015-06-30
,,,,74140,2015-06-30
,,,,74159,2015-06-30
,,,,74403,2015-06-30
,,,,74449,2015-06-30
,,,,75053,2015-06-30
,,,,75259,2015-06-30
,,,,75446,2015-06-30
,,,,75455,2015-06-30
,,,,75558,2015-06-30
,,,,75633,2015-06-30
,,,,75651,2015-06-30
,,,,76153,2015-06-30
,,,,76443,2015-06-30
,,,,76854,2015-06-30
,,,,77150,2015-06-30
,,,,77253,2015-06-30
,,,,77422,2015-06-30
,,,,77851,2015-06-30
,,,,78157,2015-06-30
,,,,78241,2015-06-30
,,,,78559,2015-06-30
,,,,78858,2015-06-30
,,,,79042,2015-06-30
,,,,79127,2015-06-30
,,,,79145,2015-06-30
,,,,79257,2015-06-30
,,,,79855,2015-06-30
,,,,80020,2015-06-30
,,,,80150,2015-06-30
,,,,80374,2015-06-30
,,,,80431,2015-06-30
,,,,80552,2015-06-30
,,,,80936,2015-06-30
,,,,81175,2015-06-30
,,,,81429,2015-06-30
,,,,82033,2015-06-30
,,,,82257,2015-06-30
,,,,82350,2015-06-30
,,,,82659,2015-06-30
,,,,83151,2015-06-30
,,,,83236,2015-06-30
,,,,83375,2015-06-30
,,,,83638,2015-06-30
,,,,83834,2015-06-30
,,,,83852,2015-06-30
,,,,83955,2015-06-30
,,,,84046,2015-06-30
,,,,84251,2015-06-30
,,,,84541,2015-06-30
,,,,84804,2015-06-30
,,,,85052,2015-06-30
,,,,85258,2015-06-30
,,,,85454,2015-06-30
,,,,85472,2015-06-30
,,,,85931,2015-06-30
,,,,86349,2015-06-30
,,,,86358,2015-06-30
,,,,86554,2015-06-30
,,,,86675,2015-06-30
,,,,87047,2015-06-30
,,,,87159,2015-06-30
,,,,87177,2015-06-30
,,,,87234,2015-06-30
,,,,87476,2015-06-30
,,,,87579,2015-06-30
,,,,88231,2015-06-30
,,,,88240,2015-06-30
,,,,88259,2015-06-30
,,,,88352,2015-06-30
,,,,88455,2015-06-30
,,,,88530,2015-06-30
,,,,88772,2015-06-30
,,,,88950,2015-06-30
,,,,89032,2015-06-30
,,,,89135,2015-06-30
,,,,89751,2015-06-30
,,,,89854,2015-06-30
,,,,89957,2015-06-30
,,,,90047,2015-06-30
,,,,90177,2015-06-30
,,,,90328,2015-06-30
,,,,90337,2015-06-30
,,,,90579,2015-06-30
,,,,90645,2015-06-30
,,,,91101,2015-06-30
,,,,91156,2015-06-30
,,,,91615,2015-06-30
,,,,91651,2015-06-30
,,,,91754,2015-06-30
,,,,91950,2015-06-30
,,,,92050,2015-06-30
,,,,92144,2015-06-30
,,,,92676,2015-06-30
,,,,92706,2015-06-30
,,,,92902,2015-06-30
,,,,93244,2015-06-30
,,,,93543,2015-06-30
,,,,93619,2015-06-30
,,,,93758,2015-06-30
,,,,94139,2015-06-30
,,,,94456,2015-06-30
,,,,94522,2015-06-30
,,,,94755,2015-06-30
,,,,94858,2015-06-30
,,,,95051,2015-06-30
,,,,95659,2015-06-30
,,,,95677,2015-06-30
,,,,96553,2015-06-30
,,,,97055,2015-06-30
,,,,97279,2015-06-30
,,,,97457,2015-06-30
,,,,97804,2015-06-30
,,,,97943,2015-06-30
,,,,98351,2015-06-30
,,,,98463,2015-06-30
,,,,98717,2015-06-30
,,,,99143,2015-06-30
,,,,99255,2015-06-30
,,,,99376,2015-06-30
,,,,99442,2015-06-30
,,,,99536,2015-06-30
,,,,99853,2015-06-30
,,,,99974,2015-06-30
,,,,100236,2015-06-30
,,,,100357,2015-06-30
,,,,100562,2015-06-30
,,,,100777,2015-06-30
,,,,100843,2015-06-30
,,,,101019,2015-06-30
,,,,101037,2015-06-30
,,,,101439,2015-06-30
,,,,101671,2015-06-30
,,,,101738,2015-06-30
,,,,101952,2015-06-30
,,,,102155,2015-06-30
,,,,102173,2015-06-30
,,,,102333,2015-06-30
,,,,102342,2015-06-30
,,,,102539,2015-06-30
,,,,102557,2015-06-30
,,,,102874,2015-06-30
,,,,103134,2015-06-30
,,,,103255,2015-06-30
,,,,103563,2015-06-30
,,,,103602,2015-06-30
,,,,104234,2015-06-30
,,,,104542,2015-06-30
,,,,104971,2015-06-30
,,,,105026,2015-06-30
,,,,105071,2015-06-30
,,,,105222,2015-06-30
,,,,105473,2015-06-30
,,,,105530,2015-06-30
,,,,106359,2015-06-30
,,,,106377,2015-06-30
,,,,106452,2015-06-30
,,,,106676,2015-06-30
,,,,107226,2015-06-30
,,,,107244,2015-06-30
,,,,107459,2015-06-30
,,,,107570,2015-06-30
,,,,107758,2015-06-30
,,,,108072,2015-06-30
,,,,108269,2015-06-30
,,,,108474,2015-06-30
,,,,108652,2015-06-30
,,,,108746,2015-06-30
,,,,108951,2015-06-30
,,,,109136,2015-06-30
,,,,109154,2015-06-30
,,,,109453,2015-06-30
,,,,109574,2015-06-30
,,,,109659,2015-06-30
,,,,110413,2015-06-30
,,,,110936,2015-06-30
,,,,110945,2015-06-30
,,,,110972,2015-06-30
,,,,111157,2015-06-30
,,,,111205,2015-06-30
,,,,111661,2015-06-30
,,,,111942,2015-06-30
,,,,111979,2015-06-30
,,,,112163,2015-06-30
,,,,112332,2015-06-30
,,,,112444,2015-06-30
,,,,112510,2015-06-30
,,,,112556,2015-06-30
,,,,112837,2015-06-30
,,,,113003,2015-06-30
,,,,113030,2015-06-30
,,,,113441,2015-06-30
,,,,113601,2015-06-30
,,,,113740,2015-06-30
,,,,113937,2015-06-30
,,,,114149,2015-06-30
,,,,114158,2015-06-30
,,,,114251,2015-06-30
,,,,114260,2015-06-30
,,,,114457,2015-06-30
,,,,114774,2015-06-30
,,,,114840,2015-06-30
,,,,114859,2015-06-30
,,,,115100,2015-06-30
,,,,115146,2015-06-30
,,,,115575,2015-06-30
,,,,116077,2015-06-30
,,,,116358,2015-06-30
,,,,116554,2015-06-30
,,,,116639,2015-06-30
,,,,116732,2015-06-30
,,,,116741,2015-06-30
,,,,116871,2015-06-30
,,,,117038,2015-06-30
,,,,117074,2015-06-30
,,,,117458,2015-06-30
,,,,117672,2015-06-30
,,,,117775,2015-06-30
,,,,118156,2015-06-30
,,,,118660,2015-06-30
,,,,118736,2015-06-30
,,,,119153,2015-06-30
,,,,119528,2015-06-30
,,,,119779,2015-06-30
,,,,119872,2015-06-30
,,,,120476,2015-06-30
,,,,120542,2015-06-30
,,,,120609,2015-06-30
,,,,120953,2015-06-30
,,,,121642,2015-06-30
,,,,121651,2015-06-30
,,,,121679,2015-06-30
,,,,121914,2015-06-30
,,,,122153,2015-06-30
,,,,122546,2015-06-30
,,,,122573,2015-06-30
,,,,122854,2015-06-30
,,,,123075,2015-06-30
,,,,123374,2015-06-30
,,,,123646,2015-06-30
,,,,124344,2015-06-30
,,,,124830,2015-06-30
,,,,125154,2015-06-30
,,,,125471,2015-06-30
,,,,125855,2015-06-30
,,,,125873,2015-06-30
,,,,125958,2015-06-30
,,,,126012,2015-06-30
,,,,126049,2015-06-30
,,,,126254,2015-06-30
,,,,126375,2015-06-30
,,,,126553,2015-06-30
,,,,126740,2015-06-30
,,,,126834,2015-06-30
,,,,127055,2015-06-30
,,,,127224,2015-06-30
,,,,127701,2015-06-30
,,,,128258,2015-06-30
,,,,128511,2015-06-30
,,,,128904,2015-06-30
,,,,129349,2015-06-30
,,,,129358,2015-06-30
,,,,129479,2015-06-30
,,,,129732,2015-06-30
,,,,129853,2015-06-30
,,,,129910,2015-06-30
,,,,130345,2015-06-30
,,,,130541,2015-06-30
,,,,130671,2015-06-30
,,,,130813,2015-06-30
,,,,131034,2015-06-30
,,,,131155,2015-06-30
,,,,131173,2015-06-30
,,,,131418,2015-06-30
,,,,131436,2015-06-30
,,,,131650,2015-06-30
,,,,131717,2015-06-30
,,,,131940,2015-06-30
,,,,132107,2015-06-30
,,,,132152,2015-06-30
,,,,132451,2015-06-30
,,,,132554,2015-06-30
,,,,132778,2015-06-30
,,,,132938,2015-06-30
,,,,133579,2015-06-30
,,,,133850,2015-06-30
,,,,133971,2015-06-30
,,,,134156,2015-06-30
,,,,134437,2015-06-30
,,,,134455,2015-06-30
,,,,134848,2015-06-30
,,,,135836,2015-06-30
,,,,135854,2015-06-30
,,,,136048,2015-06-30
,,,,136338,2015-06-30
,,,,136459,2015-06-30
,,,,136655,2015-06-30
,,,,137205,2015-06-30
,,,,137447,2015-06-30
,,,,137456,2015-06-30
,,,,137559,2015-06-30
,,,,137643,2015-06-30
,,,,137652,2015-06-30
,,,,137821,2015-06-30
,,,,137915,2015-06-30
,,,,138051,2015-06-30
,,,,138257,2015-06-30
,,,,138556,2015-06-30
,,,,138725,2015-06-30
,,,,138752,2015-06-30
,,,,139133,2015-06-30
,,,,139478,2015-06-30
,,,,139553,2015-06-30
,,,,139656,2015-06-30
,,,,139740,2015-06-30
,,,,139834,2015-06-30
,,,,139843,2015-06-30
,,,,139955,2015-06-30
,,,,140018,2015-06-30
,,,,140157,2015-06-30
,,,,140362,2015-06-30
,,,,140634,2015-06-30
,,,,141211,2015-06-30
,,,,141341,2015-06-30
,,,,141350,2015-06-30
,,,,141453,2015-06-30
,,,,141556,2015-06-30
,,,,141677,2015-06-30
,,,,141958,2015-06-30
,,,,142049,2015-06-30
,,,,142179,2015-06-30
,,,,142571,2015-06-30
,,,,142656,2015-06-30
,,,,142955,2015-06-30
,,,,143073,2015-06-30
,,,,143372,2015-06-30
,,,,143662,2015-06-30
,,,,143859,2015-06-30
,,,,143952,2015-06-30
,,,,144034,2015-06-30
,,,,144052,2015-06-30
,,,,144155,2015-06-30
,,,,144436,2015-06-30
,,,,144678,2015-06-30
,,,,144856,2015-06-30
,,,,144913,2015-06-30
,,,,145059,2015-06-30
,,,,145545,2015-06-30
,,,,145554,2015-06-30
,,,,145741,2015-06-30
,,,,145750,2015-06-30
,,,,145844,2015-06-30
,,,,145956,2015-06-30
,,,,146056,2015-06-30
,,,,146618,2015-06-30
,,,,146654,2015-06-30
,,,,146663,2015-06-30
,,,,146672,2015-06-30
,,,,146850,2015-06-30
,,,,147633,2015-06-30
,,,,147651,2015-06-30
,,,,147679,2015-06-30
,,,,147857,2015-06-30
,,,,147923,2015-06-30
,,,,148171,2015-06-30
,,,,148238,2015-06-30
,,,,148340,2015-06-30
,,,,148470,2015-06-30
,,,,148715,2015-06-30
,,,,148809,2015-06-30
,,,,148920,2015-06-30
,,,,149150,2015-06-30
,,,,149253,2015-06-30
,,,,150035,2015-06-30
,,,,150044,2015-06-30
,,,,150156,2015-06-30
,,,,150352,2015-06-30
,,,,150727,2015-06-30
,,,,151546,2015-06-30
,,,,151555,2015-06-30
,,,,151751,2015-06-30
,,,,151872,2015-06-30
,,,,151957,2015-06-30
,,,,152057,2015-06-30
,,,,152253,2015-06-30
,,,,152374,2015-06-30
,,,,152431,2015-06-30
,,,,152440,2015-06-30
,,,,153054,2015-06-30
,,,,153353,2015-06-30
,,,,154154,2015-06-30
,,,,154257,2015-06-30
,,,,154770,2015-06-30
,,,,155245,2015-06-30
,,,,155517,2015-06-30
,,,,155759,2015-06-30
,,,,155777,2015-06-30
,,,,156457,2015-06-30
,,,,156635,2015-06-30
,,,,156952,2015-06-30
,,,,156970,2015-06-30
,,,,157155,2015-06-30
,,,,157379,2015-06-30
,,,,157650,2015-06-30
,,,,157744,2015-06-30
,,,,157856,2015-06-30
,,,,158376,2015-06-30
,,,,158741,2015-06-30
,,,,158750,2015-06-30
,,,,159636,2015-06-30
,,,,159645,2015-06-30
,,,,159953,2015-06-30
,,,,159971,2015-06-30
,,,,160360,2015-06-30
,,,,160454,2015-06-30
,,,,160557,2015-06-30
,,,,160614,2015-06-30
,,,,160650,2015-06-30
,,,,160959,2015-06-30
,,,,161273,2015-06-30
,,,,161602,2015-06-30
,,,,162337,2015-06-30
,,,,163343,2015-06-30
,,,,163370,2015-06-30
,,,,163549,2015-06-30
,,,,163857,2015-06-30
,,,,164153,2015-06-30
,,,,164331,2015-06-30
,,,,164377,2015-06-30
,,,,164854,2015-06-30
,,,,164957,2015-06-30
,,,,164975,2015-06-30
,,,,165039,2015-06-30
,,,,165628,2015-06-30
,,,,165758,2015-06-30
,,,,165806,2015-06-30
,,,,166111,2015-06-30
,,,,166531,2015-06-30
,,,,166652,2015-06-30
,,,,166803,2015-06-30
,,,,166849,2015-06-30
,,,,167060,2015-06-30
,,,,167453,2015-06-30
,,,,167565,2015-06-30
,,,,167752,2015-06-30
,,,,167864,2015-06-30
,,,,168357,2015-06-30
,,,,168571,2015-06-30
,,,,169327,2015-06-30
,,,,169354,2015-06-30
,,,,169653,2015-06-30
,,,,169756,2015-06-30
,,,,170051,2015-06-30
,,,,170257,2015-06-30
,,,,170275,2015-06-30
,,,,170332,2015-06-30
,,,,170640,2015-06-30
,,,,171133,2015-06-30
,,,,171656,2015-06-30
,,,,171759,2015-06-30
,,,,171768,2015-06-30
,,,,172158,2015-06-30
,,,,172251,2015-06-30
,,,,172457,2015-06-30
,,,,172475,2015-06-30
,,,,172859,2015-06-30
,,,,173306,2015-06-30
,,,,173342,2015-06-30
,,,,173548,2015-06-30
,,,,173557,2015-06-30
,,,,173575,2015-06-30
,,,,173641,2015-06-30
,,,,173959,2015-06-30
,,,,174321,2015-06-30
,,,,174367,2015-06-30
,,,,174572,2015-06-30
,,,,175056,2015-06-30
,,,,175140,2015-06-30
,,,,175458,2015-06-30
,,,,175609,2015-06-30
,,,,175672,2015-06-30
,,,,176053,2015-06-30
,,,,176101,2015-06-30
,,,,176325,2015-06-30
,,,,176437,2015-06-30
,,,,176464,2015-06-30
,,,,176642,2015-06-30
,,,,177135,2015-06-30
,,,,177443,2015-06-30
,,,,177500,2015-06-30
,,,,177546,2015-06-30
,,,,177555,2015-06-30
,,,,177751,2015-06-30
,,,,177920,2015-06-30
,,,,177957,2015-06-30
,,,,178057,2015-06-30
,,,,178150,2015-06-30
,,,,178244,2015-06-30
,,,,178271,2015-06-30
,,,,178356,2015-06-30
,,,,178851,2015-06-30
,,,,179148,2015-06-30
,,,,179335,2015-06-30
,,,,179700,2015-06-30
,,,,179755,2015-06-30
,,,,180144,2015-06-30
,,,,180443,2015-06-30
,,,,180537,2015-06-30
,,,,180845,2015-06-30
,,,,181347,2015-06-30
,,,,181963,2015-06-30
,,,,182353,2015-06-30
,,,,182652,2015-06-30
,,,,182951,2015-06-30
,,,,183668,2015-06-30
,,,,183770,2015-06-30
,,,,183846,2015-06-30
,,,,183958,2015-06-30
,,,,184142,2015-06-30
,,,,184245,2015-06-30
,,,,184656,2015-06-30
,,,,184759,2015-06-30
,,,,185251,2015-06-30
,,,,185448,2015-06-30
,,,,185859,2015-06-30
,,,,186221,2015-06-30
,,,,186548,2015-06-30
,,,,186717,2015-06-30
,,,,186744,2015-06-30
,,,,186838,2015-06-30
,,,,186856,2015-06-30
,,,,187648,2015-06-30
,,,,187899,2015-06-30
,,,,187947,2015-06-30
,,,,188056,2015-06-30
,,,,188177,2015-06-30
,,,,188430,2015-06-30
,,,,188449,2015-06-30
,,,,188720,2015-06-30
,,,,188739,2015-06-30
,,,,188917,2015-06-30
,,,,188926,2015-06-30
,,,,189044,2015-06-30
,,,,189129,2015-06-30
,,,,189549,2015-06-30
,,,,189745,2015-06-30
,,,,189820,2015-06-30
,,,,189866,2015-06-30
,,,,189950,2015-06-30
,,,,190246,2015-06-30
,,,,190451,2015-06-30
,,,,190563,2015-06-30
,,,,190639,2015-06-30
,,,,190648,2015-06-30
,,,,190947,2015-06-30
,,,,190956,2015-06-30
,,,,191355,2015-06-30
,,,,191449,2015-06-30
,,,,191935,2015-06-30
,,,,192147,2015-06-30
,,,,192558,2015-06-30
,,,,192651,2015-06-30
,,,,192857,2015-06-30
,,,,193162,2015-06-30
,,,,193247,2015-06-30
,,,,193537,2015-06-30
,,,,193649,2015-06-30
,,,,193809,2015-06-30
,,,,194440,2015-06-30
,,,,194570,2015-06-30
,,,,194936,2015-06-30
,,,,195111,2015-06-30
,,,,195157,2015-06-30
,,,,195456,2015-06-30
,,,,196743,2015-06-30
,,,,196752,2015-06-30
,,,,196800,2015-06-30
,,,,197142,2015-06-30
,,,,197254,2015-06-30
,,,,197302,2015-06-30
,,,,197478,2015-06-30
,,,,197759,2015-06-30
,,,,198046,2015-06-30
,,,,198073,2015-06-30
,,,,198149,2015-06-30
,,,,198251,2015-06-30
,,,,198831,2015-06-30
,,,,198859,2015-06-30
,,,,198961,2015-06-30
,,,,199052,2015-06-30
,,,,199137,2015-06-30
,,,,199351,2015-06-30
,,,,199436,2015-06-30
,,,,199463,2015-06-30
,,,,200042,2015-06-30
,,,,200378,2015-06-30
,,,,200435,2015-06-30
,,,,200640,2015-06-30
,,,,201254,2015-06-30
,,,,201647,2015-06-30
,,,,201834,2015-06-30
,,,,202514,2015-06-30
,,,,202541,2015-06-30
,,,,202907,2015-06-30
,,,,203043,2015-06-30
,,,,203052,2015-06-30
,,,,203070,2015-06-30
,,,,203418,2015-06-30
,,,,203575,2015-06-30
,,,,204004,2015-06-30
,,,,204077,2015-06-30
,,,,204237,2015-06-30
,,,,204376,2015-06-30
,,,,204826,2015-06-30
,,,,205243,2015-06-30
,,,,205346,2015-06-30
,,,,205458,2015-06-30
,,,,205542,2015-06-30
,,,,205654,2015-06-30
,,,,206156,2015-06-30
,,,,206174,2015-06-30
,,,,206473,2015-06-30
,,,,206772,2015-06-30
,,,,206950,2015-06-30
,,,,207041,2015-06-30
,,,,207050,2015-06-30
,,,,207452,2015-06-30
,,,,207470,2015-06-30
,,,,207555,2015-06-30
,,,,207845,2015-06-30
,,,,207872,2015-06-30
,,,,207957,2015-06-30
,,,,208057,2015-06-30
,,,,208244,2015-06-30
,,,,208347,2015-06-30
,,,,208440,2015-06-30
,,,,208459,2015-06-30
,,,,208570,2015-06-30
,,,,208655,2015-06-30
