RCFD3561,RCFD3562,RCFD7701,RCFD7702,IDRSSD,RCON9999
,,,,324975,2003-12-31
,,,,325141,2003-12-31
,,,,325459,2003-12-31
,,,,325534,2003-12-31
,,,,325824,2003-12-31
,,,,326054,2003-12-31
,,,,326250,2003-12-31
,,,,326344,2003-12-31
,,,,326670,2003-12-31
,,,,326858,2003-12-31
,,,,326979,2003-12-31
,,,,327015,2003-12-31
,,,,327220,2003-12-31
,,,,327305,2003-12-31
,,,,327435,2003-12-31
,,,,327453,2003-12-31
,,,,327556,2003-12-31
,,,,327855,2003-12-31
,,,,327949,2003-12-31
,,,,328058,2003-12-31
,,,,328151,2003-12-31
,,,,328357,2003-12-31
,,,,328423,2003-12-31
,,,,328450,2003-12-31
,,,,328553,2003-12-31
,,,,328656,2003-12-31
,,,,328777,2003-12-31
,,,,329149,2003-12-31
,,,,329345,2003-12-31
,,,,329550,2003-12-31
,,,,329578,2003-12-31
,,,,329756,2003-12-31
,,,,329952,2003-12-31
,,,,330239,2003-12-31
,,,,330248,2003-12-31
,,,,330417,2003-12-31
,,,,330453,2003-12-31
,,,,330659,2003-12-31
,,,,330855,2003-12-31
,,,,330873,2003-12-31
,,,,330949,2003-12-31
,,,,331106,2003-12-31
,,,,331375,2003-12-31
,,,,331544,2003-12-31
,,,,331553,2003-12-31
,,,,331656,2003-12-31
,,,,331713,2003-12-31
,,,,332055,2003-12-31
,,,,332224,2003-12-31
,,,,332345,2003-12-31
,,,,332402,2003-12-31
,,,,332644,2003-12-31
,,,,332756,2003-12-31
,,,,332907,2003-12-31
,,,,332970,2003-12-31
,,,,333034,2003-12-31
,,,,333043,2003-12-31
,,,,333052,2003-12-31
,,,,333203,2003-12-31
,,,,333249,2003-12-31
,,,,333650,2003-12-31
,,,,333856,2003-12-31
,,,,333940,2003-12-31
,,,,334059,2003-12-31
,,,,334255,2003-12-31
,,,,334264,2003-12-31
,,,,334648,2003-12-31
,,,,334657,2003-12-31
,,,,334750,2003-12-31
,,,,335346,2003-12-31
,,,,335355,2003-12-31
,,,,335757,2003-12-31
,,,,336071,2003-12-31
,,,,336147,2003-12-31
,,,,336361,2003-12-31
,,,,336576,2003-12-31
,,,,336932,2003-12-31
,,,,336950,2003-12-31
,,,,337247,2003-12-31
,,,,337340,2003-12-31
,,,,337658,2003-12-31
,,,,337733,2003-12-31
,,,,337966,2003-12-31
,,,,338178,2003-12-31
,,,,338646,2003-12-31
,,,,338758,2003-12-31
,,,,338851,2003-12-31
,,,,338945,2003-12-31
,,,,339054,2003-12-31
,,,,339353,2003-12-31
,,,,339456,2003-12-31
,,,,339607,2003-12-31
,,,,339773,2003-12-31
0,0,0.0000,0.0000,339858,2003-12-31
,,,,339951,2003-12-31
,,,,340135,2003-12-31
,,,,340144,2003-12-31
,,,,340256,2003-12-31
,,,,340443,2003-12-31
,,,,340555,2003-12-31
,,,,340649,2003-12-31
,,,,340742,2003-12-31
,,,,340751,2003-12-31
,,,,341310,2003-12-31
,,,,341851,2003-12-31
,,,,341918,2003-12-31
,,,,341954,2003-12-31
,,,,341972,2003-12-31
,,,,342054,2003-12-31
,,,,342175,2003-12-31
,,,,342362,2003-12-31
,,,,342410,2003-12-31
,,,,342634,2003-12-31
,,,,342643,2003-12-31
,,,,343051,2003-12-31
,,,,343248,2003-12-31
,,,,343257,2003-12-31
,,,,343314,2003-12-31
,,,,343341,2003-12-31
,,,,343556,2003-12-31
,,,,343770,2003-12-31
,,,,343903,2003-12-31
,,,,343958,2003-12-31
,,,,344236,2003-12-31
,,,,344423,2003-12-31
,,,,344647,2003-12-31
,,,,344674,2003-12-31
,,,,344816,2003-12-31
,,,,344852,2003-12-31
,,,,345149,2003-12-31
,,,,345309,2003-12-31
,,,,345345,2003-12-31
,,,,345747,2003-12-31
,,,,345756,2003-12-31
,,,,346566,2003-12-31
,,,,347022,2003-12-31
,,,,347639,2003-12-31
,,,,347657,2003-12-31
,,,,347956,2003-12-31
,,,,348159,2003-12-31
,,,,348207,2003-12-31
,,,,348458,2003-12-31
,,,,348542,2003-12-31
,,,,348551,2003-12-31
,,,,348720,2003-12-31
,,,,348748,2003-12-31
,,,,349129,2003-12-31
,,,,349165,2003-12-31
,,,,349343,2003-12-31
,,,,349370,2003-12-31
,,,,350433,2003-12-31
,,,,350657,2003-12-31
,,,,350750,2003-12-31
,,,,351122,2003-12-31
,,,,351131,2003-12-31
,,,,351207,2003-12-31
,,,,351355,2003-12-31
,,,,351560,2003-12-31
,,,,351850,2003-12-31
,,,,352035,2003-12-31
,,,,352558,2003-12-31
,,,,352651,2003-12-31
,,,,352745,2003-12-31
,,,,352772,2003-12-31
,,,,352820,2003-12-31
,,,,352857,2003-12-31
,,,,353023,2003-12-31
,,,,353069,2003-12-31
,,,,353238,2003-12-31
,,,,353322,2003-12-31
,,,,353359,2003-12-31
,,,,353546,2003-12-31
,,,,353555,2003-12-31
,,,,353724,2003-12-31
,,,,353751,2003-12-31
,,,,353957,2003-12-31
,,,,354057,2003-12-31
,,,,354132,2003-12-31
,,,,354253,2003-12-31
,,,,354310,2003-12-31
,,,,354552,2003-12-31
,,,,354851,2003-12-31
,,,,354954,2003-12-31
,,,,355120,2003-12-31
,,,,355559,2003-12-31
,,,,355737,2003-12-31
,,,,355746,2003-12-31
,,,,355821,2003-12-31
,,,,355858,2003-12-31
,,,,356145,2003-12-31
,,,,356239,2003-12-31
,,,,356350,2003-12-31
,,,,356659,2003-12-31
,,,,356752,2003-12-31
,,,,356949,2003-12-31
,,,,357049,2003-12-31
,,,,357151,2003-12-31
,,,,357375,2003-12-31
,,,,357432,2003-12-31
,,,,357526,2003-12-31
,,,,357553,2003-12-31
,,,,357740,2003-12-31
,,,,357777,2003-12-31
,,,,357834,2003-12-31
,,,,357937,2003-12-31
,,,,358112,2003-12-31
,,,,358149,2003-12-31
,,,,358233,2003-12-31
,,,,358448,2003-12-31
,,,,358635,2003-12-31
,,,,358756,2003-12-31
,,,,359070,2003-12-31
,,,,359324,2003-12-31
,,,,359351,2003-12-31
,,,,359360,2003-12-31
,,,,359548,2003-12-31
,,,,359650,2003-12-31
,,,,359744,2003-12-31
,,,,359838,2003-12-31
,,,,359847,2003-12-31
,,,,359856,2003-12-31
,,,,359959,2003-12-31
,,,,360777,2003-12-31
,,,,360834,2003-12-31
,,,,360843,2003-12-31
,,,,360852,2003-12-31
,,,,360955,2003-12-31
,,,,361055,2003-12-31
,,,,361167,2003-12-31
,,,,361279,2003-12-31
,,,,361354,2003-12-31
,,,,361439,2003-12-31
,,,,361457,2003-12-31
,,,,361541,2003-12-31
,,,,361653,2003-12-31
,,,,362007,2003-12-31
,,,,362043,2003-12-31
,,,,362052,2003-12-31
,,,,362155,2003-12-31
0,0,0.0000,0.0000,362445,2003-12-31
,,,,362463,2003-12-31
,,,,362717,2003-12-31
,,,,362753,2003-12-31
,,,,362856,2003-12-31
,,,,362940,2003-12-31
,,,,363264,2003-12-31
,,,,363415,2003-12-31
,,,,363442,2003-12-31
,,,,363648,2003-12-31
,,,,363657,2003-12-31
,,,,363956,2003-12-31
,,,,364056,2003-12-31
,,,,364131,2003-12-31
,,,,364337,2003-12-31
,,,,364430,2003-12-31
,,,,364449,2003-12-31
,,,,364850,2003-12-31
,,,,364971,2003-12-31
,,,,365325,2003-12-31
,,,,365455,2003-12-31
,,,,365651,2003-12-31
,,,,365745,2003-12-31
,,,,365848,2003-12-31
,,,,365941,2003-12-31
,,,,365950,2003-12-31
,,,,366078,2003-12-31
,,,,366238,2003-12-31
,,,,366247,2003-12-31
,,,,366359,2003-12-31
,,,,366658,2003-12-31
,,,,366854,2003-12-31
,,,,367150,2003-12-31
,,,,367208,2003-12-31
,,,,367244,2003-12-31
,,,,367431,2003-12-31
,,,,367543,2003-12-31
,,,,367552,2003-12-31
,,,,367673,2003-12-31
,,,,367851,2003-12-31
,,,,367954,2003-12-31
,,,,368054,2003-12-31
,,,,368111,2003-12-31
,,,,368175,2003-12-31
,,,,368344,2003-12-31
,,,,368429,2003-12-31
,,,,368447,2003-12-31
,,,,368522,2003-12-31
,,,,368755,2003-12-31
,,,,368933,2003-12-31
,,,,368951,2003-12-31
,,,,369257,2003-12-31
,,,,369426,2003-12-31
,,,,369435,2003-12-31
,,,,369453,2003-12-31
,,,,369659,2003-12-31
,,,,370020,2003-12-31
,,,,370150,2003-12-31
,,,,370338,2003-12-31
,,,,370347,2003-12-31
,,,,370646,2003-12-31
,,,,370721,2003-12-31
,,,,370730,2003-12-31
,,,,370758,2003-12-31
,,,,370833,2003-12-31
,,,,370954,2003-12-31
,,,,371223,2003-12-31
,,,,371232,2003-12-31
,,,,371353,2003-12-31
,,,,371362,2003-12-31
,,,,371559,2003-12-31
,,,,371755,2003-12-31
,,,,371849,2003-12-31
,,,,371858,2003-12-31
,,,,371915,2003-12-31
,,,,371924,2003-12-31
,,,,371942,2003-12-31
,,,,372248,2003-12-31
,,,,372257,2003-12-31
,,,,372444,2003-12-31
,,,,372538,2003-12-31
,,,,372556,2003-12-31
,,,,372640,2003-12-31
,,,,372855,2003-12-31
,,,,373058,2003-12-31
,,,,373115,2003-12-31
,,,,373553,2003-12-31
,,,,373601,2003-12-31
,,,,374130,2003-12-31
0,0,0.0000,0.0000,374149,2003-12-31
,,,,374354,2003-12-31
,,,,374653,2003-12-31
,,,,374774,2003-12-31
,,,,374934,2003-12-31
,,,,375034,2003-12-31
,,,,375043,2003-12-31
,,,,375155,2003-12-31
,,,,375409,2003-12-31
,,,,375502,2003-12-31
,,,,375566,2003-12-31
,,,,375650,2003-12-31
,,,,375735,2003-12-31
,,,,376068,2003-12-31
,,,,376125,2003-12-31
,,,,376237,2003-12-31
,,,,376433,2003-12-31
,,,,376442,2003-12-31
,,,,376657,2003-12-31
,,,,376947,2003-12-31
,,,,377506,2003-12-31
,,,,377663,2003-12-31
,,,,377850,2003-12-31
,,,,377908,2003-12-31
,,,,378026,2003-12-31
,,,,378044,2003-12-31
,,,,378110,2003-12-31
,,,,378259,2003-12-31
,,,,378549,2003-12-31
,,,,378558,2003-12-31
,,,,378642,2003-12-31
,,,,378651,2003-12-31
,,,,378950,2003-12-31
,,,,379050,2003-12-31
,,,,379153,2003-12-31
,,,,379359,2003-12-31
,,,,379470,2003-12-31
,,,,379649,2003-12-31
,,,,379920,2003-12-31
,,,,380038,2003-12-31
,,,,380346,2003-12-31
,,,,380458,2003-12-31
,,,,380533,2003-12-31
,,,,380654,2003-12-31
,,,,380841,2003-12-31
,,,,380944,2003-12-31
,,,,381026,2003-12-31
,,,,381259,2003-12-31
,,,,381334,2003-12-31
,,,,381343,2003-12-31
,,,,381727,2003-12-31
,,,,381754,2003-12-31
,,,,381839,2003-12-31
,,,,381857,2003-12-31
,,,,381950,2003-12-31
,,,,382050,2003-12-31
,,,,382069,2003-12-31
,,,,382256,2003-12-31
,,,,382443,2003-12-31
,,,,382537,2003-12-31
,,,,382649,2003-12-31
,,,,382658,2003-12-31
,,,,382667,2003-12-31
,,,,382742,2003-12-31
,,,,382751,2003-12-31
,,,,382854,2003-12-31
,,,,383253,2003-12-31
,,,,383534,2003-12-31
,,,,384018,2003-12-31
,,,,384335,2003-12-31
,,,,384353,2003-12-31
,,,,384652,2003-12-31
,,,,384830,2003-12-31
,,,,385350,2003-12-31
,,,,385547,2003-12-31
,,,,385631,2003-12-31
,,,,385976,2003-12-31
,,,,386049,2003-12-31
,,,,386142,2003-12-31
,,,,386357,2003-12-31
,,,,386432,2003-12-31
,,,,386450,2003-12-31
,,,,386731,2003-12-31
,,,,386825,2003-12-31
,,,,386852,2003-12-31
,,,,387000,2003-12-31
,,,,387055,2003-12-31
,,,,387336,2003-12-31
,,,,387345,2003-12-31
,,,,388155,2003-12-31
,,,,388258,2003-12-31
,,,,388557,2003-12-31
,,,,388744,2003-12-31
,,,,388753,2003-12-31
,,,,388940,2003-12-31
,,,,389059,2003-12-31
,,,,389358,2003-12-31
,,,,389657,2003-12-31
,,,,389826,2003-12-31
,,,,390167,2003-12-31
,,,,390336,2003-12-31
,,,,390457,2003-12-31
,,,,390765,2003-12-31
,,,,390840,2003-12-31
,,,,390925,2003-12-31
,,,,391137,2003-12-31
,,,,391249,2003-12-31
,,,,391418,2003-12-31
,,,,391557,2003-12-31
,,,,391838,2003-12-31
,,,,391856,2003-12-31
,,,,391959,2003-12-31
,,,,391977,2003-12-31
,,,,392031,2003-12-31
,,,,392152,2003-12-31
,,,,392228,2003-12-31
,,,,392255,2003-12-31
,,,,392358,2003-12-31
,,,,392451,2003-12-31
,,,,392778,2003-12-31
,,,,393252,2003-12-31
,,,,393355,2003-12-31
,,,,393757,2003-12-31
,,,,393850,2003-12-31
,,,,393953,2003-12-31
,,,,394053,2003-12-31
,,,,394156,2003-12-31
,,,,394259,2003-12-31
,,,,394352,2003-12-31
,,,,394932,2003-12-31
1,3000,0.0425,0.0425,395238,2003-12-31
,,,,395256,2003-12-31
,,,,395377,2003-12-31
,,,,395452,2003-12-31
,,,,395555,2003-12-31
,,,,395779,2003-12-31
,,,,395836,2003-12-31
,,,,396057,2003-12-31
,,,,396244,2003-12-31
,,,,396253,2003-12-31
,,,,396271,2003-12-31
,,,,396356,2003-12-31
,,,,396879,2003-12-31
,,,,396954,2003-12-31
,,,,397447,2003-12-31
,,,,397456,2003-12-31
,,,,397531,2003-12-31
,,,,397540,2003-12-31
,,,,397559,2003-12-31
,,,,397755,2003-12-31
,,,,397858,2003-12-31
,,,,398051,2003-12-31
,,,,398248,2003-12-31
,,,,398350,2003-12-31
,,,,398631,2003-12-31
,,,,398668,2003-12-31
,,,,398837,2003-12-31
,,,,399067,2003-12-31
,,,,399142,2003-12-31
,,,,399151,2003-12-31
,,,,399357,2003-12-31
,,,,399517,2003-12-31
,,,,399731,2003-12-31
,,,,400057,2003-12-31
,,,,400141,2003-12-31
,,,,400253,2003-12-31
,,,,400365,2003-12-31
,,,,400552,2003-12-31
,,,,400758,2003-12-31
,,,,400767,2003-12-31
,,,,400945,2003-12-31
,,,,401148,2003-12-31
,,,,401447,2003-12-31
,,,,401559,2003-12-31
,,,,401755,2003-12-31
,,,,401906,2003-12-31
,,,,401951,2003-12-31
,,,,402462,2003-12-31
,,,,402837,2003-12-31
,,,,402846,2003-12-31
,,,,402949,2003-12-31
,,,,403058,2003-12-31
,,,,403067,2003-12-31
,,,,403106,2003-12-31
,,,,403151,2003-12-31
,,,,403254,2003-12-31
,,,,403348,2003-12-31
,,,,403357,2003-12-31
,,,,403553,2003-12-31
,,,,403656,2003-12-31
,,,,403937,2003-12-31
,,,,403946,2003-12-31
,,,,404653,2003-12-31
,,,,404774,2003-12-31
,,,,404943,2003-12-31
,,,,405061,2003-12-31
,,,,405641,2003-12-31
,,,,405744,2003-12-31
,,,,405959,2003-12-31
,,,,406022,2003-12-31
,,,,406059,2003-12-31
,,,,406255,2003-12-31
,,,,406349,2003-12-31
,,,,406666,2003-12-31
,,,,406974,2003-12-31
,,,,407168,2003-12-31
,,,,407373,2003-12-31
,,,,407506,2003-12-31
,,,,407645,2003-12-31
,,,,407850,2003-12-31
,,,,408147,2003-12-31
,,,,408307,2003-12-31
,,,,408473,2003-12-31
,,,,408642,2003-12-31
,,,,409265,2003-12-31
,,,,409555,2003-12-31
,,,,409649,2003-12-31
,,,,410056,2003-12-31
,,,,410159,2003-12-31
,,,,410560,2003-12-31
,,,,410748,2003-12-31
,,,,410917,2003-12-31
,,,,410944,2003-12-31
,,,,411053,2003-12-31
,,,,411062,2003-12-31
,,,,411231,2003-12-31
,,,,411240,2003-12-31
,,,,411464,2003-12-31
,,,,411512,2003-12-31
,,,,411549,2003-12-31
,,,,411576,2003-12-31
,,,,411624,2003-12-31
,,,,411651,2003-12-31
,,,,412135,2003-12-31
,,,,412153,2003-12-31
,,,,412452,2003-12-31
,,,,412555,2003-12-31
,,,,412667,2003-12-31
,,,,412751,2003-12-31
,,,,412845,2003-12-31
,,,,413141,2003-12-31
2,66,0.0562,0.0790,413208,2003-12-31
,,,,413347,2003-12-31
,,,,413543,2003-12-31
,,,,413570,2003-12-31
,,,,413646,2003-12-31
,,,,413730,2003-12-31
,,,,413758,2003-12-31
,,,,413851,2003-12-31
,,,,414102,2003-12-31
,,,,414652,2003-12-31
,,,,414728,2003-12-31
,,,,414764,2003-12-31
,,,,414858,2003-12-31
,,,,415051,2003-12-31
,,,,415855,2003-12-31
,,,,416245,2003-12-31
,,,,416272,2003-12-31
,,,,416339,2003-12-31
,,,,416348,2003-12-31
,,,,416357,2003-12-31
,,,,416656,2003-12-31
,,,,416674,2003-12-31
,,,,417149,2003-12-31
,,,,417158,2003-12-31
,,,,417251,2003-12-31
,,,,417448,2003-12-31
,,,,417626,2003-12-31
,,,,417710,2003-12-31
,,,,417859,2003-12-31
,,,,417943,2003-12-31
,,,,417952,2003-12-31
,,,,418100,2003-12-31
,,,,418249,2003-12-31
,,,,418342,2003-12-31
,,,,418436,2003-12-31
,,,,418856,2003-12-31
,,,,419152,2003-12-31
,,,,419255,2003-12-31
,,,,419406,2003-12-31
,,,,419460,2003-12-31
,,,,419675,2003-12-31
,,,,419947,2003-12-31
,,,,420233,2003-12-31
,,,,420457,2003-12-31
,,,,420644,2003-12-31
,,,,420653,2003-12-31
,,,,420868,2003-12-31
,,,,420934,2003-12-31
,,,,421155,2003-12-31
,,,,421203,2003-12-31
,,,,421445,2003-12-31
,,,,421539,2003-12-31
,,,,421838,2003-12-31
,,,,422059,2003-12-31
,,,,422116,2003-12-31
,,,,422358,2003-12-31
,,,,422433,2003-12-31
,,,,422657,2003-12-31
,,,,422750,2003-12-31
,,,,423065,2003-12-31
,,,,423074,2003-12-31
,,,,423159,2003-12-31
1,319,0.0575,0.0575,423355,2003-12-31
,,,,423449,2003-12-31
,,,,423458,2003-12-31
,,,,423636,2003-12-31
,,,,423739,2003-12-31
,,,,423841,2003-12-31
,,,,424035,2003-12-31
,,,,424156,2003-12-31
,,,,424240,2003-12-31
,,,,424343,2003-12-31
,,,,424352,2003-12-31
,,,,424437,2003-12-31
,,,,424633,2003-12-31
,,,,425050,2003-12-31
,,,,425108,2003-12-31
,,,,425818,2003-12-31
,,,,425845,2003-12-31
,,,,425911,2003-12-31
,,,,425957,2003-12-31
,,,,425975,2003-12-31
,,,,426057,2003-12-31
,,,,426141,2003-12-31
,,,,426347,2003-12-31
,,,,426534,2003-12-31
,,,,426758,2003-12-31
,,,,426945,2003-12-31
,,,,427241,2003-12-31
,,,,427353,2003-12-31
,,,,427456,2003-12-31
,,,,427719,2003-12-31
,,,,427858,2003-12-31
,,,,427915,2003-12-31
,,,,427960,2003-12-31
,,,,428033,2003-12-31
,,,,428060,2003-12-31
,,,,428462,2003-12-31
,,,,428547,2003-12-31
,,,,428631,2003-12-31
,,,,428659,2003-12-31
,,,,428752,2003-12-31
,,,,428855,2003-12-31
,,,,428958,2003-12-31
,,,,429021,2003-12-31
,,,,429526,2003-12-31
,,,,429535,2003-12-31
,,,,429759,2003-12-31
,,,,430036,2003-12-31
,,,,430054,2003-12-31
,,,,430344,2003-12-31
,,,,430670,2003-12-31
,,,,430858,2003-12-31
,,,,431323,2003-12-31
,,,,431350,2003-12-31
,,,,431743,2003-12-31
,,,,431846,2003-12-31
,,,,431958,2003-12-31
,,,,432012,2003-12-31
,,,,432058,2003-12-31
,,,,432432,2003-12-31
,,,,433158,2003-12-31
,,,,433354,2003-12-31
,,,,433439,2003-12-31
,,,,433505,2003-12-31
,,,,433550,2003-12-31
,,,,433608,2003-12-31
,,,,433859,2003-12-31
,,,,433943,2003-12-31
,,,,434203,2003-12-31
,,,,434539,2003-12-31
,,,,435059,2003-12-31
,,,,435152,2003-12-31
,,,,435255,2003-12-31
,,,,435349,2003-12-31
,,,,435358,2003-12-31
,,,,435666,2003-12-31
,,,,435750,2003-12-31
,,,,436131,2003-12-31
,,,,436159,2003-12-31
,,,,436252,2003-12-31
,,,,436467,2003-12-31
,,,,436542,2003-12-31
,,,,436711,2003-12-31
,,,,436739,2003-12-31
,,,,436823,2003-12-31
,,,,436953,2003-12-31
,,,,436971,2003-12-31
,,,,437044,2003-12-31
,,,,437053,2003-12-31
,,,,437138,2003-12-31
,,,,437231,2003-12-31
,,,,437455,2003-12-31
,,,,437521,2003-12-31
,,,,438050,2003-12-31
,,,,438238,2003-12-31
,,,,438265,2003-12-31
,,,,438434,2003-12-31
,,,,438715,2003-12-31
,,,,439132,2003-12-31
,,,,439338,2003-12-31
,,,,439356,2003-12-31
,,,,439404,2003-12-31
,,,,439459,2003-12-31
,,,,439730,2003-12-31
,,,,439833,2003-12-31
,,,,439860,2003-12-31
,,,,440110,2003-12-31
,,,,440259,2003-12-31
,,,,440352,2003-12-31
,,,,440446,2003-12-31
,,,,440857,2003-12-31
,,,,441050,2003-12-31
,,,,441078,2003-12-31
,,,,441135,2003-12-31
,,,,441256,2003-12-31
,,,,441359,2003-12-31
,,,,441434,2003-12-31
,,,,441630,2003-12-31
,,,,442039,2003-12-31
,,,,442057,2003-12-31
,,,,442244,2003-12-31
,,,,442356,2003-12-31
,,,,442534,2003-12-31
,,,,442655,2003-12-31
,,,,442749,2003-12-31
,,,,442758,2003-12-31
,,,,442776,2003-12-31
,,,,442806,2003-12-31
,,,,443036,2003-12-31
,,,,443148,2003-12-31
,,,,443205,2003-12-31
,,,,443353,2003-12-31
,,,,443447,2003-12-31
,,,,443625,2003-12-31
,,,,443634,2003-12-31
,,,,443951,2003-12-31
,,,,444051,2003-12-31
,,,,444172,2003-12-31
,,,,444257,2003-12-31
,,,,444350,2003-12-31
,,,,444556,2003-12-31
,,,,444677,2003-12-31
,,,,444958,2003-12-31
2,485,0.0425,0.0513,445843,2003-12-31
,,,,445852,2003-12-31
,,,,445955,2003-12-31
,,,,446130,2003-12-31
,,,,446149,2003-12-31
,,,,446336,2003-12-31
,,,,446877,2003-12-31
,,,,447034,2003-12-31
,,,,447070,2003-12-31
,,,,447100,2003-12-31
,,,,447342,2003-12-31
,,,,447351,2003-12-31
,,,,447557,2003-12-31
,,,,447744,2003-12-31
,,,,447874,2003-12-31
,,,,448040,2003-12-31
,,,,448554,2003-12-31
,,,,449038,2003-12-31
,,,,449430,2003-12-31
,,,,449832,2003-12-31
,,,,449841,2003-12-31
,,,,449850,2003-12-31
,,,,449926,2003-12-31
,,,,449953,2003-12-31
,,,,450034,2003-12-31
,,,,450632,2003-12-31
,,,,450641,2003-12-31
,,,,450650,2003-12-31
,,,,450669,2003-12-31
,,,,450753,2003-12-31
,,,,450856,2003-12-31
,,,,450959,2003-12-31
,,,,451068,2003-12-31
,,,,451246,2003-12-31
,,,,451853,2003-12-31
0,0,0.0000,0.0000,451965,2003-12-31
,,,,452104,2003-12-31
,,,,452159,2003-12-31
,,,,452270,2003-12-31
,,,,452739,2003-12-31
,,,,452841,2003-12-31
,,,,452850,2003-12-31
,,,,453026,2003-12-31
,,,,453071,2003-12-31
,,,,453147,2003-12-31
,,,,453446,2003-12-31
,,,,453839,2003-12-31
,,,,454340,2003-12-31
,,,,454434,2003-12-31
,,,,454546,2003-12-31
,,,,454658,2003-12-31
,,,,454742,2003-12-31
,,,,455150,2003-12-31
,,,,455253,2003-12-31
,,,,455365,2003-12-31
,,,,455459,2003-12-31
1,100,0.0350,0.0350,455534,2003-12-31
,,,,455552,2003-12-31
,,,,455945,2003-12-31
,,,,455972,2003-12-31
,,,,456045,2003-12-31
,,,,456054,2003-12-31
,,,,456157,2003-12-31
,,,,456250,2003-12-31
,,,,456344,2003-12-31
,,,,456447,2003-12-31
,,,,456456,2003-12-31
,,,,456474,2003-12-31
,,,,456755,2003-12-31
,,,,456858,2003-12-31
,,,,456960,2003-12-31
,,,,457060,2003-12-31
,,,,457220,2003-12-31
,,,,457426,2003-12-31
,,,,457547,2003-12-31
,,,,457659,2003-12-31
,,,,457752,2003-12-31
,,,,458049,2003-12-31
,,,,458142,2003-12-31
,,,,458263,2003-12-31
,,,,458544,2003-12-31
,,,,458553,2003-12-31
,,,,458665,2003-12-31
,,,,458946,2003-12-31
,,,,459046,2003-12-31
,,,,459130,2003-12-31
,,,,459354,2003-12-31
,,,,459372,2003-12-31
,,,,459448,2003-12-31
,,,,459644,2003-12-31
,,,,459671,2003-12-31
,,,,460033,2003-12-31
,,,,460248,2003-12-31
,,,,460332,2003-12-31
,,,,460341,2003-12-31
,,,,460350,2003-12-31
,,,,460556,2003-12-31
,,,,460770,2003-12-31
,,,,460855,2003-12-31
,,,,461058,2003-12-31
,,,,461245,2003-12-31
,,,,461441,2003-12-31
,,,,461870,2003-12-31
,,,,462756,2003-12-31
,,,,463203,2003-12-31
,,,,463342,2003-12-31
,,,,463351,2003-12-31
,,,,463605,2003-12-31
,,,,463650,2003-12-31
,,,,463735,2003-12-31
,,,,464116,2003-12-31
,,,,464255,2003-12-31
,,,,464536,2003-12-31
,,,,464750,2003-12-31
,,,,464853,2003-12-31
,,,,464956,2003-12-31
,,,,465038,2003-12-31
,,,,465243,2003-12-31
,,,,465337,2003-12-31
,,,,465524,2003-12-31
,,,,465542,2003-12-31
,,,,465618,2003-12-31
,,,,465672,2003-12-31
,,,,465757,2003-12-31
,,,,465850,2003-12-31
,,,,466044,2003-12-31
,,,,466240,2003-12-31
,,,,466549,2003-12-31
,,,,466642,2003-12-31
,,,,466754,2003-12-31
,,,,466857,2003-12-31
,,,,466932,2003-12-31
,,,,467144,2003-12-31
,,,,467265,2003-12-31
,,,,467630,2003-12-31
,,,,467658,2003-12-31
,,,,467733,2003-12-31
,,,,467957,2003-12-31
,,,,468655,2003-12-31
,,,,468954,2003-12-31
,,,,469250,2003-12-31
,,,,469308,2003-12-31
,,,,469362,2003-12-31
,,,,469559,2003-12-31
,,,,469737,2003-12-31
,,,,470032,2003-12-31
,,,,470050,2003-12-31
,,,,470256,2003-12-31
,,,,470434,2003-12-31
,,,,470452,2003-12-31
,,,,470724,2003-12-31
,,,,470836,2003-12-31
,,,,471057,2003-12-31
,,,,471217,2003-12-31
,,,,471749,2003-12-31
,,,,471945,2003-12-31
,,,,472018,2003-12-31
,,,,472045,2003-12-31
,,,,472148,2003-12-31
,,,,472250,2003-12-31
,,,,472335,2003-12-31
,,,,472353,2003-12-31
,,,,472531,2003-12-31
,,,,472616,2003-12-31
,,,,472643,2003-12-31
,,,,472652,2003-12-31
,,,,472858,2003-12-31
,,,,472951,2003-12-31
,,,,472979,2003-12-31
,,,,473042,2003-12-31
,,,,473257,2003-12-31
,,,,473266,2003-12-31
,,,,473341,2003-12-31
,,,,473501,2003-12-31
,,,,473930,2003-12-31
,,,,474058,2003-12-31
,,,,474245,2003-12-31
,,,,474254,2003-12-31
,,,,474348,2003-12-31
,,,,474357,2003-12-31
,,,,474450,2003-12-31
,,,,474544,2003-12-31
,,,,474656,2003-12-31
,,,,474759,2003-12-31
,,,,474825,2003-12-31
,,,,474919,2003-12-31
,,,,474946,2003-12-31
,,,,475046,2003-12-31
,,,,475215,2003-12-31
,,,,475345,2003-12-31
,,,,475354,2003-12-31
,,,,475363,2003-12-31
,,,,475550,2003-12-31
,,,,475653,2003-12-31
,,,,475756,2003-12-31
,,,,476070,2003-12-31
,,,,476276,2003-12-31
,,,,476342,2003-12-31
,,,,476445,2003-12-31
,,,,476454,2003-12-31
,,,,476539,2003-12-31
0,0,0.0000,0.0000,476810,2003-12-31
,,,,476968,2003-12-31
,,,,477059,2003-12-31
,,,,477303,2003-12-31
,,,,477321,2003-12-31
,,,,477349,2003-12-31
,,,,477376,2003-12-31
,,,,477554,2003-12-31
,,,,477639,2003-12-31
,,,,477648,2003-12-31
,,,,477657,2003-12-31
,,,,477844,2003-12-31
,,,,478140,2003-12-31
,,,,478195,2003-12-31
,,,,478252,2003-12-31
