"IDRSSD"	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONC980	RCONC981	RCONC982	RCONC983	RCONC984	RCONC985	RCONF264	
1557	0	0	0	0	0	78	24131	36489	0	0	0	0	0	20722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	3096	0	0	0	2239	0	0	127	0	8513	0	0	0	0	0	0	0	0	0	0	2354	18368	0	0	0	0	0	948	0	0	0	0	-254	26	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	308	0	0	0	228	16910	2354	19650	0	3382	1177	19650	24209	0	3062	3062	4713	0	0	0	0	0	0	0	0	0	
1632	0	0	0	0	0	0	658982	672134	0	0	0	0	0	612952	0	0	0	15224	15224	0	0	0	15224	0	0	0	0	0	0	0	0	0	2589	15424	0	0	0	0	0	0	646	0	42636	2065	0	0	0	0	0	0	0	0	5030	80834	527088	0	0	0	0	0	30202	0	0	4132	39	-7197	2962	0	0	0	2962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32764	0	0	0	32764	0	0	0	2589	67222	82938	604069	0	13444	41469	604069	658982	0	0	0	59004	0	0	0	0	0	0	0	0	0	
1669	0	0	0	0	0	444	99881	225016	0	0	0	0	0	73812	0	0	0	0	0	0	0	0	0	0	0	1393	0	0	0	0	0	0	5652	4093	0	0	0	67184	0	11937	128	0	37476	0	0	0	0	0	0	0	0	0	0	39667	34145	0	0	0	0	0	11959	1393	48	378	0	-177	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5700	121323	39667	56226	0	24265	19834	56226	100325	0	12192	12192	38165	0	0	0	0	0	0	0	0	0	
1829	0	0	0	0	0	966	235168	361264	0	0	0	0	0	246552	0	0	0	2	2	0	0	0	2	0	0	9045	0	0	0	0	0	0	5245	1225	0	0	0	0	0	0	47	1357	85542	13644	2181	0	0	0	0	0	0	0	0	103146	143406	0	0	0	0	0	21233	9045	7	3776	416	5174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5844	0	0	0	5844	0	0	0	6609	90543	117206	159422	0	18109	58603	159422	236134	0	0	0	27241	0	0	0	0	0	0	0	0	0	
1856	0	0	0	0	0	0	62534	215711	0	0	0	0	0	18404	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	628	0	0	0	102323	2097	0	-2510	0	83960	0	0	0	0	0	0	0	0	0	0	1980	16424	0	0	0	0	0	6679	98	0	0	0	-2589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	24	0	0	0	0	187332	4077	23029	0	37466	2039	23029	62534	0	421	421	18399	0	0	0	0	0	0	0	0	0	
2040	0	0	0	0	0	175	141989	183955	0	0	0	0	0	142403	0	0	0	305	305	0	0	0	305	0	0	0	0	0	0	0	0	0	691	2425	0	0	0	0	0	0	206	0	32775	2724	0	0	0	0	612	0	0	0	1190	29916	111297	0	0	0	0	0	7573	0	0	1270	0	-1746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	691	38165	33252	117905	0	7633	16626	117905	142164	0	505	505	16647	0	0	0	0	0	0	0	0	0	
2161	0	0	0	0	0	0	56894	103360	0	0	0	0	0	59308	0	0	0	57	57	57	0	0	0	0	0	0	0	0	0	0	0	0	1337	2069	0	0	4	0	0	0	171	678	33229	0	0	0	0	0	0	0	0	0	0	28677	30630	0	0	0	0	0	5247	0	5	737	0	-412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2081	37100	28677	35135	0	7420	14339	35135	56894	0	1065	1065	11205	0	0	0	0	0	0	0	0	0	
2376	0	0	0	0	10	0	885485	1274603	0	0	0	0	0	857175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1042	2231	23153	0	0	7215	185818	1796	0	1415	3693	111675	0	10411	0	0	0	0	0	0	0	0	230229	626946	0	0	0	0	0	79289	-1042	0	15505	0	-9809	59	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13139	336151	232025	702242	0	67230	116013	702242	885485	0	0	0	185964	0	0	0	0	0	0	0	0	0	
2451	0	0	0	0	0	0	31682	35763	0	0	0	0	0	32493	406	3475	3475	70	70	0	0	0	70	0	0	750	0	0	0	0	0	0	135	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	139	1573	10009	20772	0	0	0	0	0	3103	750	71	842	0	403	68	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	3512	10310	25825	0	702	5155	25825	31682	0	299	299	3359	0	0	0	0	0	0	0	0	0	
2554	0	0	0	0	0	0	3901	7412	0	0	0	0	0	2982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	1	0	0	-22	0	2599	50	0	0	0	0	0	0	0	0	0	249	2733	0	0	0	0	0	173	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4225	299	2906	0	845	150	2906	3901	0	1225	1225	613	0	0	0	0	0	0	0	0	0	
2732	0	0	0	0	0	0	402009	507216	0	0	0	0	0	420012	0	0	0	7773	7773	0	0	0	7773	0	0	1112	0	0	0	0	0	0	8993	3461	0	0	0	0	0	0	474	0	52138	0	1051	0	0	0	0	0	0	0	515	101418	318079	0	0	0	0	0	11860	1112	174	0	0	-2168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9167	69114	101418	337477	0	13823	50709	337477	402009	0	13000	13000	65182	0	0	0	0	0	0	0	0	0	
2750	0	0	0	0	0	0	37579	50322	0	0	0	0	0	35456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	1293	0	0	0	0	0	0	-71	1256	9117	515	0	0	0	0	0	0	0	0	1217	3309	30930	0	0	0	0	0	2824	0	12	485	24	-412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1440	12112	3848	33233	0	2422	1924	33233	37579	0	0	0	5310	0	0	0	0	0	0	0	0	0	
2938	0	0	0	0	0	1362	337241	389016	0	0	0	0	0	332110	0	0	0	12358	12358	0	0	0	12358	0	0	0	0	0	0	0	0	0	3692	8365	0	0	0	0	0	0	434	0	40296	2216	0	0	0	0	0	0	0	0	3152	74257	254701	0	0	0	0	0	18032	0	0	2439	41	-5160	972	0	0	0	972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5913	0	0	0	5913	0	0	0	3692	54252	76514	289496	0	10850	38257	289496	338603	0	0	0	31338	0	0	0	0	0	0	0	0	0	
3252	0	0	0	0	0	115	67642	110932	0	0	0	0	0	56728	0	0	0	102	102	0	0	0	102	0	0	0	0	0	0	0	0	0	1172	3610	0	0	0	2514	100	0	104	14788	28351	1569	0	0	0	0	0	0	0	0	447	725	55556	0	0	0	0	0	3596	0	101	578	14	-858	202	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	690	0	0	0	690	0	0	0	16061	35500	2408	59453	0	7100	1204	59453	67757	0	0	0	13610	0	0	0	0	0	0	0	0	0	
3458	0	0	0	0	0	37	20483	28045	0	0	0	0	0	12930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4120	0	0	0	0	1878	78	696	7502	0	0	0	0	0	0	0	0	0	0	1813	11117	0	0	0	0	0	878	0	0	0	0	-216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	696	8100	1813	17993	0	1620	907	17993	20520	0	598	598	2856	0	0	0	0	0	0	0	0	0	
3720	0	0	0	0	0	49	107763	171476	0	0	0	0	0	107963	0	0	0	293	293	0	0	0	293	0	0	0	0	0	0	0	0	0	6460	79	0	0	0	10917	1728	0	20	179	38349	0	0	0	0	0	552	0	0	0	6174	28448	73341	0	0	0	0	0	8496	646	0	557	1529	-731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1110	0	50	0	1060	0	0	0	6639	56126	32257	80458	0	11225	16129	80458	107812	0	0	0	22673	0	0	0	0	0	0	0	0	0	
3953	0	0	0	0	0	91	94063	111582	0	0	0	0	0	89735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491	3630	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	11381	0	0	12827	9295	67614	0	0	0	0	0	7295	0	0	1013	0	-1268	731	0	0	0	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491	17470	9295	86012	0	3494	4648	86012	94154	0	0	0	9026	0	0	0	0	0	0	0	0	0	
4138	0	0	0	0	0	0	140245	193979	0	0	0	0	0	146883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3158	2904	0	0	0	0	0	0	-160	0	29818	2863	1934	0	0	0	0	0	0	0	0	53080	93803	0	0	0	0	0	11443	0	18	935	1369	-1380	491	491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3667	33657	57312	104858	0	6731	28656	104858	140245	0	0	0	17477	0	0	0	0	0	0	0	0	0	
4156	0	0	0	0	0	10	127036	177720	0	0	0	0	0	108427	0	0	0	1925	1925	0	0	0	1925	0	0	1783	0	0	0	0	0	0	621	2332	0	0	0	0	0	0	-671	0	40624	17455	300	0	0	0	0	1038	0	0	1176	31459	75792	0	0	0	0	0	14530	1783	0	1799	0	-496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2864	0	0	0	2864	0	0	0	621	48606	48914	92868	0	9721	24457	92868	127046	0	2675	2675	13856	0	0	0	0	0	0	0	0	0	
4231	0	0	0	0	0	0	81525	124147	0	0	0	0	0	70527	0	0	0	1859	1859	0	0	0	1859	0	0	0	0	0	0	0	0	0	0	2830	0	0	0	0	0	0	-576	0	38703	5929	0	0	0	0	0	0	0	0	0	12522	58005	0	0	0	0	0	3280	0	0	0	0	-1288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45773	18451	63144	0	9155	9226	63144	81525	0	4240	4240	14075	0	0	0	0	0	0	0	0	0	
4437	0	0	0	0	0	0	171411	228483	0	0	0	0	0	167774	0	0	0	2532	2532	0	0	0	2532	0	0	0	0	0	0	0	0	0	2203	2811	0	0	0	2071	816	0	305	0	32745	9340	0	0	0	0	0	0	0	0	0	41944	125830	0	0	0	0	0	8425	-45	141	999	131	-1622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	0	0	0	2009	0	0	0	2344	38626	52231	137570	0	7725	26116	137570	171411	0	0	0	22920	0	0	0	0	0	0	0	0	0	
