"IDRSSD"	RCON1039	RCON1041	RCON1042	RCON1043	RCON1044	RCON1209	RCON1280	RCON1281	RCON1282	RCON1374	RCON1752	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCONA510	RCONB989	RCONB995	
32159											649					480	0	0	0	
32234											82					0	0	0	14358	
32766											24					0	0	0	0	
33147											1247					20000	0	0	0	
33259											1164					10000	0	0	1287	
33268											0					0	0	0	0	
33549											10					0	0	0	0	
33727											1174					127	0	0	6620	
33754											0					0	0	0	0	
33839											132					0	0	0	719	
33857											576					10386	0	0	0	
34153											4676					25687	2807	0	0	
34359											322					248	0	0	0	
34425											2223					30000	0	0	8365	
34434											461					0	0	0	0	
34452											57					0	57	0	0	
34537											12648					65030	3517	0	89969	
34555											1634					2000	0	0	0	
34742											2127					29276	0	0	0	
34836											0					0	0	0	0	
34863											0					0	0	0	0	
35057											1313					11801	0	0	0	
35244											4822					73000	0	0	3680	
35301	5197442	3801316	5936555	10641400	61000	0	19080847	24528687	3999209	73449332	184472	0	110201337	51934812	46325070	2988531	202876	12335224	8352657	
35570											46148					228853	0	0	1021500	
35646											111					0	740	0	0	
35842											351					2000	0	0	0	
35936											0					0	0	0	0	
36054											6195					24715	0	0	0	
36344											2191					20500	0	0	19650	
36456											201					105	0	0	0	
36858											898					0	0	0	19927	
36933											871					1120	0	0	0	
37051											280					2000	0	0	0	
37341											19					0	0	0	0	
37350											500					4117	0	0	0	
37378											174					0	6003	0	0	
37435											1087					0	0	0	9087	
37640											10621					97386	0	0	24534	
37659											0					0	0	0	0	
37743											276					0	1000	0	0	
37949											962					5946	0	0	6457	
38526											573					8719	0	0	0	
38535											1408					7000	375	0	8959	
38740											2032					17984	0	0	0	
39327											0					98	0	0	3426	
39420											4804					44207	0	0	22105	
39475											8996					208291	3	0	674	
39756											2662					19024	0	0	0	
40033											425					0	2	0	0	
40305	1048	341507	0	74229	0	0	0	86348	0	519372	7161	63	3397086	0	3132049	4935	16240	0	53135	
40350											247					2386	0	0	0	
40707											1136					7623	0	0	0	
40855											430					4523	0	0	0	
41245											45					0	0	0	306	
41553											99					0	0	0	0	
41629											680					6900	0	0	0	
41647											6591					86241	0	0	39159	
41759											66					0	0	0	0	
41825											0					0	0	0	0	
41937											270					89	0	0	0	
41955											229					1683	0	0	0	
42037											59					0	0	0	0	
42055											369					0	0	0	0	
42354											231					0	0	0	0	
42420											29070					546365	20392	0	171632	
42448											2554					49146	225	0	0	
42457											2					0	0	0	0	
43052											1432					3088	726	0	4986	
43155											1229					11000	0	0	0	
43173	0	470382	459278	651468	0	286068	578118	41434	0	2486748	135444	0	10751635	331697	9177586	1570402	0	150000	650000	
43351											0					0	0	0	0	
43454											25					0	0	0	0	
43511											3652					68858	0	0	6587	
43641											584					0	0	0	0	
43744											661					11500	0	0	0	
43856											383					0	2229	0	0	
43959											52					0	1365	0	0	
44040											1702					8831	250	0	0	
44134	0	64262	20213	91424	0	12095	0	0	0	187994	0	0	1849420	124585	1535366	20000	0	0	5143	
44433											4372					59550	2433	0	2280	
44602											50280					125	0	0	0	
44741											825					0	5528	0	9119	
44750											872					0	0	0	0	
44929											443					4009	0	0	1465	
45038											219					3750	0	0	0	
45047											755					1439	0	0	0	
45056											105					100	0	0	0	
45430											605					12833	0	0	0	
45458											34					0	0	0	0	
45551											2844					8076	0	0	5264	
45560											3595					41454	0	0	0	
45627											53592					725871	0	0	35233	
45775											452					0	0	0	0	
46053											1593					6154	0	0	931	
46941											496					110	0	0	0	
47153											2					0	0	1400	0	
47247											780					11100	0	0	0	
47256											214					0	0	0	0	
47452											36					0	0	0	0	
47500											1778					17520	3814	0	0	
48057											291					0	0	0	0	
48150											116					630	0	0	0	
48374											4019					64268	4171	0	931	
48440											180					1000	0	0	0	
48552											401					2200	0	0	5745	
48730											1315					20000	100	0	0	
49054											375					0	0	0	0	
49148											403					0	0	0	0	
49241											1086					833	0	0	0	
49344											2374					41132	0	0	0	
49643											451					0	0	0	0	
49652											443					4157	0	0	0	
49821											3237					43897	968	0	0	
49858											235					136	0	0	0	
49951											0					0	0	0	0	
50144											0					0	0	0	0	
50461											0					0	0	0	0	
50546											370					5000	0	0	0	
50854											0					0	0	0	0	
50957											782					9521	0	0	2372	
51253											398					1394	0	0	0	
51356											0					0	0	0	0	
51459											503					0	0	0	0	
51730											173					0	475	0	0	
51842											1088					21262	177	0	0	
52410											370					4501	0	0	0	
52719											3834					282773	0	1252377	0	
52951											227					51	0	0	0	
53015											9					0	0	0	0	
53033											11932					0	0	0	667686	
53051											5					0	0	0	0	
53239											0					0	0	0	0	
53453											164					0	0	0	0	
53752											47					0	0	0	0	
54049											521					2140	0	0	0	
54058											934					8397	0	0	0	
54357											0					0	0	0	0	
54375											6587					93833	250	0	54443	
54441											136					1500	0	0	1627	
54656											382					5000	0	0	0	
55176											1052					5000	0	0	579	
55336											1522					10000	0	0	0	
55635											273					2790	0	0	0	
55653											592					2047	0	0	13456	
56230											162					0	0	0	0	
56258											309					1369	0	0	0	
56351											1935					1671	0	0	0	
56427											229					0	0	0	0	
56548											802					11000	0	0	0	
56557	0	36505	3462	315718	0	6	10243	13725	25	379684	14446	0	2336837	77444	2034833	30000	0	0	168336	
56717											1181					17662	0	0	8210	
57040											9					0	4	0	0	
57228											519					4000	500	0	1517	
57255											30					0	0	0	0	
57451											648					10700	0	0	19113	
57572											1110					16469	3	0	0	
57956											122					0	113	0	4185	
58074											2624					32000	7	0	0	
58207											536					4186	8377	0	984	
58225											554					2500	0	0	945	
58243	0	109868	63373	313411	0	143950	3	34700	50	665380	20584	0	4677826	432595	3910544	179854	25	0	174726	
58355											0					0	0	0	0	
58551											0					0	0	0	0	
58636											750					12108	5860	0	0	
58757											13					5	0	0	0	
58971											11663					80656	0	0	329602	
59316											2117					24001	58	0	24885	
59352											118					0	0	0	0	
59679											194					0	1582	0	0	
59754											236					0	0	0	0	
60143	34482	0	2583	4318986	0	1861057	54	1417	0	6229828	379089	0	61031513	232078	55034559	6476417	11249	0	8045	
60330											4353					61552	0	0	0	
60433											229					0	95	0	0	
60545											120					82	0	0	0	
60554											256					958	0	0	0	
60648											1003					86	0	0	0	
61122											9863					163522	0	0	34112	
61355											2434					23000	0	0	6746	
61476											1255					12144	6000	0	0	
61533											1263					0	499	0	2579	
61757											41					0	0	0	12590	
61832											1381					18750	0	0	0	
61953											199					0	0	0	0	
62044											385					100	0	0	0	
62147											770					2000	1000	0	0	
63050											0					0	0	0	0	
63069	45106	50996	391790	810681	0	624395	394943	32870	0	2361789	48828	0	15509655	0	13994771	110000	11008	0	234000	
63078											1984					20500	0	0	0	
63201											19					0	0	0	0	
63359											0					0	0	0	0	
63573											2330					8000	100	0	0	
63733											711					954	39	0	0	
63742											265					4900	0	2715	0	
63751											63					218	0	0	0	
64150											209					2285	500	0	0	
64543											2289					40999	1000	0	0	
64552											321					0	0	0	0	
64619	0	111944	18946	397297	0	73890	0	18483	250	620810	6750	0	1987766	577	1860647	89285	0	0	70254	
64730											1155					10000	0	0	0	
65205											2492					0	40	0	0	
65241											915					17000	0	0	0	
65513	3000	17990	1722	1	0	0	0	64501	5907	93121	375	0	292386	0	246346	0	0	0	0	
65559											457					973	0	0	0	
65746											8997					74349	0	0	8997	
65858											7018					88243	0	0	0	
66015	0	45087	0	18640	0	49558	32035	24709	0	170029	4365	56201	493169	0	509213	72000	0	0	0	
66154											884					9966	0	0	0	
66172											9362					153312	7446	0	443	
66275											437					2800	0	0	0	
66837											3198					24000	0	0	2000	
66846											6319					85600	0	0	0	
67142											426					6098	0	0	0	
67151											2374					18158	0	0	0	
67209											5135					90942	28391	0	1729	
67254											0					0	0	0	0	
67311											123268					531054	15354	0	1017420	
68345											1248					0	0	0	0	
68448											0					0	284	0	0	
68756											1045					0	0	0	0	
68831											123					0	0	0	0	
68840											814					10103	0	0	1133	
68859											1134					992	0	0	7529	
68943											658					4000	0	0	0	
69333											8652					125238	0	0	3537	
69678											1880					3000	9	0	8855	
69847											0					0	0	0	0	
70049											526					4864	0	0	0	
70058											941					4452	0	0	0	
70218											116					0	0	0	0	
70254											278					4695	0	0	0	
70414											1701					11077	2833	0	817	
70638											524					11392	0	0	0	
70955											0					0	0	0	0	
71318											3418					50675	0	0	29923	
71457											1137					3850	0	0	0	
71859											0					0	0	0	0	
72258											0					0	0	0	0	
72351											38					0	0	0	0	
72454											229					3000	0	0	0	
72678											3380					57200	289	0	0	
73031											689					2500	0	0	0	
73116											2034					22850	0	0	0	
73152											307					3000	0	0	0	
73554											703					8893	0	0	0	
73956											147					0	0	0	0	
74056											346					2053	0	0	1263	
74140											6253					58500	0	0	10981	
74159											197					2536	0	0	0	
74337											393					5000	0	0	0	
74403											3806					50678	2771	0	37041	
74449											25					0	0	0	0	
74458											639					5000	0	0	0	
75053											8955					65150	0	0	0	
75259											0					0	385	0	0	
75446											1861					30000	0	0	928	
75455											0					0	0	0	0	
75558											383					0	0	0	0	
75633	529207	5395445	1267456	1259279	2829	180743	170	402651	1241	9044581	208925	0	41447661	1117253	36292065	4727203	5560	159000	1613529	
75651											319					500	0	0	0	
76050											372					2600	0	0	0	
76135											753					0	0	0	0	
76153											378					1847	0	0	0	
76443											1320					6028	0	0	500	
76854											1457					29133	0	0	0	
77150											92					100	0	0	268	
77253											400					2000	0	0	0	
77347											3089					55993	0	0	16281	
77422											395					0	1000	0	0	
77758											1125					2366	0	0	10816	
77851											5274					70901	5	0	36782	
78036											1950					0	0	0	0	
78157											100					0	0	0	0	
78241											144					0	200	0	0	
78559											45					0	0	0	0	
78643											371					1000	0	0	0	
78858											459					0	0	0	0	
79042											183					1286	0	0	24650	
79127											156					891	0	0	0	
79145											2110					18453	0	0	0	
79257											51					0	0	0	0	
79855											2606					48420	0	0	1338	
80020											55					0	0	0	0	
80150											328					151	0	0	12400	
80431											590					150	0	0	0	
80552											6					0	0	0	0	
80936											555					6000	0	0	1976	
81429											255					0	0	0	0	
82033											445					0	0	0	0	
82257											195					258	0	0	0	
82350											237					793	0	0	0	
82659											241					897	0	0	0	
83151											696					8150	0	0	816	
83236											0					0	0	0	0	
83311											2699					68652	0	0	0	
83357											0					0	0	0	0	
83375											1688					30000	2308	0	0	
83450											15568					7356	0	0	19142	
83638	4498	248119	40804	1005792	0	354289	17800	205560	0	1927513	17208	0	5458889	923	4986692	33281	50651	0	832841	
83834											334					2392	0	0	0	
83852											0					0	0	0	0	
83955											241					2195	0	0	0	
84046											592					11495	0	0	0	
84055											245					0	0	0	0	
84251											0					0	0	0	0	
84345											443					3619	532	0	0	
84541											2735					48058	0	0	823	
84804											0					0	0	0	0	
85043											47					56	0	0	0	
85052											78					0	0	0	0	
85258											263					2500	0	0	0	
85454											0					0	0	0	0	
85856											99					0	0	0	0	
85931											774					2177	0	0	0	
86349											647					4794	0	0	0	
86358											0					0	0	0	0	
86527											9342					164662	10815	0	44862	
86554											274					1000	0	0	0	
87047											478					5000	0	0	0	
87159											109					0	0	0	0	
87234											1454					1000	5057	0	17980	
87476											3647					64300	335	0	0	
87533											1627					23194	0	0	2	
88240											223					500	0	0	2039	
88259											337					4215	0	0	0	
88352											0					0	0	0	0	
88455											1730					19811	0	0	16404	
88530											1006					5877	0	0	0	
88950											120					0	0	0	100	
89032											724					0	0	0	0	
89135											249					0	0	0	0	
89162											0					0	0	0	0	
89452											790					10359	0	0	0	
89751											1563					15169	0	0	0	
89854											656					3425	0	0	0	
89957											90					0	0	0	0	
90047											0					0	0	0	0	
90328											1130					10000	0	0	10000	
90337											1261					13382	0	0	0	
90467											0					0	0	0	0	
90645											2					0	0	0	113	
90739											185					0	0	0	0	
91147											188					140	0	0	0	
91156											715					4200	0	0	23316	
91259											459					0	0	0	0	
91615											345					2117	0	0	30	
91651											323					98	0	0	0	
91754											1283					5207	0	0	0	
91950											0					0	0	0	0	
91969											3710					62577	2500	0	0	
92050											124					0	1	0	0	
92144											80					0	0	0	0	
92630											4671					55000	0	0	0	
92706											2143					27834	0	0	1970	
92854											51					0	0	0	0	
92902											23					0	0	0	0	
93244											469					2000	0	0	1820	
93413											1235					28035	0	0	0	
93543											2056					27000	0	0	0	
93619											75					0	0	0	0	
93721											10938					15587	0	0	309917	
93758											344					0	510	0	0	
94139											600					0	0	0	21018	
94456											120					0	134	0	0	
94522											794					0	526	0	0	
94755											60					0	0	0	0	
94858											419					4000	0	0	0	
95051											60					6400	0	0	0	
95659											400					5500	0	0	0	
96357											443					4900	0	0	0	
96553											126					65	0	0	0	
97055											1363					29265	100	0	0	
97279											272					91	0	0	0	
97457											214					750	0	0	0	
97804											6852					115028	974	0	2833	
97943											1089					18898	0	0	0	
98351											0					0	0	0	0	
98454											429					0	0	0	0	
98463											1005					1218	0	0	25609	
98548											676					0	0	0	20386	
98641											1085					15205	0	0	1519	
98717											642					5360	0	0	0	
99004											180					1300	0	0	0	
99059											411					8151	0	0	0	
99143											566					3312	0	0	0	
99255											118					0	0	0	0	
99442											1256					22300	0	0	0	
99536											502					0	0	0	2278	
99853											61					0	0	0	0	
99974											358					6000	0	0	0	
100236											357					0	0	0	0	
100357											717					0	0	0	0	
100553											312					2952	0	0	0	
100562											8766					122126	0	0	50000	
100843											3707					50386	0	0	2111	
101019	84574	221593	139726	345010	30160	461697	1963	603296	41495	1934764	12606	0	5553741	1337860	3760498	225541	5250	30000	15000	
101037											652					195	0	0	2264	
101233											43865					930000	50137	3889	170703	
101345											100					0	0	0	0	
101439											418					257	280	0	0	
101671											2347					25508	0	0	2255	
101738											489					17	1000	0	0	
101952											323					3000	0	0	0	
102155											32					0	0	0	0	
102333											0					2000	0	0	0	
102342											793					1814	0	0	561	
102539											0					0	0	0	1338	
102557											43					0	0	0	0	
103134											534					333	0	0	0	
103255											3777					21135	1250	0	0	
103536											2983					47000	0	0	10472	
103554											433					3000	0	0	0	
103563											0					0	0	0	0	
103602											0					0	0	0	0	
104038											7971					86298	545	0	11774	
104056											1026					8925	0	0	0	
104234											478					8500	0	0	0	
104430											562					1000	0	0	0	
104542											0					0	0	0	0	
104663											973					20000	0	0	0	
105026											1362					20000	0	0	0	
105044											116					0	0	0	580	
105053											247					3868	0	0	0	
105071											2756					42300	0	0	0	
105222											829					2000	0	0	0	
105530											675					5000	0	0	0	
105633											210					50	0	0	0	
106359											16883					98655	0	0	0	
106377											3848					65000	247	0	0	
106452											1283					0	8	0	4709	
106519											620					14000	0	0	0	
106546											1083					11500	0	0	2854	
106555											189					62	0	0	0	
106658											1451					0	361	0	11710	
107057											144					0	0	0	0	
107150											0					0	0	0	0	
107226											217					0	0	0	0	
107244											16753					336533	0	0	46086	
107431											609					5000	30	0	0	
107459											0					0	12	0	0	
107758											291					3797	0	0	0	
108269											192					0	0	0	0	
108652											140					900	0	0	0	
108746											36					0	0	0	0	
108951											426					4569	0	0	0	
109136											1087					2000	0	0	0	
109154											350					2100	0	0	0	
109453											401					4330	0	0	0	
109574											1656					0	4648	0	0	
109659											1029					16123	0	0	646	
109855											173					300	0	0	310	
110404											3184					0	260	0	0	
110413											2134					15882	0	0	4296	
110655											97					874	55	0	350	
110936											547					8358	0	0	0	
110945											821					0	150	0	0	
111157											446					7600	0	0	0	
111205											5135					96639	20376	0	637	
111559											121					0	0	0	0	
111661											876					11298	0	0	0	
111942											1104					10250	0	0	11378	
111979											739					1382	0	0	0	
112163											1583					11285	0	0	0	
112332											278					0	0	0	0	
112444											1171					4900	0	0	0	
112510											146					5118	0	0	0	
112556											169					600	0	0	0	
112837	104941	807404	479539	4778070	904194	4191249	2404749	380274	9898	14117217	1017198	0	97517902	1558886	75877691	7156698	56899	0	660219	
113003											510					0	55084	0	0	
113030											216					0	0	0	0	
113441											1967					19255	0	0	5844	
113601											271					0	0	0	0	
113740											3994					77115	8	0	0	
113937											1575					24616	0	0	0	
114149											275					3	0	0	2453	
114158											807					10340	0	0	0	
114251											129					373	0	0	0	
114260											4373					11445	0	0	488633	
114457											643					1791	0	0	0	
114756											247					0	0	0	0	
114774											57					1000	0	0	0	
114840											2140					39749	0	0	0	
114859											473					1472	0	0	6731	
115100											990					2955	2000	0	5954	
115146											506					4800	0	0	1261	
115155											615					5700	0	0	0	
115221											1322					17066	577	0	0	
115575											1656					10111	387	0	64	
115641											16449					210770	0	0	98710	
116077											3522					62630	569	0	0	
116358											180					0	0	0	0	
116554											31					0	0	0	0	
116639											0					0	0	0	0	
116732											0					0	0	0	0	
116741											0					0	0	0	0	
117038											1088					8687	0	0	0	
117458											3617					27783	0	0	1391	
117672											1076					2500	1000	0	0	
117841											2512					43622	2515	0	0	
118156											0					0	0	0	0	
118174											2134					17985	3672	0	0	
118660											1898					38929	0	0	0	
118736											1056					9430	0	0	0	
119153											240					669	0	0	0	
119274											2955					3994	757	0	0	
119528											2662					40400	456	0	0	
119779											6834					120502	2180	0	2323	
120542											251					235	0	0	0	
120609											1796					10000	1116	0	0	
120953											0					0	0	0	0	
121576											947					0	5776	0	0	
121642											15267					326477	0	0	95786	
121651											10					0	0	0	0	
121914											704					36	0	0	0	
122153											203					0	0	0	0	
122546											2157					2500	0	0	0	
122658											2935					26000	0	0	0	
122751											84					0	0	0	0	
122854											725					267	0	0	0	
123178											4318					53500	1000	0	1028	
123440											704					13913	0	0	0	
123646											3237					1643	701	0	54867	
124344											2168					0	0	0	0	
124353											19					0	0	0	0	
124773											185					12200	0	0	0	
124830											652					5521	0	0	0	
125154											2002					1416	2872	0	0	
125855											1283					20581	0	0	6749	
125958											0					0	0	0	0	
126012											721					10000	0	0	0	
126049											299					1528	0	0	0	
126254											10390					43012	2000	0	20641	
126553											528					0	322	0	2267	
126740											3090					0	0	0	25626	
126834											700					0	0	0	0	
127055											2293					12450	0	0	0	
127224											645					239	0	0	0	
127260											26743					60000	141213	0	0	
127701											978					10000	3854	0	0	
128164											3777					30000	0	0	0	
128258											0					0	0	0	0	
128511	19885	0	0	1000	0	0	0	0	0	20885	52	22	232740	0	26056	0	0	0	0	
128904											61506					555138	390	0	424528	
128959											1594					30117	1400	0	0	
129349											79					0	0	0	24442	
129358											32					0	0	0	0	
129394											13712					320454	0	0	0	
129479											1008					1033	0	0	0	
129732											1445					0	437	0	0	
129853											215					2584	0	0	0	
129910											993					19379	0	0	2480	
130345											1247					19622	0	0	112	
130541											12625					157783	0	0	96369	
130635											3198					50000	0	0	75	
130813											1468					10444	0	0	0	
130943	13970	0	3436	20667	0	0	26182	11500	0	79826	59588	57120	5105231	0	4577763	1507661	4071	0	0	
131034											477					0	0	0	7922	
131155											471					3204	0	0	0	
131173											4066					76086	26	0	9849	
131418											5002					92018	0	0	3859	
131436											2128					32600	0	0	0	
131650											9146					120103	1011	0	138462	
131717											472					1166	0	0	1393	
131940											361					2000	0	0	0	
132107											7253					133759	5435	0	0	
132152											348					5100	0	0	0	
132219											525					3485	0	0	0	
132451											363					0	0	0	769	
132554											3794					35000	0	0	0	
132778											939					11441	0	0	0	
132853											1253					12500	0	0	0	
132938											145					189	0	0	0	
133243											0					0	0	0	0	
133850											5605					53099	0	0	32643	
133971											4758					88000	7722	0	0	
134156											272					2887	0	249	124	
134437											1762					23000	2084	0	14742	
134455											1133					4751	0	0	0	
134848											311					0	0	0	0	
135359											0					0	0	0	0	
135751											34					0	0	0	0	
135836											650					6342	0	0	0	
135854											232					3199	254	0	0	
136048											787					15955	0	0	0	
136338											1272					9275	0	0	14705	
136459											193					250	0	0	0	
136655											369					5261	0	2	2608	
137205											3978					37634	33343	0	0	
137447											881					2255	0	0	0	
137456											478					3519	0	0	0	
137559											28					0	0	0	0	
137643											338					2770	0	0	0	
137652											715					0	0	0	0	
137821											0					0	0	0	0	
137915											304950					535000	888551	0	0	
138051											0					0	0	0	0	
138163											756					6670	322	0	0	
138257											45					0	0	0	0	
138350											221					1686	0	0	0	
138556											177					0	150	0	0	
138725											87					0	0	0	0	
138752											33					0	0	0	0	
139133											1013					10006	859	0	1519	
139432											0					0	0	0	0	
139478											13999					298785	1854	0	62	
139553											1321					24000	0	0	0	
139656											1936					24664	0	0	11765	
139740											6251					102671	0	0	26771	
139834											825					10000	393	0	0	
139843											3109					36200	2177	0	5314	
139955											745					12196	0	0	119	
140018											11984					241656	0	0	28325	
140157											435					2158	0	0	0	
140362											1164					5375	7255	0	0	
140634											230					480	0	0	0	
141211											1323					21727	0	0	2017	
141341											1563					3700	0	0	693	
141350											107					0	0	0	0	
141453											30					0	0	0	0	
141556											2105					1521	0	0	19318	
141734											17377					321647	0	175250	390250	
141958											390					0	0	0	0	
142049											227					656	0	0	348	
142656											265					3956	0	0	1243	
142955											9277					179318	0	0	40882	
143158											0					0	0	0	0	
143653											209					1200	75	0	0	
143662											18048					73927	51996	0	36294	
143859											331					2329	0	0	951	
143952											553					3500	0	0	1813	
144034											1732					13000	0	0	0	
144052											679					3000	0	0	1673	
144155											802					9125	0	0	1119	
144436											1933					30343	0	0	0	
144856											948					2132	0	0	0	
