"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDC866	RCFDC867	RCFDC868	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONC866	RCONC867	RCONC868	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	
	LNS SECD BY RE TO NONUS ADR,PAS DU30	LNS SECD BY RE TO NONUS ADR,PAS DU90	LNS SECD BY RE TO NONUS ADR,NONACCRL	C&I LNS TO US ADDRS,PAS DU 30-89 DYS	C&I LNS TO US ADDRS,PAS DU 90 DYS OR	C&I LNS TO US ADDRS,NONACCRUAL	C&I LNS TO NONUS ADR,PAS DU 30-89 DY	C&I LNS TO NONUS ADR,PAS DU 90 DYS	C&I LNS TO NONUS ADR,NONACCRUAL	LOANS TO FARMERS, NONACCRUAL	LN TO FRMERS,PAST 30-89 DYS, ACCRUIN	LN TO FRMERS,PAST 90 OR MORE,ACCRUIN	RESTRUCTURED LNS-PAST DUE 30-89 DAYS	RESTRUCTURED LNS-PAST DUE 90 DAYS OR	RESTRUCTURED LNS-NONACCRUAL	OTH ASSETS-PAST DUE 30-89 DYS, ACCRG	OTH ASSETS-PAST DUE 90DYS OR MOR,ACG	OTHER ASSETS-NONACCRUAL	REPLMT COST OF CONTRCTS-PAS DU 30-89	REPLMT COST OF CONTRCTS-PAS DU 90 DY	LNS TO US BKS,ETC.-PAST DU 30-89 DYS	LNS TO US BKS,ETC.-PAST DU 90 DYS OR	LNS TO US BKS,ETC.-NONACCRUAL	LNS TO FOREIGN BKS-PAST DU 30-89 DYS	LNS TO FOREIGN BKS-PAST DU 90 DYS OR	LNS TO FOREIGN BKS-NONACCRUAL	LNS TO FGN GOV,ETC.-PAS DU 30-89 DYS	LNS TO FGN GOV,ETC.-PAS DU 90 DYS OR	LNS TO FGN GOV,ETC.-NONACCRUAL	ALL OTHER LOANS-PAST DU 30-89 DAYS	ALL OTHER LOANS-PAST DU 90 DYS OR MO	ALL OTHER LOANS-NONACCRUAL	LNS&LEASES WHLY GUAR-PST DU 30-89 DY	LNS&LEASES WHLY GUAR-PST DU 90DYS OR	LNS&LEASES WHLY GUAR-NONACCRUAL	GUAR PORTN OF LNS&LS-PST DU 30-89 DY	GUAR PORTN OF LNS&LS-PST DU 90DYS OR	GUAR PORTN OF LNS&LS-NONACCRUAL	COMMCL RE,ETC.-PAST DUE 30-89 DYS,AG	COMMCL RE,ETC.-PAST DUE 90DYS OR MOR	COMMCL RE,ETC.-NONACCRUAL	PAST DUE(30-89DA): CREDIT CARD LOANS	PAST DUE(>=90DAY): CREDIT CARD LOANS	PAST DUE(NONACCR): CREDIT CARD LOANS	PAST DUE(30-89DA): OTHER INDIV LOANS	PAST DUE GE 90DAY OTHER INDIV LOANS	PAST DUE(NONACCR): OTHER INDIV LOANS	LOANS & LEASES HLD FOR SALE-NONACCRL	LNS & LEASES H-F-S PA DU 30-89 DYS	LNS & LEASES H-F-S PA DU 90 DYS MORE	ADDITIONS TO NONACCRUAL ASSETS	N/ACCRUAL ASSETS SOLD DURING QUARTER	REBOOKED 'GNMA LNS' REPURCD-PAS DU 3	REBOOKED 'GNMA LNS' REPURCD-PAS DU 9	REBOOKED 'GNMA LNS' REPURCD-NONACCRL	LSE INDVDL FOR HSHLD, FMLY, PRSNL 30	LSE INDVDL FOR HSHLD, FMLY, PRSNL > 	LSE INDVDL FOR HSHLD, FMLY, PRSNL NA	ALL OTHR LEASE PAST DUE 30-89 DAYS	ALL OTHR LEASE PAST DUE > 90 DAYS	ALL OTHR LEASE NONACCRUAL	PAST DUE (30-89DA): LOANS FGN OFFICE	PAST DUE (>=90DAY): LOANS FGN OFFICE	PAST DUE (NONACCR): LOANS FGN OFFICE	P/D(30-89DA):LEASE FIN REC - DERIVED	P/D(>=90DAY):LEASE FIN REC - DERIVED	P/D(NONACCR):LEASE FIN REC - DERIVED	LNS SECD BY RE TO NONUS ADR,PAS DU30	LNS SECD BY RE TO NONUS ADR,PAS DU90	LNS SECD BY RE TO NONUS ADR,NONACCRL	C&I LNS TO NONUS ADR,PAS DU 30-89 DY	C&I LNS TO NONUS ADR,PAS DU 90 DYS	C&I LNS TO NONUS ADR,NONACCRUAL	LOANS TO FARMERS, NONACCRUAL	LN TO FRMERS,PAST 30-89 DYS, ACCRUIN	LN TO FRMERS,PAST 90 OR MORE,ACCRUIN	PAST DUE (30-89 DAYS): C&I LOANS	PAST DUE (>=90 DAYS): C&I LOANS	PAST DUE (NONACCRUAL):C&I LOANS	RESTRUCTURED LNS-PAST DUE 30-89 DAYS	RESTRUCTURED LNS-PAST DUE 90 DAYS OR	RESTRUCTURED LNS-NONACCRUAL	CONSTRUCTION LNS-PAST DUE 30-89 DAYS	CONSTRUCTN LNS-PAST DUE 90DYS OR MOR	CONSTRUCTION LNS-NONACCRUAL	LNS SECD BY FARMLAND-PAST DUE 30-89	LNS SECD BY FARMLAND-PAST DUE 90DYS	LNS SECD BY FARMLAND-NONACCRUAL	LNS SECD BY MULTIFAMILY-PST DU 30-89	LNS SECD BY MULTIFAMILY-PST DU 90DYS	LNS SECD BY MULTIFAMILY-NONACCRUAL	LNS SECD BY NONFARM-PAST DU 30-89DYS	LNS SECD BY NONFARM-PAST DU 90DYS OR	LNS SECD BY NONFARM-NONACCRUAL	OTH ASSETS-PAST DUE 30-89 DYS, ACCRG	OTH ASSETS-PAST DUE 90DYS OR MOR,ACG	OTHER ASSETS-NONACCRUAL	REPLMT COST OF CONTRCTS-PAS DU 30-89	REPLMT COST OF CONTRCTS-PAS DU 90 DY	LNS TO FOREIGN BKS-PAST DU 30-89 DYS	LNS TO FOREIGN BKS-PAST DU 90 DYS OR	LNS TO FOREIGN BKS-NONACCRUAL	LNS TO FGN GOV,ETC.-PAS DU 30-89 DYS	LNS TO FGN GOV,ETC.-PAS DU 90 DYS OR	LNS TO FGN GOV,ETC.-NONACCRUAL	RVLVG,OPEN-END LNS-PAST DU 30-89 DYS	RVLVG,OPEN-END LNS-PAST DU 90 DYS OR	RVLVG,OPEN-END LNS-NONACCRUAL	ALL OTHER LOANS-PAST DU 30-89 DAYS	ALL OTHER LOANS-PAST DU 90 DYS OR MO	ALL OTHER LOANS-NONACCRUAL	LNS&LEASES WHLY GUAR-PST DU 30-89 DY	LNS&LEASES WHLY GUAR-PST DU 90DYS OR	LNS&LEASES WHLY GUAR-NONACCRUAL	GUAR PORTN OF LNS&LS-PST DU 30-89 DY	GUAR PORTN OF LNS&LS-PST DU 90DYS OR	GUAR PORTN OF LNS&LS-NONACCRUAL	COMMCL RE,ETC.-PAST DUE 30-89 DYS,AG	COMMCL RE,ETC.-PAST DUE 90DYS OR MOR	COMMCL RE,ETC.-NONACCRUAL	PAST DUE(30-89DA): CREDIT CARD LOANS	PAST DUE(>=90DAY): CREDIT CARD LOANS	PAST DUE(NONACCR): CREDIT CARD LOANS	PAST DUE(30-89DA): OTHER INDIV LOANS	PAST DUE GE 90DAY OTHER INDIV LOANS	PAST DUE(NONACCR): OTHER INDIV LOANS	P/D(30-89DA):LOANS TO DI'S - DERIVED	PD GE 90 DAY LN TO DI DERIVED	P/D(NONACCR):LOANS TO DI - DERIVED	LOANS & LEASES HLD FOR SALE-NONACCRL	CLSD-END LNS:SCRD 1ST LIENS-NONACCRL	CLSD-ED LNS:SCRD JR LIENS-NONACCRUAL	CLSD-ED LNS:SEC 1 LIENS PA DU 30-89	CLSD-ED LNS:SEC 1 LIENS PA DU 90 MOR	CLSD-ED LNS:SEC JR LIENS PA DU 30-89	CLSD-ED LNS:SEC JR LIENS PA DU 90 MO	LNS & LEASES H-F-S PA DU 30-89 DYS	LNS & LEASES H-F-S PA DU 90 DYS MORE	ADDITIONS TO NONACCRUAL ASSETS	N/ACCRUAL ASSETS SOLD DURING QUARTER	REBOOKED 'GNMA LNS' REPURCD-PAS DU 3	REBOOKED 'GNMA LNS' REPURCD-PAS DU 9	REBOOKED 'GNMA LNS' REPURCD-NONACCRL	LSE INDVDL FOR HSHLD, FMLY, PRSNL 30	LSE INDVDL FOR HSHLD, FMLY, PRSNL > 	LSE INDVDL FOR HSHLD, FMLY, PRSNL NA	1-4  FAM RES CNSTRCTN LN PD 31-89 DA	OTHER CNSTRCTN LN PAST DUE 31-89 DAY	1-4  FAM RES CNSTRCTN LN PD > 90 DAY	OTHER CNSTRCTN LN PAST DUE > 90 DAYS	1-4  FAM RES CNSTRCTN LN NONACCRUAL	OTHER CNSTRCTN LN NONACCRUAL	LN SCRD BY OWNR OCCPD NFARM NRES 30-	LN SECURED BY OTHR NFARM NONRES PRPR	LN SCRD BY OWNR OCCPD NFARM NRES > 9	LN SCRD BY OTHR NFARM NRES PRPRTY > 	LN SCRD BY OWNR OCCPD NFARM NRES NON	LN SCRD BY OTHR NFARM NRES PRPRTY NA	
37																																																																	0	0	0										0	0	0	0	0	0	100	101	280	0	0	0	0	0	0	517	179	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527	0	147	0	0	0	0	187	0	1830	2385	0	0	0	0	0	0	0	0	0																
242																																																																	0	0	0							0	7	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0						0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	9	0	0	0	0	0	58	0	286	0	11	0	0	0	50	0	0	0	0																
279																																																																	0	0	0										45	0	0	0	0	0	72	0	0	0	0	0	0	0	0	184	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	37	0	0	0	0	0	0	0	927	119	1	0	0	0	0	0	0	0	0																
354																																																																	0	0	0							0	27	13	5	0	4	0	0	0	0	0	0	45	0	158	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	27	13	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	9	0	0	0	0	51	0	43	0	0	0	0	0	0	0	0	0	0																
457																																																																	0	0	0							0	0	0	0	0	267	0	0	0	0	0	247	0	0	27	0	0	0	0	330	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	2	26	0	0	0	0	64	0	36	0	0	0	0	0	28	0	0	0	0				0	0	0	0	247	0	0	0	0	330	0	0	
505																																																																	0	0	0	0	0	0	0	0	0	0	0	0	168	0	50	0	0	0	0	0	0	0	0	0	0	0	752	0	0	472	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	220	0	0	165	0	0	0	0	0	0	986	32	0	0	0	0	0	451	0	782	272	0	0	0	0	921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	182	
1155																																																																	0	0	0										492	182	53	0	0	0	0	0	0	0	0	0	0	0	0	75	62	0	0	0	0						0	0	0	0	0	0	0	0	0	51	0	0	43	0	0	0	0	0	5	0	0	490	35	0	0	0	0	0	0	0	337	90	30	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	75	0	62	0	0	
1351																																																																	0	0	0							0	2	0	588	24	439	0	0	0	0	0	0	130	0	0	0	0	0	160	0	159	0	0	0						0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	0	30	0	0	0	0	62	0	407	121	0	0	0	0	0	0	0	0	0																
1454																																																																	0	0	0	0	0	0	0	0	0	0	15	0	334	0	16	0	0	0	66	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	155	0	0	78	0	0	0	0	0	0	0	0	68	8	25	0	0	0	0	41	0	149	0	83	0	0	0	29	0	0	0	0	0	0	0	66	0	0	0	0	0	155	0	0	0	0	0	
1557																																																																	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
1632																																																																	0	0	0	0	0	0	0	0	0	0	0	0	253	0	3	0	0	0	1	0	570	176	0	0	0	0	0	596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	202	0	125	0	440	0	0	0	1517	0	0	0	0	0	0	0	0	1	0	0	209	361	0	596	0	0	0	0	
1669																																																																	0	0	0										54	6	0	0	0	0	0	0	0	0	0	0	0	0	0	403	49	0	0	0	0						0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	557	50	3	0	0	0	0	0	0	715	117	11	0	0	0	82	32	0	0	0																
1829																																																																	45	0	4	0	0	0	0	0	0	0	0	0	22	0	457	0	0	0	0	0	154	0	0	0	0	0	0	85	0	4065	0	0	0	0	0	0	0	0	0	0	0	0	0	33	5	0	0	0	0	0	0	0	0	0	0	0	4	4	0	75	13	7	0	0	0	0	82	224	123	149	66	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	154	0	0	85	0	0	0	4065	
1856																																																																	0	0	0							0	0	0	34	0	71	0	0	0	0	0	0	0	306	5	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	178	0	306	0	0	0	0	0	0	0	0	0	0																
2040																																																																	0	0	0										131	0	0	0	0	0	1027	0	0	0	0	0	0	0	0	1596	0	0	0	0	0						0	0	0	63	0	0	7	0	0	52	29	0	47	26	0	0	0	0	6	16	0	159	29	20	0	0	0	0	38	0	951	0	229	0	0	0	249	0	0	0	0																
2161																																																																	0	0	0										46	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	215	0	6	0	0	0	0	28	0	1049	35	0	0	0	0	0	0	0	0	0																
2376																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2451																																																																	0	0	0							0	32	0	16	24	0	0	0	0	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	3	0	0	0	0	78	0	211	47	0	0	0	0	0	0	0	0	0				135	484	0	0	0	0	0	0	0	0	0	0	
2554																																																																	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2732																																																																	0	0	0	0	0	0	0	0	0	0	0	0	830	300	17	0	0	0	0	0	0	0	0	0	0	0	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	3	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																	0	0	0							0	383	0	24	0	60	0	0	0	0	0	0	112	114	0	0	0	0	82	0	82	0	0	0						0	0	0	0	0	0	644	272	0	0	0	0	0	0	0	0	0	0	0	0	0	71	17	77	0	0	0	0	66	0	0	0	0	0	0	0	264	0	0	0	0																
2938																																																																	0	0	0	0	0	0	0	0	0	0	0	0	171	0	180	0	0	0	48	0	111	0	0	0	0	0	0	49	0	664	0	0	0	0	0	0	0	0	0	0	0	45	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	19	0	0	0	0	2150	0	273	0	77	0	0	0	1199	0	0	0	0	0	0	0	0	48	0	0	51	60	49	0	0	0	43	621	
3252																																																																	0	0	0							49	586	0	713	0	66	0	0	0	170	0	0	271	0	476	0	0	0	259	0	72	0	0	0						0	0	0	0	0	0	610	0	102	0	0	26	0	0	23	0	0	0	0	0	0	214	4	129	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0																
3458																																																																	0	0	0							0	9	0	0	0	0	0	0	0	351	0	0	53	0	0	319	0	0	245	0	0	0	0	0						0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	34	0	13	0	0	0	0	0	0	0	0	0	0																
3720																																																																	0	0	0										102	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	130	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	21	0	0	0	0	122	0	182	0	0	0	0	0	252	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	130	
3953																																																																	0	0	0							229	0	0	0	0	739	0	0	0	0	0	0	0	385	15	0	0	0	1421	0	1040	0	0	0						0	0	0	0	0	0	0	206	229	0	591	467	0	547	458	0	0	0	0	0	0	0	0	43	0	0	0	0	192	21	48	38	21	0	0	0	1163	0	0	0	0				0	0	0	0	0	0	1421	0	0	0	1040	0	
4138																																																																	0	0	0										718	40	598	0	0	0	627	0	0	0	0	0	237	0	0	51	289	1152	0	0	0						0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	734	191	8	0	0	0	0	0	0	2978	295	52	0	0	0	0	0	0	0	0				131	496	0	0	0	0	32	19	125	164	1152	0	
4156																																																																	102	0	64							0	0	0	163	16	558	0	0	0	326	68	260	0	0	0	0	0	0	22	0	0	0	0	0						0	0	0	4	33	4	195	45	248	0	0	0	0	0	0	0	0	0	0	0	0	26	29	68	0	0	0	0	71	0	133	154	0	7	0	0	0	0	0	0	0				200	126	0	68	0	260	0	22	0	0	0	0	
4231																																																																	0	0	0										53	0	35	0	0	0	0	0	0	202	0	2	0	0	0	205	0	0	0	0	0						0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	44	0	0	0	0	47	0	1117	0	0	0	0	0	0	0	0	0	0																
4437																																																																	0	0	0										206	0	15	0	0	0	91	0	400	0	0	0	0	0	0	1253	0	0	0	0	0						0	0	0	138	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	20	0	0	0	0	91	0	702	0	38	0	0	0	1470	0	0	0	0				91	0	0	0	0	400	1253	0	0	0	0	0	
4839																																																																	0	0	0										0	0	0	0	0	0	0	0	100	0	0	0	0	0	392	1298	0	5131	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	31	0	11	0	0	0	3405	0	0	0	0				0	0	0	0	0	100	0	1298	0	0	529	4602	
5005																																																																	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3777	0	0	0	0	0	0	0	0	0	0	0	0	0	57	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	793	0	202	0	0	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3777	0	0	0	0	
5069																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18500	0	0	0	0	0	0	0	0	2453	10	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18500	0	0	0	0	0	0	2453	0	10	0	0	
5135																																																																	0	0	0							0	13	0	32	69	26	44	26	8	508	0	0	54	0	0	454	0	0	385	0	14	0	0	0						0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	8	206	1	8	0	0	0	0	0	0	1292	0	154	0	0	0	0	0	0	0	0																
5210																																																																	0	0	0	0	0	0	0	0	0	0	0	0	49	0	87	0	0	0	0	0	0	139	0	0	469	0	0	349	0	694	0	0	0	0	0	0	0	0	0	0	0	54	0	73	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	4	0	0	0	0	0	0	0	2085	1400	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	76	0	0	694	0	
5331																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	1192	3731	0	0	0	1461	0	207	636	1481	1920	0	0	0	0	0	0	0	0	0	0	0	96	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	644	0	0	0	0	0	7251	0	0	0	0	0	0	0	320	0	1011	181	0	3731	0	636	1481	0	0	1920	
5461																																																																	0	0	0	0	0	0	0	0	0	0	0	0	1031	50	34	0	0	0	0	0	950	0	0	0	0	0	0	150	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	14	0	0	14	92	0	0	0	0	0	22	0	19	0	0	0	0	0	0	0	0	0	0	0	0	970	0	0	0	0	0	0	0	0	0	0	0	0	950	150	0	0	0	0	30	
5751																																																																	0	0	0							3624	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0						0	0	0	0	0	0	0	0	3624	0	0	0	0	0	0	0	0	0	0	0	0	38	0	9	0	0	0	0	132	8	220	0	0	0	0	0	312	0	0	0	0																
6039																																																																	0	0	0										0	328	0	0	0	0	0	0	0	0	0	359	0	0	0	304	16	0	0	0	0						0	0	0	0	0	0	1	0	0	0	228	322	0	228	322	0	0	0	32	35	0	73	1	55	0	0	0	0	38	0	268	99	0	0	0	0	378	0	0	0	0				0	0	0	0	0	0	0	304	0	16	0	0	
6057																																																																	0	0	0							0	58	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	12	0	292	0	0	0	0	0	0	0	0	0	0																
6141																																																																	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	13	0	0	0	0	0	0	0	6	39	0	0	0	0	0	0	0	0	0																
6329																																																																	0	0	0	0	0	0	0	0	0	0	0	0	667	0	162	0	0	0	754	0	89	0	0	0	0	0	0	165	532	306	0	0	0	0	0	0	0	0	0	0	0	0	0	90	4	0	0	0	0	0	0	0	0	0	0	0	35	39	0	3663	105	377	0	0	0	0	309	18	1316	121	199	0	0	0	371	0	0	0	0	0	0	0	475	279	0	0	0	89	79	86	48	484	6	300	
6972																																																																	0	0	0	0	0	0	0	0	0	0	0	0	6	0	964	0	0	0	0	0	11361	0	0	0	0	0	0	0	0	1259	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	112	0	0	0	0	0	0	0	0	0	0	0	0	6162	0	0	0	0	0	0	0	0	0	0	0	0	11361	0	0	0	0	1259	0	
7009																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
7045																																																																	0	0	0							0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	166	254	0	0	0						0	0	0	35	0	0	57	0	0	0	0	0	0	0	0	0	0	0	58	10	0	527	116	80	0	0	0	0	271	0	874	337	0	0	0	0	0	0	0	0	0																
7157																																																																	0	0	0							0	0	0	11	98	48	0	0	0	0	0	0	32	0	18	0	0	0	21	0	19	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	34	18	0	0	0	0	42	0	218	19	0	0	0	0	0	0	0	0	0																
7456																																																																	0	0	0							0	0	0	109	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	85	0	0	72	0	0	0	0	0	0	26	15	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0																
7634																																																																	0	0	0										116	137	391	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	9	27	0	0	0	0	0	21	413	24	0	0	0	0	0	0	0	0	0																
8033																																																																	0	0	0							383	0	0	21	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	383	0	0	350	0	0	315	0	0	0	0	0	0	145	28	6	0	0	0	0	0	0	1065	0	0	0	0	0	0	0	0	0	0																
8462																																																																	0	0	0							191	13	0	120	0	0	0	0	0	0	0	0	0	0	128	0	0	0	58	0	0	0	0	0						0	0	0	0	0	0	13	0	191	0	0	0	0	0	0	0	0	0	0	0	0	114	30	36	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0																
8631																																																																	0	0	0										7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	61	21	0	0	0	0	0	0	313	162	0	29	0	0	0	0	0	0	0																
9357																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	2519	2519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9553																																																																	0	0	0							0	254	46	97	410	0	0	0	0	1077	356	0	82	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	262	62	0	75	0	0	67	0	0	0	0	0	0	0	0	32	27	0	0	0	0	0	0	0	169	14	0	0	0	0	0	0	0	0	0																
