"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON3510	RCON3512	RCON3514	RCON3520	RCON5514	RCON5515	RCON5516	RCON5517	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	TEXTA545	
385547																															0	5737		494	1	44571		13834	58	64964	0				
385631							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	479		0	0	10540		2428	20						
385976																															0	4923		285	1	40713		18647	62	64715	0				
386049							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2602		0	0	45747		19892	67						
386142							0	0	0	2		0	0	1		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8418		270	1	38191		20927	61						
386357							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2997		0	0	17902		4125	21						
386432							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5188		0	0	56739		18007	99						
386450							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1734		0	0	59286		41098	153						
386731																															0	10401		1747	4	86134		40127	226	138933	0				
386825							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2000		0	0	33246		9551	46						
386852							0	2	0	0		0	0	0		0	1	0	0	0		0	0		0	0	0	0	0	0	0	3360		0	0	67159		28992	137						
387000							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	19249		1547	5	229474		386906	920						
387055							72	0	0	0		0	0	0		11	0	0	0	0		0	0		0	0	0	0	0	0	0	3176		0	0	44261		29890	162						
388155																															0	8647		262	1	95809		91625	298	196598	0				
388258																															0	2110		0	0	12133		8172	46	23784	0			No	
388557							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	1951		585	2						
388744							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8595		873	2	83462		44626	225						
388753							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1790		0	0	14212		6754	30						
388940																															0	4271		376	1	58468		26220	143	89668	0	90082	0		
389059																															0	1250		0	0	20896		8357	32	30591	0				
389358																															0	3631		1180	3	19631		59444	213	84578	0				
389826							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	425		0	0	20964		3882	21						
390167																															17534	0		0	0	0		0	0	0	0			Key Bank National Association	
390336							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17830		4335	5	151390		117434	352						
390457							12	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1407		0	0	24154		10340	56						
390840							6	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4819		0	0	90765		45723	196						
391249							0	0	0	10		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3963		0	0	94459		186528	302						
391418							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7220		293	1	105328		35746	200						
391557																															0	1513		0	0	14724		6097	39	22366	0				
391838							0	0	0	35504		0	0	0		0	0	0	0	0		0	0	508026	0	0	0	0	0	0	0	11659		1124	4	183620		709586	1474						
391959																															0	650		0	0	14220		8472	34	23408	271				
391977							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11186		437	1	156129		172142	520						
392031							153	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3567		0	0	39467		44205	160						
392152							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	671		0	0	10930		6258	16						
392255							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4871		0	0	34097		19432	53						
392778																															0	16504		539	2	148009		20269	195	186247	0				
393252																															0	3123		324	1	32877		54157	182	90974	0				
393355							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3259		0	0	44841		21468	87						
393757							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2975		522	2	32985		17519	67						
393850							0	0	0	0		0	0	0		0	0	0	0	0		0	38		0	0	0	0	0	0	0	6639		643	1	45607		34612	121						
393953																															0	7162		0	0	100123		107268	540	214790	0				
394053							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5653		781	3	69393		56482	177						
394156							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	836		0	0	26157		10331	60						
394259							16	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10675		674	2	88463		66639	526						
394352							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1221		0	0	13709		15210	73						
395238							0	0	0	3268	0	0	0	0	0	0	0	0	0	0	0	672	0	1182149	0	0	0	0	0	0	0	27469		0	0	1390964		1326592	1869						
395256																															0	1091		0	0	18166		15131	63	34407	0				
395779																															0	1129		0	0	20340		17585	85	39414	0				
395836							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	22497		313	1	356224		147783	728						
396057							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6922		683	2	36352		23419	101						
396244							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4133		795	1	114223		68972	394						
396253							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2179		0	0	70794		64138	248						
396356							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3958		615	2	17488		7384	20						
396954							37	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	2415		0	0	34390		56154	184						
397447							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	16696		1239	3	178978		95027	424						
397456							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2619		0	0	22820		12184	69						
397531																															0	2260		293	1	104374		559679	629	667189	0				
397540							0	36	5	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	57424		4672	14	328149		275734	908						
397559																															0	5		0	0	26281		14608	85	41036	0	37889	0		
397755							0	77	3	0		0	0	0		0	0	1	0	0		0	0		0	0	0	0	0	0	0	5025		0	0	58340		24023	139						
397858																															0	3158		0	0	27886		15008	46	46129	0				
398051							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1700		0	0	27075		15463	66						
398248							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11202		0	0	110120		37271	199						
398350							0	0	0	75		0	0	3443		0	0	0	0	4		0	440	657792	0	0	0	0	0	0	0	47193		1321	4	1047842		845199	2884						
398631							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2567		857	3	31118		31525	111						
398668							0	0	0	0		0	0	0		0	0	0	0	0		0	0	289	0	0	0	0	0	0	0	0		0	0	1039		589	3						
398837							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3224		0	0	73752		31778	134						
399067							39	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1929		0	0	45058		23915	59						
399357							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	62	0	0	224		0	0	9902		5681	31						
399517							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	55378		2326	7	367766		236859	823						
399731							127	0	0	0		0	0	0		16	0	0	0	0		0	0		0	0	0	0	0	0	0	1607		0	0	40334		21056	128						
400057																															0	4101		0	0	65924		46701	88	116989	0				
400141							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8242		271	1	77569		41901	201						
400253																								432403							0	21637		1278	3	789486		629603	1972	1451020	0				
400365							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2583		429	1	46408		41910	171						
400552							15	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1783		0	0	9176		4963	22						
400758																															0	6158		0	0	57723		24026	131	88543	0				
400767							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1505		0	0	41998		40650	122						
400945							35	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17133		852	3	83971		61403	253						
401148							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15676		552	2	228328		175201	505						
401447							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1261		0	0	19569		9832	39						
401559							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	798		0	0	31806		16265	48						
401755							117	0	0	0		0	0	0		0	16	1	0	0		0	0		0	0	0	0	0	0	0	1679		0	0	74069		41039	209						
401906							0	0	0	107		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	39062		1641	6	185517		50159	281						
401951							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	266		0	0	4795		2925	13						
402172							0	0	0	0		0	0	0		0	0	0	0	0		0	0	79578	0	0	0	0	0	0	0	1047	16	0	0	566379	507709	85077	55						
402462							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	675		0	0	25604		10032	45						
402837							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5571		1296	3	64963		49016	212						
402846							0	4	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2769		0	0	42388		9789	64						
403058																															0	2212		0	0	47251		18447	113	68098	0	67665	0		
403067							0	7	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1204		0	0	39842		100946	280						
403106							0	0	0	318		0	0	2		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15217		302	1	192153		110683	410						
403151							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	25642		599	2	319325		237275	647						
403254							2	0	0	0		0	0	0		12	0	0	0	0		0	0		0	0	0	0	0	0	0	36		0	0	28550		13699	63						
403348							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4366		0	0	39140		15594	47						
403357																															0	1298		0	0	17884		8654	39	27914	0				
403553							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6860		537	2	88430		43148	142						
403656																															0	477		0	0	8712		16949	29	26171	0				
403937							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2308		0	0	21299		12836	51						
403946							0	0	0	0		0	0	9683		0	0	0	0	0		356	0		0	0	0	0	0	0	0	15665		339	1	314491		193881	691						
404653							0	2	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1100		0	0	12602		4295	35						
404774							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	19267		2867	22						
404943																															0	2429		0	0	26673		14729	86	43961	0				
405641																															0	6383		257	1	92424		53105	197	153184	0	160267	0		
405959							3176	0	0	466		0	0	46293		107	0	0	0	0		0	0	342588	0	0	0	0	0	0	0	30125		253	1	506568		536915	2009						
406022							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9433		0	0	97003		54342	268						
406059							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3250		0	0	46039		64151	364						
406666																															0	3691		1574	4	44281		37772	162	87842	0				
406974																															0	1305		0	0	48308		77184	256	126828	0	130370	0		
407168																															0	2915		0	0	37751		40579	159	81616	0				
407506																															0	37778		1809	6	369434		164239	846	573340	0				
407645							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	22700		527	2	155538		90104	361						
407850																															0	0		0	0	8124		3162	15	11341	0				
408147							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1356		0	0	30244		8255	42						
408307							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	19164		831	2	139324		61409	315						
408473							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8495		1617	3	77412		71566	418						
408642							0	0	0	3179		5562	0	0		0	10762	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	9628		86254	341						
409265							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	371		0	0	20971		8463	50						
409555																															0	2380		0	0	83539		66390	336	152517	0	153632	0		
409649																															0	877		0	0	22021		9145	36	32214	0				
410159							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	543		0	0	6645		8062	29						
410560																															0	5763		0	0	75074		58649	221	140265	0				
410748							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14374		2245	4	101595		83382	227						
410917							251	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14539		2127	3	172665		77320	390						
410944																															0	2921		294	1	14206		7015	35	24528	0				
411053							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1237		0	0	19389		6449	24						
411062							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	17005		25597	76						
411231							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4558		322	1	30971		11643	62						
411240							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2580		0	0	28318		9038	33						
411464							0	0	0	0		0	0	0		0	0	0	0	0		0	0	584693	0	0	0	0	0	0	0	23201		879	3	581611		638414	2274						
411512							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	895		599	2	27479		36214	128						
411549																															0	201		0	0	30596		7723	25	38944	0				
411576							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3160		0	0	21629		5009	27						
411624							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7144		327	1	83757		23728	155						
411651							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3126		0	0	56341		22682	139						
412135							0	0	0	0		0	0	0		0	0	0	0	0		0	3930	1108959	0	0	0	0	0	0	0	45215		2114	6	1187198		1367642	2789						
412153							0	2353	13	0		0	0	0		0	100	0	0	0		0	0		0	0	0	0	0	0	0	2146		0	0	48158		37668	119						
412452							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	518		0	0	12552		6671	45						
412555							1	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	1669		0	0	20753		9051	35						
412667							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1298		0	0	36355		47446	173						
412751							0	0	0	0		0	0	0		0	0	0	0	0		0	0	447450	0	0	0	0	0	0	0	81120		2160	6	1465370		710281	2173						
412845							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8673		0	0	120785		71780	313						
413141							0	0	0	2820		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4278		911	1	149314		61013	312						
413208							0	0	0	59439	0	0	0	267	0	0	3203	27655	11377	0	0	0	8263	46032350	0	0	0	100	0	3561280	0	1029016		43322	94	29166184		51759148	93079						
413347							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	756		0	0	15297		4818	36						
413543							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7879		0	0	54127		11814	58						
413646							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7010		0	0	111349		61694	313						
413730							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	400		0	0	13401		7778	36						
413758							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	980		0	0	22781		9649	39						
413851							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	591		0	0	19350		5353	30						
414102																															0	15189		0	0	108094		43423	182	167040	0				
414652							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4107		0	0	29068		18380	87						
414764							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4820		0	0	73701		72462	277						
414858																															0	1164		0	0	43278		20885	89	65412	0				
415051							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	407		0	0	8696		5088	31						
415855							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	50	0	0	0	0	0	183		0	0	4847		4216	17						
416245							0	0	0	0		0	0	0		0	0	0	0	0		0	0	1043276	0	0	0	0	0	0	0	141584		9347	22	1509108		1188622	3970						
416272																															0	9918		946	3	40257		17736	129	68864	0				
416339							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2594		402	1	36115		11380	41						
416348							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8170		305	1	111225		80547	297						
416357							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	112		0	0	13144		6204	30						
416656							41	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5840		0	0	57676		70040	317						
416674							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	505	0	0	18832		1615	5	128546		84562	431						
417149							0	28	13	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15333		257	1	143007		122422	328						
417251																															0	1835		0	0	22131		8281	42	32344	0				
417626							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	49981		3278	7	199625		154155	580						
417710							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1909		0	0	16234		5315	26						
417859							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9881		1890	2	103482		76543	290						
418100							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9054		0	0	115510		81642	405						
418249																															0	17713		449	1	214172		218531	612	452252	0				
418342							0	0	0	0		0	0	0		0	0	0	0	0		0	55		0	0	0	0	0	0	0	11408		1783	3	120914		60915	238						
418436							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	9166		2667	16						
418856							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1901		0	0	17786		11214	46						
419255							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3561		0	0	50126		39545	157						
419406							0	0	0	0		0	0	0		0	0	0	0	0		0	0	345669	0	0	0	0	0	0	0	122132		3058	9	883716		643914	2156						
419460																															0	8973		1884	5	68555		34630	148	114184	0	114881	0		
419675																															0	27167		1499	4	271456		184358	433	485289	0	448372	0		
419947							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1585		0	0	19169		10083	50						
420457							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	26384		264	1	294155		92514	466						
420644							5	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11544		0	0	91446		67496	245						
420653							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2916		283	1	29562		21757	59						
420934							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1256		0	0	25440		8086	43						
421155							0	2	2	0		0	0	0		0	1	0	0	0		0	0		0	0	0	0	0	0	0	380		0	0	6551		943	6						
421203							0	0	0	0		0	0	0		0	0	0	0	0		0	374		0	0	0	0	0	0	0	18663		839	3	169375		158208	529						
421445							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5853		0	0	63520		23654	166						
421539							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5134		284	1	75652		21018	144						
422059							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2388		0	0	14091		5765	31						
422116							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2156		374	1	33279		22736	72						
422358							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1791		0	0	23595		7644	44						
422433							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	24127		0	0	293402		405614	1066						
422657							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2156		0	0	30079		53157	117						
422750							0	0	0	0		0	0	0		206	0	0	0	0		0	0		0	0	0	0	0	0	0	5539		1110	4	214553		345592	429						
423065																															0	1965		0	0	76009		21699	121	99770	0				
423074							3	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5054		0	0	55611		93143	426						
423159							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3722		0	0	55509		63805	616						
423449							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15074		712	2	174140		91144	327						
423458							0	0	0	101		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10898		1349	3	160914		181360	714						
423636							2	0	0	0		0	0	0		2	0	0	0	0		0	0		0	0	0	0	0	0	0	4439		552	2	33273		10855	58						
423739							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10122		857	3	70650		78183	237						
423841							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2495		0	0	16635		3028	14						
424035							0	0	0	0		0	0	13		0	0	0	0	0		0	0	1475761	0	0	0	0	0	0	0	79841		7560	16	970260		1259069	3129						
424156							0	0	0	4		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7144		0	0	53338		37443	146						
424240							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	22617		3535	12	82381		50810	238						
424343							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3350		0	0	42964		37501	139						
424352							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1435		0	0	27893		18274	69						
424437							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1426		252	1	12460		2366	18						
424633							77	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2677		0	0	24402		10401	54						
425050							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	601		0	0	13158		5244	26						
425108							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11923		601	2	104147		41532	84						
425818							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10139		800	2	63469		23237	107						
425845																															0	3949		0	0	22042		30386	101	56719	0				
425911							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	40147		1719	5	314277		122582	465						
425957							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2298		0	0	26343		12643	61						
425975							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17573		1266	4	142352		120265	427						
426057							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	812		0	0	17858		16550	76						
426141							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1676		0	0	12934		4237	29						
426347																															0	1610		0	0	14420		4336	29	20438	0				
426534																								277498							0	34794		1257	2	567198		363547	1219	970804	0				
426758							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4247		0	0	35315		29774	100						
426945							0	0	0	519		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1798		0	0	27963		13283	80						
427241							0	0	0	687		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6451		0	0	78243		94422	211						
427353							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6550		449	1	64883		79352	310						
427456							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2159		0	0	12727		5416	26						
427858							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1280		0	0	45817		28796	158						
427960							24	0	0	0		0	0	0		34	0	0	0	0		0	0		0	0	0	0	0	0	0	987		0	0	27966		23865	72						
428060																															0	15104		1544	5	166966		241674	724	426437	0				
428462							521	0	0	0		0	0	0		61	0	0	0	0		0	0		0	0	0	0	0	0	0	3541		551	2	117321		44268	271						
428547																															0	3665		537	1	42155		33212	211	79690	0				
428631							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9429		579	2	91959		44354	225						
428659							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2698		271	1	21176		8249	42						
428855							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6571		0	0	58734		29333	104						
428958							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3341		0	0	43019		36304	152						
429021																															0	18509		759	2	172113		124139	514	316398	0	326945	0		
429526							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	28805		640	2	350309		182135	668						
429759							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5409		0	0	60359		63129	183						
430036							0	396	1	0		0	0	0		0	0	1	0	0		0	0		0	0	0	0	0	0	0	14405		901	3	104240		73757	295						
430054							53	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	1122		0	0	21429		23640	92						
430344																															0	8988		665	2	53995		16453	87	80791	0				
430670							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4648		323	1	220324		195681	471						
430858																															0	1801		531	2	16897		5148	27	24475	0				
431172							0	0	0	0		0	0	0		0	0	0	0	0		36	0		0	0	0	0	0	0	0	13526		2313	5	178374		197968	884						
431323							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6332		0	0	52744		22191	84						
431350							46	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2834		0	0	26366		13476	70						
431743							0	0	0	467		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7138		266	1	121546		49304	281						
431846																															0	1377		0	0	10853		14330	66	27137	0				
431958							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	584		0	0	11332		2700	14						
432012							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	50		0	0	13216		6450	29						
432058							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	726		0	0	13313		15271	76						
432432																															0	2932		0	0	46004		55597	127	104769	0				
433158							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2056		0	0	22231		11262	56						
433354							0	0	0	0		0	0	0		9	0	0	0	0		0	0		0	0	0	0	0	0	0	11590		254	1	93028		82715	242						
433439																															0	2938		0	0	28660		6868	40	38613	0				
433505																															0	16265		405	1	219181		110271	452	346252	0				
433550							0	559	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11833		1065	2	75014		50943	149						
