RCFN2133,RCFN2898,IDRSSD,RCON9999
,,198149,2006-12-31
,,198251,2006-12-31
,,198831,2006-12-31
,,198859,2006-12-31
,,198961,2006-12-31
,,199052,2006-12-31
,,199137,2006-12-31
,,199351,2006-12-31
,,199436,2006-12-31
,,199454,2006-12-31
,,199463,2006-12-31
,,199940,2006-12-31
,,200042,2006-12-31
,,200435,2006-12-31
,,200640,2006-12-31
,,201049,2006-12-31
,,201124,2006-12-31
,,201254,2006-12-31
,,201441,2006-12-31
,,201638,2006-12-31
,,201647,2006-12-31
,,201834,2006-12-31
,,202251,2006-12-31
,,202514,2006-12-31
,,202541,2006-12-31
,,202550,2006-12-31
,,202907,2006-12-31
,,203052,2006-12-31
,,203418,2006-12-31
,,203575,2006-12-31
,,203753,2006-12-31
,,204004,2006-12-31
,,204237,2006-12-31
,,204826,2006-12-31
,,205159,2006-12-31
,,205243,2006-12-31
,,205346,2006-12-31
,,205458,2006-12-31
,,205542,2006-12-31
,,205654,2006-12-31
,,206156,2006-12-31
,,206174,2006-12-31
,,206772,2006-12-31
,,206950,2006-12-31
,,207041,2006-12-31
,,207050,2006-12-31
,,207452,2006-12-31
,,207555,2006-12-31
,,207564,2006-12-31
,,207845,2006-12-31
,,207872,2006-12-31
,,207957,2006-12-31
,,208057,2006-12-31
,,208169,2006-12-31
,,208244,2006-12-31
,,208347,2006-12-31
,,208440,2006-12-31
,,208459,2006-12-31
,,208655,2006-12-31
,,208927,2006-12-31
,,208972,2006-12-31
,,209148,2006-12-31
,,209335,2006-12-31
,,209362,2006-12-31
,,209447,2006-12-31
,,209559,2006-12-31
,,209830,2006-12-31
,,209858,2006-12-31
,,210238,2006-12-31
,,210256,2006-12-31
43266,11050,210434,2006-12-31
,,210443,2006-12-31
,,210452,2006-12-31
,,210555,2006-12-31
,,211114,2006-12-31
,,211338,2006-12-31
,,211851,2006-12-31
,,211954,2006-12-31
,,212018,2006-12-31
,,212120,2006-12-31
,,212335,2006-12-31
,,212344,2006-12-31
,,212456,2006-12-31
680745,0,212465,2006-12-31
,,212522,2006-12-31
,,213538,2006-12-31
,,213912,2006-12-31
,,213958,2006-12-31
,,214414,2006-12-31
,,214722,2006-12-31
0,981000,214807,2006-12-31
,,214843,2006-12-31
,,215130,2006-12-31
,,215251,2006-12-31
,,215345,2006-12-31
,,215354,2006-12-31
,,215653,2006-12-31
,,215662,2006-12-31
,,215710,2006-12-31
,,215756,2006-12-31
,,215952,2006-12-31
,,216164,2006-12-31
,,216230,2006-12-31
,,216445,2006-12-31
,,216632,2006-12-31
,,216922,2006-12-31
,,217059,2006-12-31
,,217620,2006-12-31
,,218131,2006-12-31
,,218261,2006-12-31
,,218757,2006-12-31
,,218775,2006-12-31
,,218850,2006-12-31
,,218878,2006-12-31
,,219044,2006-12-31
,,219138,2006-12-31
,,219259,2006-12-31
,,219343,2006-12-31
,,219651,2006-12-31
,,219857,2006-12-31
,,220059,2006-12-31
,,220527,2006-12-31
,,220545,2006-12-31
,,220844,2006-12-31
,,221476,2006-12-31
,,222053,2006-12-31
,,222147,2006-12-31
,,222156,2006-12-31
,,222446,2006-12-31
,,222558,2006-12-31
,,222754,2006-12-31
,,223238,2006-12-31
,,223322,2006-12-31
,,223331,2006-12-31
,,223452,2006-12-31
,,223751,2006-12-31
,,223845,2006-12-31
,,224178,2006-12-31
,,224552,2006-12-31
,,224637,2006-12-31
,,224655,2006-12-31
,,224749,2006-12-31
,,224954,2006-12-31
,,225054,2006-12-31
,,225157,2006-12-31
,,225241,2006-12-31
,,225250,2006-12-31
,,225335,2006-12-31
,,225559,2006-12-31
,,225942,2006-12-31
,,226659,2006-12-31
,,226734,2006-12-31
,,226752,2006-12-31
,,226949,2006-12-31
,,227151,2006-12-31
,,227179,2006-12-31
,,227357,2006-12-31
,,227656,2006-12-31
,,228000,2006-12-31
,,228055,2006-12-31
,,228158,2006-12-31
,,228345,2006-12-31
,,228952,2006-12-31
,,229342,2006-12-31
,,229427,2006-12-31
,,229454,2006-12-31
,,229801,2006-12-31
34703,108199,229913,2006-12-31
,,229940,2006-12-31
,,229959,2006-12-31
,,230254,2006-12-31
,,230357,2006-12-31
,,230423,2006-12-31
,,230508,2006-12-31
,,230535,2006-12-31
,,230610,2006-12-31
,,230740,2006-12-31
,,230759,2006-12-31
,,231149,2006-12-31
,,231242,2006-12-31
,,231279,2006-12-31
,,231336,2006-12-31
,,232258,2006-12-31
,,232744,2006-12-31
,,232847,2006-12-31
,,232856,2006-12-31
,,233022,2006-12-31
,,233031,2006-12-31
,,233246,2006-12-31
,,233358,2006-12-31
,,233442,2006-12-31
,,233451,2006-12-31
,,233527,2006-12-31
,,233554,2006-12-31
,,234056,2006-12-31
,,234355,2006-12-31
,,234506,2006-12-31
,,234645,2006-12-31
,,234739,2006-12-31
,,234841,2006-12-31
,,235017,2006-12-31
,,235231,2006-12-31
,,235316,2006-12-31
,,235446,2006-12-31
,,235521,2006-12-31
,,235530,2006-12-31
,,235558,2006-12-31
,,235950,2006-12-31
,,236050,2006-12-31
,,236153,2006-12-31
,,236256,2006-12-31
,,236452,2006-12-31
,,236519,2006-12-31
,,236603,2006-12-31
,,236706,2006-12-31
,,236751,2006-12-31
,,236957,2006-12-31
,,237066,2006-12-31
,,237150,2006-12-31
,,237619,2006-12-31
,,237936,2006-12-31
,,237954,2006-12-31
,,238045,2006-12-31
,,238139,2006-12-31
,,238241,2006-12-31
,,238250,2006-12-31
,,238737,2006-12-31
,,238755,2006-12-31
,,238812,2006-12-31
,,239015,2006-12-31
,,239042,2006-12-31
,,239275,2006-12-31
,,239556,2006-12-31
,,239613,2006-12-31
,,239640,2006-12-31
,,239659,2006-12-31
,,239752,2006-12-31
,,240356,2006-12-31
,,240459,2006-12-31
,,240468,2006-12-31
,,240954,2006-12-31
,,241009,2006-12-31
,,241157,2006-12-31
,,241559,2006-12-31
,,241607,2006-12-31
,,242248,2006-12-31
,,242257,2006-12-31
,,242444,2006-12-31
,,242949,2006-12-31
,,242958,2006-12-31
,,243375,2006-12-31
,,243414,2006-12-31
,,243647,2006-12-31
,,243955,2006-12-31
,,244037,2006-12-31
,,244149,2006-12-31
,,244158,2006-12-31
,,244251,2006-12-31
109449,117879,245016,2006-12-31
,,245276,2006-12-31
,,245351,2006-12-31
,,245557,2006-12-31
,,245856,2006-12-31
,,246022,2006-12-31
,,246134,2006-12-31
,,246237,2006-12-31
,,246321,2006-12-31
,,246451,2006-12-31
,,246657,2006-12-31
,,246947,2006-12-31
,,246956,2006-12-31
,,247140,2006-12-31
,,247355,2006-12-31
,,247449,2006-12-31
,,247476,2006-12-31
,,247551,2006-12-31
,,247645,2006-12-31
,,247711,2006-12-31
,,247908,2006-12-31
,,248147,2006-12-31
,,248240,2006-12-31
,,248352,2006-12-31
,,248455,2006-12-31
,,248633,2006-12-31
,,248745,2006-12-31
,,248950,2006-12-31
6548,22670,248969,2006-12-31
,,249153,2006-12-31
,,249256,2006-12-31
,,249304,2006-12-31
,,249416,2006-12-31
,,249546,2006-12-31
,,249555,2006-12-31
,,249564,2006-12-31
,,249612,2006-12-31
,,249658,2006-12-31
,,249872,2006-12-31
,,249957,2006-12-31
,,250047,2006-12-31
,,250113,2006-12-31
,,250430,2006-12-31
,,250850,2006-12-31
,,251352,2006-12-31
,,251558,2006-12-31
,,251736,2006-12-31
,,251745,2006-12-31
,,251857,2006-12-31
,,251969,2006-12-31
,,252041,2006-12-31
,,252256,2006-12-31
,,252452,2006-12-31
,,252658,2006-12-31
,,252706,2006-12-31
,,252836,2006-12-31
,,253262,2006-12-31
,,253356,2006-12-31
,,253440,2006-12-31
,,253468,2006-12-31
,,253646,2006-12-31
,,253730,2006-12-31
,,253776,2006-12-31
,,254317,2006-12-31
,,254504,2006-12-31
,,254652,2006-12-31
,,254670,2006-12-31
,,254849,2006-12-31
,,255136,2006-12-31
,,255350,2006-12-31
,,255547,2006-12-31
,,255556,2006-12-31
,,255659,2006-12-31
,,255873,2006-12-31
,,256049,2006-12-31
,,256058,2006-12-31
,,256179,2006-12-31
,,256553,2006-12-31
,,256964,2006-12-31
,,257233,2006-12-31
,,257345,2006-12-31
,,257466,2006-12-31
,,257653,2006-12-31
,,257756,2006-12-31
,,257840,2006-12-31
,,257868,2006-12-31
,,258146,2006-12-31
,,258306,2006-12-31
,,258351,2006-12-31
,,258379,2006-12-31
,,258445,2006-12-31
,,258539,2006-12-31
,,258632,2006-12-31
,,258771,2006-12-31
,,259031,2006-12-31
,,259059,2006-12-31
,,259330,2006-12-31
,,259442,2006-12-31
45882,42244,259518,2006-12-31
,,259657,2006-12-31
,,259853,2006-12-31
,,259956,2006-12-31
,,260055,2006-12-31
,,260149,2006-12-31
,,260354,2006-12-31
,,260831,2006-12-31
,,260868,2006-12-31
,,261070,2006-12-31
,,261146,2006-12-31
,,261258,2006-12-31
,,261360,2006-12-31
,,261904,2006-12-31
,,261940,2006-12-31
,,262059,2006-12-31
,,262237,2006-12-31
,,262358,2006-12-31
,,262451,2006-12-31
,,262741,2006-12-31
,,262844,2006-12-31
,,262956,2006-12-31
,,263243,2006-12-31
,,263551,2006-12-31
,,263627,2006-12-31
,,264156,2006-12-31
,,264455,2006-12-31
,,264558,2006-12-31
,,264941,2006-12-31
,,265340,2006-12-31
,,265407,2006-12-31
,,265452,2006-12-31
,,265676,2006-12-31
,,265948,2006-12-31
,,266066,2006-12-31
,,266244,2006-12-31
,,266253,2006-12-31
,,266271,2006-12-31
,,266655,2006-12-31
,,266851,2006-12-31
,,266879,2006-12-31
,,266945,2006-12-31
,,267652,2006-12-31
,,267737,2006-12-31
,,268042,2006-12-31
,,268136,2006-12-31
,,268257,2006-12-31
,,268341,2006-12-31
,,268556,2006-12-31
,,268734,2006-12-31
,,268828,2006-12-31
,,268976,2006-12-31
,,269049,2006-12-31
,,269058,2006-12-31
,,269478,2006-12-31
,,269759,2006-12-31
,,270036,2006-12-31
,,270148,2006-12-31
,,270335,2006-12-31
,,270353,2006-12-31
,,270504,2006-12-31
,,270531,2006-12-31
,,270652,2006-12-31
,,271136,2006-12-31
,,271154,2006-12-31
,,271275,2006-12-31
,,271341,2006-12-31
,,271529,2006-12-31
,,271631,2006-12-31
,,271743,2006-12-31
,,271752,2006-12-31
,,271855,2006-12-31
,,272030,2006-12-31
,,272058,2006-12-31
,,272151,2006-12-31
,,272218,2006-12-31
,,272245,2006-12-31
,,272254,2006-12-31
,,272272,2006-12-31
,,272302,2006-12-31
,,272870,2006-12-31
,,273149,2006-12-31
,,273251,2006-12-31
,,273336,2006-12-31
,,273523,2006-12-31
,,273550,2006-12-31
,,273653,2006-12-31
,,273662,2006-12-31
,,273840,2006-12-31
,,273859,2006-12-31
,,274025,2006-12-31
,,274052,2006-12-31
,,274164,2006-12-31
,,274548,2006-12-31
,,274641,2006-12-31
,,274753,2006-12-31
,,274829,2006-12-31
,,274856,2006-12-31
,,275116,2006-12-31
,,275255,2006-12-31
,,275358,2006-12-31
,,275509,2006-12-31
,,275657,2006-12-31
,,275750,2006-12-31
,,275769,2006-12-31
,,276159,2006-12-31
,,276355,2006-12-31
,,276551,2006-12-31
,,276579,2006-12-31
,,276645,2006-12-31
,,276654,2006-12-31
,,276711,2006-12-31
,,276775,2006-12-31
,,276850,2006-12-31
,,276953,2006-12-31
,,277053,2006-12-31
,,277240,2006-12-31
,,277277,2006-12-31
,,277558,2006-12-31
,,277567,2006-12-31
,,277736,2006-12-31
,,277820,2006-12-31
,,277950,2006-12-31
,,278078,2006-12-31
,,278153,2006-12-31
,,278256,2006-12-31
,,278555,2006-12-31
,,278733,2006-12-31
,,278751,2006-12-31
,,278818,2006-12-31
,,278957,2006-12-31
,,279105,2006-12-31
,,279338,2006-12-31
,,279673,2006-12-31
,,279842,2006-12-31
,,279954,2006-12-31
,,280044,2006-12-31
,,280110,2006-12-31
,,280138,2006-12-31
,,280352,2006-12-31
,,280558,2006-12-31
,,280950,2006-12-31
,,281144,2006-12-31
,,281210,2006-12-31
,,282048,2006-12-31
,,282226,2006-12-31
,,282329,2006-12-31
,,282824,2006-12-31
,,283054,2006-12-31
,,283157,2006-12-31
,,283438,2006-12-31
,,283652,2006-12-31
,,283737,2006-12-31
,,283858,2006-12-31
,,283867,2006-12-31
,,284154,2006-12-31
,,284239,2006-12-31
,,284248,2006-12-31
,,284332,2006-12-31
,,284408,2006-12-31
,,284556,2006-12-31
,,284819,2006-12-31
,,284958,2006-12-31
,,285151,2006-12-31
,,285348,2006-12-31
,,285544,2006-12-31
,,285553,2006-12-31
,,285740,2006-12-31
,,285759,2006-12-31
,,285777,2006-12-31
,,285852,2006-12-31
,,285928,2006-12-31
,,286251,2006-12-31
,,286457,2006-12-31
,,286840,2006-12-31
,,286952,2006-12-31
,,287007,2006-12-31
,,287155,2006-12-31
,,287342,2006-12-31
,,287351,2006-12-31
,,287539,2006-12-31
,,287650,2006-12-31
,,287856,2006-12-31
,,287922,2006-12-31
,,287959,2006-12-31
,,288152,2006-12-31
,,288358,2006-12-31
,,288376,2006-12-31
,,288853,2006-12-31
,,289056,2006-12-31
,,289225,2006-12-31
,,289449,2006-12-31
,,289515,2006-12-31
,,289542,2006-12-31
,,289702,2006-12-31
,,289739,2006-12-31
,,289757,2006-12-31
,,290052,2006-12-31
,,290230,2006-12-31
,,290249,2006-12-31
,,290838,2006-12-31
,,290922,2006-12-31
,,291059,2006-12-31
,,291152,2006-12-31
,,291273,2006-12-31
,,291330,2006-12-31
,,291611,2006-12-31
,,291732,2006-12-31
,,291910,2006-12-31
,,292234,2006-12-31
,,292467,2006-12-31
,,292524,2006-12-31
,,292850,2006-12-31
,,292908,2006-12-31
,,293026,2006-12-31
,,293053,2006-12-31
,,293352,2006-12-31
,,293437,2006-12-31
,,293651,2006-12-31
,,293736,2006-12-31
,,293754,2006-12-31
,,294023,2006-12-31
,,294153,2006-12-31
,,294256,2006-12-31
,,294564,2006-12-31
,,294751,2006-12-31
,,294779,2006-12-31
,,294827,2006-12-31
,,295011,2006-12-31
,,295057,2006-12-31
,,295356,2006-12-31
,,295552,2006-12-31
,,295637,2006-12-31
,,295646,2006-12-31
,,295758,2006-12-31
,,296438,2006-12-31
,,296456,2006-12-31
,,296559,2006-12-31
,,296755,2006-12-31
,,296858,2006-12-31
,,297042,2006-12-31
,,297051,2006-12-31
,,297257,2006-12-31
,,297453,2006-12-31
,,297547,2006-12-31
,,297631,2006-12-31
,,297761,2006-12-31
,,298049,2006-12-31
,,298218,2006-12-31
,,298245,2006-12-31
,,299046,2006-12-31
,,299251,2006-12-31
,,299644,2006-12-31
,,299653,2006-12-31
,,299868,2006-12-31
,,300009,2006-12-31
,,300036,2006-12-31
,,300063,2006-12-31
,,300157,2006-12-31
,,300250,2006-12-31
,,300353,2006-12-31
,,300456,2006-12-31
,,300531,2006-12-31
,,300933,2006-12-31
,,300942,2006-12-31
,,300960,2006-12-31
,,301640,2006-12-31
,,301800,2006-12-31
,,302030,2006-12-31
,,302133,2006-12-31
,,302450,2006-12-31
,,302553,2006-12-31
,,302656,2006-12-31
,,302665,2006-12-31
,,303550,2006-12-31
,,303653,2006-12-31
,,303701,2006-12-31
,,303747,2006-12-31
,,303952,2006-12-31
,,304034,2006-12-31
,,304155,2006-12-31
,,304173,2006-12-31
,,304520,2006-12-31
,,304762,2006-12-31
,,304913,2006-12-31
,,305059,2006-12-31
,,305152,2006-12-31
,,305237,2006-12-31
,,305433,2006-12-31
,,305442,2006-12-31
,,305648,2006-12-31
,,305750,2006-12-31
,,306056,2006-12-31
,,306140,2006-12-31
,,306159,2006-12-31
,,306337,2006-12-31
,,306739,2006-12-31
,,306908,2006-12-31
,,307062,2006-12-31
,,307334,2006-12-31
,,307361,2006-12-31
,,307679,2006-12-31
,,307745,2006-12-31
,,307932,2006-12-31
,,307950,2006-12-31
,,308247,2006-12-31
,,308256,2006-12-31
,,308340,2006-12-31
,,308443,2006-12-31
,,308649,2006-12-31
,,308836,2006-12-31
,,309150,2006-12-31
,,309570,2006-12-31
,,309655,2006-12-31
,,309758,2006-12-31
,,309851,2006-12-31
,,310437,2006-12-31
,,310727,2006-12-31
,,310754,2006-12-31
,,310875,2006-12-31
,,310950,2006-12-31
,,310978,2006-12-31
,,311050,2006-12-31
,,311144,2006-12-31
,,311256,2006-12-31
,,311265,2006-12-31
,,311452,2006-12-31
,,311603,2006-12-31
,,311649,2006-12-31
,,311658,2006-12-31
,,311845,2006-12-31
,,311939,2006-12-31
,,312244,2006-12-31
,,312356,2006-12-31
,,312431,2006-12-31
,,312730,2006-12-31
,,312954,2006-12-31
,,313009,2006-12-31
,,313157,2006-12-31
,,313223,2006-12-31
,,313241,2006-12-31
,,313401,2006-12-31
,,313531,2006-12-31
,,313577,2006-12-31
,,314033,2006-12-31
,,314257,2006-12-31
,,314444,2006-12-31
,,315339,2006-12-31
,,315348,2006-12-31
,,315357,2006-12-31
,,315629,2006-12-31
,,315656,2006-12-31
,,315674,2006-12-31
,,315852,2006-12-31
,,316354,2006-12-31
,,316840,2006-12-31
,,316859,2006-12-31
,,316916,2006-12-31
,,316934,2006-12-31
,,317100,2006-12-31
,,317258,2006-12-31
,,317342,2006-12-31
,,317650,2006-12-31
,,317735,2006-12-31
,,318639,2006-12-31
,,318835,2006-12-31
,,319047,2006-12-31
,,319458,2006-12-31
,,319542,2006-12-31
,,319551,2006-12-31
,,320034,2006-12-31
,,320052,2006-12-31
,,320070,2006-12-31
334405,30655,320119,2006-12-31
,,320155,2006-12-31
,,320856,2006-12-31
,,321152,2006-12-31
,,321255,2006-12-31
,,321330,2006-12-31
,,321536,2006-12-31
,,321947,2006-12-31
,,322056,2006-12-31
,,322449,2006-12-31
,,322476,2006-12-31
,,322551,2006-12-31
,,322757,2006-12-31
,,322850,2006-12-31
,,323035,2006-12-31
,,323204,2006-12-31
,,323651,2006-12-31
,,323718,2006-12-31
,,324153,2006-12-31
,,324229,2006-12-31
,,324256,2006-12-31
,,324274,2006-12-31
,,324340,2006-12-31
,,324649,2006-12-31
,,324854,2006-12-31
,,324863,2006-12-31
,,324975,2006-12-31
,,325141,2006-12-31
,,325459,2006-12-31
,,325534,2006-12-31
,,325824,2006-12-31
,,326054,2006-12-31
,,326344,2006-12-31
,,326858,2006-12-31
,,326979,2006-12-31
,,327015,2006-12-31
,,327220,2006-12-31
,,327305,2006-12-31
,,327435,2006-12-31
,,327453,2006-12-31
,,327556,2006-12-31
,,327855,2006-12-31
,,327949,2006-12-31
,,328058,2006-12-31
,,328151,2006-12-31
,,328357,2006-12-31
,,328423,2006-12-31
,,328450,2006-12-31
,,328553,2006-12-31
,,328656,2006-12-31
,,328777,2006-12-31
,,329149,2006-12-31
,,329345,2006-12-31
,,329550,2006-12-31
,,329578,2006-12-31
,,329756,2006-12-31
,,329952,2006-12-31
,,330239,2006-12-31
,,330248,2006-12-31
,,330453,2006-12-31
,,330855,2006-12-31
,,330873,2006-12-31
,,330949,2006-12-31
,,331106,2006-12-31
,,331375,2006-12-31
,,331544,2006-12-31
,,331553,2006-12-31
,,331713,2006-12-31
,,332055,2006-12-31
,,332224,2006-12-31
,,332345,2006-12-31
,,332402,2006-12-31
,,332756,2006-12-31
,,332907,2006-12-31
,,332970,2006-12-31
,,333034,2006-12-31
,,333043,2006-12-31
,,333052,2006-12-31
,,333203,2006-12-31
,,333650,2006-12-31
,,333856,2006-12-31
,,333940,2006-12-31
,,334059,2006-12-31
,,334255,2006-12-31
,,334264,2006-12-31
,,334648,2006-12-31
,,334657,2006-12-31
,,335346,2006-12-31
,,335355,2006-12-31
,,335757,2006-12-31
,,336071,2006-12-31
,,336147,2006-12-31
,,336361,2006-12-31
,,336576,2006-12-31
,,336950,2006-12-31
,,337247,2006-12-31
,,337340,2006-12-31
,,337733,2006-12-31
,,338178,2006-12-31
,,338646,2006-12-31
,,338758,2006-12-31
,,338851,2006-12-31
,,338945,2006-12-31
,,339054,2006-12-31
,,339353,2006-12-31
,,339456,2006-12-31
,,339607,2006-12-31
,,339773,2006-12-31
599756,599756,339858,2006-12-31
,,339951,2006-12-31
,,340135,2006-12-31
,,340144,2006-12-31
,,340256,2006-12-31
,,340443,2006-12-31
,,340555,2006-12-31
,,340649,2006-12-31
,,340742,2006-12-31
,,340751,2006-12-31
,,341310,2006-12-31
,,341851,2006-12-31
,,341918,2006-12-31
,,341954,2006-12-31
,,341972,2006-12-31
,,342054,2006-12-31
,,342175,2006-12-31
,,342362,2006-12-31
,,342410,2006-12-31
0,0,342634,2006-12-31
,,342643,2006-12-31
,,343051,2006-12-31
,,343248,2006-12-31
,,343257,2006-12-31
,,343314,2006-12-31
,,343341,2006-12-31
,,343770,2006-12-31
,,343903,2006-12-31
,,343958,2006-12-31
,,344236,2006-12-31
,,344647,2006-12-31
,,344674,2006-12-31
,,344816,2006-12-31
,,344852,2006-12-31
,,345149,2006-12-31
,,345309,2006-12-31
,,345345,2006-12-31
,,345747,2006-12-31
,,345756,2006-12-31
,,346566,2006-12-31
,,347022,2006-12-31
,,347639,2006-12-31
,,347657,2006-12-31
,,347956,2006-12-31
,,348159,2006-12-31
,,348207,2006-12-31
,,348458,2006-12-31
,,348542,2006-12-31
,,348551,2006-12-31
,,348720,2006-12-31
,,348748,2006-12-31
,,349129,2006-12-31
,,349165,2006-12-31
,,349343,2006-12-31
,,349370,2006-12-31
,,350433,2006-12-31
,,350657,2006-12-31
,,350750,2006-12-31
,,351131,2006-12-31
,,351207,2006-12-31
,,351355,2006-12-31
,,351560,2006-12-31
,,351850,2006-12-31
,,352035,2006-12-31
,,352651,2006-12-31
,,352745,2006-12-31
,,352772,2006-12-31
,,352820,2006-12-31
,,353023,2006-12-31
,,353069,2006-12-31
,,353238,2006-12-31
,,353359,2006-12-31
,,353546,2006-12-31
,,353555,2006-12-31
,,353724,2006-12-31
,,353751,2006-12-31
,,353957,2006-12-31
,,354057,2006-12-31
,,354253,2006-12-31
,,354310,2006-12-31
,,354552,2006-12-31
,,354851,2006-12-31
,,354954,2006-12-31
,,355120,2006-12-31
,,355559,2006-12-31
,,355737,2006-12-31
,,355746,2006-12-31
,,355821,2006-12-31
,,355858,2006-12-31
,,356145,2006-12-31
,,356239,2006-12-31
,,356659,2006-12-31
,,356752,2006-12-31
,,356949,2006-12-31
,,357049,2006-12-31
,,357151,2006-12-31
,,357375,2006-12-31
,,357526,2006-12-31
,,357553,2006-12-31
,,357777,2006-12-31
,,357834,2006-12-31
,,357937,2006-12-31
,,358112,2006-12-31
,,358149,2006-12-31
,,358233,2006-12-31
,,358448,2006-12-31
,,358756,2006-12-31
,,359324,2006-12-31
,,359360,2006-12-31
,,359650,2006-12-31
,,359744,2006-12-31
,,359838,2006-12-31
,,359847,2006-12-31
,,359856,2006-12-31
,,360777,2006-12-31
,,360834,2006-12-31
,,360843,2006-12-31
,,360955,2006-12-31
,,361055,2006-12-31
,,361167,2006-12-31
,,361279,2006-12-31
,,361354,2006-12-31
,,361439,2006-12-31
,,361457,2006-12-31
,,361541,2006-12-31
,,361653,2006-12-31
,,362007,2006-12-31
,,362043,2006-12-31
,,362052,2006-12-31
,,362155,2006-12-31
,,362717,2006-12-31
,,362753,2006-12-31
,,362856,2006-12-31
,,362940,2006-12-31
,,363264,2006-12-31
,,363415,2006-12-31
,,363442,2006-12-31
,,363648,2006-12-31
,,363657,2006-12-31
,,363956,2006-12-31
,,364056,2006-12-31
,,364131,2006-12-31
,,364337,2006-12-31
,,364430,2006-12-31
,,364449,2006-12-31
,,364850,2006-12-31
,,364971,2006-12-31
,,365325,2006-12-31
,,365455,2006-12-31
,,365651,2006-12-31
,,365745,2006-12-31
,,365848,2006-12-31
,,365941,2006-12-31
,,365950,2006-12-31
,,366078,2006-12-31
,,366238,2006-12-31
,,366247,2006-12-31
,,366359,2006-12-31
,,366658,2006-12-31
,,366854,2006-12-31
,,367150,2006-12-31
,,367208,2006-12-31
,,367244,2006-12-31
,,367431,2006-12-31
,,367543,2006-12-31
,,367673,2006-12-31
,,367851,2006-12-31
,,367954,2006-12-31
,,368054,2006-12-31
,,368111,2006-12-31
,,368175,2006-12-31
,,368344,2006-12-31
,,368429,2006-12-31
,,368522,2006-12-31
,,368755,2006-12-31
,,368933,2006-12-31
,,368951,2006-12-31
,,369426,2006-12-31
,,369453,2006-12-31
,,369659,2006-12-31
,,370020,2006-12-31
,,370150,2006-12-31
,,370338,2006-12-31
,,370347,2006-12-31
,,370721,2006-12-31
,,370758,2006-12-31
,,370833,2006-12-31
,,370954,2006-12-31
,,371223,2006-12-31
,,371232,2006-12-31
,,371353,2006-12-31
,,371362,2006-12-31
,,371559,2006-12-31
,,371755,2006-12-31
,,371849,2006-12-31
,,371858,2006-12-31
,,371924,2006-12-31
,,371942,2006-12-31
,,372248,2006-12-31
,,372257,2006-12-31
,,372444,2006-12-31
,,372538,2006-12-31
,,372556,2006-12-31
,,372640,2006-12-31
,,372855,2006-12-31
,,373058,2006-12-31
,,373115,2006-12-31
,,373272,2006-12-31
,,373553,2006-12-31
,,373601,2006-12-31
,,374130,2006-12-31
,,374354,2006-12-31
,,374653,2006-12-31
,,374774,2006-12-31
,,374934,2006-12-31
,,375034,2006-12-31
,,375043,2006-12-31
,,375155,2006-12-31
,,375502,2006-12-31
,,375566,2006-12-31
,,375650,2006-12-31
,,375735,2006-12-31
,,376068,2006-12-31
,,376125,2006-12-31
,,376237,2006-12-31
,,376433,2006-12-31
,,376442,2006-12-31
,,376657,2006-12-31
,,376947,2006-12-31
,,377663,2006-12-31
,,377850,2006-12-31
,,377908,2006-12-31
,,378026,2006-12-31
,,378044,2006-12-31
,,378110,2006-12-31
,,378259,2006-12-31
,,378549,2006-12-31
,,378558,2006-12-31
,,378642,2006-12-31
,,378651,2006-12-31
,,378950,2006-12-31
,,379050,2006-12-31
,,379153,2006-12-31
,,379359,2006-12-31
,,379470,2006-12-31
,,379649,2006-12-31
,,379920,2006-12-31
,,380038,2006-12-31
,,380346,2006-12-31
,,380458,2006-12-31
,,380533,2006-12-31
,,380654,2006-12-31
,,380841,2006-12-31
,,380944,2006-12-31
,,381026,2006-12-31
,,381259,2006-12-31
,,381334,2006-12-31
,,381343,2006-12-31
,,381754,2006-12-31
,,381839,2006-12-31
,,381950,2006-12-31
,,382050,2006-12-31
,,382069,2006-12-31
,,382256,2006-12-31
,,382443,2006-12-31
,,382537,2006-12-31
,,382649,2006-12-31
,,382658,2006-12-31
,,382667,2006-12-31
,,382742,2006-12-31
,,382854,2006-12-31
,,383534,2006-12-31
,,384018,2006-12-31
,,384335,2006-12-31
,,384353,2006-12-31
,,384652,2006-12-31
,,384830,2006-12-31
,,385350,2006-12-31
,,385547,2006-12-31
,,385631,2006-12-31
,,385976,2006-12-31
,,386049,2006-12-31
,,386142,2006-12-31
,,386357,2006-12-31
,,386432,2006-12-31
,,386450,2006-12-31
,,386731,2006-12-31
,,386825,2006-12-31
,,386852,2006-12-31
,,387000,2006-12-31
,,387055,2006-12-31
,,387345,2006-12-31
,,388155,2006-12-31
,,388258,2006-12-31
,,388557,2006-12-31
,,388744,2006-12-31
,,388753,2006-12-31
,,388940,2006-12-31
,,389059,2006-12-31
,,389358,2006-12-31
,,389826,2006-12-31
,,390167,2006-12-31
,,390336,2006-12-31
,,390457,2006-12-31
,,390840,2006-12-31
,,390925,2006-12-31
,,391137,2006-12-31
,,391249,2006-12-31
,,391418,2006-12-31
,,391557,2006-12-31
,,391838,2006-12-31
,,391959,2006-12-31
,,391977,2006-12-31
,,392031,2006-12-31
,,392152,2006-12-31
,,392255,2006-12-31
,,392358,2006-12-31
,,392778,2006-12-31
,,393252,2006-12-31
,,393355,2006-12-31
,,393757,2006-12-31
,,393850,2006-12-31
,,393953,2006-12-31
,,394053,2006-12-31
