RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCON8678,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2892,0,527,59012,59529,0,0,12441,1200,71970,0,0,8741,,0,2500,0,6615,52397,,,0,44548,43509,0,1730,0,0,0,,,,37,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,824,0,280,20977,22447,0,0,3792,120,26239,0,0,3414,,0,120,0,3091,17886,,,0,18237,18109,138,1039,0,0,0,,,,242,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6718,1799,232,810,75974,113840,0,0,17000,0,130840,0,0,16432,,0,0,0,2344,73630,,,0,28504,28166,568,3770,0,0,0,,,,279,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,250,0,17,7046,7223,0,0,1259,25,8482,0,0,649,,0,500,0,1198,5848,,,0,4268,4144,85,0,0,103,0,,,,354,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6407,0,2473,133392,134557,0,0,16822,596,151379,0,0,9455,,0,6504,0,30658,102734,,,0,107132,106253,267,10812,0,0,0,,,,439,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,874,0,77,18235,19019,0,0,2125,60,21144,0,0,375,,0,1690,0,2432,15803,,,0,15738,15580,0,0,0,500,0,,,,457,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,9293,24,5076,229624,240555,60,0,20112,6480,260727,0,0,5559,,0,6480,0,42375,187249,,,0,164988,162582,1593,9800,0,0,0,,,,505,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,14383,0,9316,288033,326193,0,6000,29255,19,355448,0,0,19484,,0,8629,0,66045,221988,,,0,253472,250781,1123,0,0,3500,0,,,,1146,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,6286,0,5116,107272,119292,0,0,10139,1600,129431,0,0,4769,,0,3400,0,12286,94986,,,0,85133,83814,370,1000,0,0,11341,,,,1155,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1829,0,1147,76850,78394,0,0,12880,240,91274,0,0,12063,,0,530,0,8773,68077,,,0,47480,47101,47,1368,0,0,0,,,,1351,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,24920,0,3841,266513,267072,0,0,30355,1000,297427,0,0,25234,,0,1214,2833,72502,194011,,,0,134324,133489,2907,16000,0,0,0,,,,1454,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1481,0,123,28866,29500,0,0,5822,200,35322,0,0,4556,,0,800,0,2570,26296,,,0,17509,17131,266,4368,0,0,0,,,,1557,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6456,0,5551,173076,215678,0,0,21001,1900,236679,0,0,7150,,0,11206,0,32915,140161,,,0,191863,189396,745,215,0,23199,1809,,,,1632,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4722,7543,0,938,198995,200529,0,0,40027,800,240556,0,0,37442,,0,800,0,31454,167541,,,0,65182,64242,985,12866,0,0,0,,,,1669,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3726,6374,0,3521,238612,246762,0,0,37617,390,284379,0,0,30365,,0,3100,0,52224,186389,,,0,145313,143374,3762,0,0,0,100,,,,1829,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844,316,0,160,7663,7724,0,0,801,100,8525,0,0,497,,0,150,0,1236,6427,,,0,4249,4139,54,512,0,0,0,,,,1856,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,3804,0,2793,100594,120924,0,0,13536,480,134460,0,0,8029,,0,4270,344,9725,90869,,,0,104982,103759,757,0,0,6963,0,,,,2040,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6500,6280,0,1711,86510,86958,0,0,9304,1000,96262,0,0,6944,,0,1000,0,14988,71522,,,0,50610,50097,360,7270,0,0,0,,,,2161,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4963,6232,2818,5805,713753,822782,69,0,104373,500,927224,0,0,100451,,0,0,0,32676,681077,,,0,415936,409774,3422,21400,0,2217,0,,,,2376,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,203,0,86,10395,12222,0,0,1035,50,13257,0,0,476,,0,499,0,779,9616,,,0,11606,11468,10,0,0,0,0,,,,2451,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,468,0,96,6050,6096,0,0,714,50,6810,0,0,115,,0,550,0,1098,4952,,,0,4097,4061,-1,500,0,0,0,,,,2554,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19555,0,5646,369557,373291,0,0,49578,2320,422869,0,0,42198,,0,3728,0,80925,288632,,,0,294432,292187,1332,28150,0,0,0,,,,2732,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,800,0,367,38684,43945,0,0,4472,90,48417,0,0,4163,,0,93,0,1579,37105,,,0,36060,35272,126,3000,0,0,500,,,,2750,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,7604,0,6316,179165,233689,0,0,20341,1250,254030,0,0,12860,,0,5083,0,51303,127862,,,0,196097,192770,1148,0,0,11909,5223,,,,2938,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,3134,0,2026,103947,104283,0,0,13052,100,117335,0,0,10955,,0,1700,0,8781,95166,,,0,64142,63270,297,3140,0,0,0,,,,2956,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,6544,0,791,77153,82864,0,0,9846,200,92710,0,0,9129,,0,300,0,11419,65734,,,0,59021,57901,217,4175,0,0,0,,,,3252,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377,1790,0,90,18192,19609,0,0,2268,100,21877,0,0,1574,,0,450,0,2053,16139,,,0,8989,8644,144,208,0,0,1350,,,,3458,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26148,0,10293,790379,843133,54,0,77720,2879,920907,0,0,49584,,0,21448,0,116954,673425,,,0,624571,617864,3809,10850,0,0,22049,,,,3506,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,6950,0,5847,173547,210014,0,0,22509,5000,232523,0,0,3134,,0,14220,0,21462,152085,,,-643,176300,174477,798,0,0,0,5329,,,,3579,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3084,0,1441,105592,117033,0,0,16865,1200,133898,0,0,4299,,0,10800,0,12700,92892,,,0,71912,70838,566,3419,0,0,1197,,,,3720,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2814,0,1518,62009,62520,0,0,5542,500,68062,0,0,3362,,0,1680,9841,13898,48111,,,0,44749,43988,0,6530,0,0,0,,,,3953,2002-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7206,24,4806,137337,143855,0,0,15480,300,159335,0,0,14024,,0,300,0,16742,120595,,,0,98252,97385,856,0,0,0,0,,,,4138,2002-09-30
