RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999,RCON8678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2667,1274,0,462,64484,64780,0,0,18915,1200,83695,0,0,13890,0,0,3500,0,11797,52688,,0,36617,35658,325,0,0,0,0,18915,,,37,2014-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,848,0,299,30797,36010,0,0,4966,120,40976,0,0,4633,0,0,120,0,7673,23124,,0,25925,25735,93,241,0,0,400,4966,,,242,2014-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4883,2554,266,5662,126277,152180,0,0,26728,1,178908,0,0,26518,0,0,0,0,10170,116107,,0,113372,112636,209,3210,0,0,0,26728,,,279,2014-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,390,0,28,8417,8591,0,0,871,25,9462,0,0,527,0,0,500,0,2511,5905,,0,3032,2841,-181,0,0,171,0,871,,,354,2014-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361,513,0,199,36929,38243,0,0,4428,60,42671,0,0,926,0,0,3440,0,4803,32126,,0,39152,38664,2,123,0,0,0,4428,,,457,2014-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52791,1707,0,10549,353491,379687,56,0,35648,6480,415391,0,0,18788,0,0,10653,140,68413,285078,,0,263628,259448,-273,0,0,0,0,35704,,,505,2014-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27075,4192,0,4310,176805,191541,0,0,19396,1600,210937,0,0,12704,0,0,4900,0,23334,153471,,0,138738,136294,192,0,0,0,12884,19396,,,1155,2014-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4072,0,1107,137727,138259,0,0,23227,240,161486,0,0,22505,0,0,530,0,17418,120309,,0,76378,75031,-48,3195,0,0,0,23227,,,1351,2014-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85611,11814,0,5070,623218,624601,0,0,66092,1000,690693,0,0,66140,0,0,1214,539,179268,443950,,0,247099,244164,-2262,0,0,0,0,66092,,,1454,2014-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3467,2228,0,783,68584,70372,0,0,10213,200,80585,0,0,763,0,0,9624,0,30836,37748,,0,47657,47238,-374,602,0,0,0,10213,,,1557,2014-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19473,7881,0,2106,205356,205751,0,0,45800,800,251551,0,0,44054,0,0,800,0,46077,159279,,0,92371,89546,146,0,0,0,0,45800,,,1669,2014-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6059,4212,0,3199,320356,367928,0,0,45526,390,413454,0,0,41132,0,0,3100,1126,97914,222443,,0,279758,276306,904,0,0,0,7373,45526,,,1829,2014-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51652,477,0,369,80247,110342,0,0,15642,500,125984,0,0,1407,0,0,14282,0,3308,76938,,0,49909,48869,-547,2418,0,0,0,15642,,,1856,2014-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4023,3173,0,2593,162385,171109,0,0,21466,480,192575,0,0,16754,0,0,4270,0,22013,140372,,0,118240,113654,-38,168,0,657,7587,21466,,,2040,2014-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7316,9002,0,2238,108811,111380,0,0,15615,1000,126995,0,0,12961,0,0,1356,0,25111,83700,,0,71331,70579,298,6167,0,0,0,15615,,,2161,2014-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7432,11117,0,14520,1699460,2724855,64,0,458036,500,3182955,0,0,439304,4424,0,41981,0,110303,1589157,,-24007,2577758,2546399,258,3009,0,0,0,458100,,,2376,2014-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3577,301,0,107,11754,11777,0,0,1300,50,13077,0,0,233,0,0,975,0,3477,8277,,0,5268,5108,42,0,0,0,0,1300,,,2554,2014-09-30,
