RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999,RCON8678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9099,2298,0,362,69720,69961,0,0,20156,1200,90117,0,0,14759,0,0,3500,0,13464,56256,,0,29818,28821,697,0,0,0,0,20156,,,37,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974,655,0,277,28163,34847,0,0,5343,120,40190,0,0,4946,0,0,120,0,6832,21331,,0,26859,26688,157,70,0,0,745,5343,,,242,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3964,2301,0,5418,147425,177568,0,0,27657,1,205225,0,0,27529,0,0,0,0,12040,135385,,0,151428,150535,127,1784,0,0,0,27657,,,279,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,164,0,62,8031,8040,0,0,958,25,8998,0,0,491,0,0,500,0,2715,5316,,0,3131,2943,-58,386,0,0,0,958,,,354,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995,977,0,288,35452,39526,0,0,4530,60,44056,0,0,527,0,0,3940,0,6015,29437,,0,40405,39913,3,131,0,0,0,4530,,,457,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44933,1260,0,10319,392044,407054,54,0,35138,6480,442246,0,0,20232,0,0,10653,0,71629,320415,,0,293037,288849,-2227,0,0,0,0,35192,,,505,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19970,5196,0,4139,177472,189437,0,0,18998,1600,208435,0,0,12284,0,0,4900,193,27224,150248,,0,144866,142584,214,0,0,0,9944,18998,,,1155,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5759,0,1747,131598,131951,0,0,23155,240,155106,0,0,22389,0,0,530,0,16819,114779,,0,81909,80609,-4,937,0,0,0,23155,,,1351,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270491,11586,0,4815,826432,828299,0,0,75833,1000,904132,0,0,72499,0,0,1214,769,317075,509357,,0,253739,250592,1120,0,0,0,0,75833,,,1454,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3649,4081,0,627,61159,72513,0,0,10733,200,83246,0,0,970,0,0,9624,0,22670,38489,,0,59684,59009,-61,1750,0,0,0,10733,,,1557,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25698,6742,0,1981,222872,223238,0,0,44353,800,267591,0,0,42851,0,0,800,0,50716,172156,,0,95634,92701,-98,0,0,0,0,44353,,,1669,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4882,4093,0,3017,315671,365453,0,0,47723,390,413176,0,0,43142,0,0,3100,0,103513,212158,,0,286411,282832,1091,0,0,0,0,47723,,,1829,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37308,405,0,384,77786,116137,0,0,15018,500,131155,0,0,1617,0,0,14282,0,3456,74330,,0,41919,40933,-1381,122,0,0,0,15018,,,1856,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2254,2923,0,2381,140338,173883,0,0,22457,480,196340,0,0,17512,0,0,4270,0,26915,113422,,0,123662,120266,195,2130,0,0,9450,22457,,,2040,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13816,11245,0,2117,120265,122448,0,0,15942,1000,138390,0,0,13082,0,0,1356,0,28910,91355,,0,77143,76400,504,6631,0,0,0,15942,,,2161,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,9770,0,14568,2144613,3050308,63,0,438261,500,3488632,0,0,410294,4403,0,53195,0,123888,2020725,,-21158,2919627,2889169,-4570,0,0,44874,0,438324,,,2376,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481,1029,0,106,12114,12839,0,0,1360,50,14199,0,0,318,0,0,1050,0,4003,8111,,0,6535,6433,-58,0,0,50,0,1360,,,2554,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91088,16823,0,3764,488330,489260,0,0,83703,0,572963,0,0,78119,0,0,5789,0,137907,350423,,0,334476,331025,-205,0,0,0,0,83703,,,2732,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249,1047,0,263,44451,56417,0,0,6857,121,63274,0,0,987,0,0,5800,0,5367,39084,,0,46890,46245,-51,0,0,477,0,6857,,,2750,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80214,7495,0,12359,820793,938177,0,0,102486,0,1040663,0,0,43357,0,0,63590,0,195383,625410,,-3430,787138,783948,-1031,0,0,0,0,102486,,,3177,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4401,0,489,146696,154898,0,0,23782,200,178680,0,0,22855,0,0,300,0,26983,119713,,0,95249,92243,427,0,0,3000,0,23782,,,3252,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,436,0,350,30451,36715,0,0,4031,100,40746,0,0,2834,0,0,1101,0,4629,25822,,0,25854,25523,-4,140,0,0,6000,4031,,,3458,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33995,7484,0,4165,205977,212190,0,0,33280,2400,245470,0,0,12194,0,0,18600,0,35227,170750,,0,140392,138706,86,0,0,0,4026,33280,,,3720,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60744,8356,707,10619,609760,657628,0,0,110241,2,767869,0,0,-66242,0,0,176276,5537,112882,496878,,0,580592,569589,205,3546,0,0,0,110241,,,3971,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416,4354,0,6919,181663,195316,0,0,22766,1200,218082,0,0,14900,0,0,6657,515,29266,152397,,0,159044,157039,9,4820,0,0,712,22766,,,4156,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16604,0,856,102728,103071,0,0,15514,500,118585,0,0,3008,0,0,12100,0,20114,82615,,0,48571,47694,-94,0,0,0,0,15514,,,4231,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10001,3982,0,4620,204547,213809,0,0,24960,963,238769,0,0,20018,0,0,3750,0,22273,182274,,0,136861,134976,229,0,0,0,2306,24960,,,4437,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10148,2340,374,5233,263692,294361,0,0,38279,1875,332640,0,0,21985,0,0,14840,2455,51387,212305,,0,233535,228830,-421,0,0,0,6882,38279,,,4839,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35225,3018,0,17163,224487,228172,0,0,175840,4500,404012,0,0,164252,0,0,4128,0,31563,192924,,0,317933,306133,2960,0,0,0,0,175840,,,5069,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63775,4802,0,5211,354312,377354,0,0,56688,651,434042,0,0,31578,0,0,24391,0,67744,286568,,0,315884,311808,68,0,0,0,0,56688,,,5135,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5289,13468,2009,16983,918223,1039481,0,0,95948,4798,1135429,0,0,90445,0,0,5455,1835,43644,874579,,0,852960,838213,-4750,0,0,0,35202,95948,,,5210,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36527,13496,691,10769,479544,483184,0,0,50928,2059,534112,0,0,44148,0,0,4241,0,172409,307135,,0,304682,299321,480,0,0,0,0,50928,,,5461,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986,4425,0,2204,157066,158481,0,0,33956,600,192437,0,0,23180,0,0,8752,0,19431,137635,,0,135197,133741,1424,1847,0,0,0,33956,,,5751,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14451,5137,0,1338,81123,81322,0,0,8225,469,89547,0,0,2159,0,0,5600,0,25876,55247,,0,52936,52123,-3,1600,0,0,0,8225,,,6039,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13052,0,156,53888,53929,0,0,5834,400,59763,0,0,1134,0,0,4300,0,16880,37008,,0,18279,17856,0,5950,0,0,0,5834,,,6141,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10486,20804,0,18516,461400,465143,0,0,49741,2600,514884,0,0,27040,0,0,20000,488,133268,328132,,0,418376,412748,101,2766,0,0,0,49741,,,6329,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10182,845,0,588,474756,481376,0,0,57181,500,538557,348,0,55047,0,0,553,0,87862,386894,,0,275567,275567,1081,0,0,0,0,57181,,,7009,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5155,6897,0,2068,174550,175038,0,0,19051,100,194089,0,0,16220,0,0,2325,0,23896,150654,,0,80107,79057,406,0,0,0,0,19051,,,7045,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415,1456,118,5238,136199,154865,0,0,32035,0,186900,0,0,32018,0,0,0,0,9831,126368,,0,151112,149409,17,1993,0,0,0,32035,,,7072,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,691,0,125,41457,41625,0,0,4974,200,46599,0,0,4575,0,0,200,0,9439,32018,,0,24563,24314,-1,2419,0,0,0,4974,,,7157,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3451,2362,0,625,69942,70012,0,0,6468,400,76480,0,0,1282,0,0,4600,0,20857,49085,,0,52849,52183,186,0,0,0,0,6468,,,7456,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6424,749,0,448,56284,57055,0,0,7832,200,64887,0,0,-408,0,0,8060,0,10721,45563,,0,45175,44052,-20,0,0,0,0,7832,,,7634,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10818,2984,0,2764,170972,186294,0,0,26166,774,212460,0,0,20906,0,0,4476,0,48996,121976,,0,181348,180192,10,3750,0,0,0,26166,,,8033,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5459,14002,0,379,153484,153556,0,0,19896,350,173452,0,0,18544,0,0,350,0,65153,88331,,0,51174,50494,652,3550,0,0,0,19896,,,8462,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13030,2363,0,1588,59185,59696,0,0,6794,500,66490,0,0,5523,0,0,800,0,17651,41534,,0,32143,31718,-29,1446,0,0,0,6794,,,8631,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161,7030,500,490,402802,415868,0,0,78705,500,494573,0,0,23673,0,0,54660,151815,134867,267935,,0,247303,244081,-128,50,0,0,0,78705,,,9357,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6086,3591,0,1098,110903,163686,0,0,12352,400,176038,0,0,11111,0,0,1700,0,21519,89384,,0,102584,101583,-859,0,0,5610,0,12352,,,9553,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35891,13310,15,8447,1736297,1987682,0,0,293659,20000,2281341,0,0,213836,0,0,112272,0,72342,1663955,,0,1705620,1676932,-52449,0,0,0,51130,293659,,,9807,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20176,1928,0,1162,108410,121596,0,0,17106,110,138702,0,0,13847,0,0,3023,0,21276,87134,,0,77830,76308,126,0,0,0,0,17106,,,9955,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22724,6799,0,9442,336094,336570,0,0,35511,1500,372081,0,0,2977,0,0,30800,0,73455,262639,,0,237271,233341,234,0,0,0,0,35511,,,10250,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14911,5383,0,3216,225864,226174,0,0,26065,16,252239,0,0,11338,0,0,15375,0,32610,193254,,0,116555,115060,-664,1000,0,0,0,26065,,,10849,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3820,5247,134,5668,174462,188947,0,0,19573,1000,208520,0,0,9414,0,0,9000,0,37713,136749,,0,168133,166224,159,0,0,0,0,19573,,,11145,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72069,13683,0,16710,1217855,1496605,0,0,147771,1,1644376,0,0,60260,559,0,87518,189669,247487,970368,,0,1212099,1196246,-8,2849,0,0,39600,147771,,,11275,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096,8257,0,4693,272106,302498,0,0,40222,650,342720,0,0,4058,0,0,35100,0,69739,202367,,0,218154,215215,414,0,0,8632,0,40222,,,11640,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13414,1282,0,535,90694,97762,0,0,13059,314,110821,0,0,1230,0,0,11686,0,10396,80298,,0,44786,44353,-171,0,0,0,0,13059,,,11837,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19801,19833,0,3577,280120,282855,0,0,49514,300,332369,0,0,48826,0,0,300,0,73546,206574,,0,258831,250682,88,3361,0,0,0,49514,,,12030,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2538,8249,0,5400,188874,194561,0,0,20798,1250,215359,0,0,7582,0,0,13250,0,55247,133627,,0,114974,113323,-1284,0,0,2075,0,20798,,,12142,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508,1100,0,1300,29158,30863,0,0,7685,0,38548,0,0,7686,0,0,0,0,4541,24617,,0,29067,28799,-1,0,0,0,0,7685,,,12179,2015-12-31,
229618,620399,235780,0,617710,,,64529647,383348,676428,5966783,39999,70879778,294520,501971,0,5841204,474622,,0,50323197,49728577,-208940,0,376272,6350131,,,0,267409,,,,,56090169,,,,,,,250705,119975,,,,,,7119846,48970323,,,,,,0,0,225000,376272,,,,12311,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2576,8086,0,3643,83477,83611,0,0,9700,125,93311,0,0,288,0,0,9287,0,26125,57352,,0,59886,58919,0,0,0,0,0,9700,,,12647,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,585,0,184,14585,14605,0,0,1688,72,16293,0,0,1228,0,0,388,0,3402,11183,,0,10577,10313,0,3860,0,0,0,1688,,,12656,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21820,1765,0,11079,155725,158744,0,0,32355,750,191099,0,0,26355,0,0,5250,0,45020,110705,,0,155001,153116,0,0,0,0,0,32355,,,12937,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1901,17257,32,23520,1139678,1155391,0,0,132309,1,1287700,0,0,74318,7674,0,55742,5888,155395,984283,,0,985443,968956,2248,7075,0,7000,0,132309,,,12946,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23777,1702,0,2807,128946,131122,0,0,13916,1567,145038,0,0,3116,0,0,9233,3773,33953,94993,,0,113469,112109,0,0,0,0,0,13916,,,12955,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10985,19707,0,16472,1359608,1495077,5361,0,225910,500,1726348,0,0,185825,0,0,34019,2450,68988,1290620,,0,1362528,1349852,5566,8,0,0,0,231271,,,13103,2015-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11598,2316,0,63,35460,35652,0,0,4519,25,40171,0,0,2515,0,0,1975,0,6820,28640,,0,24044,23617,4,111,0,0,0,4519,,,13251,2015-12-31,
