RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999,RCON8678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2705,904,0,416,68957,69422,0,0,17211,1200,86633,0,0,13136,0,0,3500,0,10942,58015,,0,37626,36652,-625,0,0,0,0,17211,,,37,2013-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843,1079,0,278,28712,34301,0,0,4556,120,38857,0,0,4398,0,0,120,0,6617,22095,,0,24418,24254,-82,2,0,75,300,4556,,,242,2013-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3751,2650,265,5860,116481,127479,0,0,25749,1,153228,0,0,25460,0,0,0,0,9014,107467,,0,86918,86248,288,5860,0,0,0,25749,,,279,2013-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,313,0,31,9058,9367,0,0,788,25,10155,0,0,505,0,0,500,0,2984,6074,,0,3389,3208,-242,0,0,306,0,788,,,354,2013-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4118,606,0,132,36328,38364,0,0,3923,60,42287,0,0,926,0,0,2940,0,4495,31833,,0,35999,35584,-3,51,0,0,0,3923,,,457,2013-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55545,1434,0,10405,345796,384907,59,0,32236,6480,417202,0,0,17449,0,0,10653,0,57938,287858,,0,259353,254980,-2346,0,0,0,0,32295,,,505,2013-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25049,7370,0,4283,182861,194259,0,0,18247,1600,212506,0,0,12115,0,0,4900,0,25467,157394,,0,140333,137822,-368,0,0,0,9309,18247,,,1155,2013-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4747,0,1012,141749,142332,0,0,21303,240,163635,0,0,20635,0,0,530,0,16587,125162,,0,73555,72118,-102,1055,0,0,0,21303,,,1351,2013-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79786,19198,0,5245,603122,604563,0,0,52020,1000,656583,0,0,61119,0,0,1214,1316,177132,425990,,0,233501,230580,-11313,0,0,0,0,52020,,,1454,2013-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3516,524,0,804,63348,70084,0,0,9507,200,79591,0,0,336,0,0,9623,0,28455,34893,,0,35536,35425,-652,0,0,188,0,9507,,,1557,2013-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26183,8975,0,2206,209045,209478,0,0,45623,800,255101,0,0,43558,0,0,800,0,44203,164842,,0,86419,83486,465,0,0,0,0,45623,,,1669,2013-09-30,
