RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCON8678,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1588,0,643,64603,64829,0,0,13705,1200,78534,0,0,9005,,0,3500,0,5523,59080,,,0,44145,43126,0,3281,0,0,0,,,,37,2004-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1246,0,239,22240,24793,0,0,3695,120,28488,0,0,3496,,0,120,0,3505,18735,,,0,19572,19414,-41,1175,0,0,0,,,,242,2004-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269,1385,245,1397,77713,107212,0,0,18770,0,125982,0,0,18678,,0,0,0,2353,75360,,,0,34885,34452,92,1965,0,0,0,,,,279,2004-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,178,0,33,6914,6933,0,0,975,25,7908,0,0,453,,0,500,0,1371,5543,,,0,4290,4108,-3,188,0,0,0,,,,354,2004-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6307,0,2401,148184,149381,0,0,20258,596,169639,0,0,10361,,0,9404,0,33815,114369,,,0,128729,127033,-103,4138,0,0,0,,,,439,2004-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1806,0,94,23893,24188,0,0,2891,60,27079,0,0,641,,0,2190,0,2927,20966,,,0,23010,22688,0,0,0,0,0,,,,457,2004-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,7897,0,4601,254341,280438,53,0,22385,6480,302876,0,0,6176,,0,10653,128,43832,210509,,,0,172637,170423,-925,0,0,0,0,,,,505,2004-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,18102,0,22335,318321,383522,0,6000,33765,19,417287,0,0,25127,,0,8854,30886,71270,247051,,,0,292663,289304,-235,0,0,8000,0,,,,1146,2004-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,5856,0,4680,116571,142130,0,0,11526,1600,153656,0,0,6518,,0,3400,0,12236,104335,,,0,102735,101089,8,0,0,6400,15608,,,,1155,2004-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1981,0,1037,88930,89180,0,0,13347,240,102527,0,0,12645,,0,530,0,9602,79328,,,0,56478,55758,-68,6168,0,0,0,,,,1351,2004-12-31
