RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCON8678,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,155,0,38,8794,10303,0,0,903,50,11206,0,0,350,,0,499,0,614,8180,,,0,9640,9539,4,,,,,,,,2451,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,586,0,112,4933,5394,0,0,716,50,6110,0,0,216,,0,450,0,1015,3918,,,0,3904,3859,0,,,,,,,,2554,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15954,0,5922,359124,363062,0,0,44498,2320,407560,0,0,37622,,0,3728,0,60459,298665,,,0,281417,279421,828,,,,,,,,2732,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,577,0,448,41856,44908,0,0,5373,90,50281,0,0,5101,,0,93,0,2125,39731,,,0,40744,39932,89,,,,,,,,2750,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10536,0,7102,191857,248789,0,0,19846,1250,268635,0,0,13084,,0,4955,0,44076,147781,,,0,206191,203616,557,,,,,,,,2938,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3399,0,1412,102814,103424,0,0,12236,100,115660,0,0,10264,,0,1650,0,6944,95870,,,0,67575,66718,222,,,,,,,,2956,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2271,0,748,70359,72118,0,0,9072,200,81190,0,0,8553,,0,300,0,9890,60469,,,0,54632,53731,19,,,,,,,,3252,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2775,760,0,102,16318,18780,0,0,2012,100,20792,0,0,1347,,0,450,0,2409,13909,,,0,8047,7714,115,,,,,,,,3458,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21206,0,11164,710220,747568,61,0,65077,2879,812706,0,0,39755,,0,21448,0,110629,599591,,,0,584908,578384,995,,,,,,,,3506,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,4550,0,5553,147098,172342,0,0,19134,5000,191476,0,0,855,,0,14174,0,17908,129190,,,-689,145722,144267,-206,,,,,,,,3579,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3694,0,1575,97793,110612,0,0,14545,1200,125157,0,0,6442,,0,6800,0,11603,86190,,,0,69464,68493,103,,,,,,,,3720,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2364,0,1519,50125,50468,0,0,4890,500,55358,0,0,2710,,0,1680,8080,11595,38530,,,0,35043,34204,0,,,,,,,,3953,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7271,24,5111,139999,146330,0,0,14687,300,161017,0,0,13869,,0,300,0,14325,125674,,,0,89185,88155,218,,,,,,,,4138,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045,4218,0,1628,75787,84558,0,0,10927,1950,95485,0,0,6770,,0,2230,0,11082,64705,,,0,57575,57077,-23,,,,,,,,4147,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,2867,0,2613,49438,60445,0,0,8893,1200,69338,0,0,6343,,0,1200,0,5954,43484,,,0,51850,51216,150,,,,,,,,4156,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3055,0,963,71477,72093,0,0,9965,500,82058,0,0,4313,,0,5500,0,11899,59579,,,0,41022,40365,-348,,,,,,,,4231,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,3184,0,1630,106557,116603,0,0,10936,963,127539,0,0,8963,,0,1000,0,12032,94525,,,0,94032,93351,10,,,,,,,,4437,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,254,0,37,7899,7952,0,0,1062,50,9014,0,0,172,,0,840,0,833,7066,,,0,5696,5643,0,,,,,,,,4745,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,5957,267,3779,149063,171923,0,0,14451,1875,186374,0,0,3739,,0,7929,0,33668,115394,,,0,120769,119287,908,,,,,,,,4839,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541,5188,0,7159,200980,227852,0,0,23667,0,251519,0,0,599,,0,22578,0,18861,182119,,,0,166597,164942,490,,,,,,,,5005,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4115,2634,0,1336,70539,70907,0,0,6359,400,77266,0,0,4410,,0,1400,0,10345,60194,,,0,46762,46196,149,,,,,,,,5050,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,2091,0,18789,207840,216151,0,0,43601,4500,259752,0,0,34407,,0,4129,0,9177,198663,,,0,184917,179898,565,,,,,,,,5069,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2527,0,669,71702,72328,0,0,12126,300,84454,0,0,2280,,0,9300,0,9620,62082,,,0,49721,48600,246,,,,,,,,5135,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27816,18918,0,5409,475536,505351,0,0,60190,4798,565541,0,0,49323,,0,5455,0,67615,407921,,,0,359916,356159,614,,,,,,,,5210,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,35952,0,17048,729749,760524,0,0,55395,700,815919,0,0,31027,,0,19300,50,134182,595567,,,0,442088,439900,4368,,,,,,,,5247,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5262,1501,0,2680,79706,81475,0,0,6277,0,87752,0,0,6143,,0,0,0,5842,73864,,,0,60562,59926,134,,,,,,,,5274,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5982,0,6281,184034,189216,0,0,16107,2580,205323,0,0,5350,,0,8360,0,36887,147147,,,0,106058,105141,-183,,,,,,,,5331,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12278,831,3436,177498,182316,0,3000,14183,1707,196499,0,0,10549,,0,1593,0,59901,117597,,,0,110337,109204,334,,,,,,,,5461,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1371,0,313,70900,71341,0,0,19801,600,91142,0,0,18114,,0,700,0,5585,65315,,,0,44523,43892,387,,,,,,,,5751,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8048,50456,0,43762,2054782,2110872,0,0,224834,22146,2335706,24648,0,19032,,0,180916,0,145716,1909066,,,0,1518263,1483338,2740,,,,,,,,5939,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2270,0,1595,68534,69341,0,0,7112,469,76453,0,0,2835,,0,3750,0,8662,59872,,,0,55020,54147,58,,,,,,,,6039,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,66,0,158,12386,13538,0,0,1182,25,14720,0,0,1018,,0,100,0,785,11601,,,0,10555,10437,39,,,,,,,,6057,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2025,0,355,26134,26395,0,0,3241,400,29636,0,0,341,,0,2500,0,6179,19955,,,0,12732,12290,0,,,,,,,,6141,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,7673,0,6208,179438,181731,0,0,17394,2600,199125,0,0,6690,,0,7700,0,32463,146975,,,0,138382,136631,404,,,,,,,,6329,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1233,0,892,20735,21277,0,0,2019,150,23296,0,0,384,,0,1461,0,2745,17990,,,0,14845,14723,24,,,,,,,,6842,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37727,318,6997,538998,544913,0,0,90554,2600,635467,0,0,64327,,0,22400,272,104388,434610,,,0,272091,269029,1227,,,,,,,,6972,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,1302,0,662,448102,453340,0,0,85510,500,538850,0,0,83109,,0,516,0,28735,419367,,,0,290449,290449,1385,,,,,,,,7009,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3022,0,945,76912,77263,0,0,8865,100,86128,0,0,6526,,0,2100,0,10640,66272,,,0,43562,42886,139,,,,,,,,7045,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,966,0,170,25524,25857,0,0,3315,200,29172,0,0,2788,,0,200,0,2938,22586,,,0,14841,14674,127,,,,,,,,7157,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619,29484,0,7245,344759,347006,0,0,27289,5220,374295,0,0,17523,,0,4852,4102,77920,266839,,,0,271680,268357,-306,,,,,,,,7166,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1013,0,248,36683,36978,0,0,4688,400,41666,0,0,1618,,0,2400,0,4347,32336,,,0,18359,17895,270,,,,,,,,7456,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1628,0,152,32272,32580,0,0,4783,200,37363,0,0,1763,,0,2800,0,5255,27017,,,0,24413,23925,20,,,,,,,,7634,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1589,0,573,38761,41096,0,0,6502,774,47598,0,0,2473,,0,3226,0,7773,30988,,,0,40355,39740,29,,,,,,,,8033,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1127,0,510,33795,34172,0,0,3396,134,37568,0,0,595,,0,2665,102,3074,30721,,,0,29833,29352,2,,,,,,,,8154,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,212836,0,19688,1674033,1727312,0,0,139632,800,1866944,0,0,93650,,0,45157,0,1078249,595784,,,0,224872,224619,25,,,,,,,,8417,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2736,0,481,53006,53603,0,0,7076,350,60679,0,0,6109,,0,350,0,8018,44988,,,0,27695,27345,267,,,,,,,,8462,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5140,0,726,94082,104651,0,0,9074,350,113725,0,0,3475,,0,5220,0,7376,86706,,,0,89112,87942,29,,,,,,,,8547,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563,1364,0,1073,39080,39211,0,0,6246,500,45457,0,0,4877,,0,800,0,5549,33531,,,0,28313,28027,69,,,,,,,,8631,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,71468,0,49212,1269473,1283425,0,0,82809,2500,1366234,0,0,50094,,0,29222,3664,131200,1138273,,,0,531067,524267,993,,,,,,,,9115,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23516,6479,0,1709,120865,129453,0,0,10019,4501,139472,0,0,5518,,0,0,0,21145,99720,,,0,81240,80125,0,,,,,,,,9160,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4512,8884,0,6215,227787,270303,0,0,25276,1418,295579,0,0,9600,,0,13700,0,20037,207750,,,0,219093,216004,558,,,,,,,,9339,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,20637,0,622,238047,272709,0,0,22865,500,295574,0,0,6606,,0,15500,133727,76231,161816,,,0,102253,100002,259,,,,,,,,9357,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,923,0,311,42901,45705,0,0,5570,400,51275,0,0,3860,,0,1200,0,3576,39325,,,0,42677,42247,110,,,,,,,,9553,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8567,24430,0,7418,1273413,1420108,0,0,139904,20000,1560012,0,0,90828,,0,30000,0,42971,1230442,,,0,1179611,1148507,-924,,,,,,,,9807,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2507,4960,0,1331,74849,76561,0,0,8352,110,84913,0,0,4722,,0,3023,0,7150,67699,,,0,45949,45466,497,,,,,,,,9955,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,1530,0,1257,62440,69819,0,0,6276,250,76095,0,0,3316,,0,2560,0,7141,55299,,,0,45422,44852,150,,,,,,,,10157,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9035,0,5824,187757,188902,0,0,16262,1500,205164,0,0,3728,,0,11000,0,25698,162059,,,0,155492,153993,34,,,,,,,,10250,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1344,0,511,45297,46345,0,0,4999,245,51344,0,0,1511,,0,2942,0,7577,37720,,,0,30739,30370,301,,,,,,,,10577,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18880,1949,0,4059,139242,146857,0,0,13362,16,160219,0,0,7248,,0,6006,0,14869,124373,,,0,102948,101613,92,,,,,,,,10849,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,10062,0,2274,283209,298293,0,0,25752,2500,324045,0,0,11482,,0,11755,644,26646,256563,,,0,255554,251698,15,,,,,,,,10858,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,5073,0,4870,91597,99488,0,0,9189,1000,108677,0,0,4092,,0,4000,0,10733,80864,,,0,80723,79941,97,,,,,,,,11145,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290,1790,0,279,37691,38101,0,0,6711,400,44812,0,0,-2064,,0,8155,0,4265,33426,,,0,23800,23420,220,,,,,,,,11350,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6349,0,2213,127167,145868,0,0,17446,650,163314,0,0,1510,,0,15200,0,30075,97092,,,0,94105,93000,86,,,,,,,,11640,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2289,0,1147,54594,54876,0,0,6791,314,61667,0,0,474,,0,5686,0,4994,49600,,,0,38761,37561,317,,,,,,,,11837,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,5641,0,3891,156402,159833,0,0,15532,300,175365,0,0,14912,,0,300,0,14168,142234,,,0,157873,153482,20,,,,,,,,12030,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4500,0,2050,93395,96778,0,0,7026,200,103804,0,0,6574,,0,200,1087,8325,85070,,,0,70388,69830,52,,,,,,,,12058,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,8084,0,3820,147019,149880,0,0,19493,1250,169373,0,0,4252,,0,13250,0,26104,120915,,,0,67849,66796,741,,,,,,,,12142,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1964,0,1469,68934,75718,0,0,9682,1419,85400,0,0,4229,,0,3581,0,12751,56183,,,0,51731,51058,453,,,,,,,,12245,2001-06-30
1322,886195,120283,5364,450553,15335,15335,25307319,415186,953547,2095192,40000,27817697,1608819,,0,451268,376671,,0,21047712,20696579,-4895,,,,,,0,489983,,,,,18678563,25307319,,,,,,,,,,,,,3841843,14836720,,,,,,,,,,,,,,12311,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188,1562,0,92,25051,25407,0,0,3691,120,29098,0,0,2551,,0,1020,0,2671,22380,,,0,9041,8960,0,,,,,,,,12357,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2541,11778,0,8047,840378,904481,0,0,82509,5867,986990,9550,0,52884,,0,22500,0,79816,760562,,,0,546895,538460,1258,,,,,,,,12405,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1264,0,783,37630,37924,0,0,4775,125,42699,0,0,525,,0,4125,636,5479,32151,,,0,31480,31083,0,,,,,,,,12647,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,766,0,236,10112,10198,0,0,761,72,10959,0,0,501,,0,188,0,2468,7644,,,0,8569,8460,0,,,,,,,,12656,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874,4139,85,4602,92500,99174,0,0,12723,750,111897,0,0,6602,,0,5250,268,21888,70612,,,0,87168,86431,121,,,,,,,,12937,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8224,779,5444,329801,349687,0,0,36830,2500,386517,0,0,32267,,0,1250,0,31453,298348,,,0,187395,183623,813,,,,,,,,12946,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,4899,0,3294,75458,80015,0,0,8143,1567,88158,0,0,3034,,0,3350,1233,14520,60938,,,0,60644,59828,192,,,,,,,,12955,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2900,0,2930,111878,113172,0,0,14150,900,127322,0,0,12707,,0,450,0,16207,95671,,,0,104054,102840,93,,,,,,,,13037,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,18791,0,9129,513143,547494,102,0,108809,500,656405,0,0,38743,,0,34018,0,62503,450640,,,0,388459,384674,35548,,,,,,,,13103,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,1055,0,30,25134,25449,0,0,2786,25,28235,0,0,1236,,0,1475,0,2397,22737,,,0,16840,16548,50,,,,,,,,13251,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2936,55234,0,14835,1665314,1960388,0,0,184618,25321,2145006,0,0,134283,,0,23945,2267,154305,1511009,,,0,1652855,1597697,1069,,,,,,,,13309,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,552,0,77,16696,16814,0,0,3902,50,20716,0,0,3789,,0,50,0,1463,15233,,,0,13496,13148,13,,,,,,,,13457,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893,3467,0,561,51890,52253,0,0,3938,1000,56191,0,0,1419,,0,1500,0,10304,41586,,,0,44618,44081,19,,,,,,,,14052,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1765,0,1886,55605,61545,0,0,7165,176,68710,0,0,6736,,0,160,0,7125,48480,,,0,52720,51982,93,,,,,,,,14155,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14746,0,5513,375034,409737,0,0,31695,500,441432,0,0,15718,,0,15088,4443,72270,302764,,,0,358838,354330,389,,,,,,,,14258,2001-06-30
24340,224558,119939,0,101141,1856,1857,14253551,148,300000,2554333,0,16808032,456660,,0,2095380,0,,0,10502512,10312761,2293,,,,,,0,173516,,,,,11809419,14247488,,,,,,,,,,,,,925335,10884084,,,,,,,,,,,,,,14409,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,552,0,158,41589,42943,0,0,4824,75,47767,0,0,2912,,0,1775,0,1550,40039,,,0,28559,27871,62,,,,,,,,14454,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,2428,0,284,27309,27444,0,0,2944,200,30388,0,0,2434,,0,300,0,4948,22361,,,0,19291,18977,10,,,,,,,,14650,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,919,0,209,21709,22096,0,0,2688,300,24784,0,0,99,,977,1257,0,4730,16979,,,0,14540,14045,55,,,,,,,,14753,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1682,985,0,2422,64390,67852,0,0,6375,730,74227,0,0,2681,,0,2870,0,7823,56568,,,0,54764,54087,94,,,,,,,,14865,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1963,0,40,24650,24824,0,0,3278,1903,28102,0,0,-238,,0,1560,0,10402,14248,,,0,11877,11668,53,,,,,,,,14931,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3748,0,325,110230,116985,0,0,9991,500,126976,0,0,3708,,0,5391,0,8195,102036,,,0,71093,70339,392,,,,,,,,14940,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25231,0,23807,860914,901300,0,0,113818,356,1015118,0,0,970,,0,112272,0,88109,772805,,,0,879062,867238,220,,,,,,,,15536,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5228,0,1599,219150,220243,0,0,19085,1250,239328,0,0,2326,,0,15450,0,27016,192134,,,0,210678,207992,59,,,,,,,,15732,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,10383,0,6627,155628,174502,0,0,16075,350,190577,0,0,12113,,0,3350,0,28369,127259,,,0,128520,127214,262,,,,,,,,16337,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1111,0,1855,34311,36777,0,0,3062,111,39839,0,0,880,,0,2038,0,5223,29088,,,0,27454,26946,33,,,,,,,,16355,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4874,0,8838,138841,141908,0,0,23644,941,165552,0,0,20335,,0,2059,0,11451,127390,,,0,87361,85736,309,,,,,,,,16458,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,1018,0,544,45570,54869,0,0,4358,175,59227,0,0,2339,,0,1825,0,6290,39280,,,0,50815,49949,19,,,,,,,,16551,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,2844,0,1253,40389,42735,0,0,5140,400,47875,0,0,2128,,0,2600,886,5404,34985,,,0,31308,31028,12,,,,,,,,16748,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,7368,0,2258,277427,386574,0,0,26806,7576,413380,0,0,19135,,0,0,0,14931,262496,,,0,235298,230624,95,,,,,,,,16766,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1793,0,189,24662,24805,0,0,5040,1000,29845,0,0,2430,,0,1500,0,3028,21634,,,0,13959,13480,110,,,,,,,,16944,2001-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,584,0,186,23497,23923,0,0,4857,100,28780,0,0,3500,,0,1150,0,3475,20022,,,0,9041,8932,107,,,,,,,,16953,2001-06-30
