RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999,RCON8678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8671,2257,0,429,68248,68812,0,0,18446,1200,87258,0,0,12813,0,0,3500,0,9688,58560,1,0,34084,33168,933,0,0,0,0,18446,,,37,2013-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3063,968,0,288,30377,34694,0,0,4922,120,39616,0,0,4352,0,0,120,0,6749,23628,1,0,21336,21167,330,1871,0,0,0,4922,,,242,2013-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4128,2453,265,5965,113734,123015,0,0,25356,1,148371,0,0,24954,0,0,0,0,7938,105796,1,0,77878,77250,401,3025,0,0,0,25356,,,279,2013-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413,484,0,28,9924,9927,0,0,1039,25,10966,0,0,493,0,0,500,0,3361,6563,5,0,3642,3466,21,13,0,0,0,1039,,,354,2013-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359,452,0,133,35582,38144,0,0,3784,60,41928,0,0,782,0,0,2940,0,4929,30653,4,0,35175,34700,2,3523,0,0,0,3784,,,457,2013-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48761,1313,0,10452,334966,373805,59,0,32135,6480,405999,0,0,16581,0,0,10653,671,46386,288580,2,0,253722,249225,-1579,0,0,0,0,32194,,,505,2013-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44073,3834,0,3985,188163,200137,0,0,18600,1600,218737,0,0,11594,0,0,4900,273,20721,167442,5,0,131031,128416,506,0,0,0,10189,18600,,,1155,2013-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5610,0,1064,145764,146259,0,0,20284,240,166543,0,0,19456,0,0,530,0,15431,130333,4,0,71635,69971,58,66,0,0,0,20284,,,1351,2013-03-31,12/31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71102,15363,0,5436,567692,568807,0,0,65795,1000,634602,0,0,58435,0,0,1214,675,159329,408363,2,0,240034,237222,5146,0,0,0,0,65795,,,1454,2013-03-31,1230
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5119,1663,0,294,66063,68110,0,0,6342,200,74452,0,0,5119,0,0,1000,0,25731,40331,4,0,36801,36398,23,9538,0,0,0,6342,,,1557,2013-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34269,8129,0,2266,210064,210620,0,0,45039,800,255659,0,0,42230,0,0,800,0,44858,165206,4,0,82376,79524,1209,0,0,0,0,45039,,,1669,2013-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40370,3921,0,3548,344920,355696,0,0,44402,390,400098,0,0,39247,0,0,3100,0,87134,257786,2,0,256935,253493,1665,0,0,0,3726,44402,,,1829,2013-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40216,495,0,402,69110,101256,0,0,14961,500,116217,0,0,147,0,0,14282,0,3076,66034,4,0,66646,65772,32,0,0,0,2000,14961,,,1856,2013-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5289,3908,0,2901,174926,181469,0,0,21420,480,202889,0,0,15874,0,0,4270,0,16779,158147,4,0,113956,109872,796,9204,0,0,6188,21420,,,2040,2013-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5150,10301,0,2343,120460,122334,0,0,14897,1000,137231,0,0,12096,0,0,1356,0,24614,95846,8,0,66751,66145,445,6625,0,0,0,14897,,,2161,2013-03-31,1213
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4810,3863,0,15122,1388459,2357203,64,0,425252,500,2782519,0,0,417626,1766,0,29672,0,95222,1293237,2,-26204,2228131,2196169,3658,0,0,27853,0,425316,,,2376,2013-03-31,0630
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2929,1678,0,122,11108,11130,0,0,1274,50,12404,0,0,177,0,0,975,0,3236,7872,4,0,4510,4372,72,0,0,0,0,1274,,,2554,2013-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114192,14074,0,4535,458765,460852,0,0,79593,0,540445,0,0,72845,0,0,5789,0,85950,372815,2,0,321357,314832,959,0,0,0,0,79593,,,2732,2013-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597,729,0,259,46886,52998,0,0,5664,121,58662,0,0,1037,0,0,4400,0,6548,40338,4,0,36938,36113,106,456,0,0,0,5664,,,2750,2013-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146358,7222,0,13272,817550,940996,0,0,105474,0,1046470,0,0,47560,0,0,62430,0,108588,708962,1,-4779,713005,709336,263,0,0,0,0,105474,,,3177,2013-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8000,0,645,144410,147592,0,0,20753,200,168345,0,0,19428,0,0,300,0,33410,111000,4,0,82081,80186,825,0,0,0,0,20753,,,3252,2013-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5610,3075,0,303,29677,36956,0,0,3459,100,40415,0,0,2241,0,0,1101,0,3970,25707,5,0,14844,14473,17,0,0,0,7150,3459,,,3458,2013-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25872,4089,0,5147,175628,178419,0,0,29911,2400,208330,0,0,16134,0,0,10800,345,27270,148358,1,0,129686,128126,577,0,0,0,1294,29911,,,3720,2013-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79256,5025,0,15142,549751,572617,0,0,105857,2,678474,0,0,-71113,0,0,176276,6393,63418,486333,1,0,455700,441552,692,1945,0,0,0,105857,,,3971,2013-03-31,0930
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3956,3003,0,6976,170815,184018,0,0,21720,1200,205738,0,0,12975,0,0,6657,0,29200,141615,4,0,124655,122915,888,11115,0,0,2493,21720,,,4156,2013-03-31,1231
