RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999,RCON8678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6431,2764,0,402,67144,67381,0,0,18064,1200,85445,0,0,13501,0,0,3500,0,11945,55198,1,0,33706,32782,-137,0,0,0,0,18064,,,37,2014-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824,1239,0,270,31929,36341,0,0,4743,120,41084,0,0,4532,0,0,120,0,7114,24815,6,0,23545,23355,-29,2431,0,0,0,4743,,,242,2014-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3901,2375,266,5778,115980,139316,0,0,26243,1,165559,0,0,25998,0,0,0,0,8293,107687,1,0,102602,101883,244,2027,0,0,0,26243,,,279,2014-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,71,0,30,9523,9526,0,0,773,25,10299,0,0,497,0,0,500,0,2810,6713,5,0,3284,3098,-249,849,0,0,0,773,,,354,2014-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5280,474,0,145,38043,39287,0,0,4133,60,43420,0,0,635,0,0,3440,0,4616,33427,4,0,36169,35714,-2,169,0,0,0,4133,,,457,2014-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51509,1424,0,10524,350654,387086,56,0,34612,6480,421754,0,0,17980,0,0,10653,0,48142,302512,2,0,263312,259017,-501,0,0,0,0,34668,,,505,2014-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33392,7467,0,4289,186539,205152,0,0,18660,1600,223812,0,0,12256,0,0,4900,353,28250,158289,5,0,143593,141124,-96,0,0,0,16635,18660,,,1155,2014-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4808,0,1041,139010,139500,0,0,22244,240,161744,0,0,21555,0,0,530,0,17044,121966,4,0,75098,73715,-81,3010,0,0,0,22244,,,1351,2014-03-31,12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69349,20123,0,5261,605230,606564,0,0,57824,1000,664388,0,0,63375,0,0,1214,358,175992,429238,2,0,236012,233053,-7765,0,0,0,0,57824,,,1454,2014-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2987,831,0,844,67086,68390,0,0,9760,200,78150,0,0,563,0,0,9623,0,26244,40842,4,0,40857,40593,-626,1418,0,0,0,9760,,,1557,2014-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26522,7976,0,2213,213770,214317,0,0,44555,800,258872,0,0,42710,0,0,800,0,44457,169313,4,0,90223,87398,245,0,0,0,0,44555,,,1669,2014-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7425,5248,0,3290,332932,357592,0,0,44014,390,401606,0,0,40255,0,0,3100,336,96301,236631,2,0,274801,271453,269,0,0,0,9134,44014,,,1829,2014-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39709,917,0,374,80559,110637,0,0,15128,500,125765,0,0,1380,0,0,14282,0,3531,77029,4,0,61048,59981,-1034,0,0,0,0,15128,,,1856,2014-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7511,3870,0,2729,179190,187499,0,0,20864,480,208363,0,0,16479,0,0,4270,0,19269,159921,2,0,116932,112630,-365,13163,0,0,7997,20864,,,2040,2014-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7316,9396,0,2237,106881,109015,0,0,14749,1000,123764,0,0,12540,0,0,1356,0,22161,84720,8,0,69679,68914,-147,4120,0,0,0,14749,,,2161,2014-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514,12980,0,14692,1552076,2539007,64,0,436085,500,2975156,0,0,419718,2590,0,37800,0,110594,1441482,2,-24656,2391624,2360405,2723,0,0,30324,0,436149,,,2376,2014-03-31,0630
