RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999,RCON8678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5218,1220,0,396,66058,66345,0,0,18383,1200,84728,0,0,13629,0,0,3500,0,11879,54180,,0,34409,33463,54,0,0,0,0,18383,,,37,2014-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824,1043,0,266,32063,36477,0,0,4855,120,41332,0,0,4538,0,0,120,0,8299,23764,,0,25210,25020,77,643,0,0,0,4855,,,242,2014-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3911,2913,266,5718,122477,147575,0,0,26503,1,174078,0,0,26284,0,0,0,0,8823,113654,,0,108357,107641,218,5496,0,0,0,26503,,,279,2014-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,119,0,29,8761,8915,0,0,846,25,9761,0,0,500,0,0,500,0,2366,6395,,0,3002,2815,-179,0,0,151,0,846,,,354,2014-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420,786,0,135,37238,38500,0,0,4260,60,42760,0,0,759,0,0,3440,0,4620,32618,,0,39010,38536,1,155,0,0,0,4260,,,457,2014-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28544,1342,0,10633,322672,359142,56,0,35382,6480,394580,0,0,18379,0,0,10653,0,50215,272457,,0,264550,260406,-130,0,0,0,0,35438,,,505,2014-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23982,6171,0,4300,178662,194925,0,0,19147,1600,214072,0,0,12561,0,0,4900,411,25969,152693,,0,143468,141030,86,0,0,0,14292,19147,,,1155,2014-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4938,0,1025,139985,140432,0,0,22740,240,163172,0,0,22021,0,0,530,0,16704,123281,,0,75693,74356,-51,4512,0,0,0,22740,,,1351,2014-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62896,20781,0,5160,602006,603447,0,0,64121,1000,667568,0,0,65151,0,0,1214,993,172196,429810,,0,242151,239184,-3244,0,0,0,0,64121,,,1454,2014-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2785,1986,0,812,65007,66288,0,0,9942,200,76230,0,0,525,0,0,9624,0,25916,39091,,0,45514,45163,-407,2542,0,0,0,9942,,,1557,2014-06-30,
