RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999,RCON8678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3935,920,0,329,67948,68161,0,0,14939,1200,83100,0,0,9795,0,0,3500,0,16108,51840,,0,27367,26346,444,0,0,0,0,14939,,,37,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840,902,0,279,31587,36105,0,0,5385,120,41490,0,0,5034,0,0,120,0,7355,24232,,0,25567,25384,111,1582,0,0,0,5385,,,242,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9632,2634,0,4938,159118,175117,0,0,28693,1,203810,0,0,28675,0,0,0,0,12049,147069,,0,136212,135242,17,1333,0,0,0,28693,,,279,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,143,0,32,7031,7032,0,0,978,25,8010,0,0,464,0,0,500,0,2282,4749,,0,3841,3700,-11,167,0,0,0,978,,,354,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3334,552,0,252,36944,45022,0,0,4646,60,49668,0,0,646,0,0,3940,0,5912,31032,,0,44223,43704,0,63,0,2002,0,4646,,,457,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475,3197,0,10515,376695,427359,54,0,37029,6480,464442,0,0,22256,0,0,10653,0,68020,308675,,0,366449,362195,-2360,0,0,0,0,37083,,,505,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14648,5023,0,4432,207118,211082,0,0,20525,1600,231607,0,0,13876,0,0,4900,86,22700,184418,,0,173779,171063,149,0,0,0,1856,20525,,,1155,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4200,0,3766,128919,129358,0,0,24599,240,153957,0,0,23868,0,0,530,0,19747,109172,,0,86720,85519,-39,4281,0,0,0,24599,,,1351,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42463,13163,0,3766,644481,647048,0,0,82344,1000,729392,0,0,81633,0,0,1214,499,174863,469618,,0,254071,250653,-1503,0,0,0,0,82344,,,1454,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940,1659,0,538,54712,57631,0,0,10389,200,68020,0,0,580,0,0,9624,0,20875,33837,,0,48794,47843,-15,1713,0,0,0,10389,,,1557,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20336,7032,0,1956,236671,237051,0,0,46263,800,283314,0,0,44755,0,0,800,0,55440,181231,,0,120574,117691,-92,0,0,0,0,46263,,,1669,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48813,418,0,342,60949,101125,0,0,16536,500,117661,0,0,2003,0,0,14282,0,2885,58064,,0,36294,35251,-249,718,0,0,0,16536,,,1856,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2531,2833,0,2155,145830,181998,0,0,22768,480,204766,0,0,17682,0,0,4270,0,24689,121141,,0,138095,135038,336,3641,0,0,11907,22768,,,2040,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8884,7372,0,2284,126723,128871,0,0,16100,1000,144971,0,0,13443,0,0,1356,0,28741,97982,,0,97171,95693,301,8926,0,0,0,16100,,,2161,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603,31924,0,13909,2885292,3612581,59,0,524413,500,4137053,0,0,479895,0,0,59426,0,162948,2722343,,-18407,3596975,3566703,2999,0,0,24440,0,524472,,,2376,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590,385,0,134,12518,13161,0,0,1566,50,14727,0,0,313,0,0,1200,0,3076,9442,,0,7725,7583,3,0,0,75,0,1566,,,2554,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43247,14533,0,3593,501557,503968,0,0,88652,0,592620,0,0,82912,0,0,5789,0,138939,362618,,0,439816,435822,-49,0,0,0,0,88652,,,2732,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754,628,0,238,46937,49589,0,0,7067,117,56656,0,0,757,0,0,6300,0,4729,42208,,0,43704,43054,-107,0,0,0,0,7067,,,2750,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5176,0,626,158785,169492,0,0,24751,200,194243,0,0,24034,0,0,300,0,25631,133154,,0,104546,100857,217,500,0,0,0,24751,,,3252,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,2309,0,346,38562,42044,0,0,4409,100,46453,0,0,3194,0,0,1101,0,4888,33674,,0,31799,31383,14,309,0,0,2500,4409,,,3458,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30464,5527,0,3789,219701,227087,0,0,35790,2400,262877,0,0,14971,0,0,18600,0,42639,177062,,0,142911,141280,-181,0,0,0,5316,35790,,,3720,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66442,7126,866,9025,696088,743904,0,0,113538,2,857442,0,0,-62800,0,0,176276,7974,118176,577912,,0,672391,661842,60,1676,0,0,0,113538,,,3971,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029,4820,0,6644,188480,190642,0,0,22774,1200,213416,0,0,15030,0,0,6657,263,41710,146770,,0,144991,142992,-113,7445,0,0,172,22774,,,4156,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16343,3657,0,780,95102,95341,0,0,16376,500,111717,0,0,4003,0,0,12100,0,22985,72117,,0,45303,44631,-227,0,0,0,0,16376,,,4231,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19170,2976,284,7223,272378,311711,0,0,40303,1875,352014,0,0,24216,0,0,14840,1057,59782,212596,,0,247539,242958,-628,0,0,0,11018,40303,,,4839,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65778,1222,0,17907,300046,306713,0,0,183191,4500,489904,0,0,171460,0,0,4128,0,26443,273603,,0,388040,375375,3103,0,0,0,0,183191,,,5069,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55237,4284,0,6325,378425,414161,0,0,64124,651,478285,0,0,39310,0,0,24391,0,55474,322951,,0,357532,353496,-228,0,0,0,0,64124,,,5135,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8896,17384,1820,17160,1015145,1146641,0,0,103931,4798,1250572,0,0,99297,0,0,5455,1278,47818,967327,,0,969675,955527,-5619,0,0,0,30837,103931,,,5210,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32909,17218,0,11163,547927,552240,0,0,54703,2059,606943,0,0,48640,0,0,4241,0,199540,348387,,0,367796,362403,-237,0,0,0,0,54703,,,5461,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292,4005,0,2671,160501,162150,0,0,34520,600,196670,0,0,24233,0,0,8752,162,23906,136595,,0,143930,141899,935,3585,0,0,0,34520,,,5751,2017-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67778,4154,0,7685,258628,259958,0,0,28411,469,288369,0,0,-2585,0,0,30568,0,76200,182428,,0,178935,176199,-41,2500,0,0,0,28411,,,6039,2017-06-30,
