RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999,RCON8678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5104,2837,0,287,60146,60298,0,0,15455,1200,75753,0,0,10826,0,0,3500,0,15137,45009,1a,0,24682,23688,-71,0,0,0,0,15455,,0,37,2019-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2940,909,0,253,33796,37424,0,0,4934,120,42358,0,0,4659,0,0,120,0,8386,25410,4,0,23130,22944,35,827,0,0,0,4934,,0,242,2019-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14776,3734,0,6234,200835,219799,0,0,29843,1,249642,0,0,30001,0,0,0,0,24974,175861,1a,0,164745,163751,-159,1897,0,0,0,29843,,36825,279,2019-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435,106,0,51,10304,10311,0,0,1334,100,11645,0,0,301,0,0,936,596,3652,6652,4,0,6646,6503,-3,1405,0,0,0,1334,,250,354,2019-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495,572,0,318,40357,46011,0,0,5697,60,51708,0,0,1697,0,0,3940,0,7228,33129,4,0,45855,45402,0,3406,0,0,0,5697,,41,457,2019-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654,7686,0,10211,443057,493229,55,0,48847,6480,542131,0,0,27820,0,0,18403,132,82166,360891,2a,0,443304,437532,-3856,300,0,0,0,48902,,0,505,2019-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15004,6373,0,4117,223267,225329,0,0,23138,1600,248467,0,0,16656,0,0,4900,0,25225,198042,5,0,186504,182931,-18,7172,0,0,0,23138,0,18,1155,2019-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4441,0,4597,134848,135424,0,0,26104,240,161528,0,0,25407,0,0,530,0,19891,114957,4,0,97279,96201,-73,6428,0,0,0,26104,,40287,1351,2019-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59712,15240,0,3797,660282,663291,0,0,87896,1000,751187,0,0,88728,0,0,1214,1116,189255,471027,2b,0,265653,262282,-3046,0,0,0,0,87896,,0,1454,2019-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16051,4984,0,3699,240795,241170,0,0,47359,800,288529,0,0,46030,0,0,800,0,57582,183213,4,0,158649,155674,-271,0,0,0,0,47359,,37705,1669,2019-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34121,439,0,421,63709,93864,0,0,13929,500,107793,0,0,219,0,0,13732,0,3384,60325,4,0,39175,38600,-522,26,0,0,0,13929,,0,1856,2019-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2526,2224,0,1882,151517,170856,0,0,24261,480,195117,0,0,19540,0,0,4270,0,20858,130659,1a,0,128848,125995,-29,13979,0,0,3,24261,1598,0,2040,2019-03-31,1231
