RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999,RCON8678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529,1287,0,297,63473,63629,0,0,14466,1200,78095,0,0,10402,0,0,3500,0,15206,48267,,0,26768,25779,-636,0,0,0,0,14466,,,37,2018-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566,1084,0,266,33639,37765,0,0,5283,120,43048,0,0,5194,0,0,120,0,8596,25043,,0,24794,24606,-151,970,0,0,0,5283,,,242,2018-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3291,3614,0,5468,167323,189041,0,0,29237,1,218278,0,0,29557,0,0,0,0,14872,152451,,0,139876,138904,-321,1382,0,0,0,29237,,,279,2018-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430,542,0,37,8139,8141,0,0,1351,100,9492,0,0,321,0,0,936,1094,2910,5229,,0,3883,3758,-6,1333,0,0,0,1351,,,354,2018-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997,544,0,257,35965,43820,0,0,4960,60,48780,0,0,960,0,0,3940,0,6120,29845,,0,45303,44909,0,0,0,1680,0,4960,,,457,2018-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704,5733,0,10309,421336,463440,58,0,38994,6480,502492,0,0,25498,0,0,10653,0,79704,341632,,0,407760,402602,-3637,0,0,0,0,39052,0.0,,505,2018-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15497,6234,0,4275,206423,209520,0,0,21036,1600,230556,0,0,14923,0,0,4900,200,23913,182510,,0,174829,171398,-387,0,0,0,983,21036,,,1155,2018-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2840,0,4720,125918,129026,0,0,25252,240,154278,0,0,24664,0,0,530,0,20388,105530,,0,97041,95738,-182,0,0,2591,0,25252,,,1351,2018-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23148,9622,0,3835,623276,626083,0,0,76785,1000,702868,0,0,84834,0,0,1214,2570,181892,441384,,0,257748,254419,-10263,0,0,0,0,76785,,,1454,2018-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15228,7979,0,2541,242072,242265,0,0,46354,800,288619,0,0,45739,0,0,800,0,60205,181867,,0,139513,136585,-985,0,0,0,0,46354,,,1669,2018-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33936,522,0,334,64776,94960,0,0,13124,500,108084,0,0,-9,0,0,13982,0,3075,61701,,0,39098,38526,-1349,0,0,0,0,13124,,,1856,2018-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2552,2884,0,2042,157626,180883,0,0,22770,480,203653,0,0,18235,0,0,4270,0,23647,133978,,0,134043,131253,-215,13080,0,0,3,22770,,,2040,2018-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17151,8038,0,3590,137708,139726,0,0,16620,1000,156346,0,0,14267,0,0,1356,0,33609,104099,,0,106169,105194,-3,502,0,0,0,16620,,,2161,2018-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11432,23381,0,13455,2946044,3684694,58,0,481412,500,4166164,0,0,425656,0,0,61332,0,175985,2770059,,-16631,3571465,3540903,10555,0,0,56552,0,481470,,,2376,2018-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043,323,0,149,12324,13339,0,0,1607,50,14946,0,0,303,0,0,1275,0,2708,9616,,0,10033,9866,-21,0,0,335,0,1607,,,2554,2018-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82564,10179,0,3390,502474,505103,0,0,92188,0,597291,0,0,86715,0,0,5789,0,125852,376622,,0,425983,421211,-316,0,0,0,0,92188,,,2732,2018-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,629,0,236,44897,48274,0,0,7083,116,55357,0,0,544,0,0,6700,0,4840,40057,,0,43528,42664,-277,0,0,148,0,7083,,,2750,2018-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3857,0,610,155136,167224,0,0,24786,200,192010,0,0,25354,0,0,300,0,29142,125994,,0,106083,102015,-1068,0,0,3400,0,24786,,,3252,2018-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535,664,0,332,42931,45367,0,0,4670,100,50037,0,0,3513,0,0,1101,0,4846,38085,,0,37733,37345,-44,108,0,242,1000,4670,,,3458,2018-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22158,5648,0,3672,219596,226588,0,0,35982,2400,262570,0,0,16666,0,0,18600,145,45596,174000,,0,147587,145922,-1684,0,0,0,4588,35982,,,3720,2018-06-30,
