RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999,RCON8678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281,1467,0,366,64640,65202,0,0,21083,1200,86285,0,0,15121,0,0,3500,0,14250,50390,,0,28754,27724,1262,0,0,0,0,21083,,,37,2016-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301,881,0,313,28608,33948,0,0,5370,120,39318,0,0,4863,0,0,120,0,7019,21589,,0,25204,25019,267,318,0,0,0,5370,,,242,2016-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8340,2608,0,5321,148205,170099,0,0,28170,1,198269,0,0,28040,0,0,0,0,9687,138518,,0,143602,142667,129,688,0,0,0,28170,,,279,2016-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,477,0,57,7847,7848,0,0,1021,25,8869,0,0,466,0,0,500,0,2568,5278,,0,3451,3292,30,201,0,0,0,1021,,,354,2016-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144,548,0,282,34465,38539,0,0,4847,60,43386,0,0,846,0,0,3940,0,5647,28818,,0,40197,39668,1,94,0,0,0,4847,,,457,2016-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13507,2623,0,10134,362015,377054,54,0,36388,6480,413496,0,0,21007,0,0,10653,0,61836,300179,,0,295844,291888,-1752,0,0,0,0,36442,,,505,2016-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19979,4830,0,4428,180917,194995,0,0,18993,1600,213988,0,0,12017,0,0,4900,740,25593,155324,,0,150049,147456,476,0,0,0,12030,18993,,,1155,2016-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5239,0,1749,130574,130995,0,0,23411,240,154406,0,0,22608,0,0,530,0,16805,113769,,0,82798,81606,33,5425,0,0,0,23411,,,1351,2016-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316260,11687,0,3942,864027,865670,0,0,82531,1000,948201,0,0,76015,0,0,1214,1009,307794,556233,,0,249422,246089,4302,0,0,0,0,82531,,,1454,2016-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3273,1052,0,597,57347,60639,0,0,11571,200,72210,0,0,1619,0,0,9624,0,20846,36501,,0,53722,53008,128,1117,0,0,0,11571,,,1557,2016-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17003,8110,0,2010,219798,220156,0,0,46393,800,266549,0,0,44130,0,0,800,0,50019,169779,,0,100750,97842,663,0,0,0,0,46393,,,1669,2016-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5002,5429,0,2920,322082,382286,0,0,49773,390,432059,0,0,43920,0,0,3100,0,106318,215764,,0,294543,290828,2363,0,0,0,0,49773,,,1829,2016-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44740,437,0,378,67723,107886,0,0,16718,500,124604,0,0,1740,0,0,14282,0,3204,64519,,0,39666,38687,196,9558,0,0,0,16718,,,1856,2016-06-30,
