RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999,RCON8678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7533,1656,0,403,71240,71419,0,0,14389,1200,85808,0,0,9728,0,0,3500,0,16358,54882,1a,0,26595,25575,-39,0,0,0,0,14389,,,37,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496,1470,0,285,31752,36267,0,0,5241,120,41508,0,0,4942,0,0,120,0,7639,24113,7,0,25737,25554,59,1715,0,0,0,5241,,,242,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5921,2910,0,4995,156966,174900,0,0,28374,1,203274,0,0,28449,0,0,0,0,10905,146061,1a,0,137588,136630,-76,1508,0,0,0,28374,,,279,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,542,0,51,7416,7417,0,0,996,25,8413,0,0,499,0,0,500,0,2309,5107,4,0,3480,3333,-28,171,0,0,0,996,,,354,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6208,663,0,243,37035,43081,0,0,4821,60,47902,0,0,821,0,0,3940,0,6057,30978,4,0,39649,39148,0,69,0,0,0,4821,,,457,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17977,1447,0,9882,415694,419929,54,0,36360,6480,456343,0,0,21717,0,0,10653,0,66654,349040,2a,0,339862,335707,-2490,0,0,0,0,36414,,,505,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21740,5860,0,4495,204069,216344,0,0,19698,1600,236042,0,0,13120,0,0,4900,0,30058,174011,5,0,168953,166468,78,0,0,0,10240,19698,,,1155,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5234,0,3176,127830,128138,0,0,24309,240,152447,0,0,23624,0,0,530,0,18979,108851,4,0,86186,85085,-85,2752,0,0,0,24309,,,1351,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145977,10913,0,3666,749999,751585,0,0,77784,1000,829369,0,0,80576,0,0,1214,423,184104,565895,2b,0,254062,250628,-5006,0,0,0,0,77784,,,1454,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,1211,0,558,53913,56909,0,0,10096,200,67005,0,0,342,0,0,9624,0,19311,34602,4,0,49611,48586,-70,227,0,0,0,10096,,,1557,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15098,6420,0,1973,223867,224391,0,0,45430,800,269821,0,0,44034,0,0,800,0,53578,170289,4,0,112931,110015,-204,0,0,0,0,45430,,,1669,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4433,3551,0,4264,334137,398308,0,0,48396,390,446704,0,0,44427,0,0,3100,0,110181,223956,2b,0,318513,314627,479,0,0,0,0,48396,,,1829,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55730,487,0,348,57024,97194,0,0,16364,500,113558,0,0,1908,0,0,14282,0,2940,54084,4,0,27716,26674,-326,379,0,0,0,16364,,,1856,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2513,4048,0,2189,144257,181308,0,0,22152,480,203460,0,0,17399,0,0,4270,0,22842,121415,2b,0,134811,131755,3,4100,0,0,11388,22152,,,2040,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8884,7752,0,2278,121663,123553,0,0,16221,1000,139774,0,0,13660,0,0,1356,0,28642,93021,8,0,94757,93591,205,5319,0,0,0,16221,,,2161,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292,29734,0,14027,2710202,3610273,60,0,515585,500,4125918,0,0,477014,0,0,58993,0,158505,2551698,2a,-18753,3561077,3531200,-2169,0,0,31046,0,515645,,,2376,2017-03-31,0630
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3888,325,0,87,13185,13204,0,0,1500,50,14704,0,0,335,0,0,1150,0,4333,8852,4,0,6368,6232,-35,0,0,0,0,1500,,,2554,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45300,11899,0,3657,502340,504298,0,0,87739,0,592037,0,0,82050,0,0,5789,0,139083,363257,2b,0,417859,413894,-100,0,0,0,0,87739,,,2732,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754,1209,0,240,46703,48249,0,0,7079,120,55328,0,0,831,0,0,6300,0,5644,41059,4,0,42762,42112,-172,225,0,0,0,7079,,,2750,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5035,0,622,164872,170539,0,0,23977,200,194516,0,0,23502,0,0,300,0,27774,137098,4,0,100538,97214,-25,2000,0,0,0,23977,,,3252,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,1659,0,355,37880,41584,0,0,4347,100,45931,0,0,3131,0,0,1101,0,5209,32671,5,0,31359,30964,15,216,0,0,3500,4347,,,3458,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36706,5392,0,3843,222314,230513,0,0,34941,2400,265454,0,0,14420,0,0,18600,135,41556,180758,1a,0,140910,139184,-479,0,0,0,5895,34941,,,3720,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40213,7032,748,9216,670104,716654,0,0,112360,2,829014,0,0,-63865,0,0,176276,3162,116628,553476,1b,0,673063,662827,-53,2030,0,0,0,112360,,,3971,2017-03-31,930
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344,4656,0,6723,186503,188893,0,0,22699,1200,211592,0,0,15274,0,0,6657,166,38868,147635,4,0,147719,145723,-432,775,0,0,285,22699,,,4156,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18471,1761,0,785,100143,100341,0,0,15738,500,116079,0,0,3823,0,0,12100,0,23185,76958,2b,0,46012,45318,-685,0,0,0,0,15738,,,4231,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8873,5773,370,6828,266438,301948,0,0,38899,1875,340847,0,0,24064,0,0,14840,0,57675,208763,2b,0,243286,238305,-1880,0,0,0,7523,38899,,,4839,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71701,1341,0,17751,312931,317890,0,0,184729,4500,502619,0,0,172976,0,0,4128,0,27861,285070,1b,0,393035,380370,3125,0,0,0,0,184729,,,5069,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55017,4174,0,6289,369800,385927,0,0,63006,651,448933,0,0,38412,0,0,24391,0,60476,309324,1a,0,331150,327085,-448,0,0,0,0,63006,,,5135,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110,14405,1851,17109,1000508,1127671,0,0,102223,4798,1229894,0,0,97814,0,0,5455,466,46574,953934,2a,0,952476,938331,-5844,0,0,0,26268,102223,,,5210,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36548,14339,0,11144,539881,545533,0,0,53196,2059,598729,0,0,47842,0,0,4241,0,202273,337608,2b,0,353676,348287,-946,0,0,0,0,53196,,,5461,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718,3693,0,2710,164482,166012,0,0,33555,600,199567,0,0,23351,0,0,8752,613,44634,119848,9,0,140549,138570,852,3710,0,0,0,33555,,,5751,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47333,13971,0,7753,253279,253984,0,0,28028,469,282012,0,0,-2958,0,0,30568,0,70801,182478,1a,0,183975,180987,-51,2500,0,0,0,28028,,,6039,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6086,8487,0,160,54501,54568,0,0,6032,400,60600,0,0,1232,0,0,4400,0,13278,41223,1b,0,20134,19796,0,1850,0,0,0,6032,,,6141,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35977,31815,0,21162,561068,565480,0,0,57338,2600,622818,0,0,34735,0,0,20000,977,183067,378001,2b,0,493244,484247,3,2109,0,0,0,57338,,,6329,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459008,766,0,3305,873586,879736,0,0,66359,500,946095,423,0,63530,0,0,552,0,133219,740366,2a,0,221286,221286,1777,0,0,0,0,66359,,,7009,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4374,3651,0,1863,179152,179600,0,0,18780,100,198380,0,0,17150,0,0,2325,0,20403,158749,1a,0,75499,74667,-795,0,0,0,0,18780,,,7045,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,2761,108,4928,152367,164942,0,0,32971,0,197913,0,0,32939,0,0,0,0,13025,139342,1a,0,163779,162079,32,3068,0,0,0,32971,,,7072,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,752,0,99,40421,40642,0,0,5058,200,45700,0,0,4672,0,0,200,0,5468,34953,4,0,24501,24249,-14,3073,0,0,0,5058,,,7157,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723,1303,0,998,78153,78691,0,0,7438,400,86129,0,0,1832,0,0,5100,0,18518,59635,4,0,66766,66026,106,0,0,0,0,7438,,,7456,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6088,1422,0,401,56804,57789,0,0,8372,200,66161,0,0,204,0,0,8060,0,12005,44799,2b,0,45942,45007,-92,0,0,0,0,8372,,,7634,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7373,4524,0,3459,196079,210225,0,0,30004,774,240229,0,0,24778,0,0,4476,0,51309,144770,1b,0,207803,206560,-24,7675,0,0,0,30004,,,8033,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5355,14262,0,381,149066,149181,0,0,20438,350,169619,0,0,20102,0,0,350,0,66021,83045,4,0,55040,54088,-364,5555,0,0,0,20438,,,8462,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7438,2662,0,1671,56240,56875,0,0,6840,500,63715,0,0,5621,0,0,800,0,16550,39690,2b,0,31175,30746,-81,2407,0,0,0,6840,,,8631,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95923,7572,650,411,444502,446907,0,0,81081,500,527988,0,0,26112,0,0,54660,85278,137692,306810,1a,0,239700,236424,-191,106,0,0,0,81081,,,9357,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604,983,0,991,110009,146545,0,0,13166,400,159711,0,0,11934,0,0,1700,0,21235,88774,4,0,96175,95171,-868,710,0,0,0,13166,,,9553,2017-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62905,15234,64,11994,1819155,2140186,0,0,326055,20000,2466241,0,0,243109,0,0,112271,0,85446,1733709,2a,0,1862198,1832862,-49325,0,0,0,54566,326055,,,9807,2017-03-31,1231
