RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCON8678,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16406,8064,0,1018,218459,220903,0,0,36850,800,257753,0,0,34653,,0,800,0,29672,188787,4,,0,61944,61253,597,,,,,,,,1669,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089,5646,0,4276,213127,215678,0,0,33056,390,248734,0,0,27448,,0,3100,0,52112,161015,2,,0,109842,108213,2118,,,,,,,,1829,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,502,0,169,8624,8685,0,0,695,100,9380,0,0,420,,0,150,0,1201,7423,5,,0,4025,3900,25,,,,,,,,1856,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799,651,0,5,13392,13595,0,0,3468,75,17063,0,0,2960,,0,400,0,3115,10277,4,,0,5788,5464,33,,,,,,,,1959,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,2698,0,1862,91776,110040,0,0,11859,480,121899,0,0,6820,,0,4270,294,8026,83750,4,,0,95676,94554,289,,,,,,,,2040,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6697,3580,0,1824,84892,85357,0,0,7968,1000,93325,0,0,5839,,0,1000,0,13824,71068,1,,0,50666,50166,129,,,,,,,,2161,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2325,2061,4267,555946,574503,68,0,84630,500,659201,0,0,83955,,0,0,0,15188,540758,1,,0,345809,341033,175,,,,,,,,2376,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,189,0,41,9207,10407,0,0,893,50,11300,0,0,339,,0,499,0,614,8593,5,,0,9591,9485,5,,,,,,,,2451,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,364,0,115,5059,5130,0,0,696,50,5826,0,0,197,,0,450,0,1013,4046,5,,0,3795,3756,-1,,,,,,,,2554,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16303,0,6052,337102,340344,0,0,43623,2320,383967,0,0,36921,,0,3728,0,54980,282122,2,,0,273662,271737,654,,,,,,,,2732,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,719,0,465,41510,44326,0,0,5294,90,49620,0,0,5018,,0,93,0,1948,39562,4,,0,39234,38443,93,,,,,,,,2750,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8961,0,7169,190960,231361,0,0,19115,1250,250476,0,0,12747,,0,4636,0,46168,144792,2,,0,196109,193574,482,,,,,,,,2938,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3176,0,1458,103217,103918,0,0,12030,100,115948,0,0,10064,,0,1650,0,7020,96197,4,,0,69062,68250,216,,,,,,,,2956,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3646,0,769,73911,74864,0,0,8869,200,83733,0,0,8364,,0,300,0,11832,62079,5,,0,49741,48829,5,,,,,,,,3252,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575,939,0,105,16956,19373,0,0,1981,100,21354,0,0,1318,,0,450,0,2397,14559,4,,0,7339,7005,113,,,,,,,,3458,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18682,0,11093,701622,735568,61,0,63481,2879,799110,0,0,38113,,0,21448,0,115791,585831,2,,0,570371,563997,1041,,,,,,,,3506,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,5443,0,5629,145533,168630,0,0,18796,5225,187426,0,0,484,,0,13954,0,17224,128309,1,,-689,140441,139034,-178,,,,,,,,3579,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3281,0,1531,94928,109106,0,0,14146,1200,123252,0,0,6063,,0,6800,105,11775,83153,1,,0,66293,65318,83,,,,,,,,3720,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2836,0,1359,46367,46727,0,0,4933,500,51660,0,0,2753,,0,1680,10230,10295,36072,3,,0,33138,32392,0,,,,,,,,3953,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5936,24,5200,137237,142711,0,0,14428,300,157139,0,0,13575,,0,300,0,12361,124876,1,,0,89189,88202,253,,,,,,,,4138,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172,740,0,1615,72394,81121,0,0,10717,1950,91838,0,0,6535,,0,2230,0,9933,62461,4,,0,58534,58042,2,,,,,,,,4147,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,2177,0,2297,49357,60572,0,0,8796,1200,69368,0,0,6262,,0,1200,0,5719,43638,4,,0,48588,47955,134,,,,,,,,4156,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,337,0,984,70844,71494,0,0,9557,500,81051,0,0,4017,,0,5500,0,10602,60242,2,,0,40753,40109,-460,,,,,,,,4231,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2023,0,1497,101407,123786,0,0,10757,963,134543,0,0,8793,,0,1000,0,11134,90273,2,,0,91189,90538,1,,,,,,,,4437,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,335,0,34,7803,8033,0,0,1061,50,9094,0,0,171,,0,840,0,919,6884,4,,0,5540,5486,0,,,,,,,,4745,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,5402,266,3797,154277,169767,0,0,14308,1875,184075,0,0,3432,,0,7929,0,32564,121713,2,,0,115952,114506,1072,,,,,,,,4839,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611,3455,0,6790,196322,224113,0,0,23318,0,247431,0,0,283,,0,22578,0,15601,180721,1,,0,164626,163013,457,,,,,,,,5005,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4405,2815,0,1389,73278,73682,0,0,6172,400,79854,0,0,4165,,0,1400,0,11248,62030,4,,0,49898,49323,207,,,,,,,,5050,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,1566,0,18544,221940,229498,0,0,43850,4500,273348,0,0,34585,,0,4129,0,7249,214691,1,,0,198585,193566,636,,,,,,,,5069,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3283,0,674,72018,72644,0,0,11828,300,84472,0,0,2016,,0,9300,0,10178,61840,1,,0,46988,45820,212,,,,,,,,5135,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544,19072,0,4989,457849,509083,0,0,60005,4798,569088,0,0,48474,,0,5455,0,64157,393692,2,,0,358879,355167,1278,,,,,,,,5210,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,43293,0,17234,708828,734721,0,0,54739,700,789460,0,0,31160,,0,19300,187,132626,576202,2,,0,424637,422481,3579,,,,,,,,5247,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3058,3498,0,2716,77501,79270,0,0,6285,0,85555,0,0,6130,,0,0,0,7203,70298,1,,0,59243,58621,155,,,,,,,,5274,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5500,0,6370,186212,187501,0,0,15550,2580,203051,0,0,4809,,0,8360,0,37722,148490,2,,0,101387,100503,-199,,,,,,,,5331,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2256,0,1007,67918,73514,107,0,6177,600,79798,0,0,1849,,0,3566,684,9224,58694,2,,0,57390,56475,162,,,,,,,,5452,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,10698,836,3545,172855,177118,0,3000,13237,1707,190355,0,0,9478,,0,1593,0,54803,118052,1,,0,108734,107539,459,,,,,,,,5461,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1283,0,325,74218,74718,0,0,19384,600,94102,0,0,17752,,0,700,0,5719,68499,9,,0,43829,43208,332,,,,,,,,5751,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6462,52533,0,45575,2213991,2273574,0,0,221166,20646,2494740,47905,0,16689,,6600,175816,0,147972,2066019,1,,0,1656609,1623426,1415,,,,,,,,5939,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6863,0,955,71686,72750,0,0,6960,469,79710,0,0,2699,,0,3750,0,7876,63810,1,,0,54314,53483,42,,,,,,,,6039,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,264,0,151,12250,13358,0,0,1195,25,14553,0,0,1040,,0,100,0,765,11485,4,,0,10059,9912,30,,,,,,,,6057,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2374,0,362,26921,27187,0,0,3194,400,30381,0,0,294,,0,2500,0,6046,20875,1,,0,11999,11560,0,,,,,,,,6141,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,8398,0,6143,184500,185898,0,0,16938,2600,202836,0,0,6169,,0,7700,0,31776,152724,2,,0,132092,130202,469,,,,,,,,6329,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1053,0,902,21077,21568,0,0,1992,150,23560,0,0,357,,0,1460,0,3170,17907,2,,0,15838,15719,25,,,,,,,,6842,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30455,304,6563,549262,555670,0,0,89734,2600,645404,0,0,63580,,0,22400,0,104064,445198,2,,0,259282,256322,1154,,,,,,,,6972,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,2530,0,330,455905,470073,0,0,81905,500,551978,0,0,79872,,0,516,0,18119,437786,2,,0,276181,276181,1017,,,,,,,,7009,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2870,0,960,75624,75984,0,0,8654,100,84638,0,0,6337,,0,2100,0,11205,64419,1,,0,43427,42787,117,,,,,,,,7045,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1144,0,147,25429,25795,0,0,3480,200,29275,0,0,2970,,0,200,0,2638,22791,4,,0,14770,14625,110,,,,,,,,7157,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482,18241,0,7372,350181,352973,0,0,26284,5220,379257,0,0,16267,,0,4852,3068,77769,272412,1,,0,255812,252613,-55,,,,,,,,7166,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2046,0,244,38367,38682,0,0,4519,400,43201,0,0,1478,,0,2400,0,4813,33554,4,,0,18892,18429,241,,,,,,,,7456,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2238,0,163,33855,34049,0,0,4652,200,38701,0,0,1636,,0,2800,0,5507,28348,2,,0,23728,23240,16,,,,,,,,7634,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1340,0,585,41010,43445,0,0,6319,774,49764,0,0,2285,,0,3226,0,8655,32355,2,,0,37821,37208,34,,,,,,,,8033,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,889,0,520,34514,34909,0,0,3270,134,38179,0,0,463,,0,2664,102,2604,31910,2,,0,28954,28473,9,,,,,,,,8154,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57409,0,21125,995556,1121132,0,0,144579,800,1265711,0,0,98597,,0,45157,0,558282,437274,2,,0,84428,84041,25,,,,,,,,8417,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2152,0,393,53380,54072,0,0,6787,350,60859,0,0,5826,,0,350,0,7506,45874,4,,0,25403,25048,261,,,,,,,,8462,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3897,0,738,97967,109473,0,0,8991,350,118464,0,0,3397,,0,5220,0,8070,89897,4,,0,97561,96412,24,,,,,,,,8547,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544,1105,0,751,39240,39435,0,0,6160,500,45595,0,0,4793,,0,800,0,5482,33758,1,,0,27130,26847,67,,,,,,,,8631,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2139,0,1551,85305,86737,0,0,11897,625,98634,0,0,3272,,0,7875,0,11493,73812,1,,0,61801,60960,125,,,,,,,,8855,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,86464,0,48176,1217558,1239127,0,0,76636,2500,1315763,0,0,44371,,0,27522,0,143459,1074099,2,,0,506492,499906,2243,,,,,,,,9115,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17316,4885,0,1676,115847,124589,0,0,9920,4501,134509,0,0,5419,,0,0,0,20795,95052,1,,0,79659,78587,0,,,,,,,,9160,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3247,6861,0,6274,226997,267903,0,0,24341,1418,292244,0,0,8678,,0,13700,0,16791,210206,2,,0,214027,211030,545,,,,,,,,9339,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20446,0,623,200641,239274,0,0,18221,500,257495,0,0,5360,,0,12000,102458,71570,129071,4,,0,97698,95400,361,,,,,,,,9357,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,560,0,311,43895,44677,0,0,5410,400,50087,0,0,3699,,0,1200,0,3662,40233,4,,0,39034,38622,111,,,,,,,,9553,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8685,21306,0,7462,1195207,1366947,0,0,140129,20000,1507076,0,0,91420,,0,30000,0,36666,1158541,2,,0,1124476,1093946,-1291,,,,,,,,9807,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,2503,0,1345,75810,77701,0,0,8190,110,85891,0,0,4519,,0,3023,0,6705,69105,4,,0,42107,41624,538,,,,,,,,9955,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1429,0,1206,61587,68897,0,0,6334,250,75231,0,0,3368,,0,2560,0,7947,53640,4,,0,45686,45080,156,,,,,,,,10157,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6037,0,5900,187688,188753,0,0,14416,1500,203169,0,0,3717,,0,9000,0,23398,164290,4,,0,147647,146187,199,,,,,,,,10250,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1478,0,496,46964,47759,0,0,5240,245,52999,0,0,1775,,0,2942,0,7171,39793,2,,0,29965,29595,278,,,,,,,,10577,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13425,1694,0,4042,135808,143431,0,0,12965,16,156396,0,0,6856,,0,6006,0,13136,122672,1,,0,98628,97303,87,,,,,,,,10849,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,9081,0,2268,288048,304342,0,0,25383,2500,329725,0,0,11005,,0,11755,1509,24635,263413,5,,0,263100,258881,123,,,,,,,,10858,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,4043,0,4492,91279,96195,0,0,9063,1000,105258,0,0,3967,,0,4000,0,9745,81534,4,,0,73925,73173,96,,,,,,,,11145,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974,1487,0,278,39767,40127,0,0,6882,400,47009,0,0,-1926,,0,8155,0,5389,34378,4,,0,22978,22609,253,,,,,,,,11350,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9222,0,2189,126797,139499,0,0,17109,650,156608,0,0,1067,,0,15200,0,31605,95192,1,,0,87971,86919,192,,,,,,,,11640,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1305,0,1171,52201,52440,0,0,6534,314,58974,0,0,206,,0,5686,0,4942,47259,1,,0,36212,35028,328,,,,,,,,11837,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,6380,0,3670,153620,157059,0,0,15061,300,172120,0,0,14415,,0,300,0,13652,139968,2,,0,150142,146210,46,,,,,,,,12030,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4866,0,2090,88753,91857,0,0,6845,200,98702,0,0,6412,,0,200,0,8206,80547,4,,0,70820,70349,33,,,,,,,,12058,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493,7086,0,3543,147839,148746,0,0,19021,1250,167767,0,0,3753,,0,13250,0,26741,121098,1,,0,66926,65864,768,,,,,,,,12142,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1399,0,1464,69880,74675,0,0,9632,1419,84307,0,0,4140,,0,3581,0,12274,57606,4,,0,50984,50324,492,,,,,,,,12245,2001-03-31
1457,975697,112745,6987,450706,16510,16510,25695167,400101,954144,2128524,40000,28223792,1640400,,0,451268,388545,2,0,20810443,20509370,-3144,,,,,,0,298545,,,,,19052967,25695167,,,,,,,,,,,,,3800437,15252530,,,,,,,,,,,,,,12311,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188,2085,0,92,25806,26164,0,0,3608,120,29772,0,0,2468,,0,1020,0,2989,22817,5,,0,8480,8399,0,,,,,,,,12357,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953,13771,0,8128,829828,877464,0,0,80370,5867,957834,6994,0,52298,,0,21000,0,65632,764196,2,,0,531384,523107,1205,,,,,,,,12405,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1535,0,793,38238,38658,0,0,4650,125,43308,0,0,400,,0,4125,621,5322,32916,1,,0,31133,30736,0,,,,,,,,12647,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,445,0,208,9415,9495,0,0,735,72,10230,0,0,475,,0,188,0,1102,8313,1,,0,8384,8280,0,,,,,,,,12656,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501,3318,76,4681,92210,95131,0,0,12540,750,107671,0,0,6439,,0,5250,305,21266,70944,1,,0,84063,83342,101,,,,,,,,12937,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7702,766,5563,335182,352730,0,0,35438,2500,388168,0,0,31505,,0,1250,0,32656,302526,2,,0,189315,185477,183,,,,,,,,12946,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,4332,0,3347,73886,82662,0,0,7999,1567,90661,0,0,2833,,0,3350,3025,14545,59341,4,,0,63239,62450,249,,,,,,,,12955,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3020,0,2991,111752,112905,0,0,13881,900,126786,0,0,12458,,0,450,0,15901,95851,1,,0,102675,101511,73,,,,,,,,13037,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,17743,0,7717,495772,527882,102,0,107042,500,635026,0,0,36918,,0,34018,0,58500,437272,1,,0,379973,376343,35606,,,,,,,,13103,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,554,0,51,24087,24366,0,0,2761,25,27127,0,0,1211,,0,1475,0,1839,22248,4,,0,16610,16320,50,,,,,,,,13251,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530,51318,0,14414,1793900,2096768,0,0,181136,25321,2277904,0,0,130514,,0,23945,215,154864,1639036,2,,0,1793408,1731985,1356,,,,,,,,13309,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,367,0,88,17037,17157,0,0,3821,50,20978,0,0,3703,,0,50,0,1469,15568,4,,0,12451,12107,18,,,,,,,,13457,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,2181,0,582,50069,50504,0,0,3806,1000,54310,0,0,1286,,0,1500,0,9975,40094,8,,0,43606,43081,20,,,,,,,,14052,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2323,0,1925,57531,59421,0,0,6999,176,66420,0,0,6560,,0,160,0,6987,50544,9,,0,47899,47239,103,,,,,,,,14155,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11973,0,5620,365002,403797,0,0,31174,500,434971,0,0,15234,,0,15088,2813,64984,300018,1,,0,335518,331160,352,,,,,,,,14258,2001-03-31
25560,292236,123288,0,105521,1398,1398,14052207,148,300000,2510328,0,16562683,401158,,0,2095380,2786,2,0,10475369,10291691,13790,,,,,,0,149755,,,,,11706042,14046352,,,,,,,,,,,,,999671,10706371,,,,,,,,,,,,,,14409,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,412,0,159,40958,42258,0,0,4580,75,46838,0,0,2645,,0,1775,0,1558,39400,2,,0,29440,28767,85,,,,,,,,14454,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1539,0,287,27040,27264,0,0,2780,200,30044,0,0,2270,,0,300,0,4788,22252,4,,0,18854,18540,10,,,,,,,,14650,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,882,0,211,21210,21632,0,0,2639,300,24271,0,0,64,,977,1247,0,4060,17150,1,,0,14156,13662,51,,,,,,,,14753,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687,1357,0,2433,63113,63701,0,0,6231,730,69932,0,0,2483,,0,2871,0,8337,54776,7,,0,46347,45683,147,,,,,,,,14865,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1268,0,44,23607,23771,0,0,3178,1903,26949,0,0,-307,,0,1560,0,9462,14145,4,,0,13678,13470,22,,,,,,,,14931,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4010,0,334,109926,113739,0,0,9796,500,123535,0,0,3520,,0,5385,0,7865,102061,2,,0,70434,69716,391,,,,,,,,14940,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24043,0,24275,872402,889547,0,0,144816,356,1034363,0,0,10926,,0,133273,0,87619,784783,2,,0,895620,886156,261,,,,,,,,15536,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6605,0,1604,215963,217044,0,0,18086,1250,235130,0,0,1380,,0,15450,0,26807,189156,2,,0,201070,198459,6,,,,,,,,15732,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,10662,0,6264,148605,167541,0,0,15714,350,183255,0,0,11695,,0,3350,0,25172,123433,1,,0,122868,121690,319,,,,,,,,16337,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1170,0,1878,32978,34398,0,0,3006,111,37404,0,0,789,,0,2038,0,4864,28114,2,,0,24978,24471,68,,,,,,,,16355,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4994,0,8890,138278,141747,0,0,23201,941,164948,0,0,19902,,0,2059,0,12800,125478,1,,0,89587,87825,299,,,,,,,,16458,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,1307,0,565,44365,53529,0,0,4143,175,57672,0,0,2121,,0,1825,0,5715,38650,4,,0,49144,48341,22,,,,,,,,16551,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1360,0,1281,38853,41118,0,0,5125,400,46243,0,0,2122,,0,2600,376,5120,33733,1,,0,30564,30278,3,,,,,,,,16748,2001-03-31
