RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999,RCON8678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7413,2126,0,268,58932,59020,0,0,16508,1200,75528,0,0,11165,0,0,3500,0,14928,44004,,0,22564,21583,643,0,0,0,0,16508,,0,37,2019-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2765,1119,0,301,31275,35704,0,0,5241,120,40945,0,0,4866,0,0,120,0,7894,23381,,0,24857,24670,135,364,0,0,0,5241,,0,242,2019-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19060,3829,0,6084,204312,236590,0,0,31098,1,267688,0,0,30971,0,0,0,0,24216,180096,,0,178355,177251,126,1701,0,0,0,31098,,39179,279,2019-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,126,0,89,12744,12843,0,0,1526,100,14369,0,0,490,0,0,936,932,6614,6130,,0,8661,8517,0,2917,0,0,0,1526,,0,354,2019-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446,1073,0,321,40878,47549,0,0,4674,60,52223,0,0,674,0,0,3940,0,7743,33135,,0,47457,46961,0,760,0,0,0,4674,,34,457,2019-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2765,5640,0,10434,446279,532715,58,0,52109,6480,584882,0,0,29857,0,0,18403,0,81142,365138,,0,477834,471629,-2631,600,0,0,0,52167,,0,505,2019-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17753,10933,0,4115,232215,234684,0,0,24076,1600,258760,0,0,17387,0,0,4900,114,20743,211472,,0,194621,190925,189,3684,0,0,0,24076,0,0,1155,2019-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6246,4928,0,4937,145226,145797,0,0,26469,240,172266,0,0,25693,0,0,530,0,19103,126123,,0,104099,102999,6,0,0,0,0,26469,,44981,1351,2019-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86744,16082,0,3858,678274,681935,0,0,96293,1000,778228,0,0,92677,0,0,1214,1647,241478,436796,,0,273372,269871,1402,0,0,0,0,96293,,0,1454,2019-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8546,1907,0,4297,239768,240035,0,0,47903,800,287938,0,0,46039,0,0,800,0,58159,181609,,0,172939,169869,264,0,0,0,0,47903,,31580,1669,2019-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18685,520,0,437,48344,78476,0,0,10931,500,89407,0,0,-411,0,0,13732,0,3276,45068,,-3000,34779,34544,110,168,0,0,0,10931,,0,1856,2019-12-31,
