RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCON8678,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3704,0,1695,95079,96542,0,0,12004,1000,108546,0,0,9267,,0,1253,0,15663,79416,1,,0,58929,58352,484,5220,0,0,0,,,,2161,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74451,6676,4208,8474,712378,1191391,65,0,188571,500,1380027,0,0,202220,,0,434,0,20681,691697,2,,-14903,902584,891652,320,3000,0,53531,0,,,,2376,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,788,0,398,23716,34480,0,0,4187,50,38667,0,0,1233,,0,2904,282,2518,21198,4,,0,34188,33821,0,555,0,0,0,,,,2451,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,286,0,111,6648,6705,0,0,1073,50,7778,0,0,51,,0,972,0,1574,5074,4,,0,3739,3700,0,645,0,0,0,,,,2554,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19878,0,6078,437689,444204,0,0,68214,0,512418,0,0,61512,,0,5789,0,74077,363612,2,,0,429842,426023,913,2500,0,0,0,,,,2732,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694,749,0,536,38709,45145,0,0,5312,88,50457,0,0,5114,,0,93,79,2073,36636,4,,0,34426,34067,17,1836,0,0,0,,,,2750,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455,13850,0,7970,307711,385873,0,0,31872,1250,417745,0,0,15273,,0,14717,0,16690,291021,2,,0,341548,336008,632,0,0,42556,2801,,,,2938,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189,3721,0,524,110723,114258,0,0,14476,200,128734,0,0,13450,,0,300,0,17508,93215,4,,0,56681,55687,526,3600,0,0,0,,,,3252,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3234,1672,0,416,23416,27326,0,0,3069,100,30395,0,0,2363,,0,450,0,2554,20862,5,,0,12783,12490,156,1549,0,0,3660,,,,3458,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4507,0,3448,144182,157003,0,0,23422,2400,180425,0,0,9970,,0,10800,237,17394,126788,1,,0,106450,105042,252,10707,0,0,3919,,,,3720,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4634,0,4041,97394,105190,0,0,9688,500,114878,0,0,5508,,0,3680,11177,23794,73600,4,,0,92942,91549,0,0,0,0,0,,,,3953,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5442,23,8030,171450,177591,0,0,17559,300,195150,0,0,17049,,0,300,0,21572,149878,1,,0,144991,143647,-90,4250,0,0,3426,,,,4138,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,4384,0,4653,134764,163782,0,0,17237,1200,181019,0,0,8729,,0,5981,374,17882,116882,4,,0,106822,105401,1327,730,0,0,0,,,,4156,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5523,0,1096,109544,110637,0,0,14265,500,124902,0,0,1823,,0,12100,0,13883,95661,1,,0,77116,76362,-158,4419,0,0,0,,,,4231,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,4053,0,3739,186317,202217,0,0,23368,963,225585,0,0,18379,,0,3750,0,23920,162397,2,,0,166184,164182,276,2324,0,0,4537,,,,4437,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,6996,87,6377,211634,263510,0,0,23959,1875,287469,0,0,13040,,0,8429,0,34211,177423,2,,0,211134,208694,615,0,0,4700,9710,,,,4839,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897,3442,0,7222,315126,380909,0,0,38498,0,419407,0,0,228,,0,38138,0,29002,286124,1,,0,319553,316839,132,2095,0,0,0,,,,5005,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,1184,0,18740,253204,258689,0,0,93899,4500,352588,0,0,85452,,0,4129,0,15141,238063,1,,0,295763,287559,-182,23000,0,0,0,,,,5069,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,7330,0,3876,232841,256697,0,0,32409,651,289106,0,0,12294,,0,19349,0,40651,192190,1,,0,215329,211934,115,11732,0,0,0,,,,5135,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,17683,0,14270,693111,833731,0,0,75517,4798,909248,0,0,63640,,0,5455,1344,63469,629642,2,,0,567692,561761,1624,0,0,0,35254,,,,5210,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,4769,0,12268,217711,317350,0,0,30200,2580,347550,0,0,16479,,0,11360,180,36237,181474,2,,0,160325,158648,-219,0,20000,1500,93500,,,,5331,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,16995,776,10700,346458,373796,0,0,39397,2059,413193,0,0,31740,,0,4241,0,113088,233370,1,,0,314276,311400,1357,0,0,0,0,,,,5461,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1099,0,263,86113,86700,0,0,23200,600,109900,0,0,21068,,0,700,0,5792,80321,9,,0,50414,49441,832,7634,0,0,0,,,,5751,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8809,3929,0,1982,74516,75307,0,0,10020,469,85327,0,0,3883,,0,5600,0,11287,63229,1,,0,57586,56628,68,5009,0,0,0,,,,6039,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2116,0,243,37519,37753,0,0,4298,400,42051,0,0,298,,0,3600,0,9265,28254,1,,0,18927,18544,0,7350,0,0,0,,,,6141,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,13064,0,15946,359426,362761,0,0,34553,2600,397314,0,0,18586,,0,13400,0,67107,292319,2,,0,310113,306299,-33,6117,0,0,0,,,,6329,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,19182,0,10678,672063,793334,0,0,100642,2600,893976,0,0,74708,,0,22400,0,154202,517861,1,,0,746366,736285,934,0,0,26100,10535,,,,6972,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2986,0,313,540495,546320,0,0,47697,500,594017,0,0,43936,,0,552,0,42619,497876,2,,0,171781,171781,2709,17000,0,0,0,,,,7009,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15912,2835,0,1778,103561,104075,0,0,12770,100,116845,0,0,10158,,0,2325,0,14327,89234,1,,0,57417,56664,187,200,0,0,0,,,,7045,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,608,0,120,34049,34444,0,0,4377,200,38821,0,0,3736,,0,200,0,5013,29036,4,,0,19780,19549,241,2232,0,0,0,,,,7157,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1264,0,336,44248,44420,0,0,4256,400,48676,0,0,761,,0,2900,0,9210,35038,1,,0,26409,26209,195,4340,0,0,0,,,,7456,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,1167,0,718,65773,66024,0,0,6325,200,72349,0,0,1345,,0,4700,0,6000,59773,2,,0,59925,59255,80,1507,0,0,0,,,,7634,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,3005,0,1860,87128,108962,0,0,11066,774,120028,0,0,5783,,0,4476,0,18440,68688,2,,0,100075,99147,33,6025,0,0,0,,,,8033,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7057,0,385,95063,95619,0,0,12519,350,108138,0,0,10856,,0,350,0,23630,71433,4,,0,27866,27531,963,16040,0,0,0,,,,8462,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2108,0,1657,50716,51000,0,0,6550,500,57550,0,0,5111,,0,800,0,18665,32051,1,,0,34812,34436,139,1246,0,0,0,,,,8631,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16815,0,1380,248276,284834,0,0,53820,500,338654,0,0,1321,,0,51847,54829,75474,172802,1,,0,186199,180756,152,0,0,0,8274,,,,9357,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3863,0,311,62651,66732,0,0,7498,400,74230,0,0,5894,,0,1200,0,10969,51682,4,,0,59067,58450,4,6925,0,0,0,,,,9553,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58134,25132,14,8862,1917093,2421668,1500,0,272468,20000,2695636,0,0,187680,,0,63858,0,52822,1864271,1,,0,1981985,1913646,930,0,0,0,149538,,,,9807,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5557,2551,0,1964,70106,72658,0,0,10685,110,83343,0,0,7164,,0,3023,0,11207,58899,4,,0,44046,43574,388,6425,0,0,0,,,,9955,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,2996,0,667,51096,51505,0,0,5282,250,56787,0,0,2425,,0,2560,0,12207,38889,4,,-67,32527,31679,114,760,0,0,0,,,,10157,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3459,8837,0,13133,393284,412043,0,0,33974,1500,446017,0,0,10686,,0,21000,0,42216,351068,4,,0,324915,321005,788,24001,0,0,0,,,,10250,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6032,4133,0,4624,263260,306102,0,0,28721,16,334823,0,0,17958,,0,10746,7500,21545,241714,1,,0,238417,234397,1,0,0,0,0,,,,10849,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,9598,0,7050,344306,388993,0,0,37428,2500,426421,0,0,20058,,0,14755,2060,45029,299277,4,,0,335049,331436,115,20645,0,0,26947,,,,10858,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6171,2993,252,5242,135738,151814,0,0,15841,1000,167655,0,0,10699,,0,4000,0,16789,118949,7,,0,132572,131105,142,8350,0,0,0,,,,11145,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,18157,0,6392,230404,263367,0,0,24793,650,288160,0,0,6579,,0,16800,0,47987,182417,1,,0,158421,156832,764,0,0,0,0,,,,11640,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1373,0,1116,88631,90101,0,0,10854,314,100955,0,0,104,,0,10186,0,6247,82384,2,,0,58688,57678,250,0,0,556,0,,,,11837,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10249,0,3800,305462,308338,0,0,30590,300,338928,0,0,29866,,0,300,0,29721,275741,1,,0,285883,277588,124,11881,0,0,0,,,,12030,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,3696,0,1597,84002,91258,0,0,11478,200,102736,0,0,9167,,0,1650,401,11164,72838,4,,0,70253,69522,461,625,0,0,0,,,,12058,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6943,6371,0,5115,146766,149656,0,0,19329,1250,168985,0,0,4517,,0,13250,0,28442,118324,4,,0,83231,81892,312,15900,0,0,0,,,,12142,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,2336,0,1729,88536,98079,0,0,11949,1419,110028,0,0,6590,,0,3581,0,13803,74733,4,,0,78989,78149,359,0,0,639,0,,,,12245,2008-03-31
19995,1361739,564445,113673,537152,,,49286187,603016,1198869,5677598,39999,55566801,1098322,,0,4678899,632266,2,0,40717633,40105126,-139622,1038820,2008700,,,,0,1171047,,,,,37211167,,,,,,,1437618,42964,,,,,,1403517,35807650,,,,,,,0,1038820,672841,2008700,,,,12311,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,1938,0,4344,63026,69559,0,0,8255,125,77814,0,0,1965,,0,6165,199,8211,54815,1,,0,57586,57007,0,4800,0,0,0,,,,12647,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,396,0,235,11956,12016,0,0,1108,72,13124,0,0,648,,0,388,0,2121,9835,4,,0,10622,10447,0,1048,0,0,0,,,,12656,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13767,5703,0,12072,152178,156167,0,0,28746,750,184913,0,0,22929,,0,5250,0,24255,127923,1,,0,143706,142547,-183,0,0,0,0,,,,12937,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793,9191,1111,11637,500804,551010,0,0,61693,1,612703,0,0,43371,,0,17119,95,53496,447308,1,,0,449083,444088,1202,0,0,8445,0,,,,12946,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3318,0,3211,106855,110553,0,0,11292,1567,121845,0,0,2285,,0,7433,222,19682,87173,4,,0,97199,96141,7,2575,0,0,0,,,,12955,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411,3365,0,2855,94641,95267,0,0,12548,900,107815,0,0,10868,,0,450,0,16773,77868,1,,0,54089,52251,330,5554,0,0,0,,,,13037,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,18672,0,13734,748739,961609,0,0,160960,500,1122569,0,0,116438,,0,34019,3716,32409,716330,2,,0,841718,833906,10003,9728,0,0,6860,,,,13103,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461,1334,0,126,30688,30896,0,0,3382,25,34278,0,0,1572,,0,1725,0,3550,27139,4,,0,21647,21217,60,5284,0,0,0,,,,13251,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,556,0,19,16623,16836,0,0,5432,50,22268,0,0,5293,,0,50,0,1908,14715,5,,0,9306,9221,39,6890,0,0,0,,,,13457,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2199,2177,0,2279,60070,64780,0,0,5881,1000,70661,0,0,3294,,0,1500,0,10918,49152,2,,0,52315,51650,87,976,0,3335,0,,,,14052,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2556,0,6345,86907,101545,0,0,12165,176,113710,0,0,11711,,0,160,0,9386,77520,6,,0,93851,92756,118,323,0,0,0,,,,14155,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16985,0,9088,932038,985800,0,0,92567,500,1078367,0,0,75579,,0,15088,8230,114839,817199,2,,0,917630,907647,1400,68135,0,50800,0,,,,14258,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2871,468,0,426,19648,22244,0,0,5840,75,28084,0,0,73,,0,5570,0,2196,17452,1,,0,17609,17302,122,0,0,1450,0,,,,14454,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584,1752,0,297,22971,23295,0,0,3357,200,26652,0,0,2857,,0,300,0,6057,16914,4,,0,14994,14746,0,3637,0,0,0,,,,14650,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1100,0,146,29313,30537,0,0,3250,300,33787,0,0,551,,977,1277,0,6375,22938,1,,0,14196,13674,145,0,0,755,0,,,,14753,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,4779,0,5405,174022,190132,0,0,19595,730,209727,0,0,8505,,0,9946,0,28914,145108,2,,0,154106,152355,414,120,0,0,0,,,,14865,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17474,742,0,383,37140,37717,0,0,6893,0,44610,0,0,6866,,0,0,0,2567,34573,1,,0,20297,19965,27,0,0,0,0,,,,14977,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3490,69588,0,81290,2992647,3985662,0,0,472407,10593,4458069,43276,0,192112,,0,271830,10144,203618,2789029,2,,0,3627328,3588241,-2128,0,0,450000,0,,,,15536,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,10012,0,20802,391141,424369,0,0,42731,350,467100,0,0,33416,,0,8500,0,56461,334680,1,,0,356619,352380,465,16597,0,0,894,,,,16337,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4719,0,10346,178888,181950,0,0,30045,941,211995,0,0,25969,,0,2059,295,15715,163173,1,,0,117475,115449,1076,12810,0,0,0,,,,16458,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,3586,0,3062,122169,148801,0,0,14908,175,163709,0,0,8076,,0,6576,0,17648,104521,4,,0,133837,131477,81,2651,0,0,0,,,,16551,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1799,0,805,46177,48714,0,0,5118,400,53832,0,0,2026,,0,2600,758,9053,37124,2,,0,29835,29412,92,4152,0,0,0,,,,16748,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1336,0,132,27261,27545,0,0,4459,1000,32004,0,0,1823,,0,1500,0,3928,23333,4,,0,14617,14370,136,3900,0,0,0,,,,16944,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1866,0,127,25550,25865,0,0,5099,100,30964,0,0,2880,,0,2025,0,4937,20613,4,,0,11915,11741,94,2500,0,0,0,,,,16953,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14119,2646,0,1933,102841,104526,0,0,17224,300,121750,0,0,9938,,0,6986,0,0,102841,1,,0,70157,69599,0,0,1086,0,0,,,,17110,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10981,51691,0,20885,1366796,1748986,0,0,188474,5985,1937460,0,0,104816,,125,75302,1812,190647,1176148,2,,0,1529342,1514211,2246,22481,0,168385,74229,,,,17147,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1312,0,1065,51300,56659,0,0,6530,769,63189,0,0,4524,,0,769,0,7078,44222,4,,0,33803,33682,468,23,0,0,0,,,,17259,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,57574,1645,37851,1661867,2059261,0,0,344592,750,2403853,0,0,266715,,0,76340,3785,223632,1438235,1,,0,2034360,2000160,787,859,0,39573,13408,,,,17464,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2432,0,2324,174712,181401,0,0,16522,800,197923,0,0,5462,,0,9258,0,12656,162056,2,,0,143531,141737,1002,1995,0,0,4198,,,,17839,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,5713,0,4814,170491,184443,0,0,18403,725,202846,0,0,6852,,0,10550,0,25628,144863,8,,0,126858,125411,276,2200,0,0,0,,,,17950,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,10017,0,14026,261674,263808,0,0,33451,1214,297259,0,0,23837,,0,7671,582,64490,197184,2,,0,166060,163709,729,9495,0,0,0,,,,18050,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,7734,0,13140,154026,184666,0,0,17178,456,201844,0,0,10042,,0,6056,788,38607,115419,2,,0,131760,130576,624,15401,0,0,9598,,,,18135,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7186,5,0,663,24460,24541,0,0,2554,0,27095,0,0,2517,,0,0,0,0,24460,1,,0,14456,14354,37,0,0,0,0,,,,18377,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,6101,0,2226,145008,146519,0,0,17012,400,163531,0,0,14020,,0,2400,0,23402,121606,1,,0,96616,95284,192,9900,0,0,0,,,,18827,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1846,3351,0,2774,123813,130374,0,0,14144,180,144518,0,0,12241,,0,1676,0,17546,106267,2,,0,121500,119967,47,6048,0,0,0,,,,18836,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6146,2238,0,2176,79562,79885,0,0,6144,40,86029,0,0,3026,,0,3060,0,9120,70442,4,,0,68019,67735,18,3201,0,0,0,,,,18854,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1907,0,505,48015,52805,0,0,4447,200,57252,0,0,3715,,0,500,0,5160,42854,4,,0,39422,39000,32,1701,0,0,0,,,,18957,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,1855,0,824,69257,70873,0,0,8152,2025,79025,0,0,2894,,0,3200,0,10742,58515,5,,0,48003,47127,33,1754,0,65,0,,,,19356,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3276,68792,0,71145,1781221,1941922,0,0,210659,4083,2152581,0,0,93860,,0,111304,3028,311926,1469295,3,,0,1740387,1717674,1412,10998,0,0,34146,,,,19730,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,11846,0,7080,227721,242432,0,0,18027,420,260459,0,0,7658,,0,9781,0,34074,193647,1,,0,158391,156096,168,5779,0,0,3550,,,,19936,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9714,37,0,330,42604,43237,0,0,10923,0,54160,0,0,77,,0,10846,0,78,42527,1,,0,30079,29984,0,0,0,0,0,,,,19972,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5840,1158,0,429,60077,68916,0,0,10528,150,79444,0,0,4157,,0,6053,0,7269,52808,4,,0,58267,57314,168,0,0,330,1000,,,,20053,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2765,0,1556,55402,58593,0,0,4920,100,63513,0,0,1136,,0,3600,0,4763,50639,1,,0,36957,36547,84,867,0,0,0,,,,20147,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3986,0,3699,77202,78293,0,0,12680,73,90973,0,0,546,,0,11636,1236,21974,55228,2,,0,52171,51423,425,0,0,930,0,,,,20259,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,6895,0,4680,140776,150605,0,0,18448,2306,169053,0,0,-686,,0,16635,67,23368,117408,1,,0,142829,141066,193,0,0,0,0,,,,20370,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991,1528,0,726,66897,87156,0,0,8262,410,95418,0,0,7251,,0,775,0,12959,53937,1,,0,52742,52249,-174,0,0,0,0,,,,20512,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3683,5786,0,6388,219232,227569,0,0,23663,1106,251232,0,0,21763,,0,1394,0,18695,200537,1,,0,146833,144533,-600,24293,0,0,0,,,,20633,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,3111,0,6621,176488,185446,0,0,21410,507,206856,0,0,5049,,0,15843,0,14332,162156,2,,0,180955,178042,11,2817,0,0,0,,,,20839,2008-03-31
