RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999,RCON8678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17431,0,512,69459,69734,0,0,17098,1200,86832,0,0,12312,0,0,3500,0,16100,53359,1,0,40926,39912,86,0,0,0,0,17098,,,37,2011-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,1145,0,300,26587,30716,0,0,4265,120,34981,0,0,4020,0,0,120,0,5870,20717,4,0,20821,20650,5,2107,0,0,0,4265,,,242,2011-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518,2232,264,6378,104786,127447,0,0,23483,1,150930,0,0,22985,0,0,0,0,6818,97968,1,0,74728,74284,497,2575,0,0,0,23483,,,279,2011-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,307,0,38,9651,9664,0,0,991,25,10655,0,0,462,0,0,500,0,2427,7224,4,0,4169,3980,4,225,0,0,0,991,,,354,2011-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222,1687,0,101,30108,32738,0,0,3395,60,36133,0,0,895,0,0,2440,0,2890,27218,4,0,32149,31734,0,0,0,0,0,3395,,,457,2011-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74891,1235,0,4396,328201,376276,54,0,29575,6480,405905,0,0,13697,0,0,10653,0,46482,281719,2,0,233613,228972,-1255,0,0,0,0,29629,,,505,2011-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21608,5984,0,4302,173916,188597,0,0,18016,1600,206613,0,0,11073,0,0,4900,0,15836,158080,5,0,140989,138478,443,0,0,0,12759,18016,,,1155,2011-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2758,0,1008,134744,135351,0,0,20963,240,156314,0,0,20131,0,0,530,0,12873,121871,4,0,70372,69186,62,8844,0,0,0,20963,,,1351,2011-03-31,12 31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48136,12590,0,4562,455533,456575,0,0,48346,1000,504921,0,0,46184,0,0,1214,657,111869,343664,2,0,214669,211104,-52,0,0,0,0,48346,,,1454,2011-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,1511,0,257,51376,53649,0,0,5390,200,59039,0,0,4142,0,0,1000,0,11791,39585,4,0,33990,33509,48,3220,0,0,0,5390,,,1557,2011-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19468,7570,0,1602,201491,202390,0,0,43172,800,245562,0,0,40772,0,0,800,0,39114,162377,4,0,81699,79081,800,3534,0,0,0,43172,,,1669,2011-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56134,5055,0,3839,341940,370168,0,0,41586,390,411754,0,0,37498,0,0,3100,0,69587,272353,2,0,255125,251322,598,0,0,0,2422,41586,,,1829,2011-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47958,180,0,411,89288,143636,0,0,20135,500,163771,0,0,2204,0,0,17782,0,2117,87171,4,0,38142,37514,-351,0,0,0,0,20135,,,1856,2011-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594,2126,0,3286,162233,186162,0,0,20218,480,206380,0,0,15277,0,0,4270,245,12334,149899,4,0,142796,139574,191,8408,0,0,3139,20218,,,2040,2011-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9039,15273,0,2007,112619,114418,0,0,13605,1000,128023,0,0,10890,0,0,1253,0,26967,85652,8,0,58334,57741,462,12870,0,0,0,13605,,,2161,2011-03-31,1211
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7936,13792,0,14786,1349815,2121219,65,0,405349,500,2526633,0,0,419956,1449,0,17127,9484,72166,1277649,2,-29114,1646362,1622032,-3120,0,0,175332,0,405414,,,2376,2011-03-31,0630
