RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCON8678,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,24863,0,3538,318925,319356,0,0,30325,1000,349681,0,0,28080,,0,1214,1426,96835,222090,,,0,160230,159421,31,25000,0,0,0,,,,1454,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,585,0,118,26950,27224,0,0,4659,200,31883,0,0,3549,,0,800,0,3213,23737,,,0,14524,14143,110,5514,0,0,0,,,,1557,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,8640,0,5634,243764,293027,0,0,26662,1900,319689,0,0,7482,,0,17080,0,46115,197649,,,0,275180,271578,200,0,0,14564,2875,,,,1632,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136,9898,0,1759,185637,186664,0,0,41093,800,227757,0,0,39093,,0,800,0,36056,149581,,,0,70171,68930,400,9353,0,0,0,,,,1669,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3873,4503,0,2981,255583,268613,0,0,39943,390,308556,0,0,33797,,0,3100,0,52878,202706,,,0,186913,184114,2656,0,0,0,1927,,,,1829,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,1835,0,575,64701,219824,0,0,12875,330,232699,0,0,3094,,0,10652,0,1713,62988,,,0,8526,8434,-1201,322,0,0,75000,,,,1856,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,4811,0,2567,114239,136061,0,0,15433,480,151494,0,0,10181,,0,4270,164,10510,103729,,,0,118010,116361,502,0,0,4836,0,,,,2040,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000,3600,0,1436,91446,91892,0,0,10003,1000,101895,0,0,7791,,0,1253,0,16240,75206,,,0,54357,53842,-41,1235,0,0,0,,,,2161,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,12665,2882,6668,728026,895140,69,0,117097,500,1012306,0,0,116669,,0,0,0,34938,693088,,,0,405293,399121,-72,6025,0,3760,0,,,,2376,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,223,0,83,16632,17980,0,0,2263,50,20243,0,0,154,,0,2059,0,1601,15031,,,0,16116,15929,0,332,0,0,0,,,,2451,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,834,0,93,6368,6391,0,0,725,50,7116,0,0,145,,0,550,0,1394,4974,,,0,3707,3650,-20,0,0,0,0,,,,2554,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24338,0,6703,417711,420489,0,0,55562,2320,476051,0,0,49138,,0,3728,19929,83254,334457,,,0,340381,337270,376,5900,0,0,0,,,,2732,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891,517,0,361,36458,42449,0,0,4752,90,47201,0,0,4586,,0,93,0,1686,34772,,,0,30306,29693,-17,0,0,0,583,,,,2750,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,8291,0,5897,224037,297091,0,0,25130,1250,322221,0,0,12663,,0,10867,0,53228,170809,,,0,265396,260691,350,0,0,26359,4841,,,,2938,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,2817,0,2700,101201,101388,0,0,9938,100,111326,0,0,114,,0,9536,0,9075,92126,,,0,58992,58283,188,2507,0,0,0,,,,2956,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3853,4628,0,776,79411,82863,0,0,11314,200,94177,0,0,10768,,0,300,0,13757,65654,,,0,49270,48274,46,900,0,0,0,,,,3252,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2664,1708,0,112,19245,21946,0,0,2386,100,24332,0,0,1844,,0,450,0,2421,16824,,,0,9432,9061,-8,801,0,0,2650,,,,3458,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,36347,4,17878,1246349,1314061,41,0,147250,2879,1461352,0,0,107680,,0,36128,0,231233,1015116,,,0,927154,917357,563,17300,0,0,9756,,,,3506,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,10336,0,8751,242446,304057,0,0,35188,5000,339245,0,0,5463,,0,24416,0,30276,212170,,,-534,260187,257943,843,58,0,0,11673,,,,3579,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4274,0,1841,123371,135443,0,0,18018,2400,153461,0,0,4784,,0,10800,709,18012,105359,,,0,84780,83621,34,1049,0,0,1280,,,,3720,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,3943,0,3853,72256,77190,0,0,6618,500,83808,0,0,4438,,0,1680,13303,19715,52540,,,0,60936,59850,0,0,0,0,0,,,,3953,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5010,23,5274,148456,155259,0,0,16876,300,172135,0,0,16109,,0,300,0,19852,128604,,,0,115166,113821,167,0,0,2650,0,,,,4138,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,1683,0,3873,84083,93692,0,0,13034,1950,106726,0,0,8440,,0,2230,0,13350,70733,,,0,73058,72662,414,112,0,0,0,,,,4147,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,2566,0,3813,91339,111288,0,0,14663,1200,125951,0,0,7054,,0,5981,792,13417,77922,,,0,83530,81814,428,0,0,0,0,,,,4156,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1937,0,1139,87210,96743,0,0,12221,500,108964,0,0,3736,,0,8300,0,11445,75765,,,0,49969,49222,-315,0,0,2084,7000,,,,4231,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028,3549,0,2431,161015,179309,0,0,16218,963,195527,0,0,11510,,0,3750,0,20517,140498,,,0,151952,150662,-5,386,0,0,5638,,,,4437,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,4831,135,5703,176305,208225,0,0,18794,1875,227019,0,0,8316,,0,7929,0,34516,141789,,,0,145336,143835,674,0,0,1400,4678,,,,4839,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,4564,0,8228,255515,281705,0,0,32644,0,314349,0,0,1894,,0,29407,0,30314,225201,,,0,192906,191269,1343,9750,0,0,0,,,,5005,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,2728,0,1177,75196,80862,0,0,7757,400,88619,0,0,5341,,0,1400,0,13151,62045,,,0,46849,46272,616,0,0,0,0,,,,5050,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1844,0,19645,288795,293356,0,0,61115,4500,354471,0,0,52283,,0,4129,0,11248,277547,,,0,267962,261278,203,43800,0,0,0,,,,5069,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4340,0,3615,169000,185876,0,0,23628,651,209504,0,0,6310,,0,16611,0,20419,148581,,,0,158585,156696,56,12940,0,0,0,,,,5135,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932,25224,0,9691,655659,872912,0,0,65979,4798,938891,0,0,57346,,0,5455,604,77256,578403,,,0,429695,425525,-1620,0,0,0,39839,,,,5210,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,43452,0,24254,899901,920100,0,0,142354,700,1062454,0,0,63690,,0,77268,34,190310,709591,,,0,694183,690633,696,43400,0,0,13718,,,,5247,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5603,2161,0,2859,91121,102197,0,0,11357,1,113554,0,0,7705,,0,3727,0,9885,81236,,,-142,73990,73253,66,0,0,0,1349,,,,5274,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9849,0,14300,195774,310520,0,0,24071,2580,334591,0,0,12708,,0,8360,0,43237,152537,,,0,120402,119601,423,0,0,0,82000,,,,5331,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,15358,827,3807,319222,322089,0,0,25062,2059,347151,0,0,17216,,0,4241,0,113496,205726,,,0,177409,175333,1546,15500,0,0,0,,,,5461,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1197,0,399,66425,76331,0,0,22466,600,98797,0,0,20641,,0,700,0,5413,61012,,,0,46311,45540,525,0,0,9675,0,,,,5751,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993,770,0,2398,68246,68588,0,0,8400,469,76988,0,0,3543,,0,4400,0,12369,55877,,,0,60358,59312,-12,4139,0,0,0,,,,6039,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,302,0,228,12934,13883,0,0,1398,25,15281,0,0,1287,,0,100,0,1090,11844,,,0,10915,10745,-14,570,0,0,0,,,,6057,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3232,0,373,29781,29912,0,0,3725,400,33637,0,0,325,,0,3000,0,7923,21858,,,0,14843,14570,0,1800,0,0,0,,,,6141,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,12012,0,8789,221122,223403,0,0,22620,2600,246023,0,0,11786,,0,7700,0,51475,169647,,,0,169712,167157,534,2984,0,0,0,,,,6329,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,53391,6351,9299,589888,599245,0,0,97547,2600,696792,0,0,71760,,0,22400,22596,134025,455863,,,0,323519,318156,787,7035,0,0,4579,,,,6972,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,3459,0,589,372169,376166,0,0,54008,500,430174,0,0,51715,,0,542,0,38254,333915,,,0,270652,270652,1251,14000,0,0,0,,,,7009,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3992,0,1644,88614,89049,0,0,10821,100,99870,0,0,8252,,0,2325,0,11905,76709,,,0,50640,49955,144,7000,0,0,0,,,,7045,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1613,0,219,26158,26514,0,0,3912,200,30426,0,0,3516,,0,200,0,2769,23389,,,0,17845,17593,-4,1132,0,0,0,,,,7157,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786,13799,0,7128,474193,480576,0,0,46088,5220,526664,0,0,34003,,0,6352,811,134147,340046,,,0,444508,438666,513,4170,0,0,0,,,,7166,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,865,0,341,33813,33932,0,0,4131,400,38063,0,0,1384,,0,2400,0,6379,27434,,,0,17067,16716,-53,1787,0,0,0,,,,7456,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2483,0,658,32405,32555,0,0,5054,200,37609,0,0,1788,,0,3000,0,5348,27057,,,0,21658,21075,66,323,0,0,0,,,,7634,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796,1233,0,530,42982,52425,0,0,7433,774,59858,0,0,3172,,0,3476,0,9584,33398,,,0,51435,50801,11,1475,0,0,0,,,,8033,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50347,0,4980,341557,426155,0,0,1012569,800,1438724,0,0,-677,,0,1012446,0,303501,38056,,,0,60695,60353,0,161707,100898,0,0,,,,8417,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5982,0,386,58344,58535,0,0,8925,350,67460,0,0,7914,,0,350,55,10654,47690,,,0,30126,29801,311,3100,0,0,0,,,,8462,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694,10491,0,2596,189839,222987,0,0,35563,350,258550,0,0,13120,,0,22321,0,21438,168401,,,0,189967,186570,-228,3942,0,0,96,,,,8547,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,2000,0,927,41038,41112,0,0,6158,500,47270,0,0,4981,,0,800,0,7101,33937,,,0,25945,25625,-123,810,0,0,0,,,,8631,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14545,0,463,266497,295658,0,0,38528,500,334186,0,0,13485,,0,24500,136030,104556,161941,,,0,144369,140769,43,0,0,0,10353,,,,9357,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2618,773,0,278,50109,62615,0,0,6667,400,69282,0,0,5044,,0,1200,0,6386,43723,,,0,57289,56722,23,2150,0,0,0,,,,9553,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,37671,30,9043,1554902,2052108,0,0,225768,20000,2277876,0,0,135353,,0,63858,0,48899,1506003,,,0,1701280,1657949,6557,0,0,16000,118032,,,,9807,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4864,2831,0,1672,68543,73078,0,0,9612,110,82690,0,0,6079,,0,3023,0,7697,60846,,,0,44252,43830,400,0,0,0,0,,,,9955,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,2352,0,897,53847,57049,0,0,5104,250,62153,0,0,2307,,0,2560,0,8639,45208,,,0,31465,30178,-13,0,0,0,0,,,,10157,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,7544,0,5592,260504,268974,0,0,23360,1500,292334,0,0,4009,,0,17000,0,13811,246693,,,0,221381,218842,851,7137,0,0,1200,,,,10250,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19010,3312,0,3822,187599,205222,0,0,21846,16,227068,0,0,11822,,0,10006,1106,20698,166901,,,0,157060,154950,2,0,0,0,0,,,,10849,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,10545,0,4729,332286,361431,0,0,31736,2500,393167,0,0,14481,,0,14755,634,36222,296064,,,0,317526,311539,0,0,0,2895,16142,,,,10858,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5087,0,4676,112157,125859,0,0,12804,1000,138663,0,0,7619,,0,4000,0,17564,94593,,,0,104342,102850,185,3150,0,0,0,,,,11145,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14972,0,2335,171644,207485,0,0,20434,650,227919,0,0,2520,,0,16800,0,39189,132455,,,0,125123,123694,464,0,0,3500,0,,,,11640,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1721,0,1092,73832,81126,0,0,8625,314,89751,0,0,390,,0,7686,0,6023,67809,,,0,57987,56947,235,4437,0,0,0,,,,11837,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7493,0,3228,178409,187638,0,0,21124,300,208762,0,0,20523,,0,300,0,18419,159990,,,0,190873,186035,1,0,0,1011,0,,,,12030,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3055,0,1547,87556,91778,0,0,9655,200,101433,0,0,7713,,0,1650,74,10587,76969,,,0,65948,65180,92,1675,0,0,0,,,,12058,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,11149,0,4976,157466,159820,0,0,21704,1250,181524,0,0,6546,,0,13250,0,26334,131132,,,0,70705,69121,658,1500,0,0,0,,,,12142,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,2343,0,1282,84245,88104,0,0,11424,1419,99528,0,0,5796,,0,3581,0,17165,67080,,,0,59750,59014,628,3600,0,0,0,,,,12245,2004-09-30
35709,889203,100398,10102,356405,8787,8787,29197368,465556,981822,1560741,40000,31223665,1186788,,0,345278,205913,,0,22415879,22141825,-11325,515360,1426766,,,,0,1000329,,,,,19778529,29197366,,,,,,,,,,,,,3707446,16071083,,,,,,,325000,515360,23999,1426766,,,,12311,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3574,0,1006,49884,50216,0,0,6306,125,56522,0,0,556,,0,5625,261,8290,41594,,,0,40626,40155,0,1300,0,0,0,,,,12647,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,318,0,203,7812,7852,0,0,821,72,8673,0,0,361,,0,388,0,1357,6455,,,0,6863,6663,0,568,0,0,0,,,,12656,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169,4796,0,4151,119083,122970,0,0,14187,750,137157,0,0,8167,,0,5250,630,28681,90402,,,0,112273,111324,20,0,0,0,0,,,,12937,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,8398,959,7810,411603,422231,0,0,44072,1,466303,0,0,38861,,0,3749,0,41429,370174,,,0,276199,272123,1461,9785,0,0,0,,,,12946,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,2302,0,3657,88668,95419,0,0,10708,1567,106127,0,0,3585,,0,5433,849,16202,72466,,,0,79863,79009,123,4925,0,0,0,,,,12955,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,2601,0,2606,95362,95894,0,0,14444,900,110338,0,0,13131,,0,450,0,15525,79837,,,0,81616,79162,-37,4896,0,0,0,,,,13037,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,14574,0,10732,671538,707411,47,0,130180,500,837638,0,0,76242,,0,34018,0,32430,639108,,,0,464098,458659,19420,18640,0,0,9795,,,,13103,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449,1491,0,126,29606,29726,0,0,3596,25,33322,0,0,1742,,0,1725,0,3590,26016,,,0,21439,21105,104,322,0,0,0,,,,13251,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,457,0,54,14787,14941,0,0,5234,50,20175,0,0,5094,,0,50,0,1405,13382,,,0,12258,12085,40,340,0,0,0,,,,13457,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392,1889,0,839,56352,57784,0,0,5060,1000,62844,0,0,2567,,0,1500,0,12010,44342,,,0,50186,49474,-7,42,0,1110,0,,,,14052,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1681,0,1594,68187,78672,0,0,9495,176,88167,0,0,9086,,0,160,0,8684,59503,,,0,72821,71876,73,0,0,1000,0,,,,14155,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22356,0,4642,577469,612599,0,0,54908,500,667507,0,0,39065,,0,15088,1778,116830,460639,,,0,540286,533455,255,56525,0,13700,0,,,,14258,2004-09-30
24702,269356,132029,0,149845,8375,8375,26893529,147,300000,3517916,0,30411592,994432,,0,2482380,0,,0,19305788,19019497,41104,0,1991203,,,,0,232420,,,,,22376952,26893529,,,,,,,,,,,,,3739333,18637619,,,,,,,0,0,105000,1991203,,,,14409,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,790,0,143,38114,38258,0,0,5004,75,43262,0,0,3078,,0,1775,0,2417,35697,,,0,35849,35040,76,5175,0,0,0,,,,14454,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1288,2909,0,371,23031,23235,0,0,3238,200,26473,0,0,2736,,0,300,0,5710,17321,,,0,16873,16514,2,800,0,0,0,,,,14650,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1733,0,173,24731,24955,0,0,2835,300,27790,0,0,321,,977,1277,0,5072,19659,,,0,13891,13366,-40,0,0,0,0,,,,14753,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,4296,0,4400,144858,158631,0,0,12001,730,170632,0,0,4229,,0,6870,0,20927,123931,,,0,89590,88419,172,0,0,0,0,,,,14865,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6284,0,3408,122095,142375,0,0,12196,500,154571,0,0,5905,,0,5658,0,17215,104880,,,0,127160,125672,133,0,0,17150,2343,,,,14940,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,32698,0,24735,987641,992521,0,0,171470,356,1163991,0,0,53044,,0,117073,0,109172,878469,,,0,988471,973822,997,10623,0,0,0,,,,15536,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826,13844,0,9848,275990,296290,0,0,28938,350,325228,0,0,19693,,0,8500,0,60696,215294,,,0,234599,232323,395,6295,0,0,2363,,,,16337,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685,3659,0,11656,157821,165566,0,0,25245,941,190811,0,0,22366,,0,2059,135,14358,143463,,,0,101939,100025,-121,3677,0,0,0,,,,16458,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,3123,0,1902,94906,119049,0,0,10650,175,129699,0,0,6722,,0,3746,11,11161,83745,,,0,115578,113605,7,0,0,533,0,,,,16551,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,2249,0,1035,38536,40942,0,0,4855,400,45797,0,0,1866,,0,2600,255,7326,31210,,,0,27643,27368,-11,3340,0,0,0,,,,16748,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2312,0,235,24433,24565,0,0,4665,1000,29230,0,0,2075,,0,1500,0,4235,20197,,,0,13476,13179,90,1000,0,0,0,,,,16944,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1376,0,127,25306,25495,0,0,5104,100,30599,0,0,3335,,0,1650,0,4067,21239,,,0,11245,11109,19,3100,0,0,0,,,,16953,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20755,3748,0,1360,108163,111380,0,2000,17311,300,128691,0,0,10025,,0,6986,0,0,108163,,,0,97362,96506,0,0,2118,0,0,,,,17110,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3243,33081,0,11053,660417,745634,0,0,63655,2500,809289,0,0,51457,,0,7740,0,158616,501801,,,0,565369,557257,1958,52190,0,3950,13937,,,,17147,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,868,0,1055,48017,53096,0,0,5493,769,58589,0,0,3576,,0,769,0,4467,43550,,,0,30978,30848,379,0,0,2585,0,,,,17259,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28016,29805,2398,21460,838058,888496,0,0,80579,750,969075,0,0,64808,,0,14840,1463,212309,625749,,,0,799115,789120,181,26250,0,0,0,,,,17464,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,6807,0,7569,215602,220364,0,0,30093,1200,250457,0,0,18885,,0,8800,0,35424,180178,,,0,175252,173198,1208,14600,0,0,0,,,,17549,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,3808,0,2319,138680,160926,0,0,13618,800,174544,0,0,6034,,0,6741,0,24231,114449,,,0,138089,136280,43,0,0,12172,3634,,,,17839,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,6477,0,3267,113432,129754,0,0,13371,725,143125,0,0,3125,,0,9550,0,17563,95869,,,0,93443,92458,-29,0,0,5000,0,,,,17950,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,9212,0,5028,215200,220397,0,0,30247,1214,250644,0,0,21182,,0,7671,0,49739,165461,,,0,153124,150812,180,6135,0,0,0,,,,18050,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,9762,0,9578,141402,159577,0,0,14008,456,173585,0,0,6363,,0,6056,1982,37625,103777,,,0,89648,88642,1133,17725,0,0,4440,,,,18135,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,17161,0,3809,396062,442154,0,0,45304,5165,487458,0,0,40179,,0,0,0,129660,266402,,,0,379430,371603,-40,0,0,800,0,,,,18368,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10761,2,0,708,19811,20947,0,0,2157,0,23104,0,0,2165,,0,0,0,0,19811,,,0,10730,10625,-8,0,0,0,0,,,,18377,2004-09-30
