RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999,RCON8678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5620,1510,0,312,67083,67195,0,0,14482,1200,81677,0,0,10278,0,0,3500,0,16276,50808,1a,0,25734,24715,-496,0,0,0,0,14482,,,37,2018-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566,638,0,266,33916,38434,0,0,5212,120,43646,0,0,5097,0,0,120,0,8316,25600,4,0,25298,25114,-125,2587,0,0,0,5212,,,242,2018-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3052,3333,0,5209,169480,187680,0,0,29132,1,216812,0,0,29360,0,0,0,0,14582,154898,1a,0,136402,135432,-229,1742,0,0,0,29132,,,279,2018-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670,229,0,33,7279,7281,0,0,1335,100,8616,0,0,305,0,0,936,1,2440,4840,4,0,3600,3474,-6,2194,0,0,0,1335,,,354,2018-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3921,1184,0,280,37392,43452,0,0,5061,60,48513,0,0,1061,0,0,3940,0,7376,30016,4,0,41543,41058,0,48,0,0,0,5061,,,457,2018-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6280,3836,0,10620,431249,465941,59,0,38128,6480,504128,0,0,24412,0,0,10653,276,76314,354935,2a,0,399771,394770,-3417,0,0,0,0,38187,,,505,2018-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14528,7897,0,4292,207007,212066,0,0,21042,1600,233108,0,0,14889,0,0,4900,0,25773,181234,5,0,175389,171919,-347,0,0,0,3021,21042,,,1155,2018-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2980,0,4738,124181,126319,0,0,25017,240,151336,0,0,24411,0,0,530,0,20571,103610,4,0,92583,91365,-164,0,0,1757,0,25017,,,1351,2018-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32737,10559,0,3844,630006,632652,0,0,76436,1000,709088,0,0,83453,0,0,1214,1270,172280,457726,2a,0,253133,249805,-9231,0,0,0,0,76436,,,1454,2018-03-31,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26789,7015,0,1971,246240,246551,0,0,45495,800,292046,0,0,44811,0,0,800,0,62459,183781,4,0,132621,129717,-916,0,0,0,0,45495,,,1669,2018-03-31,1231
