RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999,RCON8678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8886,1837,0,449,68188,68359,0,0,19311,1200,87670,0,0,13996,0,0,3500,0,11285,56904,,0,32472,31484,615,0,0,0,0,19311,,,37,2014-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274,757,0,290,30193,36209,0,0,5125,120,41334,0,0,4757,0,0,120,0,7416,22777,,0,26803,26614,128,0,0,303,900,5125,,,242,2014-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4889,5264,266,5594,132046,157340,0,0,26921,1,184261,0,0,26734,0,0,0,0,11305,120741,,0,119064,118331,186,1495,0,0,0,26921,,,279,2014-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,289,0,37,8388,8405,0,0,937,25,9342,0,0,525,0,0,500,0,2811,5577,,0,2991,2810,-113,219,0,0,0,937,,,354,2014-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501,1191,0,307,36734,37963,0,0,4540,60,42503,0,0,1040,0,0,3440,0,5596,31138,,0,38082,37593,0,149,0,0,0,4540,,,457,2014-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53303,1409,0,10471,364511,389657,54,0,34156,6480,423867,0,0,19020,0,0,10653,0,49400,315111,,0,266871,262678,-1997,0,0,0,0,34210,,,505,2014-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26860,5421,0,4252,180653,196004,0,0,18763,1600,214767,0,0,12058,0,0,4900,79,23986,156667,,0,141105,139083,205,0,0,0,13354,18763,,,1155,2014-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5544,0,1271,136710,137053,0,0,23474,240,160527,0,0,22729,0,0,530,0,16827,119883,,0,75445,74145,-25,1838,0,0,0,23474,,,1351,2014-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100335,13892,0,5158,634909,636496,0,0,70460,1000,706956,0,0,67917,0,0,1214,802,176041,458868,,0,247268,244366,329,0,0,0,0,70460,,,1454,2014-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2976,1900,0,735,67880,71705,0,0,10279,200,81984,0,0,633,0,0,9624,0,29058,38822,,0,55231,54797,-178,0,0,426,0,10279,,,1557,2014-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23048,6973,0,2081,205880,206202,0,0,44253,800,250455,0,0,42539,0,0,800,0,46976,158904,,0,92931,90033,114,0,0,0,0,44253,,,1669,2014-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6583,4695,0,3219,317332,367500,0,0,46362,390,413862,0,0,41420,0,0,3100,488,101184,216149,,0,278321,274774,1452,0,0,0,5289,46362,,,1829,2014-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56233,578,0,375,75758,105974,0,0,15988,500,121962,0,0,1418,0,0,14282,0,3529,72229,,0,43919,42876,-212,531,0,0,0,15988,,,1856,2014-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4023,3599,0,2489,163874,176521,0,0,21639,480,198160,0,0,16748,0,0,4270,0,25647,138227,,0,122445,118950,141,1558,0,0,8213,21639,,,2040,2014-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7065,8514,0,2217,109830,112029,0,0,15378,1000,127407,0,0,12695,0,0,1356,0,25052,84778,,0,73337,72579,327,5730,0,0,0,15378,,,2161,2014-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,9170,0,14422,1813626,2775007,64,0,438925,500,3213996,0,0,419397,4555,0,43986,0,109789,1703837,,-23462,2615755,2584719,-1496,0,0,6450,0,438989,,,2376,2014-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4390,153,0,122,12571,13339,0,0,1289,50,14628,0,0,227,0,0,975,0,5175,7396,,0,6246,6081,37,0,0,0,0,1289,,,2554,2014-12-31,
