RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCON8678,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,3845,0,3904,101311,110213,0,0,9869,500,120082,0,0,5689,,0,3680,9748,26190,75121,,,0,100639,99145,0,0,0,0,0,,,,3953,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6068,23,7650,180107,184163,0,0,16059,300,200222,0,0,15527,,0,300,0,22453,157654,,,0,144588,142746,-68,6930,0,0,1716,,,,4138,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3391,0,5296,123410,169527,0,0,17383,1200,186910,0,0,9686,,0,5981,415,18923,104487,,,0,115189,113588,516,0,0,370,0,,,,4156,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3358,0,1091,104420,107418,0,0,14643,500,122061,0,0,2381,,0,12100,0,12685,91734,,,0,84250,83419,-338,321,0,2000,0,,,,4231,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,5393,0,3688,191017,207129,0,0,22205,963,229334,0,0,18393,,0,3750,0,20517,170500,,,0,171008,168513,-901,1790,0,0,5108,,,,4437,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,5125,86,6296,226409,278784,0,0,23329,1875,302113,0,0,13712,,0,8429,0,34838,191571,,,0,222192,219784,-687,0,0,2400,8367,,,,4839,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082,8244,0,7581,339319,415420,0,0,35739,0,451159,0,0,-7,,0,37922,0,26858,312461,,,0,333980,331116,-2176,16745,0,0,0,,,,5005,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,1331,0,18753,259852,266877,0,0,94810,4500,361687,0,0,89826,,0,4129,0,10838,249014,,,0,297621,289417,-3645,27500,0,0,0,,,,5069,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504,6214,0,4078,268780,293313,0,0,33597,651,326910,0,0,13533,,0,19349,0,34441,234339,,,0,244985,241468,64,32287,0,0,0,,,,5135,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2502,15427,0,14331,680555,850642,0,0,70700,4798,921342,0,0,63612,,0,5455,304,59107,621448,,,0,623400,613782,-3165,0,0,0,36000,,,,5210,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5133,8195,0,13050,210256,305658,0,0,28916,2580,334574,0,0,17532,,0,11360,0,37628,172628,,,0,147419,146057,-2556,0,10000,0,93500,,,,5331,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,15992,776,11887,340550,386020,0,0,39565,2059,425585,0,0,33875,,0,4241,0,109178,231372,,,0,341408,338557,-610,0,0,2890,0,,,,5461,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1014,0,262,82578,83141,0,0,22712,600,105853,0,0,21392,,0,700,0,6231,76346,,,0,56281,55331,20,2203,0,0,0,,,,5751,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4331,3166,0,1893,71209,77865,0,0,9959,469,87824,0,0,3864,,0,5600,0,12615,58594,,,0,63739,62801,26,5797,0,0,0,,,,6039,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3046,0,227,40733,40980,0,0,4408,400,45388,0,0,408,,0,3600,0,12417,28316,,,0,20090,19696,0,8750,0,0,0,,,,6141,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,12604,0,16264,372410,384161,0,0,35490,2600,419651,0,0,17696,,0,15400,0,96803,275607,,,0,340397,335805,-206,0,0,2100,0,,,,6329,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,17067,0,10997,773547,904963,0,0,98148,2600,1003111,0,0,66972,,0,28553,0,150294,623253,,,0,857421,839878,23,6735,0,0,15264,,,,6972,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,3149,0,268,626506,632117,0,0,44998,500,677115,0,0,43190,,0,552,0,46081,580425,,,0,213081,213081,756,0,0,0,0,,,,7009,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3847,11937,0,1747,106400,106834,0,0,13218,100,120052,0,0,10809,,0,2325,0,15437,90963,,,0,62156,61396,-16,0,0,0,0,,,,7045,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,632,0,128,31392,31900,0,0,4370,200,36270,0,0,3889,,0,200,0,4119,27273,,,0,22166,21833,81,314,0,0,0,,,,7157,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1636,0,336,48372,48556,0,0,4338,400,52894,0,0,1080,,0,2900,0,9314,39058,,,0,31482,31263,-42,7590,0,0,0,,,,7456,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,2531,0,713,72640,80125,0,0,6465,200,86590,0,0,1501,,0,4700,0,7145,65495,,,0,72330,71599,64,1688,0,0,0,,,,7634,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179,3797,0,2463,89093,110066,0,0,11854,774,121920,0,0,6642,,0,4476,0,19465,69628,,,0,98806,97900,-38,5225,0,0,0,,,,8033,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7529,0,373,98902,99291,0,0,12609,350,111900,0,0,11789,,0,350,0,26974,71928,,,0,34595,34214,120,10150,0,0,0,,,,8462,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2199,0,1653,47033,47266,0,0,6537,500,53803,0,0,5218,,0,800,0,15541,31492,,,0,35344,34943,19,2122,0,0,0,,,,8631,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,12085,0,1232,241783,249274,0,0,54430,500,303704,0,0,2110,,0,51847,39567,75389,166394,,,0,194439,189438,-27,0,0,0,6321,,,,9357,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233,2635,0,461,62032,71843,0,0,7805,400,79648,0,0,6208,,0,1200,0,7864,54168,,,0,69477,68737,-3,200,0,0,0,,,,9553,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92327,24684,14,9653,1942225,2298198,1500,0,275984,20000,2575682,0,0,191703,,0,63858,0,54115,1888110,,,0,1905283,1843263,423,8000,0,0,78670,,,,9807,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7142,2462,0,1909,69783,73164,0,0,10760,110,83924,0,0,7465,,0,3023,0,11369,58414,,,0,47572,47000,162,3850,0,0,0,,,,9955,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2515,0,634,46699,46944,0,0,5056,250,52000,0,0,2372,,0,2560,0,9886,36813,,,-59,30462,29485,-67,300,0,0,0,,,,10157,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464,9221,0,12934,380069,420644,0,0,34231,1500,454875,0,0,12031,,0,21000,0,49553,330516,,,0,355501,351792,-300,0,0,2738,0,,,,10250,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5653,0,4780,268008,297921,0,0,29192,16,327113,0,0,18430,,0,10746,0,22515,245493,,,0,246445,241733,0,0,0,1160,0,,,,10849,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,8857,0,6840,356179,398160,0,0,38942,2500,437102,0,0,21665,,0,14755,1210,45181,310998,,,0,369056,364646,22,0,0,1120,23480,,,,10858,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,5682,234,5098,133741,147378,0,0,16249,1000,163627,0,0,11228,,0,4000,0,16592,117148,,,0,129617,128071,21,10850,0,0,0,,,,11145,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,9893,0,6357,216530,281405,0,0,24922,650,306327,0,0,8520,,0,16800,0,41113,175418,,,0,202077,200576,-1048,0,0,6000,0,,,,11640,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,1466,0,1076,74756,88642,0,0,10991,314,99633,0,0,122,,0,10686,0,7197,67559,,,0,53850,52753,-131,0,0,809,0,,,,11837,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7999,0,3611,306693,309234,0,0,31776,300,341010,0,0,31256,,0,300,0,29333,277360,,,0,298272,289236,-80,9283,0,0,0,,,,12030,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102,6023,0,5079,122015,135233,0,0,19637,1250,154870,0,0,5186,,0,13250,0,29797,92218,,,0,95494,94141,-49,0,0,400,5917,,,,12142,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,2337,0,1768,91048,100464,0,0,11909,1419,112373,0,0,6828,,0,3581,0,15325,75723,,,0,81155,80307,81,0,0,2173,0,,,,12245,2008-09-30
24157,1070355,567069,129872,520557,,,47555173,602682,1083083,5552025,39999,53709880,1108504,,0,4668888,286751,,0,40529376,39928146,-265366,269519,1446673,,,,0,1101695,,,,,36874816,47555173,,,,,,1025424,26901,,,,,,1459044,35415772,,,,,,,0,269519,226044,1446673,,,,12311,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2019,0,4352,67549,74229,0,0,8499,125,82728,0,0,2209,,0,6165,0,10034,57515,,,0,65625,64994,0,2700,0,0,0,,,,12647,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,389,0,231,12095,12157,0,0,1148,72,13305,0,0,688,,0,388,0,2405,9690,,,0,10617,10441,0,1266,0,0,0,,,,12656,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15130,2700,0,11970,161571,163149,0,0,31347,750,194496,0,0,25458,,0,5250,0,25565,136006,,,0,150140,148945,-111,12000,0,0,0,,,,12937,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919,8775,1126,11204,509302,552297,0,0,59147,1,611444,0,0,43622,,0,17119,0,52999,456303,,,0,488502,482960,-1595,0,0,6910,0,,,,12946,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040,2320,0,3105,106505,110091,0,0,11786,1567,121877,0,0,2786,,0,7433,208,18709,87796,,,0,99781,98891,0,8100,0,0,0,,,,12955,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433,2571,0,2631,91889,92842,0,0,18098,900,110940,0,0,248,,0,17240,0,17709,74180,,,0,50456,48373,-290,9497,0,0,0,,,,13037,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,13507,0,13594,764965,987766,144,0,156630,500,1144540,0,0,121266,,0,34019,818,31356,733609,,,0,891663,883602,845,196,0,0,13217,,,,13103,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2245,1613,0,117,31270,31445,0,0,3665,25,35110,0,0,1899,,0,1725,0,3986,27283,,,0,21192,20744,16,2873,0,0,0,,,,13251,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,398,0,17,14462,14623,0,0,5511,50,20134,0,0,5414,,0,50,0,1729,12733,,,0,10596,10511,-3,3235,0,0,0,,,,13457,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203,1409,0,2224,58653,63028,0,0,6084,1000,69112,0,0,3559,,0,1500,0,8815,49838,,,0,52417,51754,25,58,0,134,0,,,,14052,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2496,0,6450,86437,107072,0,0,12405,176,119477,0,0,12070,,0,160,0,7889,78548,,,0,100368,99134,-1,0,0,4950,0,,,,14155,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14384,0,23267,957386,1130073,0,0,346450,500,1476523,0,0,7730,,0,338213,231,142246,815140,,,0,1025361,1014401,7,173965,0,161761,0,,,,14258,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3231,681,0,424,20878,22432,0,0,5286,75,27718,0,0,-419,,0,5570,0,2825,18053,,,0,16014,15728,60,0,0,275,0,,,,14454,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891,2185,0,290,21295,21600,0,0,3269,200,24869,0,0,2769,,0,300,0,5926,15369,,,0,15810,15639,0,1346,0,0,0,,,,14650,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,908,0,149,27221,28933,0,0,3285,300,32218,0,0,695,,977,1277,0,5685,21536,,,0,13526,13003,36,0,0,1295,0,,,,14753,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3830,0,5497,178361,202549,0,0,20056,730,222605,0,0,9334,,0,9946,0,30374,147987,,,0,176102,173566,46,0,0,4870,0,,,,14865,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11984,1302,0,352,37858,38349,0,0,6992,0,45341,0,0,6967,,0,0,0,3240,34618,,,0,26371,26060,25,0,0,0,0,,,,14977,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3586,107522,0,78754,3077731,4293821,0,0,403064,10593,4696885,0,0,119885,,0,278330,2448,217191,2860540,,,0,3845540,3785829,-5744,0,0,0,0,,,,15536,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,9709,0,20679,393667,433242,0,0,42931,350,476173,0,0,34729,,0,8500,0,47201,346466,,,0,353231,349718,-648,8380,0,0,6604,,,,16337,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4474,0,10138,188479,190921,0,0,29664,941,220585,0,0,26515,,0,2059,0,16204,172275,,,0,134522,132515,149,7196,0,0,0,,,,16458,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910,2537,1045,3112,121061,147182,0,0,15610,175,162792,0,0,8860,,0,6576,0,15690,105371,,,0,136856,134625,-1,1317,0,0,0,,,,16551,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,1308,0,783,44122,47485,0,0,5093,400,52578,0,0,2100,,0,2600,120,7924,36199,,,0,30745,30338,-7,1010,0,750,0,,,,16748,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2446,0,132,27249,27449,0,0,4289,1000,31738,0,0,1788,,0,1500,0,4718,22531,,,0,15261,15017,1,3000,0,0,0,,,,16944,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1214,0,125,24644,24878,0,0,5049,100,29927,0,0,2702,,0,2275,0,4924,19720,,,0,12853,12650,-28,1700,0,0,0,,,,16953,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3871,2559,0,1917,86754,88261,0,0,15406,300,103667,0,0,8120,,0,6986,0,0,86754,,,0,83427,82869,0,0,2780,0,0,,,,17110,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14162,37667,0,20153,1490790,1817624,0,0,191985,5985,2009609,0,0,111011,,125,75559,605,191859,1298930,,,0,1600564,1582000,-695,36959,0,106190,65267,,,,17147,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,1063,0,1018,52883,58246,0,0,6310,769,64556,0,0,4802,,0,769,0,7091,45792,,,0,33412,33284,-30,1606,0,0,0,,,,17259,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,50615,1560,36382,1758890,2063740,0,0,338449,750,2402189,0,0,261329,,0,76340,2002,241528,1517362,,,0,2047693,1997842,30,2938,0,0,11925,,,,17464,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,2614,0,2270,176598,195307,0,0,15788,800,211095,0,0,5320,,0,9286,0,10617,165981,,,0,157273,155246,382,0,0,14065,2844,,,,17839,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4210,0,5772,184175,200691,0,0,18799,725,219490,0,0,7620,,0,10550,0,25648,158527,,,0,139447,137878,-96,0,0,2650,0,,,,17950,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,13444,0,13786,251184,253530,0,0,34333,1214,287863,0,0,25542,,0,7671,0,64665,186519,,,0,166667,164350,-94,790,0,0,0,,,,18050,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,5354,0,13106,158779,193587,0,0,16849,456,210436,0,0,10570,,0,6056,1789,42146,116633,,,0,144437,143187,-233,9871,0,0,9582,,,,18135,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6156,6,0,673,25388,25461,0,0,2593,0,28054,0,0,2576,,0,0,0,0,25388,,,0,15493,15391,17,0,0,0,0,,,,18377,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909,9790,0,3447,309943,311689,0,0,33133,528,344822,0,0,29174,,0,4387,0,37862,272081,,,0,214879,212977,-956,26000,0,0,0,,,,18827,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2646,0,2818,121408,129990,0,0,13021,180,143011,0,0,11146,,0,1676,0,17059,104349,,,0,123612,122077,19,0,0,775,0,,,,18836,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8614,2757,0,2194,91621,92028,0,0,7585,40,99613,0,0,3486,,0,4060,0,10086,81535,,,0,80555,80096,-1,2556,0,0,0,,,,18854,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,1618,0,557,47040,49549,0,0,2639,200,52188,0,0,2099,,0,500,0,4834,42206,,,0,39587,37973,-160,237,0,0,0,,,,18957,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2194,2245,0,826,68193,71991,0,0,7819,2025,79810,0,0,2900,,0,3200,0,10143,58049,,,0,47220,46347,-306,0,0,727,0,,,,19356,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2842,81711,0,70473,1865878,2034498,0,0,214339,4083,2248837,0,0,96033,,0,113304,1276,321066,1544812,,,0,1844530,1818226,919,1910,0,5750,39167,,,,19730,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936,8955,0,6971,219627,235298,0,0,19495,420,254793,0,0,9222,,0,9781,0,32031,187596,,,0,166454,164162,72,466,0,0,4742,,,,19936,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8546,37,0,311,44538,45228,0,0,11114,0,56342,0,0,268,,0,10846,0,5,44533,,,0,32218,32123,0,0,0,0,0,,,,19972,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4851,1463,0,465,63801,68423,0,0,8547,150,76970,0,0,2358,,0,6053,0,7677,56124,,,0,56578,56037,-14,815,0,0,143,,,,20053,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817,2507,0,1998,57660,61832,0,0,4898,100,66730,0,0,1384,,0,3600,0,9324,48336,,,0,39154,38681,-186,3454,0,0,0,,,,20147,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2874,0,2486,78882,79373,0,0,36524,73,115897,0,0,324,,0,36127,175,28034,50848,,,0,53473,52865,0,29261,0,0,0,,,,20259,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472,6448,0,6694,171527,178565,0,0,19180,2867,197745,0,0,25,,0,16158,374,26873,144654,,,0,157732,155858,130,10500,0,0,0,,,,20370,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2074,0,736,65918,90623,0,0,7829,410,98452,0,0,7439,,0,775,0,14332,51586,,,0,53165,52617,-795,0,0,0,0,,,,20512,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,4296,0,6363,221498,233041,0,0,23774,1106,256815,0,0,22270,,0,1394,0,19945,201553,,,0,190748,188330,-996,870,0,0,0,,,,20633,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618,2950,0,1369,97333,129388,0,0,9803,200,139191,0,0,4414,,0,5800,0,40513,56820,,,0,39525,39236,-611,39,0,0,20850,,,,20857,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599,4219,0,6715,177592,207861,0,0,19273,861,227134,0,0,10032,,0,8430,141,17649,159943,,,0,198706,197102,-50,335,0,0,0,,,,20866,2008-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,208,0,83,7834,8354,0,0,1221,105,9575,0,0,618,,0,495,0,1589,6246,,,0,6277,6193,3,233,0,0,0,,,,21256,2008-09-30
