RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999,RCON8678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3563,0,567,65120,65404,0,0,16737,1200,82141,0,0,11820,0,0,3500,0,6138,58982,,0,46759,45796,217,0,0,0,0,16737,,,37,2009-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981,837,0,229,25353,29093,0,0,4277,120,33370,0,0,3892,0,0,120,0,4648,20705,,0,22324,22157,145,0,0,200,0,4277,,,242,2009-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2343,262,6465,98496,132501,0,0,22441,1,154942,0,0,21966,0,0,0,0,4890,93606,,0,71572,71045,474,1450,0,0,0,22441,,,279,2009-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,98,0,51,7241,7522,0,0,1008,25,8530,0,0,449,0,0,500,0,1883,5358,,0,4316,4120,34,0,0,242,0,1008,,,354,2009-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,434,0,129,28709,32364,0,0,3245,60,35609,0,0,734,0,0,2440,0,3482,25227,,0,31976,31540,11,0,0,0,0,3245,,,457,2009-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25393,1140,0,4097,289064,337541,58,0,27985,6480,365584,0,0,11828,0,0,10653,0,44311,244753,,0,253217,248869,-976,3000,0,0,0,28043,,,505,2009-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15713,16860,0,4572,195224,208169,0,0,17043,1600,225212,0,0,10324,0,0,4400,650,38461,156763,,0,150431,148224,719,0,0,0,11045,17043,,,1155,2009-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4031,0,1104,118977,119542,0,0,19343,240,138885,0,0,18578,0,0,530,0,12498,106479,,0,71101,69981,-5,4994,0,0,0,19343,,,1351,2009-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20866,15286,0,4776,413856,415038,0,0,45434,1000,460472,0,0,40829,0,0,1214,1446,94574,319282,,0,211376,208433,2391,0,0,0,0,45434,,,1454,2009-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,2030,0,232,38226,40771,0,0,5063,200,45834,0,0,3968,0,0,800,0,8443,29783,,0,30501,30121,95,778,0,0,0,5063,,,1557,2009-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,6679,0,13645,648012,712373,0,0,65236,1900,777609,0,0,5059,0,0,57483,0,71040,576972,,0,641705,629684,794,55588,0,0,0,65236,,,1632,2009-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13746,5584,0,1685,202070,203258,0,0,42004,800,245262,0,0,39723,0,0,800,0,26943,175127,,0,82140,80185,681,3531,0,0,0,42004,,,1669,2009-12-31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40551,1886,0,3126,329088,370113,0,0,40570,390,410683,0,0,36419,0,0,3100,0,68490,260598,,0,269522,265401,661,0,0,0,5661,40570,,,1829,2009-12-31,
