RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCON8678,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1716,0,541,54431,54720,0,0,11904,1200,66624,0,0,8204,,0,2500,0,5720,48711,,,0,41514,40527,0,,,,,,,,37,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,681,0,280,20266,21501,0,0,3718,120,25219,0,0,3386,,0,120,0,2634,17632,,,0,15701,15570,92,,,,,,,,242,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065,1671,229,569,77566,86224,0,0,15755,0,101979,0,0,15680,,0,0,0,1565,76001,,,0,26433,26110,75,,,,,,,,279,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,647,0,38,6882,7412,0,0,1141,25,8553,0,0,582,,0,500,0,1226,5656,,,0,4019,3886,34,,,,,,,,354,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8811,0,2466,127932,130540,0,0,15810,596,146350,0,0,8550,,0,6503,0,28924,99008,,,0,103753,102822,161,,,,,,,,439,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,1002,0,82,18289,18577,0,0,1892,60,20469,0,0,892,,0,940,0,2610,15679,,,0,11938,11786,0,,,,,,,,457,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,9338,22,5371,222860,228275,52,0,18585,6480,246912,0,0,4908,,0,6480,0,41740,181120,,,0,159787,157669,717,,,,,,,,505,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,14732,0,9304,281401,309257,0,6000,22798,19,332055,0,0,13905,,0,8629,0,63115,218286,,,0,269591,266582,245,,,,,,,,1146,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,5757,0,5048,106259,117979,0,0,9625,1600,127604,0,0,4401,,0,3400,0,8396,97863,,,0,82445,81206,224,,,,,,,,1155,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2415,0,1192,76200,77604,0,0,12003,240,89607,0,0,11156,,0,530,0,8010,68190,,,0,46571,46197,77,,,,,,,,1351,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,24654,0,2848,260590,261384,0,0,27501,1000,288885,0,0,23879,,0,1214,850,69782,190808,,,0,131752,130890,1408,,,,,,,,1454,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1492,0,142,28763,29336,0,0,5793,200,35129,0,0,4659,,0,800,0,3220,25543,,,0,20386,20028,134,,,,,,,,1557,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7838,0,4118,159669,180149,0,0,16367,1900,196516,0,0,6406,,0,7511,0,32104,127565,,,0,150946,148858,550,,,,,,,,1632,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4650,9558,0,919,205838,207347,0,0,36554,800,243901,0,0,34475,,0,800,0,36698,169140,,,0,64535,63620,479,,,,,,,,1669,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2332,6119,0,3943,211480,213235,0,0,33292,390,246527,0,0,28559,,0,3100,0,53994,157486,,,0,126711,125016,1243,,,,,,,,1829,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646,391,0,186,7961,8021,0,0,728,100,8749,0,0,456,,0,150,0,1257,6704,,,0,3921,3810,22,,,,,,,,1856,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,1309,0,4,14806,14969,0,0,1989,75,16958,0,0,1416,,0,400,0,4193,10613,,,0,4961,4782,98,,,,,,,,1959,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,2608,0,2809,98480,114623,0,0,12039,480,126662,0,0,7082,,0,4270,232,9380,89100,,,0,96168,94787,207,,,,,,,,2040,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7698,4661,0,1721,84167,84486,0,0,8319,1000,92805,0,0,6017,,0,1000,0,13916,70251,,,0,52375,51883,302,,,,,,,,2161,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,4388,2786,4096,580090,619608,67,0,90408,500,710083,0,0,90412,,0,0,0,17516,562574,,,0,362895,357849,-504,,,,,,,,2376,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,230,0,64,9481,10853,0,0,928,50,11781,0,0,370,,0,499,0,796,8685,,,0,10140,10029,9,,,,,,,,2451,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1201,0,105,6314,6368,0,0,764,50,7132,0,0,286,,0,450,0,1536,4778,,,0,3962,3929,-22,,,,,,,,2554,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18525,0,5759,357119,360544,0,0,46596,2320,407140,0,0,39576,,0,3728,0,63111,294008,,,0,291990,289694,972,,,,,,,,2732,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1579,0,422,39722,42665,0,0,5327,90,47992,0,0,5089,,0,93,0,3019,36703,,,0,37822,36923,55,,,,,,,,2750,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13617,0,6549,163284,223241,0,0,22961,1250,246202,0,0,15914,,0,5083,0,45479,117805,,,0,182076,179643,714,,,,,,,,2938,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,2314,0,1324,100453,101003,0,0,12715,100,113718,0,0,10665,,0,1700,0,8048,92405,,,0,66957,66105,250,,,,,,,,2956,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399,4611,0,702,75554,78386,0,0,9402,200,87788,0,0,8879,,0,300,0,14280,61274,,,0,55665,54779,23,,,,,,,,3252,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4223,88,0,97,16984,18649,0,0,2102,100,20751,0,0,1425,,0,450,0,2790,14194,,,0,7933,7580,127,,,,,,,,3458,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22211,0,10235,727205,763442,54,0,66449,2879,829945,0,0,40966,,0,21448,0,110138,617067,,,0,581323,574754,1156,,,,,,,,3506,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5808,0,5414,165501,194453,0,0,19266,5000,213719,0,0,1087,,0,14174,0,25942,139559,,,-689,157329,155766,-306,,,,,,,,3579,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4989,0,1516,96866,109856,0,0,15297,1200,125153,0,0,7056,,0,6800,0,12068,84798,,,0,70588,69584,241,,,,,,,,3720,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2455,0,1559,52528,52893,0,0,5342,500,58235,0,0,3162,,0,1680,13741,11931,40597,,,0,37211,36545,0,,,,,,,,3953,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5396,24,4985,130716,139369,0,0,13913,300,153282,0,0,13174,,0,300,0,14514,116202,,,0,91196,90253,139,,,,,,,,4138,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,5292,0,1642,81185,90255,0,0,11493,1950,101748,0,0,7397,,0,2230,0,11878,69307,,,0,54828,54331,-84,,,,,,,,4147,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,2703,0,3847,62742,74331,0,0,8846,1200,83177,0,0,6310,,0,1200,623,6695,56047,,,0,54039,53403,136,,,,,,,,4156,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1763,0,930,74001,74500,0,0,10216,500,84716,0,0,4347,,0,5500,0,10682,63319,,,0,41626,40967,-131,,,,,,,,4231,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2139,3570,0,2455,115083,120098,0,0,10888,963,130986,0,0,8913,,0,1000,0,15999,99084,,,0,103253,102416,12,,,,,,,,4437,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,167,0,54,8948,8996,0,0,1070,50,10066,0,0,180,,0,840,0,1191,7757,,,0,5410,5355,0,,,,,,,,4745,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,5065,276,4377,157650,185978,0,0,15269,1875,201247,0,0,4323,,0,7929,0,34497,123153,,,0,134047,132531,1142,,,,,,,,4839,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,4534,0,7705,211079,240156,0,0,25199,0,265355,0,0,1702,,0,22578,0,20849,190230,,,0,175539,173792,919,,,,,,,,5005,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2036,3568,0,1266,70246,70521,0,0,6781,400,77302,0,0,4805,,0,1400,0,10580,59666,,,0,43823,43283,176,,,,,,,,5050,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,1910,0,18722,198637,202917,0,0,44289,4500,247206,0,0,35589,,0,4129,0,8402,190235,,,0,194992,189853,71,,,,,,,,5069,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,3398,0,629,75955,76329,0,0,12657,300,88986,0,0,2824,,0,9300,0,13603,62352,,,0,46762,45693,233,,,,,,,,5135,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740,21185,0,5704,509608,566020,0,0,61521,4798,627541,0,0,50494,,0,5455,0,70960,438648,,,0,362579,358856,774,,,,,,,,5210,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,25961,0,16716,771304,796564,0,0,61760,700,858324,0,0,34998,,0,19300,76,139995,631309,,,0,453487,451265,6762,,,,,,,,5247,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10279,2513,0,2601,83943,86228,0,0,10030,66,96258,0,0,6158,,0,3654,0,15431,68512,,,-25,63093,62447,177,,,,,,,,5274,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7020,0,6617,191467,201667,0,0,16974,2580,218641,0,0,5727,,0,8360,0,38869,152598,,,0,106376,105641,307,,,,,,,,5331,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,10733,816,3350,192235,193001,0,0,16963,2059,209964,0,0,10082,,0,4241,0,67335,124900,,,0,118130,116459,581,,,,,,,,5461,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3699,0,301,76076,76340,0,0,20495,600,96835,0,0,18839,,0,700,0,7559,68517,,,0,42485,41771,356,,,,,,,,5751,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11828,65370,0,42220,2139300,2237703,0,0,218405,22146,2456108,19877,0,12651,,0,180937,0,161928,1977372,,,0,1421011,1389014,2671,,,,,,,,5939,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2445,0,2399,71255,71919,0,0,6983,469,78902,0,0,2405,,0,4050,0,9472,61783,,,0,62605,61681,59,,,,,,,,6039,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,534,0,270,12477,14544,0,0,1241,25,15785,0,0,1101,,0,100,0,1125,11352,,,0,11226,11086,15,,,,,,,,6057,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2086,0,327,28307,28520,0,0,3232,400,31752,0,0,232,,0,2600,0,6831,21476,,,0,12829,12418,0,,,,,,,,6141,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,9720,0,6727,186166,187643,0,0,17862,2600,205505,0,0,7123,,0,7700,0,37060,149106,,,0,133381,131684,439,,,,,,,,6329,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1098,0,873,20794,21327,0,0,1997,150,23324,0,0,357,,0,1464,0,3508,17286,,,0,16136,15990,26,,,,,,,,6842,2001-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33206,393,8007,547196,554011,0,0,89667,2600,643678,0,0,63780,,0,22400,1031,113565,433631,,,0,296955,293097,887,,,,,,,,6972,2001-12-31
