RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999,RCON8678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6474,2355,0,426,70726,70980,0,0,17513,1200,88493,0,0,12926,0,0,3500,0,11045,59681,,0,34863,33912,-113,0,0,0,0,17513,,,37,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943,1117,0,283,28743,33061,0,0,4448,120,37509,0,0,4321,0,0,120,0,6293,22450,,0,22727,22559,-113,455,0,0,0,4448,,,242,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4134,2948,265,5906,115441,124589,0,0,25494,1,150083,0,0,25172,0,0,0,0,8547,106894,,0,81657,81016,321,4345,0,0,0,25494,,,279,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,287,0,32,9680,9683,0,0,882,25,10565,0,0,494,0,0,500,0,2850,6830,,0,3605,3428,-137,312,0,0,0,882,,,354,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122,403,0,134,34596,36653,0,0,3945,60,40598,0,0,952,0,0,2940,0,4470,30126,,0,35048,34636,-7,2581,0,0,0,3945,,,457,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45436,1139,0,10504,325110,363792,59,0,31600,6480,395451,0,0,16924,0,0,10653,994,47860,277250,,0,254377,250017,-2457,0,0,0,0,31659,,,505,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33771,2498,0,4190,181075,194976,0,0,18137,1600,213113,0,0,12195,0,0,4900,89,23025,158050,,0,137499,134985,-558,0,0,0,12055,18137,,,1155,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2520,0,1042,142522,143646,0,0,20735,240,164381,0,0,20043,0,0,530,0,16299,126223,,0,73728,72317,-78,0,0,640,0,20735,,,1351,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65191,15764,0,5369,582466,583721,0,0,58239,1000,641960,0,0,60115,0,0,1214,2404,173101,409365,,0,240608,237744,-4090,0,0,0,0,58239,,,1454,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5811,1824,0,677,63701,65460,0,0,9134,200,74594,0,0,57,0,0,9624,0,24071,39630,,0,38566,38544,-747,1029,0,0,0,9134,,,1557,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26338,8936,0,2205,208149,208569,0,0,44834,800,253403,0,0,42860,0,0,800,0,43476,164673,,0,84220,81304,374,0,0,0,0,44834,,,1669,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44242,4476,0,3451,352820,363466,0,0,42686,390,406152,0,0,39352,0,0,3100,0,98655,254165,,0,260224,256598,-156,0,0,0,3378,42686,,,1829,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28322,542,0,401,78041,108161,0,0,14224,500,122385,0,0,459,0,0,14282,0,6727,71315,,0,69171,68093,-1017,0,0,0,0,14224,,,1856,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5301,4052,0,2846,166382,173790,0,0,19732,480,193522,0,0,16165,0,0,4270,302,17869,148513,,0,111985,107834,-1183,4702,0,0,6925,19732,,,2040,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7300,14851,0,2328,119727,122002,0,0,13781,1000,135783,0,0,12213,0,0,1356,0,22216,97511,,0,68056,67468,-788,11505,0,0,0,13781,,,2161,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7840,4154,0,15060,1443886,2359504,64,0,439071,500,2798639,0,0,428853,884,0,31508,0,101703,1342183,,-25886,2279528,2248377,4096,0,0,19184,0,439135,,,2376,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4997,610,0,120,12284,12305,0,0,1248,50,13553,0,0,177,0,0,975,0,3901,8383,,0,4815,4673,46,0,0,0,0,1248,,,2554,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107511,16272,0,4466,454846,456892,0,0,79297,0,536189,0,0,73120,0,0,5789,0,88306,366540,,0,315359,309806,388,0,0,0,0,79297,,,2732,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852,1118,0,251,45571,52955,0,0,5357,121,58312,0,0,1126,0,0,4400,0,5439,40132,,0,37201,36375,-290,20,0,434,0,5357,,,2750,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108035,9619,0,13149,796657,920421,0,0,104350,0,1024771,0,0,48106,0,0,62505,0,109170,687487,,-4645,722644,718925,-1616,0,0,0,0,104350,,,3177,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6814,0,619,142036,144782,0,0,20520,200,165302,0,0,20063,0,0,300,0,21251,120785,,0,88376,86410,-43,0,0,0,0,20520,,,3252,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4521,3142,0,295,28058,35338,0,0,3274,100,38612,0,0,2250,0,0,1101,0,3724,24334,,0,14536,14162,-177,29,0,0,7150,3274,,,3458,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19624,4408,0,5064,177021,181036,0,0,29799,2400,210835,0,0,16572,0,0,10800,440,28441,148580,,0,134366,132773,27,0,0,0,2496,29799,,,3720,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82406,4556,0,14852,543794,571776,0,0,103486,2,675262,0,0,-72544,0,0,176276,8658,66752,477042,,0,454274,440404,-248,2136,0,0,0,103486,,,3971,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4513,4195,0,7136,160894,182500,0,0,20802,1200,203302,0,0,12798,0,0,6657,155,26242,134652,,0,130650,128923,147,0,0,2740,2203,20802,,,4156,2013-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10615,0,953,102137,102537,0,0,13077,500,115614,0,0,2161,0,0,12100,0,17614,84523,,0,56430,55680,-1684,0,0,0,0,13077,,,4231,2013-06-30,
