RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999,RCON8678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7382,0,556,64396,64940,0,0,17501,1200,82441,0,0,12213,0,0,3500,0,6703,57693,,0,45176,44306,588,0,0,0,0,17501,,,37,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,936,0,231,23222,27857,0,0,4464,120,32321,0,0,3997,0,0,120,0,4508,18714,,0,21728,21551,227,237,0,0,0,4464,,,242,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4253,2196,263,6469,104349,133231,0,0,23281,1,156512,0,0,22665,0,0,0,0,5988,98361,,0,76621,76147,615,1120,0,0,0,23281,,,279,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,249,0,45,8540,8554,0,0,1035,25,9589,0,0,461,0,0,500,0,2167,6373,,0,4296,4081,49,182,0,0,0,1035,,,354,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589,1766,0,114,31343,36046,0,0,3274,60,39320,0,0,773,0,0,2440,0,2819,28524,,0,30769,30351,1,4291,0,0,0,3274,,,457,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62294,2027,0,4146,309630,358443,58,0,29913,6480,388414,0,0,13057,0,0,10653,388,46945,262685,,0,240676,236172,-277,3000,0,0,0,29971,,,505,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6211,6157,0,4411,165471,177886,0,0,19498,1600,197384,0,0,12106,0,0,4900,1725,19397,146074,,0,143560,141429,892,0,0,0,10643,19498,,,1155,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2412,0,1044,125867,126544,0,0,20165,240,146709,0,0,19222,0,0,530,0,12476,113391,,0,71405,69973,173,3645,0,0,0,20165,,,1351,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36301,14306,0,4672,438583,439651,0,0,52201,1000,491852,0,0,44580,0,0,1214,1596,113019,325564,,0,217317,213999,5407,0,0,0,0,52201,,,1454,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,1720,0,269,47429,49964,0,0,5337,200,55301,0,0,4049,0,0,1000,0,8914,38515,,0,30914,30533,88,4176,0,0,0,5337,,,1557,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16960,8258,0,1603,202771,203635,0,0,45351,800,248986,0,0,42409,0,0,800,0,25806,176965,,0,84121,82067,1342,3531,0,0,0,45351,,,1669,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52123,4469,0,3158,331404,373000,0,0,42081,390,415081,0,0,37290,0,0,3100,0,63929,267474,,0,265115,261136,1301,0,0,0,12085,42081,,,1829,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33062,728,0,367,99105,153303,0,0,21295,500,174598,0,0,264,0,0,17782,0,1896,97210,,0,39659,39457,2749,0,0,0,0,21295,,,1856,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,2483,0,3415,162241,186996,0,0,20168,480,207164,0,0,15235,0,0,4270,0,12638,149602,,0,153376,149883,183,138,0,169,3586,20168,,,2040,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8038,11208,0,1659,108786,110724,0,0,13890,1000,124614,0,0,10804,0,0,1253,0,19501,89285,,0,59528,58940,833,0,0,0,0,13890,,,2161,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110517,9222,0,14715,1290934,2032601,65,0,396705,500,2429371,0,0,406712,1553,0,16864,0,62898,1228036,,-29727,1558240,1531233,2356,0,0,182298,0,396770,,,2376,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3524,276,0,108,8522,8925,0,0,1122,50,10047,0,0,97,0,0,975,0,1762,6760,,0,5637,5554,0,0,0,365,0,1122,,,2554,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39216,23281,0,5154,452700,455801,0,0,73749,0,529550,0,0,66651,0,0,5789,0,84646,368054,,0,392513,387903,1309,0,0,0,0,73749,,,2732,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,2215,0,286,44229,51300,0,0,5569,83,56869,0,0,5187,0,0,93,0,3044,41185,,0,37774,37161,206,415,0,502,0,5569,,,2750,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406,4645,0,663,134487,138351,0,0,19019,200,157370,0,0,17300,0,0,300,0,12416,122071,,0,71601,70295,1219,4800,0,0,0,19019,,,3252,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3163,2422,0,364,25014,28073,0,0,3174,100,31247,0,0,1855,0,0,1101,0,2692,22322,,0,14282,13999,118,772,0,0,2795,3174,,,3458,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13076,4599,0,3358,154389,164868,0,0,27687,2400,192555,0,0,13504,0,0,10800,230,15945,138444,,0,113914,112409,983,0,0,0,3986,27687,,,3720,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2174,0,3516,103470,112313,0,0,8444,500,120757,0,0,4264,0,0,3680,8691,21528,81942,,0,105230,102495,0,0,0,0,0,8444,,,3953,2010-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12914,3563,23,6654,159413,162859,0,0,16164,300,179023,0,0,13181,0,0,1800,0,19438,139975,,0,121921,119019,883,50,0,0,1895,16164,,,4138,2010-09-30,
