RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCON8678,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2491,8544,0,1695,180671,181885,0,0,38260,800,220145,0,0,37418,,0,800,0,36358,144313,,,0,69846,68446,-758,6711,0,0,0,,,,1669,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5127,5246,0,2561,258277,269345,0,0,39446,390,308791,0,0,35436,,0,3100,0,54134,204143,,,0,180938,177933,520,0,0,0,3085,,,,1829,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,434,0,532,87186,216758,0,0,13979,400,230737,0,0,2039,,0,13882,0,1599,85587,,,0,14786,14667,-2342,140,0,100,50000,,,,1856,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,3611,0,2289,116103,138757,0,0,15831,480,154588,0,0,11014,,0,4270,289,11457,104646,,,0,120190,118400,67,0,0,3681,0,,,,2040,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3546,0,1492,88477,89103,0,0,9715,1000,98818,0,0,7741,,0,1253,0,18865,69612,,,0,56196,55678,-279,4130,0,0,0,,,,2161,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,8544,2811,8539,707239,893824,69,0,119611,500,1013504,0,0,119031,,0,0,0,17799,689440,,,0,585478,579306,80,5800,0,4991,0,,,,2376,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,743,0,160,18555,24210,0,0,2847,50,27057,0,0,493,,0,2304,0,1836,16719,,,0,23828,23636,0,824,0,0,0,,,,2451,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1151,0,90,7508,7541,0,0,692,50,8233,0,0,164,,0,550,0,2429,5079,,,0,3307,3263,-72,1215,0,0,0,,,,2554,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15728,0,6646,454566,459761,0,0,60393,2320,520154,0,0,54961,,0,3728,33820,87594,366972,,,0,380525,377067,-616,22200,0,0,0,,,,2732,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188,410,0,524,39808,47148,0,0,4693,90,51841,0,0,4817,,0,93,0,1927,37881,,,0,34978,34437,-307,0,0,0,605,,,,2750,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746,10475,0,5922,252341,336889,0,0,28119,1250,365008,0,0,15894,,0,11310,0,58057,194284,,,0,302144,296887,-335,0,0,37095,5444,,,,2938,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5836,4036,0,748,90758,94460,0,0,11717,200,106177,0,0,11648,,0,300,0,12468,78290,,,0,44706,43750,-431,0,0,800,0,,,,3252,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3027,932,0,113,19541,22044,0,0,2420,100,24464,0,0,1946,,0,450,0,2593,16948,,,0,8709,8325,-76,1119,0,0,2425,,,,3458,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,42620,8,17508,1265341,1436642,35,0,200295,2879,1636972,0,0,119860,,0,79866,0,265383,999958,,,0,1110470,1099824,-2310,0,0,0,3939,,,,3506,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5294,0,1596,126064,135867,0,0,19072,2400,154939,0,0,6538,,0,10800,210,18632,107432,,,0,89713,88467,-666,3901,0,0,3413,,,,3720,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4579,0,4704,88738,89735,0,0,6614,500,96349,0,0,4434,,0,1680,12200,23161,65577,,,0,72979,71805,0,0,0,0,0,,,,3953,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4419,23,5494,152511,157492,0,0,16957,300,174449,0,0,16940,,0,300,0,21131,131380,,,0,121263,119993,-583,0,0,1500,0,,,,4138,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096,1975,0,3816,86504,100210,0,0,12996,1950,113206,0,0,8744,,0,2230,0,15561,70942,,,0,73085,72363,72,3072,0,0,0,,,,4147,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,5603,0,3852,111929,136269,0,0,14217,1200,150486,0,0,7335,,0,5981,624,16165,95764,,,0,95366,94214,-299,0,0,0,0,,,,4156,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1437,0,1101,103058,103570,0,0,11430,500,115000,0,0,2169,,0,10100,0,13632,89426,,,0,51892,51228,-1339,1652,0,0,0,,,,4231,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242,2391,0,2677,180637,196088,0,0,18302,963,214390,0,0,13917,,0,3750,0,21712,158925,,,0,161350,159410,-328,9209,0,0,6424,,,,4437,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,6957,85,7146,216972,257124,0,0,18874,1875,275998,0,0,9497,,0,8429,0,37560,179412,,,0,185080,183385,-927,400,0,0,9769,,,,4839,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342,5421,0,8013,252573,281258,0,0,33813,0,315071,0,0,2362,,0,31305,0,31513,221060,,,0,207794,205931,146,939,0,0,0,,,,5005,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,2725,0,1457,75043,80317,0,0,7302,400,87619,0,0,5604,,0,1400,0,11446,63597,,,0,54289,53632,-102,0,0,0,0,,,,5050,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2118,0,18499,247611,251407,0,0,70511,4500,321918,0,0,61873,,0,4129,0,12429,235182,,,0,268884,262200,9,15000,0,0,0,,,,5069,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,8908,0,3992,201103,214381,0,0,26220,651,240601,0,0,7423,,0,18349,0,31489,169614,,,0,178135,175865,-203,15685,0,0,0,,,,5135,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,17142,0,14696,680286,866536,0,0,64321,4798,930857,0,0,59350,,0,5455,60,49229,631057,,,0,493464,489008,-5282,0,0,0,23892,,,,5210,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,40456,0,21783,926065,946140,0,0,146240,700,1092380,0,0,69859,,0,77268,0,204034,722031,,,0,811760,805457,-1587,48000,0,0,10910,,,,5247,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4013,1997,0,4828,103446,120079,0,0,12135,1,132214,0,0,8572,,0,3847,0,14688,88758,,,0,98288,97436,-285,277,0,0,1771,,,,5274,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5658,0,14486,215565,323349,0,0,22616,2580,345965,0,0,14444,,0,8360,0,43326,172239,,,0,163170,162277,-2768,0,0,0,82000,,,,5331,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,16208,733,8070,339081,344755,0,0,28691,2059,373446,0,0,23016,,0,4241,0,31366,307715,,,0,233097,231153,-625,50,0,0,0,,,,5461,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1259,0,301,79772,79920,0,0,21787,600,101707,0,0,21149,,0,700,0,6949,72823,,,0,44531,43764,-662,6525,0,0,0,,,,5751,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2626,2206,0,2251,73045,73768,0,0,8751,469,82519,0,0,3588,,0,4800,0,11149,61896,,,0,54787,53962,-106,9733,0,0,0,,,,6039,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,471,0,235,14120,14740,0,0,1431,25,16171,0,0,1333,,0,100,0,1714,12406,,,0,11443,11257,-27,979,0,0,0,,,,6057,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3632,0,339,31668,31819,0,0,3971,400,35790,0,0,171,,0,3400,0,9893,21775,,,0,16624,16349,0,2750,0,0,0,,,,6141,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,10020,0,11237,261053,267913,0,0,25781,2600,293694,0,0,14208,,0,9400,0,55140,205913,,,0,214602,211712,-427,0,0,143,0,,,,6329,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,38182,0,10645,659955,720734,0,0,97254,2600,817988,0,0,72627,,0,22400,15953,171275,488680,,,0,497092,489674,-373,0,0,10000,10186,,,,6972,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,19222,0,497,578702,584442,0,0,52839,500,637281,0,0,51148,,0,548,0,39195,539507,,,0,233356,233356,643,105000,0,0,0,,,,7009,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4383,0,1478,95165,95507,0,0,10883,100,106390,0,0,8690,,0,2325,0,13249,81916,,,0,51817,51144,-232,12350,0,0,0,,,,7045,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,833,0,179,28423,28558,0,0,3708,200,32266,0,0,3405,,0,200,0,4696,23727,,,0,17939,17669,-97,709,0,0,0,,,,7157,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,21110,0,7438,500689,545877,0,0,60109,5220,605986,0,0,48230,,0,6352,2582,151493,349196,,,0,501785,494484,307,21175,0,0,0,,,,7166,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1382,0,343,35909,38545,0,0,3891,400,42436,0,0,1520,,0,2400,0,6962,28948,,,0,21940,21639,-429,0,0,2466,0,,,,7456,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2151,0,747,35878,36861,0,0,4947,200,41808,0,0,1668,,0,3200,0,5309,30569,,,0,27775,27194,-121,0,0,401,0,,,,7634,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,3796,0,471,54788,72682,0,0,8104,774,80786,0,0,3885,,0,3476,0,15445,39343,,,0,61107,60312,-31,10100,0,0,0,,,,8033,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,321481,0,10206,281916,2322072,0,0,982629,800,3304701,0,0,-28471,,0,1010300,0,240772,41144,,,0,1806351,1805113,0,100000,101577,0,0,,,,8417,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7705,0,365,67881,68139,0,0,8777,350,76916,0,0,8616,,0,350,0,15388,52493,,,0,29697,29393,-539,6000,0,0,0,,,,8462,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,1614,0,1741,41496,41666,0,0,6029,500,47695,0,0,4891,,0,800,0,9057,32439,,,0,27406,27110,-162,0,0,83,0,,,,8631,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000,17292,0,529,349572,360047,0,0,58316,500,418363,0,0,632,,0,57141,146149,98761,250811,,,0,168508,164907,43,5000,0,0,8668,,,,9357,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,2669,0,295,47955,56175,0,0,6619,400,62794,0,0,5037,,0,1200,0,7644,40311,,,0,54426,53811,-18,0,0,1700,0,,,,9553,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12475,30014,10,8557,1795043,2349594,0,0,210461,20000,2560055,0,0,124572,,0,63858,0,66140,1728903,,,0,2035200,1985927,2031,2000,0,0,130304,,,,9807,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4871,3311,0,2204,75684,78118,0,0,9070,110,87188,0,0,6289,,0,3023,0,10193,65491,,,0,42248,41837,-352,0,0,0,0,,,,9955,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,1521,0,797,44650,50173,0,0,4865,250,55038,0,0,2352,,0,2560,0,8407,36243,,,0,29324,28388,-297,0,0,0,0,,,,10157,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386,11470,0,7707,319533,324154,0,0,26486,1500,350640,0,0,5413,,0,20000,0,49132,270401,,,0,271976,269053,-427,6929,0,0,1200,,,,10250,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4105,2642,0,3536,203893,243296,0,0,25404,16,268700,0,0,14642,,0,10746,0,20047,183846,,,0,195443,192891,0,0,0,6220,0,,,,10849,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,13099,0,7969,323846,351619,0,0,34562,2500,386181,9057,0,17307,,0,14755,11775,41957,281889,,,0,269547,266274,0,6720,0,0,14557,,,,10858,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,4798,0,4373,113533,128524,0,0,13774,1000,142298,0,0,8826,,0,4000,0,15285,98248,,,0,111423,109854,-52,1600,0,0,0,,,,11145,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,7394,0,4356,177335,203616,0,0,19677,650,223293,0,0,3009,,0,16800,0,39992,137343,,,0,134344,132943,-782,0,0,8850,0,,,,11640,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,1102,0,1037,80835,90592,0,0,9545,314,100137,0,0,1121,,0,8186,0,7370,73465,,,0,73028,71994,-76,0,0,472,0,,,,11837,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10517,0,4039,255841,259097,0,0,22312,300,281409,0,0,21797,,0,300,73,28899,226942,,,0,225886,221013,-85,21417,0,0,0,,,,12030,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3799,0,1442,81389,84944,0,0,9500,200,94444,0,0,7785,,0,1650,180,12390,68999,,,0,68732,68004,-135,200,0,0,0,,,,12058,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,7568,0,5280,142056,143026,0,0,19278,1250,162304,0,0,5508,,0,13250,0,29521,112535,,,0,65856,64660,-730,7000,0,0,0,,,,12142,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3203,0,1602,81954,91880,0,0,11357,1419,103237,0,0,6284,,0,3581,0,17384,64570,,,0,66451,65675,73,0,0,4137,0,,,,12245,2005-12-31
48071,945284,102181,8094,360667,4536,4536,30254037,465662,964292,1694551,39999,32414250,1329102,,0,350241,294344,,0,24328851,24067825,-24791,69277,938984,,,,0,677774,,,,,22043072,30254037,,,,,,,,,,,,,1082512,20960560,,,,,,,4500,69277,931097,938984,,,,12311,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,6015,0,1201,58983,59262,0,0,6905,125,66167,0,0,655,,0,6125,285,11435,47548,,,0,43339,42844,0,1700,0,0,0,,,,12647,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,379,0,171,9716,9782,0,0,862,72,10644,0,0,402,,0,388,0,2086,7630,,,0,8479,8288,0,935,0,0,0,,,,12656,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417,9211,0,4281,147125,148211,0,0,14814,750,163025,0,0,9127,,0,5250,424,26684,120441,,,0,130792,129792,-313,0,0,0,0,,,,12937,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413,12021,1023,7624,421305,435206,0,0,45490,1,480696,0,0,42903,,0,3749,0,50428,370877,,,0,300245,295951,-1163,0,0,90,0,,,,12946,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,2598,0,3518,86731,95652,0,0,10502,1567,106154,0,0,2528,,0,6433,1524,20299,66432,,,0,80381,79454,-26,1200,0,0,0,,,,12955,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,2548,0,2459,94191,94798,0,0,11039,900,105837,0,0,10204,,0,450,0,17336,76854,,,0,59603,56402,-515,6179,0,0,0,,,,13037,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,15196,0,11855,693170,831722,50,0,139165,500,970937,0,0,90650,,0,34018,0,29005,664165,,,0,620894,614746,13997,492,0,0,13449,,,,13103,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,973,0,96,29613,29783,0,0,3785,25,33568,0,0,2137,,0,1725,0,4841,24771,,,0,21423,21073,-102,2344,0,0,0,,,,13251,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,482,0,30,13626,15100,0,0,5209,50,20309,0,0,5106,,0,50,0,1866,11760,,,0,12565,12423,3,0,0,1260,0,,,,13457,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499,3883,0,793,56954,57370,0,0,5381,1000,62751,0,0,2882,,0,1500,0,12542,44412,,,0,49657,48974,-1,1677,0,0,0,,,,14052,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2638,0,1905,73756,84324,0,0,10290,176,94614,0,0,9998,,0,160,0,10402,63353,,,0,79572,78618,-44,0,0,0,0,,,,14155,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19258,0,4580,720746,745868,0,0,60342,500,806210,0,0,45103,,0,15088,3492,124299,596447,,,0,619058,611276,-349,113000,0,16700,0,,,,14258,2005-12-31
21576,192864,106046,0,163580,1613,1613,30510285,147,260000,3989847,0,34500279,1523572,,0,2532380,0,,0,23472303,23274932,-66105,0,2042705,,,,0,342971,,,,,24041068,30510285,,,,,,,,,,,,,4468388,19572680,,,,,,,535000,0,0,2042705,,,,14409,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,625,0,120,35908,36097,0,0,5680,75,41777,0,0,3815,,0,1775,0,3105,32803,,,0,28825,28537,15,10650,0,0,0,,,,14454,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089,2340,0,383,23293,24476,0,0,3025,200,27501,0,0,2527,,0,300,0,5781,17512,,,0,16003,15679,-2,3361,0,0,0,,,,14650,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1091,0,144,25856,26811,0,0,2788,300,29599,0,0,389,,977,1277,0,5244,20612,,,0,15478,14954,-155,0,0,800,0,,,,14753,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,7674,0,4905,156410,160201,0,0,14588,730,174789,0,0,4489,,0,9946,0,27055,129355,,,0,109558,108362,-577,0,0,0,0,,,,14865,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6338,21535,0,28213,1018094,1081578,28,0,167320,356,1248926,0,0,50578,,0,117073,0,121635,896459,,,0,1039117,1025074,-687,0,0,45483,0,,,,15536,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682,10031,0,15016,338350,370077,0,0,32596,350,402673,0,0,24109,,0,8500,0,83878,254472,,,0,308010,304814,-363,12379,0,0,1514,,,,16337,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6655,0,11121,172716,178999,0,0,25905,941,204904,0,0,23612,,0,2059,432,20195,152521,,,0,114461,112526,-707,6043,0,0,0,,,,16458,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1923,0,2032,104130,124076,0,0,12915,175,136991,0,0,9034,,0,3746,35,12353,91777,,,0,123709,121409,-40,606,0,0,0,,,,16551,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,1875,0,916,39880,42511,0,0,4596,400,47107,0,0,1776,,0,2600,676,8191,31689,,,0,29560,29246,-180,1775,0,145,0,,,,16748,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2338,0,195,25046,25092,0,0,4325,1000,29417,0,0,1906,,0,1500,0,4911,20135,,,0,13955,13715,-81,2000,0,0,0,,,,16944,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1614,0,107,25204,25345,0,0,4952,100,30297,0,0,3383,,0,1775,0,4587,20617,,,0,12293,12156,-306,3600,0,0,0,,,,16953,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19746,1860,0,1169,127015,130668,0,2000,16175,300,146843,0,0,8889,,0,6986,0,0,127015,,,0,98826,97970,0,0,2509,0,0,,,,17110,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583,44345,0,9936,596994,775263,0,0,62708,2500,837971,0,0,53357,,0,7740,0,122465,474529,,,0,535549,529408,-889,98022,0,50000,54885,,,,17147,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1316,0,1032,50036,54427,0,0,5207,769,59634,0,0,3947,,0,769,0,5556,44480,,,0,33299,33163,-278,0,0,1806,0,,,,17259,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7242,36442,2349,22688,1067171,1147024,0,0,121739,750,1268763,0,0,86323,,0,34840,2652,226441,840730,,,0,1047053,1035118,-174,64935,0,0,0,,,,17464,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549,5581,0,6753,237691,240219,0,0,32166,1200,272385,0,0,22411,,0,8800,0,44297,193394,,,0,189453,187320,-245,6000,0,0,0,,,,17549,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,4134,0,2487,174783,189728,0,0,14531,800,204259,0,0,6984,,0,7117,0,33867,140916,,,0,142473,140686,-370,21006,0,0,2805,,,,17839,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,6795,0,3524,128945,143456,0,0,14844,725,158300,0,0,4053,,0,10550,0,21504,107441,,,0,102597,101574,-484,0,0,3500,0,,,,17950,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,14850,0,12816,241952,248528,0,0,30203,1214,278731,0,0,22534,,0,7671,0,65027,176925,,,0,157241,154883,-1216,4875,0,0,0,,,,18050,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,7279,0,9909,143221,161952,0,0,14627,456,176579,0,0,7892,,0,6056,1873,40113,103108,,,0,97106,96070,223,4500,0,0,5090,,,,18135,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,16745,0,3440,425276,486104,0,0,47992,5299,534096,0,0,43303,,0,0,0,152940,272336,,,0,403143,395650,-610,0,0,1500,0,,,,18368,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8060,4,0,687,20397,22331,0,0,2301,0,24632,0,0,2332,,0,0,0,0,20397,,,0,12870,12768,-31,0,0,0,0,,,,18377,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,6466,0,2250,147124,148338,0,0,15861,400,164199,0,0,13201,,0,2400,0,23695,123429,,,0,80906,79650,-140,7850,0,0,0,,,,18827,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597,3625,0,2840,111248,119984,0,0,11669,180,131653,0,0,9853,,0,1676,0,16564,94684,,,0,109004,107673,-40,1724,0,0,0,,,,18836,2005-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,715,0,726,27192,27518,0,0,2948,40,30466,0,0,1623,,0,1560,0,6008,21184,,,0,21031,20837,-275,0,0,272,0,,,,18854,2005-12-31
