RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999,RCON8678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4032,2120,0,1327,29985,31652,0,0,7698,0,39350,0,0,7696,0,0,0,0,4158,25827,,0,28293,28031,2,0,0,0,0,7698,,,12179,2015-06-30,
367962,828444,249203,0,612312,,,62295378,383348,328092,5983401,39999,68662127,308324,436400,0,5806469,548055,,0,48732982,48137196,-171391,0,547118,6366749,,,0,551820,,,,,53972437,,,,,,,222968,165590,,,,,,7854438,46117999,,,,,,0,0,554000,547118,,,,12311,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694,2226,0,3690,78970,79181,0,0,11495,125,90676,0,0,2083,0,0,9287,455,16858,62112,,0,63516,62490,0,0,0,0,0,11495,,,12647,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,617,0,201,14822,14847,0,0,1666,72,16513,0,0,1206,0,0,388,0,3626,11196,,0,10728,10444,0,4150,0,0,0,1666,,,12656,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24844,1872,0,11150,155085,158144,0,0,31954,750,190098,0,0,25960,0,0,5250,0,35770,119315,,0,150771,148960,-6,0,0,0,0,31954,,,12937,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1808,21591,32,23707,1085934,1095317,0,0,123534,1,1218851,0,0,67226,7528,0,55742,2648,142259,943675,,0,937980,923870,565,1050,0,0,0,123534,,,12946,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19092,1603,0,2872,123404,125473,0,0,13414,1567,138887,0,0,3614,0,0,8233,7983,28429,94975,,0,107602,106312,0,0,0,0,0,13414,,,12955,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3825,18666,0,16859,1271614,1406921,5018,0,225567,500,1637506,0,0,179764,0,0,34019,3740,63610,1208004,,0,1282337,1270285,11284,8,0,0,0,230585,,,13103,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12754,2612,0,69,36105,36306,0,0,4437,25,40743,0,0,2429,0,0,1975,0,5936,30169,,0,23062,22549,8,247,0,0,0,4437,,,13251,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7880,457,0,8,18918,19021,0,0,6078,50,25099,0,0,5863,0,0,152,0,3016,15902,,0,9942,9758,13,0,0,0,0,6078,,,13457,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7202,931,0,1401,49472,51314,0,0,7247,1000,58561,0,0,4546,0,0,1688,0,13177,36295,,0,40493,39883,13,433,0,0,0,7247,,,14052,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9885,5271,0,7998,151970,156610,0,0,16902,176,173512,0,0,16583,0,0,160,0,73608,78362,,0,132623,130640,-17,431,0,0,0,16902,,,14155,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4458,2433,0,237,28967,29644,0,0,3501,200,33145,0,0,3000,0,0,300,0,10899,18068,,0,20342,19924,1,911,0,0,0,3501,,,14650,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3194,1361,0,138,39044,41078,0,0,4354,300,45432,0,0,1731,0,977,1277,0,12335,26709,,0,23757,23269,69,130,0,1680,0,4354,,,14753,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5175,8944,0,8969,305548,307622,0,0,35335,730,342957,0,0,21867,0,0,12631,0,69856,235692,,0,293755,290728,107,0,0,0,0,35335,,,14865,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4854,548,0,1878,35027,38222,0,0,8223,0,46445,0,0,8137,0,0,0,0,4462,30565,,0,33681,33284,86,107,0,0,0,8223,,,14977,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,4097,787,6918,273219,303944,0,0,30121,175,334065,0,0,16370,0,0,13075,0,47614,225605,,0,235085,232788,501,0,0,14300,0,30121,,,16551,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4189,3657,0,2557,64694,65309,0,0,7649,400,72958,0,0,4539,0,0,2600,103,19066,45628,,0,41401,40852,110,0,0,80,0,7649,,,16748,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7145,1221,0,105,31373,31402,0,0,5017,100,36419,0,0,1867,0,0,3150,0,8843,22530,,0,13923,13797,-100,0,0,0,0,5017,,,16953,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11501,3286,0,1334,75088,81376,0,0,17715,300,99091,0,0,10429,0,0,6986,0,0,75088,,0,66519,66240,0,0,0,0,0,17715,,,17110,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21354,105735,0,83422,4845210,5304721,0,0,819861,10871,6124582,0,0,175809,2609,125,637552,8295,1178320,3666889,,0,4238205,4175655,-4496,0,0,40748,137240,819861,,,17147,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4714,1268,0,2108,52672,59243,0,0,5737,769,64980,0,0,3942,0,0,769,0,8812,43860,,0,38161,37930,257,0,0,1810,0,5737,,,17259,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33913,45598,0,42509,2048884,2095500,0,0,317782,540,2413282,0,0,68465,439,0,325537,2164,286982,1761902,,-79073,1624559,1601058,2313,273,0,0,0,317782,,,17464,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6414,7051,0,5541,344866,346831,0,0,35744,725,382575,0,0,21546,0,0,13050,114,56476,288390,,0,180151,176723,423,0,0,0,0,35744,,,17950,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6418,4242,0,6433,205232,213648,0,0,107114,0,320762,0,0,107114,0,0,0,0,4917,200315,,0,135990,133486,0,0,0,0,0,107114,,,17978,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8521,9729,0,11303,422963,426233,0,0,50136,1214,476369,0,0,39345,0,0,7671,271,143129,279834,,0,251899,248029,1906,0,0,1420,0,50136,,,18050,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,6737,0,14165,216517,248282,0,0,21019,456,269301,0,0,14691,0,0,6056,705,87862,128655,,0,92884,91713,-184,22400,0,0,14716,21019,,,18135,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16155,297,0,1072,49513,50268,0,0,4512,0,54780,0,0,4367,0,0,0,0,0,49513,,0,26876,26732,145,0,0,0,0,4512,,,18377,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83002,22049,1675,20145,862242,873540,0,0,103667,528,977207,0,0,40056,0,0,64749,0,239707,622535,,0,670512,665521,-1666,0,0,0,0,103667,,,18827,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5651,2243,0,4006,129490,133766,0,0,15661,180,149427,0,0,13821,0,0,1676,0,25378,104112,,0,111998,110368,-16,0,0,0,0,15661,,,18836,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71058,10018,0,5040,442488,446008,0,0,47660,40,493668,0,0,33560,0,0,14060,0,125823,316665,,0,405253,399758,0,0,0,0,0,47660,,,18854,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2058,0,836,67857,71509,0,0,8538,2025,80047,0,0,3424,0,0,3200,0,15260,52597,,0,39803,38916,-111,0,0,1423,0,8538,,,19356,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175081,58713,0,60125,2133499,2164057,0,0,274199,4083,2438256,686,590,71842,0,0,197804,6147,695377,1438122,,0,1813794,1788573,470,4338,0,0,0,274199,,,19730,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46542,2827,0,4930,221101,226956,0,0,23769,420,250725,0,0,10810,0,0,12406,0,43998,177103,,0,152642,149621,133,0,0,0,0,23769,,,19936,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25296,853,0,349,76608,77569,0,0,16802,0,94371,0,0,16802,0,0,0,0,144,76464,,0,41777,41377,0,0,0,0,0,16802,,,19972,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4190,1738,0,379,78968,79200,0,0,10626,150,89826,0,0,4495,0,0,6053,0,18271,60697,,0,70766,69651,-72,1985,0,0,0,10626,,,20053,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,1758,0,672,80033,81803,0,0,10046,410,91849,0,0,9841,0,0,775,0,18395,61638,,0,47224,46678,-980,2680,0,0,0,10046,,,20512,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,6658,0,6508,256257,265037,0,0,29508,1106,294545,0,0,25814,0,0,2816,0,33211,223046,,0,174388,171201,-228,5045,0,0,0,29508,,,20633,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68262,2412,0,1081,250157,255792,0,0,20346,200,276138,0,0,6696,0,0,11300,0,130259,119898,,0,67240,66502,2150,24800,0,0,0,20346,,,20857,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4718,165,0,53,9759,9763,0,0,1136,105,10899,0,0,518,0,0,495,0,2880,6879,,0,3889,3762,18,411,0,0,0,1136,,,21256,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7464,1106,0,302,43499,43710,0,0,5094,550,48804,0,0,1120,0,0,3350,0,10480,33019,,0,28591,28352,74,0,0,0,0,5094,,,21359,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2933,2568,0,4232,97601,100203,0,0,11718,281,111921,0,0,5016,0,0,4919,126,21596,76004,,0,60587,59845,1502,3525,0,0,0,11718,,,21630,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5705,1357,0,1337,143292,144688,0,0,14649,100,159337,0,0,10882,0,0,4157,0,19426,123866,,0,94905,93311,-490,3747,0,0,0,14649,,,21658,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4011,4459,0,3698,154612,174123,0,0,18112,1000,192235,0,0,10876,0,0,6400,0,30273,124339,,0,138758,136993,-164,150,0,0,888,18112,,,22048,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15269,1118,0,2628,83582,83737,0,0,14601,602,98338,0,0,8906,0,0,5198,0,21391,62191,,0,59278,58612,-105,13895,0,0,0,14601,,,22543,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522,1476,0,2813,74766,90052,0,0,8206,100,98258,0,0,2572,0,0,5500,0,12862,61904,,0,85879,84732,34,0,0,10895,0,8206,,,22552,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10162,3845,0,3451,144603,149128,0,0,13542,250,162670,0,0,12962,0,0,300,0,48062,96541,,0,81743,80984,30,3783,0,0,4108,13542,,,22730,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28645,2092,0,3427,148993,149533,0,0,18547,725,168080,0,0,-3612,0,0,21428,0,43493,105500,,0,94897,92893,6,2400,0,0,0,18547,,,22936,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4471,519,0,377,41403,41502,0,0,6935,2214,48437,0,0,2384,0,0,2840,0,3065,38338,,0,11857,11687,-503,800,0,0,0,6935,,,23045,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538,1945,0,2296,91180,93233,0,0,13038,126,106271,0,0,12121,0,0,336,0,11160,80020,,0,73199,72131,455,0,0,1712,0,13038,,,23456,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19229,56966,0,40025,2784277,3078667,119,0,348975,600,3427761,0,0,135409,0,0,220594,0,968309,1815968,,0,2265276,2246458,-7628,0,0,70000,26573,349094,,,23504,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5737,1788,0,1634,168759,169228,0,0,17659,200,186887,0,0,16125,0,0,2300,374,32641,136118,,0,105837,104099,-966,0,0,0,0,17659,,,23643,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5707,5883,0,6084,168834,169971,0,0,16729,110,186700,0,0,11898,0,0,4465,0,36283,132551,,0,119836,118441,256,0,0,0,0,16729,,,23755,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63511,9856,0,7979,1069010,1090450,19,0,110270,0,1200739,0,0,100656,0,0,14336,0,131008,938002,,0,727118,723197,-4722,4394,0,0,0,110289,,,24006,2015-06-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4852,577,0,1933,56144,56288,0,0,7014,0,63302,0,0,7004,0,0,0,0,4873,51271,,0,44728,44481,10,70,0,0,0,7014,,,24378,2015-06-30,
