RCFD0071,RCFD0081,RCFD0426,RCFD2130,RCFD2145,RCFD2155,RCFD2920,RCFD2948,RCFD3000,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON2130,RCON2145,RCON2200,RCON2948,RCON3000,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34,IDRSSD,RCON9999,RCON8678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143,1541,0,288,59939,60228,0,0,14278,1200,74506,0,0,10586,0,0,3500,0,14015,45924,,0,27646,26662,-1008,0,0,0,0,14278,,,37,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2665,1155,0,267,36101,39626,0,0,4651,120,44277,0,0,4628,0,0,120,0,10035,26066,,0,24533,24349,-217,2771,0,0,0,4651,,,242,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330,3248,0,5379,171603,198381,0,0,29415,1,227796,0,0,29753,0,0,0,0,15884,155719,,0,148559,147585,-339,1827,0,0,0,29415,,,279,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185,387,0,41,8569,8573,0,0,1341,100,9914,0,0,314,0,0,936,36,3080,5489,,0,4962,4808,-9,1663,0,0,0,1341,,,354,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012,1237,0,246,38445,45471,0,0,5249,60,50720,0,0,1249,0,0,3940,0,6473,31972,,0,46777,46323,0,0,0,1319,0,5249,,,457,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,10436,0,10229,441251,470992,58,0,47385,6480,518435,0,0,26327,0,0,18403,0,94132,347120,,0,422832,417505,-3825,0,0,0,0,47443,0,,505,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16243,6761,0,4210,217251,219300,0,0,21580,1600,240880,0,0,15570,0,0,4900,0,21641,195610,,0,184174,180741,-490,0,0,0,0,21580,,,1155,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4649,0,4696,129408,130103,0,0,25422,240,155525,0,0,24858,0,0,530,0,19786,109622,,0,96421,95183,-206,879,0,0,0,25422,,,1351,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48015,13900,0,3862,637598,640854,0,0,75787,1000,716641,0,0,85852,0,0,1214,979,198740,438858,,0,259852,256453,-12279,0,0,0,0,75787,,,1454,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8048,2797,0,3034,232646,236921,0,0,47258,800,284179,0,0,46774,0,0,800,0,58047,174599,,0,153779,150885,-1116,0,0,4000,0,47258,,,1669,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36447,451,0,365,62997,93195,0,0,12804,500,105999,0,0,263,0,0,13732,0,2974,60023,,0,35686,35112,-1691,873,0,0,0,12804,,,1856,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462,2100,0,1990,148691,172024,0,0,22582,480,194606,0,0,18249,0,0,4270,0,22393,126298,,0,138248,135427,-417,2513,0,0,3,22582,,,2040,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12351,8886,0,3708,138237,140522,0,0,16819,1000,157341,0,0,14555,0,0,1356,0,35512,102725,,0,110492,109402,-92,336,0,0,0,16819,,,2161,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4314,24205,0,13323,2952999,3613721,58,0,496249,500,4110028,0,0,438999,0,0,61704,0,180090,2772910,,-16282,3530550,3501985,11328,0,0,45523,0,496307,0,,2376,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794,269,0,148,11250,13398,0,0,1661,50,15059,0,0,319,0,0,1325,0,2798,8452,,0,10388,10238,-33,0,0,125,0,1661,,,2554,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74222,8300,0,3328,488790,491910,0,0,93432,0,585342,0,0,88058,0,0,5789,0,127250,361540,,0,425509,420658,-415,0,0,0,0,93432,,,2732,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006,1109,0,252,46251,53105,0,0,7095,116,60200,0,0,600,0,0,6700,0,4869,41382,,0,47283,46417,-321,255,0,0,0,7095,,,2750,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4609,0,593,170136,177784,0,0,24932,200,202716,0,0,25656,0,0,300,0,28797,141339,,0,106681,102374,-1224,10600,0,0,0,24932,,,3252,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620,734,0,325,45344,48040,0,0,4775,100,52815,0,0,3631,0,0,1101,0,5125,40219,,0,40282,39883,-57,117,0,379,500,4775,,,3458,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17002,5328,0,3647,217069,223001,0,0,36744,2400,259745,0,0,17452,0,0,18600,568,45399,171670,,0,150205,148495,-1708,0,0,0,3785,36744,,,3720,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34158,4303,952,6039,593369,695823,0,0,103146,2,798969,0,0,-51891,0,0,156276,3889,109669,483700,,0,657125,646909,-1241,595,0,0,0,103146,,,3971,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7461,4014,0,6417,186848,202788,0,0,22266,1200,225054,0,0,15471,0,0,6657,0,45458,141390,,0,158525,156537,-1062,245,0,0,589,22266,,,4156,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18943,1752,0,794,93907,94214,0,0,15827,500,110041,0,0,4768,0,0,12100,0,25688,68219,,0,43907,43285,-1541,0,0,0,0,15827,,,4231,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97161,894,0,39283,285743,295085,0,0,191036,4500,486121,0,0,180039,0,0,4129,0,61378,224365,,0,321720,310170,2368,0,0,0,0,191036,,,5069,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39787,6630,0,5547,406092,443189,0,0,69668,651,512857,0,0,45691,0,0,24391,0,60717,345375,,0,385255,380620,-1065,0,0,0,0,69668,,,5135,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45551,18145,1663,25055,1359533,1483101,0,0,152925,4798,1636026,0,0,113809,0,0,43353,1112,68047,1291486,,0,1272446,1259032,-9035,0,0,0,38525,152925,1012,,5210,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46843,15405,0,12075,605408,610990,0,0,57038,2059,668028,0,0,54908,0,0,4241,0,228666,376742,,0,433032,426895,-4170,0,0,0,0,57038,,,5461,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5270,0,2463,159913,162633,0,0,34475,600,197108,0,0,25584,0,0,8752,434,25046,134867,,0,150732,148647,-461,0,0,858,0,34475,,,5751,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43915,2741,556,7500,242503,244777,0,0,29437,469,274214,0,0,-1314,0,0,30568,0,72155,170349,,0,188918,186023,-286,6800,0,0,0,29437,,,6039,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17171,26854,0,24162,670182,680591,0,0,70209,2600,750800,0,0,45450,0,0,22400,1915,223045,447137,,0,625708,614914,-241,10000,0,0,0,70209,,,6329,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31205,843,0,3184,566915,577199,0,0,77640,500,654839,5535,0,75245,0,0,553,0,154997,411918,,0,268610,268610,1342,0,0,0,0,77640,,,7009,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6228,5622,0,1816,187127,187781,0,0,18379,100,206160,0,0,19034,0,0,2325,0,22663,164464,,0,76102,74890,-3080,0,0,0,0,18379,,,7045,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,5539,0,6592,255856,290831,0,0,34936,0,325767,0,0,31364,0,0,4060,0,43637,212219,,0,265584,263683,-488,6882,0,0,0,34936,0,,7072,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973,2278,0,881,82909,83154,0,0,8832,400,91986,0,0,2881,0,0,5600,0,18639,64270,,0,72357,71541,-49,0,0,19,0,8832,,,7456,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4984,843,0,457,58661,59587,0,0,9447,200,69034,0,0,1588,0,0,8060,0,11869,46792,,0,50896,49853,-401,0,0,0,0,9447,,,7634,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8577,5038,0,5787,229119,250584,0,0,36792,774,287376,0,0,30885,0,0,5226,0,63534,165585,,0,225717,224296,-93,31950,0,0,0,36792,,,8033,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5849,8862,0,372,147738,148007,0,0,21033,350,169040,0,0,22331,0,0,350,0,64856,82882,,0,60264,59185,-1998,5065,0,0,0,21033,,,8462,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5156,2430,0,3334,57679,58373,0,0,6848,500,65221,0,0,5769,0,0,800,0,16889,40790,,0,36797,36371,-221,2470,0,0,0,6848,,,8631,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4886,6696,800,315,358017,369618,0,0,85048,500,454666,0,0,31720,0,0,54660,0,136093,221924,,0,335134,331570,-1832,87,0,0,0,85048,,,9357,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4644,1139,0,899,102811,156322,0,0,14807,400,171129,0,0,13661,0,0,1700,0,18656,84155,,0,104476,103267,-954,0,0,4405,0,14807,,,9553,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105995,24622,84,14037,1947084,1987883,0,0,361543,20000,2349426,0,0,231285,0,0,112272,0,116115,1830969,,0,1711976,1679105,-2014,0,0,0,35111,361543,1213,,9807,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14667,1686,0,1001,109867,132304,0,0,19252,110,151556,0,0,16720,0,0,3023,0,21642,88225,,0,82989,81413,-601,0,0,0,0,19252,,,9955,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23002,11384,0,9391,395879,397319,0,0,38147,1500,435466,0,0,8431,0,0,30800,0,100143,295736,,0,289659,286068,-2584,0,0,0,0,38147,,,10250,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12324,1508,0,6877,244826,245341,0,0,24348,16,269689,0,0,12429,0,0,15375,0,26808,218019,,0,132475,131194,-3472,0,0,0,0,24348,0,,10849,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12297,5204,94,5514,221633,242598,0,0,23705,1000,266303,0,0,11993,0,0,11000,0,54277,167356,,0,213495,211092,-288,500,0,0,0,23705,,,11145,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469,7796,0,4089,315123,318779,0,0,44912,650,363691,0,0,7073,0,0,39245,0,96615,218508,,0,232073,228662,-2056,0,0,750,0,44912,,,11640,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689,848,0,1426,72068,78300,0,0,13097,314,91397,0,0,2375,0,0,11686,0,8833,63235,,0,42750,41916,-1278,0,0,0,0,13097,,,11837,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28276,16554,0,3853,306494,310102,0,0,60258,300,370360,0,0,59706,0,0,300,0,88562,217932,,0,274755,267059,-48,12908,0,0,0,60258,,,12030,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2531,6878,0,4959,192630,201267,0,0,21553,1250,222820,0,0,9932,0,0,14650,0,60638,131992,,0,124763,123088,-4279,6100,0,0,0,21553,0,,12142,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6025,331,0,1148,34388,34976,0,0,7834,0,42810,0,0,7840,0,0,0,0,7439,26949,,0,31802,31671,-6,0,0,0,0,7834,,,12179,2018-09-30,
478252,775989,,0,824508,,,94590343,383572,1113049,10825322,39999,105799237,1753234,760971,780000,9023444,792180,,0,73314275,72556839,-771355,0,128966,11208894,10062,,,,,,,,84513857,,,,,,,,,,,,,,22734565,61779292,,,,,,0,,1200000,,,,,12311,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11794,3523,0,4335,139700,140006,0,0,19018,250,159024,0,0,1712,0,0,17056,287,40151,99549,,0,100011,98935,0,8101,0,0,0,19018,,,12647,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2729,560,0,167,14902,14936,0,0,1878,72,16814,0,0,1418,0,0,388,0,4059,10843,,0,9906,9685,0,2722,0,0,0,1878,,,12656,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43034,1912,0,10828,160624,162927,0,0,35033,750,197960,0,0,29033,0,0,5250,58,34925,125699,,0,143261,141125,0,0,0,0,0,35033,0,,12937,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17731,22546,32,21465,1276730,1312655,0,0,151924,1,1464579,0,0,97489,12452,0,59755,2210,178246,1098484,,0,1133062,1114081,-5321,0,0,0,0,151924,3266,,12946,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30218,23504,0,21548,1754119,1897988,9065,0,273975,500,2181028,0,0,223440,0,0,34019,3464,284681,1469438,,0,1724521,1708995,16016,0,0,0,0,283040,,,13103,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11271,2458,0,130,41448,41661,0,0,5253,25,46914,0,0,3271,0,0,1975,0,7656,33792,,0,29389,28869,-18,351,0,0,0,5253,,,13251,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4369,387,0,7,16638,17269,0,0,6178,50,23447,0,0,329,0,0,5852,0,4341,12297,,0,11182,10968,-53,0,0,485,0,6178,,,13457,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8900,603,0,1296,53213,53266,0,0,6592,1000,59858,0,0,4014,0,0,1688,182,15559,37654,,0,38873,38360,-110,1467,0,0,0,6592,,,14052,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510,4549,0,7054,180108,198134,0,0,21835,176,219969,0,0,21701,0,0,160,254,22295,157813,,0,188525,185732,-202,0,0,11663,0,21835,,,14155,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2772,1243,0,283,27212,27668,0,0,4450,200,32118,0,0,3949,0,0,300,0,9146,18066,,0,21969,21421,1,495,0,0,0,4450,,,14650,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8575,1196,0,107,38781,38893,0,0,4900,300,43793,0,0,2402,0,977,1277,0,13895,24886,,0,21053,20551,-56,905,0,0,0,4900,,,14753,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11119,12508,0,9240,355890,358682,0,0,42690,730,401372,0,0,29750,0,0,12381,0,87806,268084,,0,327991,323833,-171,0,0,0,0,42690,,,14865,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3278,677,0,1686,41229,44516,0,0,9343,0,53859,0,0,9399,0,0,0,0,7765,33464,,0,44522,43953,-56,528,0,0,0,9343,,,14977,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2552,6494,638,6584,276404,277026,0,0,38199,175,315225,0,0,18108,0,0,19825,0,62680,213724,,0,236127,233083,91,0,0,0,0,38199,,,16551,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7034,1135,0,2566,72097,72751,0,0,8962,400,81713,0,0,6064,0,0,2600,0,22748,49349,,0,47395,46676,-102,0,0,0,0,8962,0,,16748,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12744,2621,0,2695,99818,105543,0,0,24687,300,130230,0,0,17401,0,0,6986,0,0,99818,,0,83471,83192,0,0,0,0,0,24687,,,17110,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62538,142501,0,92539,7690720,8337174,0,0,1436173,10871,9773347,0,0,393752,2027,125,1064727,3022,1521758,6168962,,0,7088071,7009665,-33302,0,0,90000,118824,1436173,0,,17147,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5571,1105,0,1666,48983,55272,0,0,5499,769,60771,0,0,4126,0,0,769,0,10685,38298,,0,37926,37756,-165,0,0,4534,0,5499,,,17259,2018-09-30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10942,6400,0,6335,449912,452020,0,0,45800,725,497820,0,0,26735,0,0,22737,341,85040,364872,,0,252313,248087,-4397,0,0,0,0,45800,,,17950,2018-09-30,
