"IDRSSD"	RCON1039	RCON1041	RCON1042	RCON1043	RCON1044	RCON1209	RCON1280	RCON1281	RCON1282	RCON1374	RCON1752	RCON2155	RCON2163	RCON2192	RCON2920	RCON2941	RCON3129	RCON3190	RCONA510	RCONB989	RCONB995	
34359											310	0			0			270	0	0	0	
34425											1373	0			0			10000	0	0	5469	
34434											602	0			0			1	0	0	0	
34452											57	0			0			0	57	0	0	
34537											6491	0			0			39854	808	0	141208	
34555											1328	0			0			650	0	0	0	
34742											2434	0			0			47259	0	0	0	
34836											0	0			0			0	0	0	0	
34863											0	0			0			0	0	0	0	
35057											430	0			0			3000	0	0	0	
35244											2762	0			0			35135	0	0	2292	
35301	1456236	10996617	1772953	5981161	0	0	11184250	20499325	893377	53131952	30079	0	0	68881003	0	27980187	34586626	240892	348033	1772854	13982477	
35570											60688	0			0			88769	35000	0	1225000	
35646											188	0			0			0	92	0	0	
35842											365	0			0			0	0	0	0	
35936											0	0			0			0	0	0	0	
36054											3578	0			0			27745	0	0	0	
36344											2549	0			0			26000	0	0	19649	
36456											156	0			0			922	0	0	0	
36858											837	0			0			0	0	0	8257	
36933											839	0			0			1144	0	0	0	
37051											274	0			0			0	0	0	0	
37341											19	0			0			0	0	0	0	
37350											213	0			0			3800	0	0	0	
37378											263	0			0			4000	6003	0	0	
37435											1755	0			0			15095	0	0	5181	
37640											3077	0			0			31031	1210	0	6594	
37659											0	0			0			0	0	0	0	
37743											271	0			0			0	0	0	0	
37949											1242	0			0			9323	0	0	3513	
38478											3859	0			0			5003	0	0	0	
38526											588	0			0			8264	0	0	0	
38535											1443	0			0			14000	375	0	5664	
38740											2288	0			0			33361	0	0	0	
39327											0	0			0			152	0	0	6801	
39420											4252	0			0			62461	0	0	13241	
39475											6027	0			0			106848	982	0	739	
39756											1254	0			0			6545	0	0	0	
39934											924	0			0			8000	0	0	0	
40033											301	0			0			0	1004	0	0	
40305											10088	0			0			139379	46	0	347	
40350											219	0			0			2694	0	0	0	
40707											1706	0			0			24981	0	0	0	
40855											326	0			0			4057	0	0	0	
41245											45	0			0			0	0	0	1046	
41553											99	0			0			0	0	0	0	
41629											1236	0			0			19400	0	0	0	
41647											12787	0			0			22328	0	0	27622	
41759											66	0			0			0	0	0	0	
41825											0	0			0			0	0	0	0	
41937											303	0			0			69	0	0	0	
41955											168	0			0			2087	0	0	0	
42037											59	0			0			0	500	0	0	
42055											340	0			0			0	0	0	0	
42354											209	0			0			0	0	0	0	
42420											46962	0			0			841256	14354	0	479455	
42448											2100	0			0			30773	987	0	0	
42457											2	0			0			0	0	0	0	
42541	40868	100783	453220	712926	0	79659	40462	25050	0	1457780	97740	2044	0	23374948	2044	392477	20344194	1362716	4812	89885	634866	
43052											2784	0			0			6819	312	0	1519	
43155											989	0			0			10800	5200	0	0	
43173	0	147426	225530	525746	0	346227	208982	23442	0	1477353	74493	18192	0	6849995	18192	257297	5975747	886168	0	0	0	
43324											698	0			0			565	0	0	0	
43351											0	0			0			0	0	0	0	
43454											25	0			0			20	0	0	0	
43511											5006	0			0			91727	0	0	1969	
43641											677	0			0			2649	0	0	0	
43744											1314	0			0			1650	0	0	0	
43856											353	0			0			0	4	0	0	
43959											51	0			0			0	2268	0	0	
44040											686	0			0			438	250	0	0	
44134	0	55855	24881	63661	0	11988	0	0	0	156385	6731	4215	0	1714832	4215	177786	1364897	110000	0	0	15146	
44433											3060	0			0			30300	1830	0	4729	
44451											56	0			0			1605	0	0	0	
44602											13910	0			0			16208	0	0	13118	
44741											529	0			0			0	0	0	8885	
44750											341	0			0			0	794	0	0	
44929											408	0			0			3899	0	0	682	
45038											259	0			0			0	0	0	228	
45047											501	0			0			4300	2292	0	0	
45056											0	0			0			0	0	0	0	
45430											546	0			0			17010	175	0	0	
45458											34	0			0			0	0	0	0	
45551											3564	0			0			29955	0	0	0	
45560											4581	0			0			48116	0	0	0	
45627											58429	0			0			1000236	0	0	413300	
45775											295	0			0			0	404	0	0	
46053											1011	0			0			5724	0	0	0	
46941											451	0			0			215	0	0	0	
47153											2	0			0			1250	0	0	0	
47247											781	0			0			2100	0	0	0	
47256											201	0			0			0	0	0	0	
47452											36	0			0			0	0	0	0	
47500											1161	0			0			3000	2783	0	0	
48057											233	0			0			0	0	0	0	
48150											155	0			0			1898	0	0	0	
48374											4165	0			0			76003	4171	0	687	
48440											149	0			0			0	0	0	0	
48552											413	0			0			4200	0	0	0	
48730											1385	0			0			23500	100	0	0	
49054											348	0			0			0	0	0	0	
49148											396	0			0			275	0	0	0	
49241											2488	0			0			28382	0	0	0	
49344											2642	0			0			36922	0	0	0	
49540											511	0			0			337	0	0	222	
49643											1026	0			0			0	0	0	0	
49652											400	0			0			3373	0	0	0	
49821											3471	0			0			49092	500	0	0	
49858											378	0			0			232	0	0	0	
49951											0	0			0			3000	0	0	0	
50144											0	0			0			0	0	0	0	
50461											0	547			547			0	0	0	0	
50546											694	0			0			10000	0	0	0	
50854											0	0			0			0	0	0	0	
50957											472	0			0			126	0	0	2110	
51253											362	0			0			1546	500	0	0	
51356											0	0			0			0	0	0	0	
51459											460	0			0			1000	0	0	0	
51730											62	0			0			0	475	0	0	
51842											462	0			0			7000	45	0	0	
52410											335	0			0			3495	0	0	0	
52456											10	0			0			0	0	0	0	
52719											2334	0			0			316345	0	1640420	0	
52951											79	0			0			0	0	0	0	
53015											9	0			0			0	0	0	0	
53033	29831	0	26826	85515	0	306438	0	0	0	448610	11870	90	0	2462294	90	0	2030964	0	0	0	314028	
53051											5	0			0			0	0	0	0	
53239											0	0			0			0	0	0	0	
53453											119	0			0			0	0	0	0	
53752											47	0			0			0	1285	0	0	
54049											940	0			0			140	0	0	0	
54058											831	0			0			13802	0	0	0	
54357											0	0			0			0	0	0	0	
54375											8547	0			0			78049	250	0	31540	
54441											132	0			0			0	0	0	2131	
54656											542	0			0			2000	0	0	0	
55176											986	0			0			5000	0	0	0	
55251											1392	0			0			8651	0	0	0	
55336											1063	0			0			0	0	0	0	
55635											235	0			0			0	0	0	0	
55653											441	0			0			4500	0	0	6439	
56230											312	0			0			773	0	0	0	
56258											305	0			0			2188	0	0	4500	
56351											1913	0			0			859	0	0	0	
56427											168	0			0			0	795	0	0	
56548											559	0			0			0	88	0	0	
56557											9180	0			0			70000	0	0	218861	
56717											839	0			0			12639	0	0	19104	
56726											288	0			0			0	0	0	0	
57040											9	0			0			0	0	0	0	
57228											479	0			0			4000	250	0	1754	
57255											30	0			0			0	0	0	0	
57451											732	0			0			5005	0	0	0	
57572											803	0			0			9937	37	0	0	
57956											161	0			0			0	113	0	2985	
58074											2317	0			0			23000	303	0	0	
58207											589	0			0			5842	9968	0	0	
58225											504	0			0			2500	0	0	850	
58243	29359	92210	64611	144082	0	46328	9	0	100	384274	24525	565	0	2768628	565	134593	2429102	106884	7575	0	0	
58355											0	0			0			0	0	0	0	
58551											0	0			0			0	0	0	0	
58636											658	0			0			7734	5205	0	0	
58757											13	0			0			84	0	0	0	
58971											11663	0			0			85790	0	0	113649	
59259											95	0			0			0	0	0	0	
59316											1973	0			0			23902	109	0	10026	
59352											118	0			0			0	0	0	0	
59679											194	0			0			0	1410	0	0	
59754											113	0			0			200	0	0	0	
60143	48726	0	6685	1153895	0	2558739	118	1460	1500	3804152	248670	35001	0	52764390	35001	692820	46417889	625887	33029	0	13937	
60219											416	0			0			1000	0	0	0	
60330											5355	0			0			94562	0	0	3934	
60433											574	0			0			0	0	0	0	
60545											120	0			0			271	0	0	0	
60554											216	0			0			2105	0	0	0	
60648											1118	0			0			97	0	0	0	
61122											8996	0			0			144465	0	0	78220	
61355											2002	0			0			21200	0	0	5051	
61476											1192	0			0			8403	6000	0	0	
61533											0	0			0			0	0	0	0	
61757											156	0			0			2800	0	0	16026	
61832											453	0			0			0	0	0	0	
61953											179	0			0			0	0	0	0	
62044											350	0			0			217	0	0	0	
62101											39803	326			326			670482	0	0	1425539	
62147											1548	0			0			500	0	0	0	
63050											0	0			0			0	0	0	0	
63069	92663	703477	321656	1368433	0	1061060	339483	0	1000	3921709	46408	2870	0	14270176	2870	0	12850676	37678	33937	0	46334	
63078											1984	0			0			10000	756	0	0	
63201											19	0			0			0	0	0	0	
63359											0	0			0			0	0	0	0	
63573											3533	0			0			17000	0	0	0	
63733											237	0			0			0	0	0	0	
63742											253	0			0			0	0	0	0	
63751											40	0			0			243	0	0	0	
64150											209	0			0			2667	0	0	0	
64543											2319	0			0			35800	1000	0	0	
64552											267	0			0			0	0	0	0	
64619	0	69989	21913	538019	0	87087	0	0	1250	718258	7575	466	0	1816658	466	3021	1696069	81448	0	0	138230	
64730											1395	0			0			8000	0	0	0	
64758											425	0			0			6602	0	0	0	
65205											4283	0			0			0	40	0	0	
65241											428	0			0			5500	0	0	0	
65513	5041	32925	1123	1	0	0	0	78254	24952	142296	375	0	0	329609	0	0	287285	0	0	0	0	
65559											247	0			0			629	0	0	0	
65746											7143	0			0			111774	0	0	9055	
65858											3462	0			0			18248	0	0	0	
66015	0	17850	0	33641	0	23944	0	14800	0	90235	587	0	19345	392145	0		383394	38000	0	0	14109	
66154											794	0			0			16006	0	0	0	
66172											9876	0			0			147136	4385	0	0	
66275											306	0			0			2500	0	0	0	
66837											898	0			0			15000	0	0	0	
66846											2328	0			0			30950	0	0	0	
66903											3762	0			0			30695	0	0	5904	
67142											453	0			0			4518	0	0	0	
67151											2112	0			0			22231	0	0	0	
67209											4126	0			0			66775	19184	0	1355	
67254											0	0			0			0	0	0	0	
67311											113807	745			745			158055	19190	0	1090877	
67414											729	0			0			5488	0	0	3526	
68345											1156	0			0			0	0	0	0	
68448											72	0			0			0	278	0	0	
68756											871	0			0			10000	0	0	0	
68831											0	0			0			0	1249	0	0	
68840											1162	0			0			18030	0	0	949	
68859											688	0			0			1176	0	0	6780	
68943											450	0			0			4500	0	0	0	
69333											7583	0			0			94046	0	0	794	
69351											269	0			0			0	0	0	0	
69650											0	0			0			0	0	0	0	
69678											1690	0			0			0	539	0	7198	
69847											0	0			0			0	0	0	0	
70049											646	0			0			17920	0	0	0	
70058											860	0			0			3534	0	0	0	
70076											134	0			0			0	1317	0	0	
70151											0	0			0			0	0	0	0	
70218											361	35			35			2000	251	0	0	
70254											397	0			0			7336	0	0	0	
70414											1539	0			0			8614	0	0	0	
70638											633	0			0			12363	0	0	0	
70955											0	0			0			0	0	0	0	
71318											3987	0			0			91398	0	0	0	
71457											961	0			0			11964	0	0	0	
71859											0	0			0			0	0	0	0	
72258											0	0			0			0	0	0	0	
72351											38	0			0			0	0	0	0	
72454											195	0			0			2500	0	0	0	
72614											0	0			0			0	2500	0	61748	
72678											3108	0			0			64000	40	0	0	
73031											581	0			0			2500	0	0	0	
73116											2367	0			0			37850	0	0	0	
73152											206	0			0			2000	0	0	0	
73554											2	0			0			0	0	0	0	
73956											116	0			0			0	0	0	0	
74056											306	0			0			2641	0	0	2945	
74140											2393	0			0			29312	0	0	0	
74159											170	0			0			2602	0	0	0	
74337											145	0			0			0	0	0	0	
74403											2837	0			0			47280	4803	0	5777	
74449											25	0			0			0	0	0	0	
74458											451	0			0			5750	950	0	0	
75053											3299	0			0			62500	3980	0	0	
75259											0	0			0			0	385	0	0	
75446											1588	0			0			26000	0	0	955	
75455											0	0			0			0	0	0	0	
75558											240	0			0			0	0	0	0	
75633	1238586	4407326	573429	567564	12694	21948	19139	582190	0	7425166	44451	4803	0	33027429	4803	1123087	28960509	2547701	2290	0	3200034	
75651											272	0			0			1000	0	0	0	
76050											570	0			0			1038	8695	0	383	
76135											1218	0			0			0	0	0	0	
76153											598	0			0			2123	0	0	0	
76443											1215	0			0			6418	0	0	500	
76854											1061	0			0			7800	0	0	0	
77150											100	0			0			300	0	0	0	
77253											384	0			0			0	0	0	0	
77347											2835	0			0			38000	0	0	26574	
77374											12789	0			0			189544	3348	0	6719	
77422											327	0			0			0	1000	0	0	
77758											1509	0			0			13063	0	0	4117	
77851											5408	0			0			52481	2067	0	18192	
78036											1916	0			0			0	0	0	0	
78054											396	0			0			5500	0	0	0	
78157											100	0			0			0	0	0	0	
78241											131	0			0			2952	200	0	0	
78559											27	0			0			0	0	0	0	
78643											1493	0			0			3000	0	0	0	
78858											25	0			0			0	0	0	0	
79042											183	0			0			1996	0	0	17209	
79127											145	0			0			1080	0	0	0	
79145											3598	0			0			14950	0	0	0	
79257											51	0			0			0	0	0	0	
79855											1805	0			0			30799	0	0	1382	
80020											30	0			0			0	0	0	0	
80150											331	0			0			896	0	0	0	
80431											549	0			0			214	0	0	0	
80552											6	0			0			0	0	0	0	
80936											785	0			0			11500	0	0	103	
81054											673	0			0			3200	0	0	3853	
81429											400	0			0			4000	0	0	0	
82033											454	0			0			3000	0	0	0	
82257											179	0			0			1239	0	0	0	
82350											221	0			0			1329	0	0	0	
82659											311	0			0			2431	0	0	0	
83151											760	0			0			11254	0	0	4026	
83236											101	0			0			0	0	0	0	
83311											0	0			0			77	0	0	0	
83357											0	0			0			0	0	0	0	
83450											8151	0			0			54035	0	0	30497	
83638	0	626095	67026	385170	0	493155	70445	197427	4581	1844064	18139	2269	0	3852892	2269	1784	3563566	139500	165	5000	286730	
83834											184	0			0			2098	0	0	0	
83852											0	0			0			0	0	0	0	
83955											227	0			0			1900	0	0	0	
84046											408	0			0			6745	0	0	0	
84055											245	0			0			250	0	0	0	
84251											0	0			0			0	0	0	0	
84345											528	0			0			5717	1000	0	0	
84541											1298	0			0			24800	0	0	0	
84804											0	0			0			0	0	0	0	
85043											47	0			0			106	0	0	0	
85052											26	0			0			0	0	0	0	
85258											374	0			0			5500	0	0	61	
85454											0	0			0			0	0	0	0	
85856											86	0			0			0	0	0	0	
85931											1098	0			0			10788	1000	0	0	
86349											892	0			0			6558	0	0	0	
86358											0	0			0			0	0	0	0	
86527											8307	0			0			142331	11133	0	21430	
86554											261	0			0			1000	0	0	0	
87047											567	0			0			5000	0	0	0	
87159											109	0			0			0	0	0	0	
87234											1329	0			0			1000	0	0	22457	
87476											3353	0			0			60926	335	0	0	
87533											1400	0			0			21000	0	0	0	
88240											189	0			0			0	0	0	6379	
88259											370	0			0			4509	0	0	0	
88352											0	0			0			0	0	0	0	
88455											1014	0			0			9087	0	0	7682	
88530											1744	0			0			13827	0	0	0	
88950											49	0			0			0	0	0	100	
89032											586	0			0			22	0	0	0	
89135											186	0			0			0	0	0	0	
89162											0	0			0			0	0	0	0	
89452											724	0			0			11982	0	0	0	
89751											2757	0			0			28860	0	0	0	
89854											496	0			0			2300	858	0	0	
89957											86	0			0			0	0	0	0	
90047											0	0			0			0	0	0	0	
90234											669	0			0			0	26	0	0	
90328											1520	0			0			20000	6230	0	0	
90337											1566	0			0			22871	0	0	0	
90403											13141	1428			1428			149864	9190	0	688280	
90467											0	0			0			0	0	0	0	
90645											2	0			0			0	0	0	0	
90739											411	0			0			5000	0	0	0	
91147											251	0			0			220	0	0	0	
91156											655	0			0			4025	0	0	9413	
91259											591	0			0			4100	0	0	0	
91615											314	0			0			2015	0	0	0	
91651											407	0			0			3206	0	0	0	
91754											434	0			0			120	0	0	0	
91866											2641	0			0			19000	2000	0	0	
91950											0	0			0			9	0	0	0	
91969											2165	0			0			802	2500	0	0	
92050											82	0			0			0	52	0	0	
92144											2	0			0			15	0	0	0	
92630											4624	0			0			65000	0	0	0	
92706											1268	0			0			14799	0	0	471	
92854											51	0			0			0	0	0	0	
92902											75	0			0			0	0	0	0	
93244											460	0			0			1000	0	0	746	
93329											246	0			0			0	0	0	4665	
93413											1883	0			0			23588	0	0	0	
93543											2423	0			0			27100	0	0	0	
93619											75	0			0			0	0	0	0	
93628											396	0			0			100	0	0	0	
93721											292	0			0			6500	0	0	232868	
93758											344	0			0			0	0	0	0	
94139											250	0			0			0	0	0	12987	
94456											120	0			0			0	65	0	0	
94522											261	0			0			0	0	0	0	
94755											60	0			0			0	0	0	0	
94858											277	0			0			2000	0	0	0	
95051											0	0			0			2800	0	0	0	
95659											353	0			0			6500	0	0	0	
95725											2806	0			0			17228	0	0	0	
96254											583	0			0			498	0	0	0	
96357											421	0			0			3500	0	0	0	
96553											111	0			0			217	0	0	0	
97055											603	0			0			9386	100	0	0	
97279											250	0			0			484	0	0	0	
97457											153	0			0			1250	0	0	0	
97804											5285	0			0			100031	1068	0	538	
97943											661	0			0			10927	0	0	0	
98351											0	0			0			0	0	0	0	
98454											630	0			0			3600	0	0	0	
98463											1005	0			0			17440	0	0	31368	
98548											647	0			0			500	0	0	0	
98557											229	0			0			0	0	0	0	
98641											1884	0			0			20331	0	0	826	
98717											505	0			0			3583	0	0	0	
99004											650	0			0			1841	0	0	0	
99059											311	0			0			5000	0	0	0	
99143											782	0			0			3319	0	0	0	
99255											98	0			0			1100	0	0	0	
99442											1758	0			0			24300	0	0	0	
99536											462	0			0			0	0	0	0	
99853											61	0			0			0	1634	0	0	
99974											333	0			0			3000	0	0	0	
100160											1829	0			0			0	0	0	0	
100236											353	0			0			3000	0	0	0	
100357											883	0			0			0	0	0	0	
100553											186	0			0			1093	0	0	0	
100562											7435	0			0			110628	5	0	0	
100843											2723	0			0			18263	0	0	898	
101019	147109	681538	124566	617606	0	654784	0	459324	66667	2756844	25468	15595	0	5549682	15595	1051146	4114919	508407	5250	96923	35639	
101037											907	0			0			1157	0	0	0	
101233											21726	0			0			426500	0	243	85503	
101345											100	0			0			0	0	0	0	
101439											451	0			0			3856	280	0	0	
101671											2260	0			0			18931	1916	0	3346	
101738											704	0			0			212	1000	0	0	
101952											173	0			0			0	0	0	0	
102155											32	0			0			52	0	0	0	
102333											0	0			0			0	0	0	0	
102342											462	0			0			4099	0	0	2124	
102539											0	0			0			0	0	0	4291	
102557											42	0			0			0	0	0	0	
103134											420	0			0			774	0	0	0	
103255											2236	0			0			25150	12100	0	0	
103536											2504	0			0			38500	0	0	7944	
103554											48	0			0			0	0	0	0	
103563											0	0			0			0	0	0	0	
103602											0	0			0			0	0	0	0	
104038											8065	0			0			98391	0	0	6305	
104056											526	0			0			4000	0	0	0	
104234											660	0			0			12800	0	0	0	
104430											1905	0			0			1000	0	0	0	
104542											0	0			0			0	0	0	0	
104663											0	0			0			0	0	0	0	
