"IDRSSD"	RCON6979	TEXT6980	
31255	false	CONF	
31657	false	CONF	
31826	false	CONF	
31835	false	CONF	
32159	false	CONF	
32234	false	CONF	
32766	false	CONF	
33147	false	CONF	
33259	false	CONF	
33268	false	CONF	
33549	false	CONF	
33727	false	CONF	
33754	false	CONF	
33772	false	CONF	
33839	false	CONF	
33857	false	CONF	
34153	false	CONF	
34359	false	CONF	
34425	false	CONF	
34434	false	CONF	
34452	false	CONF	
34537	false	CONF	
34555	false	CONF	
34742	false	CONF	
34836	false	CONF	
34863	false	CONF	
35057	false	CONF	
35244	false	CONF	
35301	false	CONF	
35570	false	CONF	
35646	false	CONF	
35842	false	CONF	
35936	false	CONF	
36054	false	CONF	
36344	false	CONF	
36456	false	CONF	
36858	false	CONF	
36933	false	CONF	
37051	false	CONF	
37341	false	CONF	
37350	false	CONF	
37378	false	CONF	
37435	false	CONF	
37640	false	CONF	
37659	false	CONF	
37743	false	CONF	
37949	false	CONF	
38478	false	CONF	
38526	false	CONF	
38535	false	CONF	
38740	false	CONF	
39327	false	CONF	
39420	true	CONF	
39475	false	CONF	
39756	false	CONF	
39934	false	CONF	
40033	false	CONF	
40305	false	CONF	
40350	false	CONF	
40707	false	CONF	
40855	false	CONF	
41245	false	CONF	
41553	false	CONF	
41629	false	CONF	
41647	false	CONF	
41759	false	CONF	
41825	false	CONF	
41937	false	CONF	
41955	false	CONF	
42037	false	CONF	
42055	false	CONF	
42354	false	CONF	
42420	false	CONF	
42448	false	CONF	
42457	false	CONF	
42541	false	CONF	
43052	false	CONF	
43155	false	CONF	
43173	false	CONF	
43324	false	CONF	
43351	false	CONF	
43454	false	CONF	
43511	false	CONF	
43641	false	CONF	
43744	false	CONF	
43856	false	CONF	
43959	false	CONF	
44040	false	CONF	
44134	false	CONF	
44433	false	CONF	
44451	false	CONF	
44602	false	CONF	
44741	false	CONF	
44750	false	CONF	
44929	false	CONF	
45038	false	CONF	
45047	false	CONF	
45056	false	CONF	
45430	false	CONF	
45458	false	CONF	
45551	false	CONF	
45560	false	CONF	
45627	false	CONF	
45775	false	CONF	
46053	false	CONF	
46941	false	CONF	
47153	false	CONF	
47247	false	CONF	
47256	false	CONF	
47452	false	CONF	
47500	false	CONF	
48057	false	CONF	
48150	false	CONF	
48374	false	CONF	
48440	false	CONF	
48552	false	CONF	
48730	false	CONF	
49054	false	CONF	
49148	false	CONF	
49241	false	CONF	
49344	false	CONF	
49540	false	CONF	
49643	false	CONF	
49652	false	CONF	
49821	false	CONF	
49858	false	CONF	
49951	false	CONF	
50144	false	CONF	
50461	false	CONF	
50546	false	CONF	
50854	false	CONF	
50957	false	CONF	
51253	false	CONF	
51356	false	CONF	
51459	false	CONF	
51730	false	CONF	
51842	false	CONF	
52410	false	CONF	
52456	false	CONF	
52719	false	CONF	
52951	false	CONF	
53015	false	CONF	
53033	false	CONF	
53051	false	CONF	
53239	false	CONF	
53453	false	CONF	
53752	false	CONF	
54049	false	CONF	
54058	false	CONF	
54357	false	CONF	
54375	false	CONF	
54441	false	CONF	
54656	false	CONF	
55176	false	CONF	
55251	false	CONF	
55336	false	CONF	
55635	false	CONF	
55653	false	CONF	
56230	false	CONF	
56258	false	CONF	
56351	false	CONF	
56427	false	CONF	
56548	false	CONF	
56557	false	CONF	
56717	false	CONF	
56726	false	CONF	
57040	false	CONF	
57228	false	CONF	
57255	false	CONF	
57451	false	CONF	
57572	false	CONF	
57956	false	CONF	
58074	false	CONF	
58207	false	CONF	
58225	false	CONF	
58243	false	CONF	
58355	false	CONF	
58551	false	CONF	
58636	false	CONF	
58757	false	CONF	
58971	false	CONF	
59259	false	CONF	
59316	false	CONF	
59352	false	CONF	
59679	false	CONF	
59754	false	CONF	
60143	false	CONF	
60219	false	CONF	
60330	false	CONF	
60433	false	CONF	
60545	false	CONF	
60554	false	CONF	
60648	false	CONF	
61122	false	CONF	
61355	false	CONF	
61476	false	CONF	
61533	false	CONF	
61757	false	CONF	
61832	false	CONF	
61953	false	CONF	
62044	false	CONF	
62101	false	CONF	
62147	false	CONF	
63050	false	CONF	
63069	false	CONF	
63078	false	CONF	
63201	false	CONF	
63359	false	CONF	
63573	false	CONF	
63733	false	CONF	
63742	false	CONF	
63751	false	CONF	
64150	false	CONF	
64543	false	CONF	
64552	false	CONF	
64619	true	CONF	
64730	false	CONF	
64758	false	CONF	
65205	false	CONF	
65241	false	CONF	
65513	false	CONF	
65559	false	CONF	
65746	false	CONF	
65858	false	CONF	
66015	false	CONF	
66154	true	CONF	
66172	false	CONF	
66275	false	CONF	
66837	false	CONF	
66846	false	CONF	
66903	false	CONF	
67142	false	CONF	
67151	false	CONF	
67209	false	CONF	
67254	false	CONF	
67311	false	CONF	
67414	false	CONF	
68345	false	CONF	
68448	false	CONF	
68756	false	CONF	
68831	false	CONF	
68840	false	CONF	
68859	false	CONF	
68943	false	CONF	
69333	false	CONF	
69351	false	CONF	
69650	false	CONF	
69678	false	CONF	
69847	false	CONF	
70049	false	CONF	
70058	false	CONF	
70076	false	CONF	
70151	false	CONF	
70218	false	CONF	
70254	false	CONF	
70414	false	CONF	
70638	false	CONF	
70955	false	CONF	
71318	false	CONF	
71457	false	CONF	
71859	true	CONF	
72258	false	CONF	
72351	false	CONF	
72454	false	CONF	
72614	false	CONF	
72678	false	CONF	
73031	false	CONF	
73116	false	CONF	
73152	false	CONF	
73554	false	CONF	
73956	false	CONF	
74056	false	CONF	
74140	false	CONF	
74159	false	CONF	
74337	false	CONF	
74403	false	CONF	
74449	false	CONF	
74458	false	CONF	
75053	false	CONF	
75259	false	CONF	
75446	false	CONF	
75455	false	CONF	
75558	false	CONF	
75633	false	CONF	
75651	false	CONF	
76050	false	CONF	
76135	false	CONF	
76153	false	CONF	
76443	false	CONF	
76854	false	CONF	
77150	false	CONF	
77253	false	CONF	
77347	false	CONF	
77374	false	CONF	
77422	false	CONF	
77758	false	CONF	
77851	false	CONF	
78036	false	CONF	
78054	false	CONF	
78157	false	CONF	
78241	false	CONF	
78559	false	CONF	
78643	false	CONF	
78858	false	CONF	
79042	false	CONF	
79127	false	CONF	
79145	false	CONF	
79257	false	CONF	
79855	false	CONF	
80020	false	CONF	
80150	false	CONF	
80431	false	CONF	
80552	false	CONF	
80936	false	CONF	
81054	false	CONF	
81429	false	CONF	
82033	false	CONF	
82257	false	CONF	
82350	false	CONF	
82659	false	CONF	
83151	true	CONF	
83236	false	CONF	
83311	false	CONF	
83357	false	CONF	
83450	false	CONF	
83638	false	CONF	
83834	false	CONF	
83852	false	CONF	
83955	false	CONF	
84046	false	CONF	
84055	false	CONF	
84251	false	CONF	
84345	false	CONF	
84541	false	CONF	
84804	false	CONF	
85043	false	CONF	
85052	false	CONF	
85258	false	CONF	
85454	false	CONF	
85856	false	CONF	
85931	false	CONF	
86349	false	CONF	
86358	false	CONF	
86527	false	CONF	
86554	false	CONF	
87047	false	CONF	
87159	false	CONF	
87234	false	CONF	
87476	false	CONF	
87533	false	CONF	
88240	false	CONF	
88259	false	CONF	
88352	false	CONF	
88455	false	CONF	
88530	true	CONF	
88950	true	CONF	
89032	false	CONF	
89135	false	CONF	
89162	false	CONF	
89452	false	CONF	
89751	false	CONF	
89854	false	CONF	
89957	false	CONF	
90047	false	CONF	
90234	false	CONF	
90328	false	CONF	
90337	false	CONF	
90403	false	CONF	
90467	false	CONF	
90645	false	CONF	
90739	false	CONF	
91147	false	CONF	
91156	false	CONF	
91259	false	CONF	
91615	false	CONF	
91651	false	CONF	
91754	false	CONF	
91866	false	CONF	
91950	false	CONF	
91969	false	CONF	
92050	false	CONF	
92144	false	CONF	
92630	false	CONF	
92706	false	CONF	
92854	false	CONF	
92902	false	CONF	
93244	false	CONF	
93329	false	CONF	
93413	false	CONF	
93543	true	CONF	
93619	false	CONF	
93628	false	CONF	
93721	false	CONF	
93758	false	CONF	
94139	false	CONF	
94456	false	CONF	
94522	false	CONF	
94755	false	CONF	
94858	false	CONF	
95051	false	CONF	
95659	false	CONF	
95725	false	CONF	
96254	false	CONF	
96357	false	CONF	
96553	false	CONF	
97055	false	CONF	
97279	true	CONF	
97457	false	CONF	
97804	true	CONF	
97943	false	CONF	
98351	false	CONF	
98454	false	CONF	
98463	false	CONF	
98548	false	CONF	
98557	false	CONF	
98641	false	CONF	
98717	false	CONF	
99004	false	CONF	
99059	false	CONF	
99143	false	CONF	
99255	false	CONF	
99442	false	CONF	
99536	false	CONF	
99853	false	CONF	
99974	false	CONF	
100160	false	CONF	
100236	false	CONF	
100357	false	CONF	
100553	false	CONF	
100562	false	CONF	
100843	false	CONF	
101019	false	CONF	
101037	false	CONF	
101233	false	CONF	
101345	false	CONF	
101439	false	CONF	
101671	false	CONF	
101738	false	CONF	
101952	false	CONF	
102155	false	CONF	
102333	false	CONF	
102342	false	CONF	
102539	false	CONF	
102557	false	CONF	
103134	false	CONF	
103255	false	CONF	
103536	false	CONF	
103554	false	CONF	
103563	false	CONF	
103602	false	CONF	
104038	false	CONF	
104056	false	CONF	
104234	false	CONF	
104430	false	CONF	
104542	false	CONF	
104663	false	CONF	
105026	false	CONF	
105044	false	CONF	
105053	false	CONF	
105071	false	CONF	
105222	false	CONF	
105530	false	CONF	
105633	false	CONF	
106359	false	CONF	
106377	false	CONF	
106452	false	CONF	
106519	false	CONF	
106546	false	CONF	
106555	false	CONF	
106658	false	CONF	
107057	false	CONF	
107150	false	CONF	
107226	false	CONF	
107244	false	CONF	
107431	false	CONF	
107459	false	CONF	
107758	false	CONF	
108269	false	CONF	
108652	false	CONF	
108746	false	CONF	
108951	false	CONF	
109136	false	CONF	
109154	false	CONF	
109453	false	CONF	
109574	false	CONF	
109659	false	CONF	
109855	false	CONF	
110057	false	CONF	
110066	false	CONF	
110356	false	CONF	
110404	false	CONF	
110413	false	CONF	
110655	false	CONF	
110758	false	CONF	
110936	false	CONF	
110945	false	CONF	
111157	false	CONF	
111205	false	CONF	
111559	false	CONF	
111661	false	CONF	
111942	false	CONF	
111979	false	CONF	
112163	false	CONF	
112332	false	CONF	
112444	true	CONF	
112510	false	CONF	
112556	false	CONF	
112837	false	CONF	
112855	false	CONF	
113003	false	CONF	
113030	false	CONF	
113151	false	CONF	
113441	false	CONF	
113601	false	CONF	
113740	false	CONF	
113759	false	CONF	
113937	false	CONF	
114149	false	CONF	
114158	false	CONF	
114251	false	CONF	
114260	false	CONF	
114457	false	CONF	
114756	false	CONF	
114774	false	CONF	
114840	false	CONF	
114859	false	CONF	
115100	false	CONF	
115146	false	CONF	
115155	false	CONF	
115221	false	CONF	
115575	false	CONF	
115641	false	CONF	
116077	false	CONF	
116358	false	CONF	
116554	false	CONF	
116639	false	CONF	
116732	false	CONF	
116741	false	CONF	
117038	false	CONF	
117458	false	CONF	
117672	false	CONF	
117841	false	CONF	
118156	false	CONF	
118174	false	CONF	
118660	false	CONF	
118736	false	CONF	
119153	false	CONF	
119274	false	CONF	
119331	false	CONF	
119528	false	CONF	
119779	false	CONF	
120542	false	CONF	
120609	false	CONF	
120953	false	CONF	
121576	false	CONF	
121642	false	CONF	
121651	false	CONF	
121709	false	CONF	
121857	false	CONF	
121914	false	CONF	
122153	false	CONF	
122546	false	CONF	
122658	false	CONF	
122751	false	CONF	
122854	false	CONF	
123178	false	CONF	
123440	false	CONF	
123646	false	CONF	
124344	false	CONF	
124353	false	CONF	
124773	false	CONF	
124830	false	CONF	
125154	false	CONF	
125855	false	CONF	
125958	false	CONF	
126012	false	CONF	
126049	false	CONF	
126254	false	CONF	
126553	false	CONF	
126740	false	CONF	
126834	false	CONF	
127055	false	CONF	
127224	false	CONF	
127260	false	CONF	
127701	false	CONF	
128164	false	CONF	
128258	false	CONF	
128511	false	CONF	
128904	false	CONF	
128959	false	CONF	
129349	false	CONF	
129358	false	CONF	
129394	false	CONF	
129479	false	CONF	
129732	false	CONF	
129853	false	CONF	
129910	false	CONF	
130345	false	CONF	
130541	false	CONF	
130635	false	CONF	
130813	false	CONF	
130943	true	CONF	
131034	false	CONF	
131155	false	CONF	
131173	false	CONF	
131351	false	CONF	
131360	true	CONF	
131418	false	CONF	
131436	false	CONF	
131650	false	CONF	
131717	false	CONF	
131940	false	CONF	
132107	false	CONF	
132152	false	CONF	
132219	false	CONF	
132451	false	CONF	
132554	false	CONF	
132778	false	CONF	
132853	false	CONF	
132938	false	CONF	
133243	false	CONF	
133850	false	CONF	
133971	false	CONF	
134156	false	CONF	
134437	false	CONF	
134455	false	CONF	
134848	false	CONF	
135359	false	CONF	
135751	false	CONF	
135836	false	CONF	
135854	false	CONF	
136048	false	CONF	
136338	false	CONF	
136459	false	CONF	
136655	false	CONF	
137120	false	CONF	
137205	false	CONF	
137447	false	CONF	
137456	false	CONF	
137559	false	CONF	
137643	false	CONF	
137652	false	CONF	
137821	false	CONF	
137915	false	CONF	
138051	false	CONF	
138163	false	CONF	
138211	false	CONF	
138257	false	CONF	
138350	false	CONF	
138556	false	CONF	
138725	false	CONF	
138752	false	CONF	
139133	false	CONF	
139432	false	CONF	
139478	false	CONF	
139544	false	CONF	
139553	false	CONF	
139656	false	CONF	
139740	false	CONF	
139834	false	CONF	
139843	false	CONF	
139955	false	CONF	
140018	false	CONF	
140157	false	CONF	
140362	false	CONF	
140634	false	CONF	
141211	false	CONF	
141341	false	CONF	
141350	false	CONF	
141453	false	CONF	
141556	false	CONF	
141734	false	CONF	
141958	false	CONF	
142049	false	CONF	
142656	false	CONF	
142955	false	CONF	
143158	false	CONF	
143653	false	CONF	
143662	false	CONF	
143859	false	CONF	
143952	false	CONF	
144034	false	CONF	
144043	false	CONF	
144052	false	CONF	
144155	false	CONF	
144436	false	CONF	
144856	false	CONF	
144913	false	CONF	
145059	false	CONF	
145545	false	CONF	
145554	false	CONF	
145741	false	CONF	
145750	false	CONF	
145844	false	CONF	
145956	false	CONF	
146056	false	CONF	
146243	false	CONF	
146458	false	CONF	
146533	false	CONF	
146618	false	CONF	
146654	false	CONF	
146663	false	CONF	
146850	false	CONF	
147053	false	CONF	
147174	false	CONF	
147633	false	CONF	
147651	false	CONF	
147679	false	CONF	
147839	false	CONF	
147857	false	CONF	
147923	false	CONF	
148144	false	CONF	
148238	false	CONF	
148340	false	CONF	
148715	false	CONF	
148809	false	CONF	
148920	false	CONF	
149150	false	CONF	
149235	false	CONF	
149253	false	CONF	
149271	false	CONF	
149945	false	CONF	
150035	false	CONF	
150044	false	CONF	
150071	false	CONF	
150156	false	CONF	
150334	false	CONF	
150352	false	CONF	
150727	false	CONF	
150754	false	CONF	
151331	false	CONF	
151546	false	CONF	
151555	false	CONF	
151751	false	CONF	
151818	false	CONF	
151957	false	CONF	
152048	false	CONF	
152057	false	CONF	
152235	false	CONF	
152253	false	CONF	
152431	false	CONF	
152440	false	CONF	
152673	false	CONF	
152851	false	CONF	
153054	false	CONF	
153353	false	CONF	
153652	false	CONF	
154154	false	CONF	
154220	false	CONF	
154257	false	CONF	
154770	false	CONF	
155245	false	CONF	
155263	false	CONF	
155441	false	CONF	
155517	false	CONF	
155759	false	CONF	
156055	false	CONF	
156457	false	CONF	
156635	false	CONF	
156877	false	CONF	
156916	false	CONF	
156952	false	CONF	
157155	false	CONF	
157379	false	CONF	
157650	false	CONF	
157744	false	CONF	
157838	false	CONF	
157856	false	CONF	
157904	false	CONF	
158554	false	CONF	
158741	false	CONF	
158750	false	CONF	
158947	false	CONF	
158974	false	CONF	
159243	false	CONF	
159476	false	CONF	
159636	false	CONF	
159645	false	CONF	
159953	false	CONF	
160360	true	CONF	
160454	false	CONF	
160557	false	CONF	
160614	false	CONF	
160650	false	CONF	
160959	false	CONF	
161031	false	CONF	
161107	false	CONF	
161273	false	CONF	
161433	false	CONF	
161602	false	CONF	
162337	false	CONF	
162878	false	CONF	
163343	false	CONF	
163370	false	CONF	
163549	false	CONF	
163745	false	CONF	
163857	false	CONF	
164032	false	CONF	
164153	false	CONF	
164331	false	CONF	
164377	false	CONF	
164742	true	CONF	
164854	false	CONF	
164957	false	CONF	
164975	false	CONF	
165039	false	CONF	
165628	false	CONF	
165758	false	CONF	
165806	false	CONF	
166111	false	CONF	
166531	false	CONF	
166652	false	CONF	
166803	true	CONF	
166849	false	CONF	
167060	false	CONF	
167453	true	CONF	
167556	false	CONF	
167565	false	CONF	
167752	false	CONF	
167855	false	CONF	
167864	false	CONF	
168320	false	CONF	
168366	true	CONF	
168441	false	CONF	
168571	false	CONF	
168731	false	CONF	
168759	false	CONF	
169073	false	CONF	
169233	false	CONF	
169327	false	CONF	
169354	false	CONF	
169569	false	CONF	
169653	false	CONF	
169756	false	CONF	
169859	false	CONF	
169952	false	CONF	
170051	false	CONF	
170257	false	CONF	
170332	false	CONF	
170640	false	CONF	
170716	false	CONF	
170976	false	CONF	
171133	false	CONF	
171348	false	CONF	
171656	false	CONF	
171759	false	CONF	
171768	false	CONF	
172158	false	CONF	
172251	false	CONF	
172457	false	CONF	
172747	false	CONF	
172804	false	CONF	
172840	false	CONF	
172859	false	CONF	
173306	false	CONF	
173342	false	CONF	
173548	false	CONF	
173557	false	CONF	
173575	false	CONF	
173641	false	CONF	
173959	false	CONF	
174321	false	CONF	
174367	false	CONF	
174406	false	CONF	
174451	false	CONF	
175056	false	CONF	
175140	false	CONF	
175458	false	CONF	
175560	false	CONF	
175609	false	CONF	
175672	false	CONF	
176053	false	CONF	
176101	false	CONF	
176240	false	CONF	
176325	false	CONF	
176437	false	CONF	
176464	false	CONF	
176642	false	CONF	
177135	false	CONF	
177443	false	CONF	
177500	false	CONF	
177546	false	CONF	
177555	false	CONF	
177751	false	CONF	
177920	false	CONF	
177957	false	CONF	
178020	false	CONF	
178057	false	CONF	
178150	false	CONF	
178244	false	CONF	
178271	false	CONF	
178356	false	CONF	
178851	false	CONF	
179148	false	CONF	
179335	false	CONF	
179700	false	CONF	
179755	false	CONF	
180041	false	CONF	
180078	false	CONF	
180144	false	CONF	
180201	false	CONF	
180416	false	CONF	
180443	false	CONF	
180537	false	CONF	
180649	false	CONF	
180845	true	CONF	
181169	false	CONF	
181347	false	CONF	
181459	true	CONF	
181758	false	CONF	
181851	false	CONF	
181963	false	CONF	
182054	false	CONF	
182157	false	CONF	
182175	false	CONF	
182353	false	CONF	
182401	false	CONF	
182652	false	CONF	
182951	false	CONF	
183042	false	CONF	
183051	false	CONF	
183154	false	CONF	
183668	false	CONF	
183770	false	CONF	
183846	false	CONF	
183958	false	CONF	
184142	false	CONF	
184245	false	CONF	
184656	false	CONF	
184759	false	CONF	
184937	false	CONF	
185037	false	CONF	
185251	false	CONF	
185448	false	CONF	
185457	false	CONF	
185859	false	CONF	
186221	false	CONF	
186548	false	CONF	
186557	false	CONF	
186650	false	CONF	
186717	false	CONF	
186744	false	CONF	
186838	false	CONF	
186856	false	CONF	
187358	false	CONF	
187451	false	CONF	
187648	false	CONF	
187947	false	CONF	
188056	false	CONF	
188430	false	CONF	
188449	false	CONF	
188720	false	CONF	
188739	false	CONF	
188757	false	CONF	
188917	false	CONF	
188926	false	CONF	
189044	false	CONF	
189129	false	CONF	
189352	false	CONF	
189419	false	CONF	
189530	false	CONF	
189549	false	CONF	
189745	true	CONF	
189820	false	CONF	
189950	false	CONF	
190246	false	CONF	
190451	false	CONF	
190554	false	CONF	
190563	false	CONF	
190639	false	CONF	
190648	false	CONF	
190947	false	CONF	
190956	false	CONF	
191355	false	CONF	
191449	false	CONF	
191458	false	CONF	
191663	false	CONF	
191805	false	CONF	
191832	false	CONF	
191935	false	CONF	
191944	false	CONF	
192147	false	CONF	
192156	false	CONF	
192558	false	CONF	
192651	false	CONF	
192857	false	CONF	
193162	false	CONF	
193247	false	CONF	
193452	false	CONF	
193461	false	CONF	
193470	true	CONF	
193537	false	CONF	
193649	false	CONF	
193809	false	CONF	
194253	false	CONF	
194440	false	CONF	
194936	false	CONF	
195072	false	CONF	
195111	false	CONF	
195157	false	CONF	
195353	false	CONF	
195456	false	CONF	
196257	false	CONF	
196350	false	CONF	
196426	false	CONF	
196743	false	CONF	
196752	false	CONF	
196800	false	CONF	
197142	false	CONF	
197254	false	CONF	
197302	false	CONF	
197357	false	CONF	
197478	false	CONF	
197740	false	CONF	
197759	false	CONF	
198046	false	CONF	
198103	false	CONF	
198149	false	CONF	
198251	true	CONF	
198448	false	CONF	
198831	false	CONF	
198859	false	CONF	
198961	false	CONF	
199052	false	CONF	
199137	false	CONF	
199351	false	CONF	
199436	false	CONF	
199454	false	CONF	
199463	false	CONF	
199940	false	CONF	
200042	false	CONF	
200435	true	CONF	
200640	false	CONF	
201049	false	CONF	
201124	false	CONF	
201254	false	CONF	
201441	false	CONF	
201638	false	CONF	
201647	false	CONF	
201834	false	CONF	
202251	false	CONF	
202514	false	CONF	
202541	false	CONF	
202550	false	CONF	
202907	false	CONF	
203052	false	CONF	
203333	false	CONF	
203418	false	CONF	
203575	false	CONF	
203753	false	CONF	
204004	false	CONF	
204237	false	CONF	
204808	false	CONF	
204826	false	CONF	
205159	false	CONF	
205243	false	CONF	
205346	false	CONF	
205458	false	CONF	
205542	false	CONF	
205654	false	CONF	
206156	false	CONF	
206174	false	CONF	
206772	false	CONF	
206950	false	CONF	
207041	false	CONF	
207050	false	CONF	
207452	false	CONF	
207555	false	CONF	
207564	false	CONF	
207845	false	CONF	
207872	false	CONF	
207957	false	CONF	
208057	false	CONF	
208169	false	CONF	
208244	false	CONF	
208347	false	CONF	
208440	false	CONF	
208459	false	CONF	
208655	false	CONF	
208927	false	CONF	
208972	false	CONF	
209139	false	CONF	
209148	false	CONF	
209335	false	CONF	
209362	false	CONF	
209447	false	CONF	
209559	false	CONF	
209830	false	CONF	
209858	false	CONF	
210238	false	CONF	
210256	false	CONF	
210434	false	CONF	
210443	false	CONF	
210452	false	CONF	
210555	false	CONF	
211114	false	CONF	
211338	false	CONF	
211851	false	CONF	
211954	false	CONF	
212018	false	CONF	
212120	false	CONF	
212335	false	CONF	
212344	false	CONF	
212456	false	CONF	
212465	true	CONF	
212522	false	CONF	
212979	false	CONF	
213538	false	CONF	
213912	false	CONF	
213958	false	CONF	
214106	false	CONF	
214414	false	CONF	
214571	false	CONF	
214722	false	CONF	
214807	false	CONF	
214843	false	CONF	
215130	false	CONF	
215251	false	CONF	
215345	false	CONF	
215354	false	CONF	
215653	false	CONF	
215662	false	CONF	
215710	false	CONF	
215756	false	CONF	
215952	false	CONF	
216164	false	CONF	
216230	false	CONF	
216258	false	CONF	
216445	false	CONF	
216632	false	CONF	
216922	false	CONF	
217059	false	CONF	
217620	false	CONF	
218131	false	CONF	
218261	false	CONF	
218757	false	CONF	
218775	false	CONF	
218832	false	CONF	
218850	false	CONF	
218878	false	CONF	
219044	false	CONF	
219138	false	CONF	
219259	false	CONF	
219343	false	CONF	
219651	false	CONF	
219857	false	CONF	
220040	false	CONF	
220059	false	CONF	
220527	false	CONF	
220545	false	CONF	
220844	false	CONF	
221476	false	CONF	
222053	false	CONF	
222147	false	CONF	
222156	false	CONF	
222446	false	CONF	
222558	false	CONF	
222754	false	CONF	
223238	false	CONF	
223322	false	CONF	
223331	false	CONF	
223452	false	CONF	
223751	false	CONF	
223845	false	CONF	
224178	false	CONF	
224552	false	CONF	
224637	false	CONF	
224655	false	CONF	
224749	false	CONF	
224954	false	CONF	
225054	false	CONF	
225157	false	CONF	
225241	false	CONF	
225250	false	CONF	
225335	false	CONF	
225559	false	CONF	
225942	false	CONF	
226659	false	CONF	
226734	false	CONF	
226752	false	CONF	
226949	false	CONF	
227151	false	CONF	
227179	false	CONF	
227357	false	CONF	
227656	false	CONF	
228000	false	CONF	
228055	false	CONF	
228158	false	CONF	
228345	false	CONF	
228952	false	CONF	
229146	false	CONF	
229342	false	CONF	
229427	false	CONF	
229454	false	CONF	
