"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	
4839	33966	13	129	37139	0	42941	0	0	0	20478	20478	0	154727	0	4200	59830		46550	14381	8230	32290	36998	0	2995	9061	23229	12974	1285	7413	29586	14848	7983	42799	150131	0	396	
5005	69552	5	2763	30564	0	51619	0	0	0	0	0	0	197479	0	810	31406		79885	16636	16163	44591	16042	0	0	9775	34816	33160	2134	3468	12574	14944	420	48851	196669	0	0	
5050	5078	0	1201	11770	0	20502	0	0	0	0	0	0	58167	0	12123	16128		19019	17944	5547	11351	13966	0	0	3030	8445	5786	1758	9175	4791	1819	343	19198	45845	103	199	
5069	38877	12	0	12494	0	15209	0	0	40902	7778	48680	0	231195	0	2469	93277		93362	5679	380	85280	88295	35870	6598	30130	55150	8082	0	45516	42779	4882	100	15197	201976	0	26750	
5135	11570	0	11834	22422	0	46840	0	0	0	0	37429	0	144196	0	6124	78281		41387	12958	9854	37684	65221	0	28036	12404	25280	3407	296	16312	48909	13060	0	35006	100421	0	37651	
5210	239390	34	22881	52960	0	86388	0	0	0	0	0	0	590494	0	13530	44681		199764	106659	46707	110713	19777	0	0	37862	72907	62841	26154	8161	11927	15582	9011	63473	576964	0	0	
5247	219007	0	6473	38971	0	57444	0	0	0	0	0	0	876122	0	19742	50471		179518	427126	43155	131513	38126	0	0	39912	92590	36831	10185	14241	23885	8881	3464	50971	856380	0	0	
5274	5914	0	521	11769	0	15333	0	0	11532	0	11532	0	75873	0	3835	6280		47636	16043	5465	18025	3536	10530	0	6771	21784	16246	2835	1688	1849	2226	517	14812	72038	0	0	
5331	22149	3	471	40210	0	59291	0	0	0	0	0	0	140849	0	0	19406		33529	65765	7466	22100	15298	0	0	6635	15466	7819	3609	7697	7601	2064	2044	58817	140849	0	0	
5461	141342	56	12148	57261	0	66255	0	0	0	0	0	0	270094	0	5718	32469		17739	78544	6469	14799	28485	0	0	5833	8966	2253	687	17485	11001	2160	1823	53979	264376	72	0	
5751	4828	1	2073	4812	0	14233	0	0	0	0	0	0	56552	0	18485	6936		11226	33562	4245	9644	4779	0	0	3677	5967	1507	75	1177	3602	2157	0	12159	38067	0	0	
6039	5247	0	3028	10823	0	19915	0	0	0	0	0	0	47168	0	2790	13155		25497	3269	7568	23904	12705	0	0	7551	16353	1593	0	6460	6245	450	0	16729	44372	158	6	
6057	631	0	692	1696	0	3650	0	0	0	0	0	0	10253	0	1989	843		8339	440	434	6363	642	0	0	3014	3349	1173	803	234	408	200	0	2958	8264	0	0	
6141	1587	7	1622	9047	0	17973	0	0	0	0	0	0	14616	0	2034	5731		6527	771	1052	5559	5531	0	0	2234	3325	512	456	3368	2163	200	0	16344	12582	0	0	
6329	12476	8	20250	52782	0	103332	0	0	0	0	0	0	151868	8	6819	63633		56080	19679	9368	52393	58564	0	0	26384	26314	2493	889	24678	33886	3438	1631	83074	145041	0	0	
6972	78436	74	10963	147445	0	216769	0	0	0	0	0	0	387426	0	7436	37791		86690	184509	31643	68386	30156	0	0	41201	32398	10018	3073	17168	14737	2165	3722	205342	379796	390	194	
7009	0	26	4	25309	0	25309	0	0	0	0	0	0	287317	0	0	0		0	287317	26	0	0	0	0	0	0	0	0	0	0	0	0	25279	287317	0	0	
7045	9969	1	17536	12039	0	37616	0	0	0	0	0	0	52604	0	2958	7178		24499	10958	4557	10161	2448	0	0	2099	8062	10562	3776	503	1945	3168	1562	20079	49646	0	0	
7157	2110	0	245	4334	0	6993	0	0	0	0	0	0	19762	10	624	2022		11109	4521	2231	8380	1161	0	0	2555	5825	2729	0	525	637	860	0	6748	19128	0	0	
7166	139286	33	3167	64808	0	76607	0	0	0	0	27845	0	412293	0	6228	128530		58484	85993	5777	52124	122337	0	15845	27630	24494	5448	912	57029	65308	5476	717	73407	403788	0	2277	
7456	8560	3	2321	6759	0	11844	0	0	0	0	0	0	24663	0	259	1220		14883	0	1930	10299	784	0	0	2496	7803	4561	23	126	658	336	100	9517	24404	3	0	
7634	3536	1	573	5366	0	8439	0	0	693	0	693	0	26029	0	545	9289		12269	935	1879	9485	7419	0	0	2231	7254	2392	392	3053	4366	760	1110	7754	25484	111	0	
8033	7213	0	1013	12032	0	18207	0	0	0	0	0	0	27048	0	2681	7455		11914	466	1626	9025	5713	0	0	3486	5539	1872	1017	1892	3821	1742	0	17194	24367	0	0	
8417	0	0	0	449782	0	449782	0	0	0	0	0	0	42382	0	0	0		0	42382	342	0	0	0	0	0	0	0	0	0	0	0	0	449782	42382	0	0	
8462	488	5	1254	12636	0	30014	0	0	0	0	0	0	37282	0	5521	21788		11555	3451	2319	10475	21788	0	0	6567	4543	445	0	13929	7859	0	0	28755	31761	0	0	
8631	9790	0	906	8390	0	13796	0	0	0	0	0	0	27688	0	242	3043		11503	3352	2743	7312	1915	0	0	3503	3809	3527	664	682	1233	999	129	12890	27446	0	0	
9357	93254	148	0	17519	0	21341	0	0	0	23783	23783	0	273766	5972	0	26640		1717	152155	1173	1337	26640	0	23783	1257	413	47	0	26008	632	0	0	21193	267794	0	0	
9553	0	10	2347	5457	0	14909	0	0	0	0	0	0	31301	0	2515	7951		20374	2976	5936	17909	7328	0	0	8250	9659	2465	0	1953	5375	623	0	12552	28786	0	0	
9807	254524	28	15059	63647	0	97719	0	0	216071	0	216071	0	1710503	0	298107	204909		335846	915224	79999	316406	199814	216071	0	145506	170900	18434	1006	120388	79426	4640	455	82632	1412396	0	0	
9955	5682	4	2447	7363	0	23471	0	0	0	0	0	0	47656	1	16545	13653		16641	11680	2534	11141	10816	0	0	3808	7395	5125	313	3906	6910	2837	0	21020	31110	0	0	
10157	4900	0	1614	7710	0	13998	0	0	0	0	0	0	32872	0	5551	4397		15260	8315	2083	9931	3194	0	0	3431	6500	4495	834	3063	131	1100	103	12384	27321	0	0	
10250	56454	4	1573	18239	0	30546	0	0	98	200	298	0	260890	0	30862	61779		99611	43046	32560	49458	35643	0	0	11338	38120	39352	10801	9629	26014	16988	9148	28969	230028	0	0	
10849	49865	2223	1107	9660	0	15686	0	0	0	0	0	0	175111	0	23924	51522		59972	13752	5432	44051	43796	0	0	16944	27107	15651	270	15068	28728	6913	813	12354	151187	2	0	
10858	102942	22	5539	19862	0	24528	0	0	0	0	0	0	304239	0	28069	63246		117422	20629	9233	70336	40028	0	0	13528	56808	34931	12155	8094	31934	21301	1917	18967	276170	0	0	
11145	16092	0	15878	16972	0	44472	0	0	0	0	0	0	69539	0	8832	6848		21941	24658	3777	11787	4026	0	0	2920	8867	8157	1997	591	3435	2069	754	28164	60657	430	50	
11640	69201	3	6419	10901	0	19147	0	0	0	0	0	0	154473	0	46918	42823		32628	9821	7356	22825	37929	0	0	9419	13666	6696	2847	14984	22945	2627	2266	12689	107555	36	0	
11837	4414	2	12649	5620	0	29602	0	0	792	0	792	0	45791	2	1185	13901		24024	3452	4448	12154	4882	693	0	4252	7902	6658	5213	1588	3295	5760	3259	16951	44604	0	0	
12030	15973	6	10301	24131	0	46153	0	0	0	0	0	0	176023	0	5315	52806		93942	13302	13870	74040	37620	0	0	29376	44664	17797	2105	17536	20084	14122	1064	35846	163501	0	7207	
12058	6124	40	1641	11322	0	17807	0	0	0	0	0	0	68225	70	6837	10336		31925	19840	4108	19716	7568	0	0	5794	14040	9706	2385	1501	6068	2220	547	16126	61318	0	0	
12142	19482	20	8818	24332	0	52408	0	0	0	0	0	0	91610	0	12762	38240		26699	7189	9172	19193	35985	0	0	14154	11648	897	0	27473	10567	200	0	43117	78848	453	0	
12245	16969	0	2205	17155	0	22892	0	0	0	0	2500	0	59055	0	7326	15357		18318	8411	4763	13353	12169	0	2500	4144	9209	4459	506	4255	7914	2988	200	20687	51729	0	0	
12311	3145439	0	144847	1178302	149	1477659	0	0	0	759181	3452099	0	20508238	0	1617174	4370397		3092321	9900081	51686	1266222	1822462	0	950424	177588	1088634	1570614	255485	948919	873543	1503271	1044664	1308603	18891064	24060	0	
12647	6143	0	465	8544	0	11104	0	0	1787	0	2987	0	41074	0	3544	5744		18831	10356	5228	12332	4993	1293	1200	1777	10556	6498	0	1018	3975	751	0	10639	37530	0	0	
12656	941	0	377	1711	0	2971	0	0	0	0	0	0	5914	0	1560	1145		2753	1075	287	2116	905	0	0	714	1402	638	0	500	405	240	0	2594	4354	0	0	
12937	9874	0	0	27930	0	40087	0	0	109	3751	3860	0	89917	0	0	39097		17134	23812	4638	14633	38197	109	3751	3052	11581	2501	0	22135	16062	900	0	40087	89917	0	0	
12946	22260	19	9467	26713	0	43074	0	0	0	0	0	0	368055	0	38969	102117		141286	102392	28613	98169	79597	0	0	50784	58936	23435	8131	43176	42731	10436	5774	33588	329086	0	0	
12955	7749	0	884	18439	0	26080	0	0	0	0	0	0	62161	0	12892	16224		21510	16678	5674	11206	13144	0	0	3479	7727	9666	637	1797	11347	2874	206	25196	49269	0	0	
13037	16813	5	1266	14797	0	25021	0	0	0	0	0	0	68073	0	178	8211		34602	8446	5063	21487	5234	0	0	9244	14246	8044	3068	472	4762	2369	608	23750	67895	0	0	
13103	181119	35	9043	32306	0	93026	0	0	0	0	0	0	592632	0	11641	48057		151879	211577	46408	110884	35855	0	0	34975	75909	37733	3262	12671	23184	9975	2227	83567	580595	381	396	
13251	1778	0	139	4171	0	5796	0	0	0	0	0	0	23051	0	1415	1178		9895	10200	2227	8491	954	0	0	2237	6254	1404	0	100	854	224	0	5657	21636	0	0	
13457	2342	0	460	1409	0	3551	0	0	0	0	0	0	10477	0	1086	1345		4032	2758	1138	3528	988	0	0	1472	2056	504	0	352	637	357	0	3091	9391	0	0	
14052	9431	7	2453	11413	0	18357	0	0	0	0	0	0	38364	0	573	9549		12996	6388	2152	10894	9038	0	0	3906	6988	2094	8	2456	6582	511	0	15564	37791	333	0	
14155	5438	2	2305	9703	0	22559	0	0	0	0	0	0	48581	0	8114	7061		21216	14866	3976	13869	5111	0	0	5238	8633	5857	1488	2139	2972	1694	256	20252	40467	0	0	
14258	20723	180	12101	37533	0	76018	0	0	2475	13066	15541	0	518514	0	40049	98106		44901	354784	24311	29665	64296	2079	3417	18979	15103	9159	1660	45232	21319	16081	15474	63728	478464	9	1	
14409	8735075	711	676053	1640797	0	2913951	0	0	0	0	0	0	21788945	0	800188	3372488		3224665	6456717	636934	2579989	2921191	0	0	816798	1763191	524040	120636	1370378	1550813	318965	132332	2201372	20984072	35815	4685	
14454	2697	0	283	2221	0	4058	0	0	4583	1500	6083	0	28749	0	1120	4037		12371	9644	1202	8857	3237	2765	1000	3302	5555	2507	1007	2189	1048	700	100	3775	22890	0	4739	
14650	4299	0	3299	5927	0	11860	0	0	0	0	0	0	12355	0	334	1639		5707	710	1419	5298	1539	0	0	2957	2356	394	0	602	937	100	0	8561	12021	0	0	
14753	5632	0	175	5528	0	7579	0	0	0	0	0	0	18958	0	1764	3068		10258	0	3107	8578	2503	0	0	4920	4891	445	2	1855	1113	100	0	7404	17194	0	0	
14865	12764	27	19899	20814	0	62640	0	0	0	0	0	0	88583	0	11418	16025		31183	28610	4861	22375	14342	0	0	10326	12767	6055	2035	8532	5810	915	768	42714	77165	0	0	
15536	150802	7	526	105398	0	126232	0	0	36393	45363	81756	0	864110	0	18334	190821		364273	158214	69644	329597	171056	36393	45363	96845	232752	34515	161	53920	117136	19296	469	125568	811949	131	33827	
16337	48409	110	4230	76478	0	120418	0	0	0	0	0	0	190391	0	5629	56191		76496	9295	20518	64925	51653	0	0	26686	42315	7276	219	19646	33620	2805	120	116078	184262	0	500	
16458	49677	15	1783	22270	0	29142	0	0	0	0	0	0	139456	0	6222	13277		26122	50380	8000	15917	8462	0	0	4867	11050	9921	284	1907	6555	4535	280	27161	133234	183	0	
16551	14193	27	843	10294	0	17227	0	0	0	23249	23249	0	83476	0	3738	34586		30374	4323	8536	16004	16096	0	8817	8852	11014	8687	1821	7169	11107	12177	4133	16357	79738	0	0	
16748	6678	0	1020	7351	0	11475	0	0	0	0	0	0	29295	0	807	2542		17809	2265	3333	8791	2206	0	0	5048	6701	3733	2327	789	1417	336	0	10455	28488	0	0	
16944	7213	0	987	4321	0	10892	0	0	0	0	0	0	13790	0	558	209		4648	1720	790	2878	209	0	0	1079	1911	1475	183	109	100	0	0	9905	13232	0	0	
16953	3471	0	1365	4846	0	9121	0	0	0	0	0	0	16337	0	1566	1947		9190	1729	483	5771	1447	0	0	1880	3891	3419	0	747	700	500	0	7756	14771	0	0	
17110	0	0	0	0	0	0	0	0	0	0	0	0	99169	0	14100	81125		17986	58	0	17986	81125	0	0	17966	20	0	0	80925	200	0	0	0	85069	0	0	
17147	246060	9	69406	92695	0	111041	0	0	0	15370	15370	0	479315	0	49294	69583		116819	46854	28438	59316	33915	0	11409	19267	40049	55196	2307	21232	12684	19628	16040	33035	430021	8591	0	
17259	16938	3	50	5248	0	10908	0	0	0	0	0	0	38981	0	3086	5014		15925	1103	3991	7176	2406	0	0	2065	5111	8179	570	400	2006	2090	518	10855	35895	0	0	
17464	36616	232	20275	224145	0	268099	0	0	0	0	0	0	699348	0	63469	39402		30768	592562	9424	23445	26716	0	0	9244	14201	6574	749	11001	15715	7930	4756	247592	635879	0	0	
17549	44404	8	5061	44324	0	58729	0	0	15694	9537	25231	0	182481	0	14387	52098		47457	38522	3811	42949	47112	15694	9537	18064	24885	4429	79	22797	24315	4867	119	53660	155259	0	12835	
17839	8413	3	6281	30259	0	50947	0	0	0	0	0	0	105810	0	11847	42239		30442	24716	9796	15889	33474	0	0	4874	11015	12760	1793	17585	15889	7651	1114	44663	93963	0	0	
17950	35981	520	9297	17761	0	44114	0	0	0	1000	1000	0	85837	209	11405	16221		22565	11070	5417	19043	14782	0	1000	6442	12601	3162	360	8447	6335	1234	205	34297	73223	0	1000	
18050	102950	7	6558	16711	0	30394	0	0	0	0	0	0	208390	0	30368	32846		54579	18015	10132	45430	23180	0	0	20088	26964	7527	0	11211	12237	9198	200	23829	178022	0	0	
18135	21335	2	0	35976	0	61890	0	0	0	0	0	0	73272	0	8000	20278		16385	15274	2410	12630	18927	0	0	5280	7350	3065	690	5529	13398	1023	328	61888	65272	0	0	
18368	15723	10	8080	25224	0	28415	0	0	0	0	0	0	390395	0	2759	22156		22436	330080	5335	20047	19120	0	0	7389	12658	2389	0	7764	11356	3036	0	20259	387636	66	0	
18377	4977	0	0	0	0	0	0	0	390	0	390	0	20476	0	2	1851		13648	0	2535	5206	315	390	0	1398	3808	6851	1591	315	100	312	1124	0	18790	0	1684	
18827	45426	9	7032	23220	0	55491	0	0	0	0	0	0	93028	0	10562	15190		29548	2864	7344	15702	10290	0	0	6639	9383	9726	3800	8131	2159	4525	375	48450	82466	0	0	
18836	9911	0	1581	16422	0	25474	0	0	198	0	198	0	86176	0	209	21612		45883	8770	10514	23819	9796	198	0	10033	16329	16408	3113	2648	7148	9548	2268	23893	84467	0	1500	
18854	0	0	3004	3031	0	10528	0	0	0	0	0	0	14547	0	1659	3835		9164	1548	588	7064	3628	0	0	2844	4220	787	1313	2370	1258	106	100	7524	12888	0	0	
18957	5572	2	4472	4756	0	12871	0	0	0	0	0	0	33243	0	5138	11709		14225	1737	3570	9320	8220	0	0	2603	6717	3215	1690	2918	5302	1773	1717	8397	28105	0	0	
19356	7779	10	6047	14031	0	28267	0	0	0	0	0	0	37163	0	673	5053		22989	1342	3326	16859	3349	0	0	5928	11303	5120	638	929	2420	1554	150	21618	36490	592	0	
19730	346608	93	10245	243736	0	270361	0	0	0	38657	38657	0	1120698	0	46890	178547		261280	334263	47730	201932	159258	0	35543	60901	145687	42978	11714	61992	97503	17183	1869	259578	1073808	445	0	
19936	9140	1	14048	34517	0	64510	0	0	0	0	0	0	76632	0	7556	24479		26812	16201	4285	21452	19597	0	0	6653	14799	4592	768	8249	11348	3815	1067	50461	69076	0	0	
19972	37779	0	0	0	0	0	0	0	0	0	0	0	37779	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37779	0	0	
20053	2038	0	637	3592	0	5405	0	0	0	0	0	0	23173	0	2638	6726		10876	3533	1802	8614	4823	0	0	3086	5848	1921	21	1589	3234	1903	0	4768	20535	0	0	
20147	14491	0	1116	7416	0	10703	0	0	0	0	0	0	27813	0	728	1857		11465	0	1147	4293	436	0	0	1341	3072	4372	2680	228	209	300	1120	9587	27085	0	0	
20259	14735	32	7716	16332	0	31850	169	0	0	0	0	0	15856	0	1913	100		1013	9	342	817	100	0	0	904	109	0	0	100	0	0	0	23933	13943	0	0	
20370	16812	29	1070	31390	0	39194	0	0	0	0	0	0	61644	0	6475	4207		23027	17598	3923	15138	3848	0	0	4141	10998	6278	1610	1401	2447	207	152	38095	55169	0	0	
20512	15216	0	1173	11938	0	18783	0	0	0	0	0	0	49345	0	118	4701		23769	5659	6112	8218	1132	0	0	2158	6060	13105	2447	251	881	3569	0	17610	49227	0	0	
20633	101368	21	8190	15254	0	30990	0	0	792	0	892	0	172992	0	2261	25926		40452	5246	7126	10587	5788	0	0	2862	7725	16295	13570	1584	4204	9424	10714	22766	170731	13	0	
20754	583	0	571	765	0	2810	0	0	0	0	0	0	8623	0	1067	1203		5829	1008	839	4757	903	0	0	1676	3081	686	386	100	803	200	100	2239	7556	0	0	
20839	1933	4	464	11353	0	19895	0	0	0	0	0	0	91939	0	1096	33277		46073	10656	3040	41842	30480	0	0	15947	25895	3817	414	12649	17831	1927	870	19427	74036	0	16807	
20857	2114	0	452	12514	0	21926	0	0	0	0	0	0	26116	0	2393	2764		7418	13820	541	6095	1731	0	0	1846	4249	1269	54	312	1419	1033	0	21474	23723	0	0	
20866	84026	33	1112	3144	0	30409	0	0	0	0	0	0	112943	0	0	736		4314	23868	0	3002	636	0	0	1183	1819	778	534	535	101	100	0	29264	112943	0	0	
21256	728	0	1006	1393	0	2811	0	0	0	0	0	0	4525	0	1147	500		2487	810	1555	2262	500	0	0	236	2026	225	0	200	300	0	0	1805	3378	0	0	
21359	2643	0	517	1814	0	3013	0	0	0	0	0	0	11962	0	1662	2267		4003	3049	1149	3501	1447	0	0	972	2529	408	94	524	923	412	408	2496	10300	0	0	
21630	4972	0	10872	8953	0	23221	0	0	0	0	0	0	33605	0	2733	13197		12313	3125	2513	6638	10790	0	0	2435	4203	5373	302	3843	6947	2248	159	12349	30872	0	0	
21658	16536	288	3544	11926	0	33149	0	0	0	0	0	0	73331	0	1210	7568		42137	7090	6892	26857	3996	0	0	8154	18703	12949	2331	948	3048	2649	923	29317	72121	0	0	
22048	10420	13	9676	21069	0	44443	0	0	3738	0	3738	0	124721	0	21301	58211		50201	5889	7468	29558	36628	3207	0	10339	19219	17328	3315	15063	21565	14685	6898	34754	103420	0	0	
