"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1698	RCFD1699	RCFD1701	RCFD1702	RCFD1703	RCFD1705	RCFD1706	RCFD1707	RCFD1709	RCFD1710	RCFD1711	RCFD1713	RCFD1714	RCFD1715	RCFD1716	RCFD1717	RCFD1718	RCFD1719	RCFD1731	RCFD1732	RCFD1733	RCFD1734	RCFD1735	RCFD1736	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1698	RCON1699	RCON1701	RCON1702	RCON1703	RCON1705	RCON1706	RCON1707	RCON1709	RCON1710	RCON1711	RCON1713	RCON1714	RCON1715	RCON1716	RCON1717	RCON1718	RCON1719	RCON1731	RCON1732	RCON1733	RCON1734	RCON1735	RCON1736	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	
1351																																																																																																		0	0	13500	0	0	0	0	0	0	21998	21717	3000	2926	0	0	0	0	506	504	0	0	0	0	0	0	1505	1490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34671	34481	3000	2926	0	10662	10770	0	0	2000	1993	1417	0	0	0	1417	21586	7776	4807	0	0	0	506	0	0	0	1505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1454																																																																																																		0	0	21259	0	0	0	0	0	0	0	0	94897	93997	0	0	5897	5890	0	0	9066	9106	0	0	0	0	0	0	18620	18325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142722	141972	0	0	0	14237	14514	80028	79254	3861	5	140	2928	21047	55088	9279	17076	3094	161	6891	637	402	5903	1001	9237	9088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1557																																																																																																		0	0	4276	0	0	0	0	0	0	0	0	11073	11116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1346	1366	11533	11588	0	1346	1366	460	472	0	0	4166	0	0	748	3418	6123	2645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1632																																																																																																		0	0	17036	0	0	0	0	0	0	0	0	22512	22370	0	0	11	12	0	0	822	838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27994	28013	0	0	0	4649	4793	0	0	1803	0	0	111	1693	13428	10191	1741	0	685	40	11	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669																																																																																																		0	0	24663	1000	1005	0	0	0	0	59117	59531	49878	49501	0	0	0	0	34	36	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68792	69391	50896	50524	0	9641	9824	0	0	0	0	32772	0	0	7439	25332	50510	29115	6867	0	18	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1829																																																																																																		0	0	9814	0	0	0	0	0	0	0	0	20545	20560	0	0	2428	2514	0	0	42717	42429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114287	117056	0	0	0	46494	48059	991	985	0	2103	3494	0	75	7658	3989	39305	17592	0	0	0	550	31052	13341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856																																																																																																		0	0	159038	0	0	0	0	0	0	9830	9826	21494	21456	0	0	0	0	0	0	1060	1040	0	0	0	0	0	0	0	0	66359	66615	85481	85028	0	0	0	0	0	0	0	0	0	0	0	0	78184	78392	108035	107524	0	1995	1951	0	0	0	0	75	0	0	0	75	75	1750	31381	0	0	0	0	0	1040	0	113457	37931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2040																																																																																																		0	0	2624	0	0	0	0	0	0	0	0	2510	2525	0	0	0	0	0	0	459	455	0	0	0	0	0	0	2099	2075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25577	26070	0	0	0	20179	20685	0	0	2217	330	330	0	2217	3794	2635	14564	0	0	0	0	455	0	0	1024	1051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2161																																																																																																		0	0	21416	0	0	0	0	0	0	0	0	21980	21746	166	184	66	71	0	0	3658	3619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	184	28126	27844	0	0	0	2422	2408	0	0	12928	0	0	998	11929	6951	3362	913	0	0	0	0	2766	920	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2376																																																																																																		0	0	230930	0	0	0	0	0	0	25500	25127	0	0	21054	21036	10224	10276	150046	149214	15114	15383	0	0	0	0	195836	192378	0	0	0	0	0	0	5169	5132	0	0	0	0	2000	2140	0	0	0	0	397605	392887	87338	86583	3351	0	0	0	0	0	0	10000	60000	58784	0	12085	10415	3000	2140	0	8450	21857	34875	80660	47139	3778	134265	66739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2451																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																																																																		0	0	1693	0	0	0	0	0	0	0	0	2399	2387	2	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2449	2438	0	0	0	50	51	0	0	0	0	0	0	0	0	0	1445	993	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																																																																		0	0	38228	0	0	0	0	0	0	0	0	28775	28477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2583	2552	0	0	0	0	0	0	72595	72148	0	0	0	41237	41119	1000	989	16258	0	0	1000	15508	45133	9595	912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																		0	0	9246	507	502	0	0	0	0	0	0	7958	7925	0	0	2718	2701	0	0	3456	3414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15131	15031	0	0	0	492	489	0	0	59	0	0	0	59	466	5262	3027	101	517	1332	1130	471	2666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2938																																																																																																		0	0	45634	0	0	0	0	0	0	0	0	36581	36494	0	0	0	0	0	0	3176	3128	0	0	0	0	0	0	2885	2861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46964	47081	0	0	0	4322	4598	3000	2996	6567	0	0	0	6567	11497	4885	18143	0	0	0	0	703	2425	0	2175	686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2956																																																																																																		0	0	13327	0	0	0	0	0	0	0	0	37699	37763	0	0	27	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	0	0	0	0	0	0	39095	39165	0	0	0	1344	1350	13815	13922	220	0	0	0	220	9562	8495	20860	0	0	0	0	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																		0	0	23589	0	0	0	0	0	0	7095	7053	4594	4565	0	0	2896	2867	0	0	9136	9055	0	0	0	0	0	0	196	196	0	0	0	0	0	0	0	0	203	202	878	877	0	0	0	0	11369	11319	22253	22122	0	4071	4064	4553	4562	6937	6896	2602	0	0	505	2097	7450	6738	3187	1393	2866	0	409	2336	6076	234	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
