"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
	CASH AND DUE FROM DEPOSITORIES	CASH & CASH ITEMS IN PROCESS OF COLL	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	CASH AND DUE FROM DEPOSITORIES	CASH ITEMS IN PROCESS OF COLLECTION	BALANCES WITH BKS IN FGN COUNTRIES	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	CURR&COIN (U.S. & FGN) VAULT CASH	BALS DUE FROM DEPOSITORY INSTS IN US	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	
37								2192										
242								924										
279								2730										
354								274										
439								7631										
457								732										
505								8069										
1146								25829	5021	0	0	0	2146	2270	0	2270	16392	
1155								4500										
1351								2019										
1454								21818	7534	0	0	0	5195	760	0	760	8329	
1557								855										
1632								10232										
1669								12976										
1829								6280	2	0	0	0	1739	1578	0	1578	2961	
1856								623										
2040								3661										
2161								13710										
2376								8309	0	0	0	0	2978	5208	0	5208	123	
2451								366										
2554								662										
2732								18095	3203	0	0	0	4328	6077	0	6077	4487	
2750								1854										
2938								12541	8726	0	0	0	2639	1176	0	1176	0	
2956								2345										
3252								8235										
3458								4566										
3506								35953	19768	81	0	81	11600	876	0	876	3628	
3720								5676										
3953								3445										
4138								5213										
4147								2466										
4156								5272										
4231								1723										
4437								7013										
4839								6275										
5005								7531	0	0	0	0	1236	2612	0	2612	3683	
5050								2941										
5069								3041	0	63	0	63	145	2011	0	2011	822	
5135								6107										
5210								17279	6731	0	0	0	8595	1085	0	1085	868	
