"IDRSSD"	RCFD3561	RCFD3562	RCFD7701	RCFD7702	RCON3561	RCON3562	RCON7701	RCON7702	
53752					2	103	0.0350	0.0650	
54049					0	0	0.0000	0.0000	
54058					0	0	0	0	
54357					0	0	0	0	
54375					0	0	0.0000	0.0000	
54441					0	0	0.0000	0.0000	
54656					0	0	0	0	
55176					0	0	0.0000	0.0000	
55251					0	0	0.0000	0.0000	
55336					0	0	0.0000	0.0000	
55635					0	0	0.0000	0.0000	
55653					0	0	0.0000	0.0000	
56230					0	0	0.0000	0.0000	
56258					0	0	0	0	
56351					0	0	0	0	
56427					0	0	0	0	
56548					1	20	0.0575	0.0575	
56557					0	0	0.0000	0.0000	
56717					0	0	0.0000	0.0000	
56726					0	0	0.0000	0.0000	
57040					0	0	0.0000	0.0000	
57228					0	0	0.0000	0.0000	
57255					4	47	0.0750	0.0850	
57451					0	0	0.0000	0.0000	
57572					0	0	0.0000	0.0000	
57956					0	0	0.0000	0.0000	
58074					0	0	0	0	
58207					0	0	0	0	
58225					1	17	0.0450	0.0450	
58243	5	2585	0.0543	0.06					
58355					0	0	0.0000	0.0000	
58551					0	0	0.0000	0.0000	
58636					1	22	0.0475	0.0475	
58757					0	0	0.0000	0.0000	
58971					1	397	0.0637	0.0637	
59259					0	0	0	0	
59316					0	0	0	0	
59352					0	0	0.0000	0.0000	
59679					0	0	0.0000	0.0000	
59754					0	0	0	0	
60143	0	0	0.0000	0.0000					
60219					0	0	0.0000	0.0000	
60330					1	7	0.0800	0.0800	
60433					0	0	0.0000	0.0000	
60545					1	17	0.0522	0.0522	
60554					1	2	0.0800	0.0800	
60648					0	0	0.0000	0.0000	
61122					159	2	0.0588	0.0588	
61355					0	0	0.0000	0.0000	
61476					2	105	0.0400	0.0475	
61533					0	0	0	0	
61757					0	0	0	0	
61832					0	0	0.0000	0.0000	
61953					0	0	0.0000	0.0000	
62044					0	0	0	0	
62101					0	0	0.0000	0.0000	
62147					0	0	0.0000	0.0000	
63050					0	0	0.0000	0.0000	
63069	0	0	0	0					
63078					0	0	0.0000	0.0000	
63201					0	0	0.0000	0.0000	
63359					2	10	0.0750	0.0775	
63573					0	0	0.0000	0.0000	
63733					0	0	0.0000	0.0000	
63742					4	1458	0.0534	0.07	
63751					1	15	0.065	0.065	
64150					1	50	0.0582	0.0582	
64543					1	3	0.0600	0.0600	
64552					0	0	0.0000	0.0000	
64619	0	0	0	0					
64730					0	0	0	0	
64758					0	0	0.0000	0.0000	
65205					0	0	0.0000	0.0000	
65241					0	0	0.0000	0.0000	
65513	0	0	0.0000	0.0000					
65559					3	166	0.0550	0.0775	
65746					0	0	0.0000	0.0000	
65858					0	0	0.0000	0.0000	
66015	0	0	0.0000	0.0000					
66154					2	10	0.0600	0.0600	
66172					2	352	0.0500	0.0513	
66275					0	0	0.0000	0.0000	
66837					0	0	0.0000	0.0000	
66846					2	64	0.0625	0.0650	
66903					1	100	0.0000	0.0000	
67142					0	0	0.0000	0.0000	
67151					0	0	0.0000	0.0000	
67209					0	0	0.0000	0.0000	
67254					0	0	0.0000	0.0000	
67311					0	0	0.0000	0.0000	
67414					0	0	0.0000	0.0000	
68345					0	0	0.0000	0.0000	
68448					2	28	0.0750	0.0850	
68756					3	17	0.0700	0.0850	
68831					6	342	0.0425	0.09	
68840					0	0	0.0000	0.0000	
68859					0	0	0.0000	0.0000	
68943					0	0	0.0000	0.0000	
69333					1	100	0.0625	0.0625	
69351					0	0	0.0000	0.0000	
69650					0	0	0	0	
69678					0	0	0.0000	0.0000	
69847					0	0	0.0000	0.0000	
70049					0	0	0.0000	0.0000	
70058					1	16	0.0650	0.0650	
70076					0	0	0	0	
70151					0	0	0.0000	0.0000	
70218					0	0	0.0000	0.0000	
70254					1	19	0.0675	0.0675	
70414					2	39	0.0545	0.0995	
70638					0	0	0.0000	0.0000	
70955					0	0	0.0000	0.0000	
71318					0	0	0	0	
71457					1	95	0.0720	0.0720	
71859					0	0	0	0	
72258					0	0	0	0	
72351					5	30	0.07	0.075	
72454					0	0	0.0000	0.0000	
72614					4	411	0.0600	0.0600	
72678					1	2	0.0350	0.0350	
73031					2	1550	0.0700	0.0700	
73116					0	0	0.0000	0.0000	
73152					5	69	0.0435	0.0750	
73554					4	64	0.0745	0.075	
73956					0	0	0.0000	0.0000	
74056					0	0	0.0000	0.0000	
74140					0	0	0.0000	0.0000	
74159					0	0	0.0000	0.0000	
74337					0	0	0.0000	0.0000	
74403					0	0	0.0000	0.0000	
74449					0	0	0	0	
74458					0	0	0.0000	0.0000	
75053					0	0	0.0000	0.0000	
75259					2	34	0.0500	0.1100	
75446					1	205	0.0575	0.0575	
75455					0	0	0.0000	0.0000	
75558					3	333	0.0425	0.0800	
75633	0	0	0.0000	0.0000					
75651					0	0	0.0000	0.0000	
76050					0	0	0.0000	0.0000	
76135					0	0	0.0000	0.0000	
76153					1	8	0.0895	0.0895	
76443					0	0	0.0000	0.0000	
76854					0	0	0.0000	0.0000	
77150					0	0	0.0000	0.0000	
77253					1	25	0.0550	0.0550	
77347					0	0	0.0000	0.0000	
77374					0	0	0.0000	0.0000	
77422					0	0	0.0000	0.0000	
77758					0	0	0	0	
77851					0	0	0.0000	0.0000	
78036					0	0	0.0000	0.0000	
78054					2	11	0.0650	0.0700	
78157					0	0	0.0000	0.0000	
78241					4	284	0.0415	0.0675	
78559					0	0	0	0	
78643					0	0	0.0000	0.0000	
78858					0	0	0.0000	0.0000	
79042					0	0	0	0	
79127					0	0	0	0	
79145					0	0	0.0000	0.0000	
79257					0	0	0.0000	0.0000	
79855					3	31	0.0448	0.0700	
80020					0	0	0.0000	0.0000	
80150					5	38	0.0300	0.0895	
80431					0	0	0.0000	0.0000	
80552					0	0	0.0000	0.0000	
80936					0	0	0.0000	0.0000	
81054					1	5	0.1800	0.1800	
81429					0	0	0.0000	0.0000	
82033					0	0	0.0000	0.0000	
82257					0	0	0.0000	0.0000	
82350					0	0	0.0000	0.0000	
82659					1	101	0.0400	0.0400	
83151					2	700	0.0600	0.0600	
83236					0	0	0.0000	0.0000	
83311					0	0	0.0000	0.0000	
83357					0	0	0.0000	0.0000	
83450					4	4730	0.07	0.18	
83638	0	0	0	0					
83834					0	0	0.0000	0.0000	
83852					0	0	0.0000	0.0000	
83955					0	0	0	0	
84046					1	26	0.0700	0.0700	
84055					0	0	0.0000	0.0000	
84251					0	0	0	0	
84345					0	0	0	0	
84541					1	4208	0.0643	0.0643	
84804					0	0	0.0000	0.0000	
85043					8	34	0.0800	0.1000	
85052					0	0	0	0	
85258					0	0	0	0	
85454					1	4	0.0700	0.0700	
85856					0	0	0.0000	0.0000	
85931					0	0	0.0000	0.0000	
86349					4	283	0.0241	0.0650	
86358					0	0	0.0000	0.0000	
86527					0	0	0.0000	0.0000	
86554					1	15	0.0430	0.0430	
87047					0	0	0.0000	0.0000	
87159					0	0	0.0000	0.0000	
87234					1	2	0.0325	0.0325	
87476					0	0	0.0000	0.0000	
87533					0	0	0	0	
88240					0	0	0	0	
88259					0	0	0.0000	0.0000	
88352					0	0	0.0000	0.0000	
88455					0	0	0.0000	0.0000	
88530					2	75	0.0405	0.0440	
88950					0	0	0.0000	0.0000	
89032					3	15	0.0500	0.0675	
89135					0	0	0.0000	0.0000	
89162					0	0	0.0000	0.0000	
89452					0	0	0.0000	0.0000	
89751					8	221	0.0500	0.1800	
89854					0	0	0.0000	0.0000	
89957					0	0	0.0000	0.0000	
90047					2	26	0.0485	0.0685	
90234					0	0	0.0000	0.0000	
90328					1	18	0.0575	0.0575	
90337					3	64	0.0600	0.0700	
90403					0	0	0.0000	0.0000	
90467					0	0	0	0	
90645					1	50	0.0575	0.0975	
90739					0	0	0.0000	0.0000	
91147					0	0	0	0	
91156					6	379	0.0625	0.1025	
91259					3	8	0.1200	0.1200	
91615					0	0	0.0000	0.0000	
91651					0	0	0.0000	0.0000	
91754					1	4	0.0600	0.0600	
91866					0	0	0.0000	0.0000	
91950					0	0	0.0000	0.0000	
91969					2	95	0.0825	0.0825	
92050					0	0	0.0000	0.0000	
92144					0	0	0.0000	0.0000	
92630					0	0	0.0000	0.0000	
92706					0	0	0.0000	0.0000	
92854					0	0	0.0000	0.0000	
92902					1	28	0.0635	0.0635	
93244					0	0	0.0000	0.0000	
93329					0	0	0.0000	0.0000	
93413					1	8	0.0399	0.0399	
93543					0	0	0.0000	0.0000	
93619					0	0	0.0000	0.0000	
93628					0	0	0.0000	0.0000	
93721					2	465	0.0499	0.0575	
93758					1	3	0.0700	0.0700	
94139					8	326	0.0700	0.1800	
94456					0	0	0	0	
94522					0	0	0	0	
94755					2	11	0.0625	0.0700	
94858					1	18	0.0600	0.0600	
95051					0	0	0.0000	0.0000	
95659					1	11	0.0725	0.0725	
95725					0	0	0.0000	0.0000	
96254					0	0	0	0	
96357					0	0	0.0000	0.0000	
96553					1	149	0.0582	0.0582	
97055					2	18	0.0745	0.0750	
97279					1	9	0.0325	0.0325	
97457					0	0	0	0	
97804					0	0	0	0	
97943					1	10	0.0575	0.0575	
98351					1	5	0.0800	0.0800	
98454					0	0	0.0000	0.0000	
98463					0	0	0.0000	0.0000	
98548					0	0	0.0000	0.0000	
98557					0	0	0.0000	0.0000	
98641					0	0	0.0000	0.0000	
98717					0	0	0.0000	0.0000	
99004					0	0	0.0000	0.0000	
99059					3	40	0.0300	0.0500	
99143					2	40	0.0330	0.0650	
99255					0	0	0.0000	0.0000	
99442					2	257	0.0575	0.0650	
99536					3	133	0.0450	0.0550	
99853					0	0	0	0	
99974					4	1685	0.0600	0.0750	
100160					0	0	0.0000	0.0000	
100236					2	46	0.0575	0.0650	
100357					0	0	0	0	
100553					0	0	0.0000	0.0000	
100562					1	100	0.0585	0.0585	
100843					2	55	0.0575	0.0638	
101019	0	0	0.0000	0.0000					
101037					5	414	0.0500	0.1050	
101233					2	230	0.0399	0.0399	
101345					0	0	0.0000	0.0000	
101439					0	0	0.0000	0.0000	
101671					0	0	0.0000	0.0000	
101738					0	0	0.0000	0.0000	
101952					3	21	0.0470	0.0775	
102155					1	6	0.08	0.08	
102333					0	0	0.0000	0.0000	
102342					0	0	0.0000	0.0000	
102539					1	4	0.0320	0.0320	
102557					0	0	0.0000	0.0000	
103134					1	95	0.0700	0.0700	
103255					1	10	0.1	0.1	
103536					0	0	0.0000	0.0000	
103554					1	2	0.0900	0.0900	
103563					0	0	0	0	
103602					0	0	0.0000	0.0000	
104038					0	0	0	0	
104056					0	0	0.0000	0.0000	
104234					0	0	0.0000	0.0000	
104430					1	416	0.0650	0.0650	
104542					0	0	0	0	
104663					0	0	0.0000	0.0000	
105026					1	10	0.0600	0.0600	
105044					0	0	0.0000	0.0000	
105053					0	0	0	0	
105071					0	0	0.0000	0.0000	
105222					4	45	0.0650	0.0900	
105530					0	0	0	0	
105633					0	0	0.0000	0.0000	
106359					0	0	0.0000	0.0000	
106377					0	0	0.0000	0.0000	
106452					1	183	0.0700	0.0700	
106519					2	16	0.0600	0.1175	
106546					2	59	0.0600	0.0700	
106555					0	0	0	0	
106658					0	0	0.0000	0.0000	
107057					3	16	0.0675	0.0710	
107150					6	48	0.0525	0.0950	
107226					0	0	0	0	
107244					1	158	0.0475	0.0475	
107431					2	140	0.0625	0.0625	
107459					0	0	0.0000	0.0000	
107758					0	0	0.0000	0.0000	
108269					1	4	0.0750	0.0750	
108652					0	0	0	0	
108746					0	0	0.0000	0.0000	
108951					0	0	0.0000	0.0000	
109136					18	2271	0.0495	0.0700	
109154					0	0	0.0000	0.0000	
109453					0	0	0	0	
109574					0	0	0	0	
109659					3	894	0.0625	0.0700	
109855					1	1	0.1199	0.1199	
110057					0	0	0.0000	0.0000	
110066					0	0	0.0000	0.0000	
110356					0	0	0.0000	0.0000	
110404					0	0	0.0000	0.0000	
110413					0	0	0.0000	0.0000	
110655					0	0	0.0000	0.0000	
110758					0	0	0.0000	0.0000	
110936					0	0	0.0000	0.0000	
110945					0	0	0.0000	0.0000	
111157					1	21	0.0625	0.0625	
111205					3	17	0.1200	0.1600	
111559					2	9	0.0700	0.0700	
111661					2	149	0.0525	0.06	
111942					3	177	0.0600	0.0699	
111979					0	0	0.0000	0.0000	
112163					3	122	0.0700	0.0825	
112332					0	0	0	0	
112444					1	35	0.0600	0.0625	
112510					0	0	0.0000	0.0000	
112556					0	0	0	0	
112837	0	0	0.0000	0.0000					
112855					0	0	0.0000	0.0000	
113003					1	60	0.055	0.055	
113030					0	0	0.0000	0.0000	
113151					2	150	0.0650	0.0800	
113441					0	0	0.0000	0.0000	
113601					0	0	0.0000	0.0000	
113740					0	0	0.0000	0.0000	
113759					0	0	0.0000	0.0000	
113937					6	102	0.0315	0.0700	
114149					0	0	0.0000	0.0000	
114158					2	41	0.0474	0.0501	
114251					0	0	0.0000	0.0000	
114260					0	0	0	0	
114457					0	0	0.0000	0.0000	
114756					0	0	0.0000	0.0000	
114774					0	0	0.0000	0.0000	
114840					2	550	0.0600	0.0600	
114859					0	0	0.0000	0.0000	
115100					3	374	0.0600	0.0600	
115146					2	226	0.0550	0.0645	
115155					0	0	0	0	
115221					0	0	0	0	
115575					0	0	0.0000	0.0000	
115641					0	0	0.0000	0.0000	
116077					0	0	0.0000	0.0000	
116358					0	0	0.0000	0.0000	
116554					0	0	0	0	
116639					0	0	0.0000	0.0000	
116732					8	358	0.04	0.16	
116741					0	0	0.0000	0.0000	
117038					0	0	0.0000	0.0000	
117458					2	35	0.0700	0.0850	
117672					1	200	0.0413	0.0413	
117841					0	0	0.0000	0.0000	
118156					0	0	0.0000	0.0000	
118174					0	0	0	0	
118660					0	0	0.0000	0.0000	
118736					1	310	0.0825	0.0825	
119153					0	0	0	0	
119274					0	0	0.0000	0.0000	
119331					0	0	0.0000	0.0000	
119528					1	9	0.0625	0.0625	
119779					0	0	0	0	
120542					4	618	0.0600	0.0875	
120609					0	0	0	0	
120953					2	40	0.0700	0.0700	
121576					0	0	0.0000	0.0000	
121642					0	0	0.0000	0.0000	
121651					0	0	0.0000	0.0000	
121709					0	0	0.0000	0.0000	
121857					0	0	0.0000	0.0000	
121914					2	80	0.0275	0.0699	
122153					3	107	0.0425	0.079	
122546					0	0	0.0000	0.0000	
122658					0	0	0	0	
122751					0	0	0	0	
122854					1	18	0.0700	0.0700	
123178					0	0	0	0	
123440					0	0	0.0000	0.0000	
123646					0	0	0.0000	0.0000	
124344					0	0	0.0000	0.0000	
124353					0	0	0	0	
124773					0	0	0	0	
124830					1	15	0.0650	0.0650	
125154					0	0	0.0000	0.0000	
125855					8	2581	0.0575	0.1500	
125958					0	0	0.0000	0.0000	
126012					0	0	0.0000	0.0000	
126049					0	0	0.0000	0.0000	
126254					1	70	0.0199	0.0199	
126553					0	0	0.0000	0.0000	
126740					0	0	0.0000	0.0000	
126834					1	7	0.0770	0.0770	
127055					0	0	0.0000	0.0000	
127224					1	30	0.0775	0.0775	
127260					0	0	0	0	
127701					0	0	0.0000	0.0000	
128164					0	0	0.0000	0.0000	
128258					3	34	0.0800	0.0900	
128511	0	0	0.0000	0.0000					
128904					0	0	0	0	
128959					0	0	0	0	
129349					0	0	0.0000	0.0000	
129358					0	0	0.0000	0.0000	
129394					2	139	0.0600	0.0600	
129479					0	0	0.0000	0.0000	
129732					0	0	0.0000	0.0000	
129853					1	43	0.0800	0.0800	
129910					0	0	0	0	
130345					0	0	0.0000	0.0000	
130541					2	26	0.0600	0.0990	
130635					0	0	0.0000	0.0000	
130813					0	0	0	0	
130943	5	922	0.0513	0.0663					
131034					0	0	0.0000	0.0000	
131155					0	0	0.0000	0.0000	
