RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
5637,1,4068,6296,0,14209,0,0,0,0,39293,0,573,,25125,1752,3243,10140,38720,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2001-06-30
2160,0,1361,2712,0,6705,0,0,0,0,12683,0,61,,8711,679,985,5344,12622,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2001-06-30
6671,0,0,1655,0,7943,0,0,0,0,65153,0,0,,49633,1252,7891,7943,65153,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2001-06-30
801,0,44,1067,0,1067,0,0,0,0,5904,0,1505,,3130,1073,0,1023,4399,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2001-06-30
12716,0,5072,28054,0,41418,0,0,0,0,92853,0,5411,,51359,5689,8596,36331,87442,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,2001-06-30
1765,0,95,1741,0,3082,0,0,0,0,13620,0,474,,7987,3238,571,2987,13146,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2001-06-30
54812,26,7424,40730,0,59804,0,0,0,0,156042,0,20566,,52859,16085,6845,52354,135376,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2001-06-30
39697,0,1099,47262,0,74212,0,0,0,0,197418,0,10558,,87879,25403,11608,72825,186331,288,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,2001-06-30
513,13,1230,11601,0,33017,0,0,0,0,72316,0,10624,,46268,7370,7735,31722,61692,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2001-06-30
2729,1,2152,7879,0,14145,0,0,0,0,53240,0,3012,,31036,7957,3942,11992,50228,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2001-06-30
1718,112,2979,58095,0,98539,0,0,0,0,141393,4,11365,,52137,62919,12432,94756,130016,692,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2001-06-30
1768,0,553,2946,0,5587,0,0,0,0,22203,0,1671,,14875,1892,2014,5034,20532,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2001-06-30
51847,25,9162,29034,0,39556,0,0,0,0,121295,0,32523,,33848,10442,7209,30262,88039,107,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2001-06-30
10606,26,12341,26559,0,64102,0,0,0,0,140674,0,772,,82478,17785,11714,51681,139897,54,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2001-06-30
32923,30,152,52260,0,67862,0,0,0,0,145301,0,3055,,71742,19355,16327,67468,142246,212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2001-06-30
393,0,850,1046,0,2582,0,0,297,0,5864,0,1801,,2559,1578,18,1731,3766,1,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2001-06-30
885,0,160,3170,0,3170,0,0,0,0,10087,0,2133,,3866,4911,590,3010,7954,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959,2001-06-30
5087,3,2050,8091,0,22315,0,0,5944,0,72100,0,4480,,35269,18425,8671,20262,67520,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2001-06-30
9762,0,2508,13620,0,29080,0,0,0,0,54637,0,5602,,25113,4075,6085,26572,49035,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2001-06-30
38286,0,85,12902,0,48702,0,0,0,0,512363,0,311,,320423,108580,41351,48617,512052,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2001-06-30
606,0,72,614,0,1198,0,0,0,0,7596,0,1237,,4576,344,619,1126,6159,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2001-06-30
465,0,115,1015,0,2196,0,0,0,0,2737,0,608,,1872,0,0,2081,2129,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2001-06-30
37771,7,9121,60459,0,88068,0,0,4456,0,271056,0,44712,,92690,34771,12345,78940,226344,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2001-06-30
2492,0,1058,1948,0,5886,0,0,3112,0,35970,0,2806,,21907,3578,1483,4828,33164,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2001-06-30
34797,0,21017,44076,0,70932,0,0,10000,0,120925,0,7217,,36592,18531,7852,48207,113558,1708,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2001-06-30
3540,38,1485,6944,0,18874,0,0,0,0,83940,0,16519,,45845,11130,5328,17351,67421,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956,2001-06-30
7518,0,593,9890,0,20918,0,0,0,0,49441,0,3632,,22352,7778,4356,20325,45809,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2001-06-30
908,0,989,2409,0,5007,0,0,0,0,11311,0,2215,,6535,976,162,4018,9096,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2001-06-30
69119,34,1234,36528,0,57450,0,0,0,0,652770,0,18390,,203018,351414,32317,55502,634380,680,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506,2001-06-30
12010,0,10999,17908,0,40808,0,0,0,0,106290,0,3303,,56152,14933,10283,29809,100312,0,2675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579,2001-06-30
12814,0,5093,11603,0,33921,0,0,0,0,63872,0,6904,,34607,1006,4763,28828,56968,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2001-06-30
3932,45,949,11595,0,18223,0,0,0,0,31902,0,3665,,14894,6780,392,17229,28237,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2001-06-30
19124,109,1290,14325,0,24228,0,0,0,0,115771,0,13264,,43370,19712,8704,22829,102507,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2001-06-30
7608,0,664,11082,0,20537,0,0,0,0,55250,0,1431,,26647,15951,5607,19873,53819,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4147,2001-06-30
3672,0,3766,5684,0,15014,0,0,0,0,34424,0,6928,,17669,4824,2556,11248,27496,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2001-06-30
3876,0,7540,11899,0,21713,0,0,0,0,49764,0,5755,,23171,5539,7132,14173,44009,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2001-06-30
40374,2,434,12032,0,27958,0,0,0,0,78599,0,460,,29765,61,7083,27522,78139,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2001-06-30
638,0,431,833,0,1889,0,0,0,0,6010,0,1068,,3844,688,1071,1458,4942,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4745,2001-06-30
27768,4,49,33668,0,37445,0,0,4126,0,111618,0,3300,,41418,12508,7809,37294,107922,98,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,2001-06-30
44725,0,724,18861,0,33527,0,0,0,0,167453,0,652,,76866,15035,15538,32803,166801,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,2001-06-30
4346,6,1433,10345,0,18144,0,0,0,0,52395,0,12564,,20076,12626,5069,16618,39633,87,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5050,2001-06-30
2269,13,0,9177,0,11436,0,1200,17460,0,196404,0,9088,,84960,6365,1688,11423,180475,0,5641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,2001-06-30
6000,0,3106,9620,0,19303,0,0,0,0,52399,0,3782,,22870,7399,4619,16197,48320,0,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,2001-06-30
99857,49,18904,67615,0,142655,0,0,0,0,332881,0,6924,,187702,18104,34785,123702,325957,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5210,2001-06-30
132227,0,6979,134182,0,185888,0,0,0,0,543861,0,5117,,176627,198566,32707,178909,538744,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5247,2001-06-30
3637,3,29,5842,0,8666,0,0,0,0,71040,0,0,,46567,13095,5455,8634,71040,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274,2001-06-30
24032,14,513,36887,0,54546,0,0,0,0,129488,0,0,,37516,54392,7441,54019,129488,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331,2001-06-30
20938,32,292,59901,0,82524,0,0,0,0,94974,0,4036,,20200,25846,8059,82200,90938,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461,2001-06-30
3913,12,1646,5585,0,14525,0,0,0,0,56375,0,16117,,15454,26244,4377,12867,40258,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5751,2001-06-30
185004,1,944,145716,0,308249,0,0,0,0,1746533,0,6094,,989927,334408,140379,307304,1740439,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5939,2001-06-30
5103,0,2314,8662,0,15389,0,0,0,0,53145,0,2302,,31548,2157,8397,13075,50843,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6039,2001-06-30
785,0,345,785,0,2483,0,0,0,0,9903,0,3006,,5855,0,340,2138,6897,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6057,2001-06-30
1521,7,967,6179,0,11207,0,0,0,0,14927,0,122,,8009,666,1100,10233,14805,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,2001-06-30
8849,6,9342,32463,0,57939,0,0,0,0,121499,6,16659,,53737,13887,11065,48591,104834,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6329,2001-06-30
1277,1,328,2745,0,4592,0,0,0,0,16143,0,2094,,10872,874,859,4263,14049,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6842,2001-06-30
47863,55,8014,104388,0,177186,0,0,0,0,361812,0,3392,,136111,134055,38456,168931,358420,186,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6972,2001-06-30
0,25,3,28735,0,28735,0,0,0,0,419367,0,0,,0,419367,601,28707,419367,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009,2001-06-30
7445,5,5620,10640,0,31136,0,0,0,0,45776,0,11189,,24740,6010,4403,25511,34587,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,2001-06-30
1547,0,278,2926,0,6634,0,0,0,0,18890,0,240,,12982,3048,1825,6356,18650,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7157,2001-06-30
18667,68,861,77920,0,119800,0,0,0,0,224959,0,4831,,95091,40815,11357,118871,219929,0,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7166,2001-06-30
3667,0,2989,4347,0,9858,0,0,0,0,26825,0,2752,,19355,1325,1837,6855,24073,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7456,2001-06-30
3431,2,1279,5255,0,8688,0,0,495,0,23584,0,731,,12275,1130,1995,7313,22853,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7634,2001-06-30
5901,2,1497,7773,0,13544,0,0,0,0,25217,0,3346,,12185,710,1484,12045,21871,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8033,2001-06-30
1415,0,1796,3074,0,7911,0,0,0,0,25884,0,2714,,19390,1554,404,6115,23170,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8154,2001-06-30
300000,0,0,1078249,0,1078249,0,0,0,0,595784,0,0,,0,295784,1707,1078249,595784,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8417,2001-06-30
177,10,304,8018,0,20076,0,0,0,0,32930,0,342,,12947,2658,1955,19762,32588,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8462,2001-06-30
16082,2,3243,7376,0,18227,0,0,0,0,75855,0,2729,,49868,1472,8425,14982,73126,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8547,2001-06-30
8937,0,1103,5361,0,11983,0,0,0,0,27097,0,880,,13208,1007,2778,10880,26217,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,2001-06-30
232175,235,24457,131200,0,194157,0,0,0,0,1075316,0,222485,,132908,603553,17673,153857,852831,15608,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9115,2001-06-30
18763,30,51,21106,0,36465,0,0,0,0,84400,0,192,,46799,4628,5263,36384,84208,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9160,2001-06-30
20978,0,10800,20037,0,61996,0,0,11500,0,165791,0,5039,,95491,6374,12490,51196,160730,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9339,2001-06-30
0,286,0,76231,0,87684,0,0,37807,0,150363,4112,0,,1712,107195,2096,87398,146251,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9357,2001-06-30
0,10,2994,3576,0,9994,0,0,0,0,32907,0,5089,,21925,2300,5610,6990,27718,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9553,2001-06-30
118104,59,3396,42671,0,57301,0,0,0,0,1216112,0,285617,,201935,641635,75102,53846,930495,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9807,2001-06-30
4480,7,1676,6344,0,18892,0,0,0,0,55957,1,21802,,21990,22169,3710,17209,34154,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9955,2001-06-30
4311,0,878,7141,0,13001,0,0,485,0,49439,0,6560,,31532,6132,3053,12123,42394,0,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10157,2001-06-30
0,10,4411,25698,0,51945,0,0,0,0,135812,0,4278,,82619,23140,24441,47524,131534,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10250,2001-06-30
6011,0,82,7495,0,11988,0,0,0,0,33309,0,509,,18370,7344,3881,11906,32800,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10577,2001-06-30
7853,661,5856,14869,0,31332,0,0,0,0,107910,0,21907,,48280,16018,5419,24815,86003,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10849,2001-06-30
38099,54,2464,26646,0,50306,0,0,0,0,232903,0,9772,,143122,13625,11565,47763,223131,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10858,2001-06-30
12344,3,9883,10733,0,35692,0,0,0,0,55905,0,2769,,28225,7805,3414,25806,53136,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145,2001-06-30
8879,0,784,4265,0,9107,0,0,0,0,28584,0,4248,,13159,3175,4393,8291,24336,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11350,2001-06-30
6943,15,4628,29928,0,40352,0,0,0,0,86815,0,20608,,34974,9442,4707,35651,66207,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11640,2001-06-30
3287,0,4851,4994,0,18082,0,0,0,0,36512,0,1284,,22682,2613,3620,13231,35228,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11837,2001-06-30
5733,1,2445,14168,0,25997,0,0,0,0,130405,0,2258,,81916,663,11625,23551,126526,0,1621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12030,2001-06-30
4536,48,627,8303,0,13467,0,0,0,0,79928,407,10837,,47323,10891,3503,12792,68684,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12058,2001-06-30
14088,0,13153,25886,0,43565,0,0,0,0,103454,0,109,,31543,11619,10453,30412,103345,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12142,2001-06-30
12818,0,1477,12751,0,17272,0,0,2000,0,51662,0,6551,,21490,7338,4054,15795,45111,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12245,2001-06-30
3637792,48,137921,3357646,969,5082477,0,0,100233,0,13596086,0,431977,,5447117,3148119,880235,4920018,13164109,23521,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12311,2001-06-30
1030,0,709,2671,0,5754,0,0,0,0,19297,0,1491,,12569,3727,1574,5045,17806,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12357,2001-06-30
135254,0,6586,79816,0,91323,0,0,0,0,749055,0,166608,,274904,168770,41843,84737,582447,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12405,2001-06-30
3436,20,162,5479,0,7294,0,0,1118,0,30336,0,2422,,12591,9290,3571,7112,27914,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12647,2001-06-30
803,0,569,1172,0,2468,0,0,0,0,7644,0,3732,,3424,367,181,1899,3912,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12656,2001-06-30
7338,0,28,21888,0,31334,0,0,1000,0,61166,0,357,,15836,15163,3877,31306,60809,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12937,2001-06-30
12491,10,23168,31453,0,71520,0,0,0,0,258281,0,30204,,122117,34802,22667,48337,228077,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12946,2001-06-30
8405,0,1104,14519,0,20749,0,0,0,0,54709,0,9657,,22114,11152,5497,19645,45052,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12955,2001-06-30
17315,0,1119,16207,0,20996,0,0,0,0,90882,0,452,,52001,12106,5576,19877,90038,0,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13037,2001-06-30
82372,54,4334,62503,0,138352,0,0,0,0,374791,0,4967,,164359,90239,38012,133563,369278,401,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13103,2001-06-30
1267,0,437,2397,0,3600,0,0,0,0,21534,0,202,,12640,5859,2036,3163,21332,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13251,2001-06-30
165142,48,6,153740,0,175169,0,0,212495,0,1490145,0,103115,,463434,450938,108040,175102,1378051,13,8979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13309,2001-06-30
2169,0,311,1463,0,3695,0,0,0,0,13001,0,1179,,7011,1747,1104,3384,11822,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13457,2001-06-30
6979,10,1479,10304,0,16122,0,0,0,0,35768,0,4921,,12316,11074,2132,13919,30847,714,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14052,2001-06-30
3340,0,827,7100,0,11595,0,0,0,0,44010,0,4353,,23551,9245,3824,10768,39657,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14155,2001-06-30
13722,69,8008,72270,0,98829,0,0,0,0,276205,0,22869,,34536,170052,13778,90680,253236,72,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14258,2001-06-30
5138673,329,73848,925335,0,1268623,0,0,0,0,10540796,0,479031,,2284693,2242281,539140,1181953,10061765,12493,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14409,2001-06-30
1642,0,121,1550,0,2937,0,0,14937,0,38652,0,1796,,17406,8003,1345,2816,31703,0,5153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14454,2001-06-30
4212,0,2195,4948,0,9701,0,0,0,0,17608,0,2047,,7756,397,1365,7506,15561,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14650,2001-06-30
3802,0,242,4730,0,6066,0,0,0,0,15643,0,1410,,9586,0,2688,5824,14233,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14753,2001-06-30
4395,10,2025,7549,0,15309,0,0,0,0,49081,0,10213,,16115,7533,2068,13274,38868,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14865,2001-06-30
1838,10,48,10402,0,12184,0,0,0,0,12466,0,1735,,3905,3851,302,12126,10731,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14931,2001-06-30
8732,21,72,8195,0,9894,0,0,0,0,100336,0,5307,,19250,60505,8180,9801,95029,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14940,2001-06-30
150441,31,1034,85778,0,88109,0,0,65766,0,772805,0,13231,,352733,149953,68300,86972,735138,72,24436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15536,2001-06-30
1211,0,0,27016,0,40096,0,0,14780,0,179054,0,2966,,64368,67005,11413,40096,176088,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15732,2001-06-30
15778,327,6965,28369,0,51925,0,0,0,0,103703,0,5602,,48499,7658,10734,44556,97401,77,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16337,2001-06-30
2547,1,48,5223,0,9743,0,0,0,0,24568,0,512,,7829,7878,1471,9694,24056,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16355,2001-06-30
39952,17,391,11451,0,17663,0,0,990,0,121178,0,1965,,29878,32224,7835,17241,119194,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16458,2001-06-30
7835,3,844,5965,0,9385,0,0,0,0,36185,0,2652,,20777,2309,5879,8538,33533,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16551,2001-06-30
4288,0,641,5404,0,8515,0,0,0,0,31874,0,100,,21589,2376,3014,7874,31774,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16748,2001-06-30
6763,9,0,14931,0,20503,0,0,25600,0,256924,0,15030,,18631,156173,5704,18078,216294,2416,25600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16766,2001-06-30
6489,0,1383,3028,0,9179,0,0,0,0,15483,0,954,,6933,932,562,7796,14529,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16944,2001-06-30
3123,0,1024,3475,0,7183,0,0,0,0,16314,0,886,,10535,1731,645,6159,15428,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16953,2001-06-30
0,0,0,0,0,0,0,0,0,0,56251,0,7017,,5597,94,0,0,49030,0,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17110,2001-06-30
31319,43,31881,102485,0,156360,0,0,0,0,444271,0,79789,,145187,153321,30508,118115,364482,6321,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17147,2001-06-30
5547,0,135,4407,0,8171,0,0,0,0,30607,0,2262,,18445,1195,3318,8036,28345,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17259,2001-06-30
17692,1174,7194,98617,0,115899,0,0,0,0,302642,0,26578,,38854,210061,7441,107531,276064,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17464,2001-06-30
42999,107,3252,47375,0,58568,0,0,9585,0,127947,0,13461,,23473,18425,4561,55209,109170,0,5316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17549,2001-06-30
2222,15,1294,3799,0,9486,0,0,0,0,25554,0,3491,,15184,995,3434,8177,22063,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17642,2001-06-30
8223,16,5340,23650,0,39532,0,0,0,0,110862,0,8248,,39412,29467,8944,34176,102614,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17839,2001-06-30
7390,0,1900,3678,0,10492,0,0,0,0,26827,0,8334,,11135,1887,1651,8592,18493,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17950,2001-06-30
15865,18,12564,37626,0,66596,0,0,0,0,107165,0,8662,,50119,11581,9187,54014,98503,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18050,2001-06-30
57831,37,18176,95444,0,111549,0,0,0,0,521398,0,39743,,301552,75907,56767,93304,481655,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18126,2001-06-30
21566,5,0,24765,0,37188,0,0,0,0,73298,0,8000,,15505,12428,1202,37183,65298,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18135,2001-06-30
10651,8,2013,12072,0,14572,0,0,0,0,311387,0,255,,30293,236582,6227,12431,311132,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18368,2001-06-30
1589,0,0,0,0,0,0,0,0,0,11771,0,58,,9658,0,657,0,11408,0,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18377,2001-06-30
31559,15,4198,15945,0,41222,0,0,0,0,71308,0,4574,,31664,2250,6100,37009,66734,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18827,2001-06-30
6244,1,932,10156,0,16796,0,0,594,0,79680,0,283,,43265,7862,7405,15863,79397,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18836,2001-06-30
0,4,1002,1560,0,6302,0,0,0,0,16044,0,2329,,10219,1340,528,5296,13715,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18854,2001-06-30
26370,33,330,34355,0,43616,0,0,0,0,239377,0,27373,,34234,133749,4600,43253,212004,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18863,2001-06-30
3279,1,3507,3361,0,9872,0,0,0,0,28972,0,4616,,14714,2226,2503,6364,24356,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18957,2001-06-30
6327,11,3320,13800,0,27138,0,0,0,0,51450,0,1014,,36946,1858,4376,22637,50436,1170,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19356,2001-06-30
121066,80,4933,131616,0,147420,0,0,0,0,597883,0,69611,,179058,163691,35254,142344,528272,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19730,2001-06-30
7079,11,7672,21406,0,43160,0,0,0,0,66742,0,7326,,31486,7340,4262,35477,59416,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19936,2001-06-30
