RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
7705,0,8107,15417,0,24794,0,0,0,0,44393,0,283,,23608,3447,4175,16687,44110,0,0,432,,,,,,,,,,,,9285,348,,0,0,0,,,,,,true,,,,,,,37,2015-03-31
5156,0,788,6914,0,13877,0,0,0,0,17195,0,2146,,4939,2686,1801,13089,15049,0,0,239,,,,,,,,,,,,2265,2151,,0,2151,0,,,,,,true,,,,,,,242,2015-03-31
28328,0,0,9936,0,34027,0,0,0,0,99565,0,0,,30374,2497,12420,34027,99565,0,0,4910,,,,,,,,,,,,32615,5751,,0,4330,0,,,,,,true,,,,,,,279,2015-03-31
1857,0,193,3055,0,3055,0,0,0,0,6095,0,1136,,2363,1468,0,2862,4959,0,0,0,,,,,,,,,,,,408,0,,0,0,0,,,,,,false,,,,,,,354,2015-03-31
5216,0,346,5916,0,8932,0,0,0,0,25953,0,2209,,7362,10525,2090,8586,23744,0,0,640,,,,,,,,,,,,2850,0,,0,0,0,,,,,,true,,,,,,,457,2015-03-31
153630,0,5126,13692,0,24250,0,0,0,0,350174,0,125382,,22922,160826,5929,19124,224792,0,0,2049,,,,,,,,,,,,9501,3295,,0,3044,0,,,,,,true,,,,,,,505,2015-03-31
631,2,4460,24278,0,115124,0,0,0,0,65687,0,1383,,33349,10631,11574,110576,64304,86,0,4529,,,,,,,,,,,,16215,4861,,0,2445,0,,,,,,true,,,,,,,1155,2015-03-31
5267,0,10051,17963,0,32982,0,0,0,0,102548,0,7289,,42031,18222,9449,22931,95259,0,0,3664,,,,,,,,,,,,27263,9765,,0,6565,0,,,,,,false,,,,,,,1351,2015-03-31
946,0,11179,186302,0,316247,0,0,0,0,338062,1018,28734,,46098,230891,26485,305068,308310,0,0,8249,,,,,,,,,,,,19680,40447,,0,10992,0,,,,,,true,,,,,,,1454,2015-03-31
10956,0,4723,24638,0,34943,0,0,0,0,30574,0,2197,,9037,3484,1727,30220,28377,0,0,0,,,,,,,,,,,,3694,3403,,0,3403,0,,,,,,false,,,,,,,1557,2015-03-31
