RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
5695,0,2802,6138,0,13489,0,0,0,0,51631,0,603,3405,29053,2499,4307,10687,51028,0,0,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2009-12-31
3214,0,327,4569,0,9075,0,0,0,0,16278,0,1767,1277,7026,3324,1536,8748,14511,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2009-12-31
12797,0,0,4890,0,17328,0,0,0,0,81168,0,0,0,37122,2118,12665,17328,81168,0,0,4429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2009-12-31
707,0,58,1883,0,1883,0,0,0,0,5358,0,1541,486,2963,986,0,1825,3817,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2009-12-31
3118,0,318,3482,0,5513,0,0,0,0,23196,0,1463,505,10758,6504,1332,5195,21733,0,0,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2009-12-31
102543,3,2428,13593,0,21187,0,0,1202,0,267877,0,66923,52244,50984,86736,8955,18756,200837,0,117,2713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2009-12-31
358,9,985,38461,0,89768,0,0,0,0,105456,0,13004,11849,53488,15330,13742,88718,91952,56,500,5384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2009-12-31
3753,30,6195,12497,0,23692,0,0,0,0,95285,0,5197,9329,43596,18940,8182,17467,90088,0,0,2935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2009-12-31
1171,69,6519,94574,0,184256,0,0,0,0,229600,5,16757,17304,53958,118734,21071,177668,212838,0,0,4568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2009-12-31
3164,2,935,8443,0,13277,0,0,0,0,24949,0,2784,1709,11348,1672,1965,12340,21115,0,1050,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2009-12-31
7991,43,1581,25024,0,54529,0,0,120450,0,593483,0,27655,22998,197456,229949,36607,52905,565828,0,0,18019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2009-12-31
13808,28,14589,26916,0,73200,0,0,0,0,128870,0,3013,16800,54862,27654,12808,58520,125817,63,40,2971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2009-12-31
40058,35,106,68490,0,86829,0,0,3059,0,242259,0,4112,3580,92332,72478,23971,86688,237568,0,579,8421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2009-12-31
1201,0,491,1872,0,3541,0,0,98381,0,122095,0,13481,13972,101968,3062,7,3050,108614,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2009-12-31
9978,16,11814,13535,0,44878,0,0,50815,0,128953,0,2828,3638,71641,31436,8998,33048,125143,0,982,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2009-12-31
16334,0,9666,21297,0,49119,0,0,0,0,60787,0,10663,12579,18027,2757,7644,39453,50124,0,0,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2009-12-31
240688,0,1433,13256,0,26706,0,0,0,0,1197784,0,5582,4725,445169,271583,73903,25273,1192202,0,0,24078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2009-12-31
1501,0,263,3158,0,4086,0,0,13152,0,29821,0,1314,263,22071,3304,653,3823,25241,0,3266,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2009-12-31
646,0,217,40,0,4346,0,0,0,0,4865,0,1763,250,2577,88,88,4129,3102,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2009-12-31
33218,6,9474,76224,0,116771,0,0,21270,0,333743,0,25761,34235,76542,49393,12404,107291,307982,0,0,3416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2009-12-31
6473,0,783,2939,0,8385,0,0,1080,0,35767,0,8784,8145,14384,986,1908,7602,26556,0,427,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2009-12-31
18822,111,2237,31181,0,36869,0,0,61456,0,483579,0,62122,41397,84849,241337,21155,34521,421457,0,0,7648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2009-12-31
9795,41,343,13018,0,60118,0,0,5884,0,70264,0,6123,1824,16488,10832,5391,59734,63527,0,614,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2009-12-31
1175,3,1964,2857,0,8102,0,0,0,0,15006,0,2049,2991,7437,1564,627,6135,12957,0,0,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2009-12-31
20344,0,16566,14624,0,59653,0,0,0,0,94850,0,4769,14764,40110,2993,8472,43087,90081,0,0,3697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2009-12-31
5579,43,643,22654,0,30650,0,0,1983,0,73404,0,4166,0,17118,29270,334,29964,69238,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2009-12-31
24541,10,2310,25857,0,39727,0,0,0,0,128213,0,5186,6811,40549,18502,11664,37407,123027,0,0,3103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2009-12-31
9329,0,19477,19414,0,56196,0,0,11023,0,104218,0,11783,23858,45738,15058,6749,36719,91183,0,1252,2559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2009-12-31
7658,20,11313,14801,0,29142,0,0,5425,0,83467,0,372,8446,32718,4447,18486,17809,83095,0,0,12564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2009-12-31
52190,0,2901,16083,0,46432,0,0,8682,0,171761,0,12213,5288,49499,18868,11450,43531,159084,0,464,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2009-12-31
25420,11,17,35172,0,52563,0,0,21490,0,197499,0,10557,5900,78669,28738,12572,52535,170000,0,16942,4746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,2009-12-31
