RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
5746,0,4062,6247,0,15585,0,0,0,0,48820,0,697,4759,28177,2257,3835,11523,48123,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2006-12-31
2665,0,346,4098,0,8075,0,0,0,0,16406,0,1833,1755,7875,2983,1390,7729,14573,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2006-12-31
9486,0,0,4580,0,14329,0,0,0,0,66906,0,0,0,37173,851,9816,14329,66906,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2006-12-31
938,0,63,1370,0,1370,0,0,0,0,4836,0,1217,815,2486,1113,0,1307,3619,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2006-12-31
14943,0,4024,38087,0,53107,0,0,0,0,102589,0,6539,7971,44530,14327,8912,49083,96050,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,2006-12-31
3087,0,443,2919,0,5069,0,0,890,0,19566,0,1576,1251,9255,4093,738,4626,17891,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2006-12-31
107009,16,2293,15852,0,22162,0,0,0,0,249618,0,53471,52386,60287,51612,8008,19853,196147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2006-12-31
123007,0,879,64570,0,115722,0,0,0,0,307060,0,11908,11430,102616,19015,11982,114188,280384,655,14768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,2006-12-31
319,36,1418,16934,0,53076,0,0,5216,0,92330,0,17656,17549,46528,9718,10666,51551,74674,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2006-12-31
3345,2,7692,9707,0,22059,0,0,0,0,70403,0,2431,9815,34111,18836,5140,14365,67972,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2006-12-31
1437,192,5514,100389,0,174511,0,0,0,0,181188,8,14855,17454,50775,96718,15321,168776,166325,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2006-12-31
2235,1,715,5505,0,8195,0,0,0,0,20591,0,3241,2597,11602,1648,1885,7479,17300,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2006-12-31
7817,17,3594,42386,0,50817,0,0,9813,0,445754,0,19426,23020,103171,206702,23554,47128,426328,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2006-12-31
13162,7,5485,37337,0,71049,0,0,0,0,107915,0,2689,7743,57707,10703,10642,65431,105226,126,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2006-12-31
44091,45,466,58261,0,77496,0,0,0,0,222930,0,6713,4575,105884,26684,24285,76846,216217,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2006-12-31
358,0,896,2076,0,3672,0,0,49575,0,91392,0,21140,20480,51942,1047,3,2776,56252,0,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2006-12-31
