RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
5302,3,2919,6499,0,13582,0,0,0,0,49496,0,701,3620,28347,1720,3785,10660,48795,0,0,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2007-12-31
2765,0,311,4348,0,7870,0,0,0,0,16211,0,1646,1886,7638,3057,1227,7559,14565,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2007-12-31
10291,0,0,4595,0,14498,0,0,0,0,73442,0,0,0,38587,1074,10580,14498,73442,0,0,3191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2007-12-31
760,0,77,1649,0,1649,0,0,0,0,4997,0,1347,850,2784,1153,0,1572,3650,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2007-12-31
2703,0,476,3555,0,5737,0,0,99,0,19337,0,1433,1135,9547,5082,748,5261,17805,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2007-12-31
102654,7,2283,13744,0,20169,0,0,0,0,246403,0,59550,58701,49197,63721,7317,17879,186853,0,0,837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2007-12-31
335,12,1559,15260,0,45067,0,0,0,0,82064,0,7628,8610,47810,8057,10948,43410,74436,86,0,3753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2007-12-31
3388,8,8566,9817,0,23334,0,0,0,0,80294,0,2352,10654,38493,19396,6727,14760,77942,0,0,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2007-12-31
1228,279,5777,101909,0,170130,0,0,0,0,199781,10,12326,15248,58782,93575,16919,164074,187445,0,0,2577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2007-12-31
2506,10,616,7748,0,11148,0,0,0,0,20148,0,2873,2073,10981,1562,1867,10522,17225,0,50,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2007-12-31
7302,47,953,20081,0,29988,0,0,19970,0,532380,0,26468,25709,135383,266878,29327,28988,505912,0,0,14611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2007-12-31
69314,7,782,9519,0,15393,0,0,0,0,165671,0,8874,9656,56849,10895,10945,14528,156797,76,0,2106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2007-12-31
38807,1,227,53149,0,71582,0,0,0,0,210833,0,10577,10577,96178,32604,23027,71354,200256,0,0,7895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2007-12-31
648,0,1529,2196,0,4747,0,0,63588,0,107255,0,21678,21473,81193,777,14,3218,71577,0,14000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2007-12-31
11249,11,8100,11966,0,33173,0,0,28910,0,108592,0,1021,0,60265,23065,8930,25062,107571,0,0,1685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2007-12-31
14139,0,2415,16274,0,36631,0,0,0,0,53561,0,7729,6544,16548,2298,6778,34216,45832,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2007-12-31
217242,0,60,9761,0,17394,0,0,0,0,678803,0,266,16,317104,43349,47747,17334,678537,0,0,8140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2007-12-31
1363,0,298,2465,0,3713,0,0,6339,0,20356,0,1570,1186,4569,3895,530,3415,18786,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2007-12-31
425,0,196,8,0,3314,0,0,0,0,3406,0,686,485,2171,0,0,3118,2720,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2007-12-31
30639,104,2910,77148,0,114371,0,0,6839,0,317798,0,30030,32045,56958,61125,9914,111357,287768,0,0,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2007-12-31
6966,0,507,2056,0,6961,0,0,518,0,29639,0,4724,3722,14061,947,1679,6454,23840,0,1075,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2007-12-31
