RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
6400,0,3555,9688,0,17902,0,0,0,0,50346,0,318,,27125,2914,4603,14347,50028,0,0,463,,,,,,,,,,,,13574,332,,0,0,0,,,,,,,,,,,,,37,2013-03-31
4993,0,325,6669,0,13490,0,0,0,0,16887,0,2335,,5818,3176,1771,13165,14552,0,0,256,,,,,,,,,,,,1650,1250,,0,1250,0,,,,,,,,,,,,,242,2013-03-31
20450,0,0,7939,0,24328,0,0,0,0,89406,0,0,,31808,3240,12628,24328,89406,0,0,4606,,,,,,,,,,,,29680,4229,,0,2376,0,,,,,,,,,,,,,279,2013-03-31
1803,0,96,3361,0,3361,0,0,0,0,6563,0,1097,,2582,1394,0,3265,5466,0,0,0,,,,,,,,,,,,782,0,,0,0,0,,,,,,,,,,,,,354,2013-03-31
4834,0,299,4930,0,8115,0,0,0,0,27467,0,1559,,9205,10702,2415,7816,25908,0,0,455,,,,,,,,,,,,2726,0,,0,0,0,,,,,,,,,,,,,457,2013-03-31
136927,0,6959,12839,0,28820,0,0,611,0,306146,0,93666,,31358,123405,6816,21861,212480,0,0,1667,,,,,,,,,,,,10865,3591,,0,3591,0,,,,,,,,,,,,,505,2013-03-31
677,2,4336,20721,0,106589,0,0,0,0,81574,0,1865,,44563,8833,13777,102203,79459,48,250,5345,,,,,,,,,,,,19987,7514,,0,5684,0,,,,,,,,,,,,,1155,2013-03-31
4563,0,9714,15431,0,29548,0,0,0,0,116216,0,6193,,49010,18212,10128,19834,110023,0,0,3928,,,,,,,,,,,,33543,10888,,0,7477,0,,,,,,,,,,,,,1351,2013-03-31
1116,0,12138,159329,0,279027,0,0,0,0,288665,680,24717,,48610,184098,24305,266889,263268,0,0,6834,,,,,,,,,,,,19870,34971,,0,0,0,,,,,,,,,,,,,1454,2013-03-31
9597,0,5068,25731,0,37521,0,0,0,0,28542,0,2079,,11098,2706,1865,32453,21507,0,4956,242,,,,,,,,,,,,3549,1592,,0,830,0,,,,,,,,,,,,,1557,2013-03-31
19564,9,18764,46096,0,100415,0,0,0,0,109649,0,357,,40977,26529,11051,81546,109252,96,40,2060,,,,,,,,,,,,18449,4130,,0,0,0,,,,,,,,,,,,,1669,2013-03-31
47492,0,5,87135,0,108591,0,0,597,0,236329,0,2539,,66519,84701,21994,108586,233714,0,76,8008,,,,,,,,,,,,25939,11678,,0,6705,0,,,,,,,,,,,,,1829,2013-03-31
1154,0,780,3076,0,5132,0,0,36313,0,63978,0,539,,60796,1928,0,4352,45264,0,18175,0,,,,,,,,,,,,100,0,,0,0,18424,,,,,,,,,,,,,1856,2013-03-31
13423,6,4442,16807,0,42868,0,0,49331,0,132058,0,6535,,46463,63224,6483,38420,125046,0,477,1640,,,,,,,,,,,,7249,1698,,0,881,0,,,,,,,,,,,,,2040,2013-03-31
19854,0,10106,24614,0,57991,0,0,0,0,62469,0,10929,,12664,5631,7463,47885,51540,0,0,187,,,,,,,,,,,,10017,14303,,0,14052,0,,,,,,,,,,,,,2161,2013-03-31
416676,0,8328,20606,0,53119,0,0,22888,0,1335340,0,80228,,309474,428423,71700,44791,1255112,0,0,22929,,,,,,,,,,,,145504,35263,,0,25428,0,,,,,,,,,,,,,2376,2013-03-31
2088,0,150,81,0,5313,0,0,0,0,5795,38,676,,3106,0,1,5163,5081,0,0,0,,,,,,,,,,,,601,0,,0,0,0,,,,,,,,,,,,,2554,2013-03-31
53747,0,12146,85950,0,144477,0,0,0,0,314288,0,11259,,48844,67661,15232,132331,303029,0,0,5039,,,,,,,,,,,,44055,99981,,0,99414,0,,,,,,,,,,,,,2732,2013-03-31
11391,0,1678,6548,0,16505,0,0,0,0,30381,0,6028,,11390,770,1783,14827,24013,0,340,258,,,,,,,,,,,,5065,1765,,0,1103,0,,,,,,,,,,,,,2750,2013-03-31
519479,0,21304,38337,0,78467,0,0,0,0,739083,0,129599,,133247,10693,52279,57163,609227,0,257,20374,,,,,,,,,,,,57756,17906,,0,10713,0,,,,,,,,,,,,,3177,2013-03-31
14107,0,235,33410,0,70978,0,0,10825,0,73432,0,7169,,17065,13033,6274,70743,64838,0,1425,0,,,,,,,,,,,,16239,12988,,0,11360,0,,,,,,,,,,,,,3252,2013-03-31
1885,0,4036,3970,0,12449,0,0,0,0,17228,0,1659,,7406,2996,674,8413,15569,0,0,0,,,,,,,,,,,,4641,300,,0,0,0,,,,,,,,,,,,,3458,2013-03-31
28170,0,20077,27270,0,86794,0,0,0,0,88834,0,1466,,26160,5059,6868,66717,87368,0,0,2903,,,,,,,,,,,,16371,13075,,0,13075,0,,,,,,,,,,,,,3720,2013-03-31
94245,0,1025,18843,0,37727,0,0,0,0,512024,0,14583,,140858,211169,33120,36702,496444,0,997,12063,,,,,,,,,,,,54431,11321,,0,8414,997,,,,,,,,,,,,,3971,2013-03-31
17318,0,14408,29200,0,74839,0,0,16511,0,95976,0,9266,,28770,23354,6311,60431,86365,0,345,2791,,,,,,,,,,,,24018,2516,,0,2128,0,,,,,,,,,,,,,4156,2013-03-31
13931,0,6739,18725,0,29033,0,0,0,0,76020,0,6375,,21872,11905,18864,22294,69645,0,0,12962,,,,,,,,,,,,20465,7847,,0,2165,665,,,,,,,,,,,,,4231,2013-03-31
68563,0,4509,23548,0,66908,0,0,3247,0,150741,0,13918,,30036,19387,11336,62399,136823,0,0,0,,,,,,,,,,,,25304,7450,,0,5895,0,,,,,,,,,,,,,4437,2013-03-31
23990,0,10,40908,0,54762,0,0,14519,0,217874,0,10947,,57487,61786,11981,54752,183036,0,23891,3671,,,,,,,,,,,,59080,15530,,0,14277,31530,,,,,,,,,,,,,4839,2013-03-31
64206,2,2,41239,0,53121,0,0,0,0,195409,0,5,,69327,18225,18226,53117,195050,0,354,5748,,,,,,,,,,,,35385,8266,,0,6045,0,,,,,,,,,,,,,5005,2013-03-31
57262,0,0,9965,0,11376,0,0,43834,0,218128,2000,726,,36050,5513,1223,11376,195563,0,19839,529,,,,,,,,,,,,84739,34564,,0,30349,3025,,,,,,,,,,,,,5069,2013-03-31
15423,0,18523,46160,0,87852,0,0,9764,0,217274,0,4726,,63179,52933,18352,69329,201193,0,11355,7613,,,,,,,,,,,,68927,16812,,2086,16812,1739,,,,,,,,,,,,,5135,2013-03-31
363946,6,37419,57959,0,91335,0,0,1546,0,743470,0,42335,,181204,121410,58171,53910,701035,0,100,10735,,,,,,,,,,,,58612,18298,,0,16134,0,,,,,,,,,,,,,5210,2013-03-31
193607,0,2831,34912,0,42640,0,0,24124,0,387605,0,14176,,12465,139496,4411,39809,373429,0,0,2150,,,,,,,,,,,,17125,24912,,0,13770,0,,,,,,,,,,,,,5461,2013-03-31
5676,1,1940,22516,0,46286,0,0,1786,0,121831,0,24459,,22709,72993,7151,44345,95236,0,2136,2356,,,,,,,,,,,,20453,0,,0,0,4992,,,,,,,,,,,,,5751,2013-03-31
8467,0,8002,22181,0,32329,0,0,0,0,45178,0,872,,21104,2855,7510,24327,44300,0,6,2447,,,,,,,,,,,,11214,1538,,0,1538,0,,,,,,,,,,,,,6039,2013-03-31
3214,1,8798,18758,0,36114,0,0,0,0,19617,1,1716,,6196,1666,1206,27315,17900,0,0,220,,,,,,,,,,,,3813,4728,,0,4728,0,,,,,,,,,,,,,6141,2013-03-31
21642,0,8473,93640,0,131177,0,0,5035,0,287113,0,7452,,85336,42127,13711,122704,279661,0,0,3632,,,,,,,,,,,,98294,39714,,0,36614,0,,,,,,,,,,,,,6329,2013-03-31
0,83,13,97260,0,97260,0,0,0,0,668936,0,0,,0,668936,36,97164,668936,0,0,0,,,,,,,,,,,,0,0,,0,0,0,,,,,,,,,,,,,7009,2013-03-31
15951,0,12680,19812,0,85059,0,0,0,0,68671,0,7050,,25977,12908,6063,72379,61621,0,0,1941,,,,,,,,,,,,9542,4293,,0,2017,0,,,,,,,,,,,,,7045,2013-03-31
22247,0,0,3907,0,10846,0,0,0,0,115708,0,0,,48665,25048,19342,10846,115012,0,696,6299,,,,,,,,,,,,17454,2294,,0,1130,0,,,,,,,,,,,,,7072,2013-03-31
2005,0,1162,5462,0,10520,0,0,0,0,32376,13,1368,,12526,9355,3291,9358,30995,0,0,1166,,,,,,,,,,,,5457,3033,,0,2033,0,,,,,,,,,,,,,7157,2013-03-31
13791,0,6176,16623,0,31608,0,0,0,0,31145,0,1729,,13251,0,2567,25432,29416,0,0,119,,,,,,,,,,,,3555,548,,0,548,0,,,,,,,,,,,,,7456,2013-03-31
4528,0,3278,7291,0,13767,0,0,0,0,40651,0,334,,16630,675,5093,10489,40072,0,245,2668,,,,,,,,,,,,16681,2137,,0,1612,1238,,,,,,,,,,,,,7634,2013-03-31
10447,0,2384,29568,0,49654,0,0,0,0,97838,0,9779,,41593,137,6829,47270,88059,0,0,3462,,,,,,,,,,,,28774,16887,,0,14703,99,,,,,,,,,,,,,8033,2013-03-31
335,0,3007,45067,0,80624,0,0,0,0,69774,0,21634,,11991,9830,4373,77367,48140,250,0,1443,,,,,,,,,,,,18190,29428,,0,29028,0,,,,,,,,,,,,,8462,2013-03-31
13009,0,312,13332,0,19096,0,0,0,0,37430,0,1391,,10585,5951,3068,18784,36039,0,0,1062,,,,,,,,,,,,6440,1445,,0,1145,0,,,,,,,,,,,,,8631,2013-03-31
83374,109,0,29448,0,34188,0,0,33253,0,291662,7311,486,,1248,190009,1133,34079,283586,0,279,442,,,,,,,,,,,,16129,902,,0,902,0,,,,,,,,,,,,,9357,2013-03-31
15230,0,2580,25741,0,40736,0,0,3973,0,64717,0,2866,,20733,10958,7111,38156,61357,0,494,0,,,,,,,,,,,,12431,5365,,0,3589,0,,,,,,,,,,,,,9553,2013-03-31
380338,0,80450,55512,0,88578,0,0,98603,0,1563702,0,254073,,252883,777903,65093,8128,1309629,0,0,5145,,,,,,,,,,,,34599,117979,,0,114852,103113,,,,,,,,,,,,,9807,2013-03-31
12134,13,2475,23353,0,47582,0,0,0,0,56336,0,12413,,11153,26429,1842,45094,43923,0,0,102,,,,,,,,,,,,2369,4251,,0,4251,0,,,,,,,,,,,,,9955,2013-03-31
85152,0,871,17357,0,34305,0,0,15058,0,292870,0,7741,,71838,72315,45665,33434,284805,0,324,18532,,,,,,,,,,,,37994,25570,,9926,13661,125,,,,,,,,,,,,,10250,2013-03-31
71130,0,3089,8911,0,19274,0,0,310,0,211519,0,29691,,60246,31164,8555,16166,181828,19,0,1740,,,,,,,,,,,,39243,9736,,0,258,0,,,,,,,,,,,,,10849,2013-03-31
63806,1,419,7566,0,10408,0,0,0,0,338177,0,33844,,38472,196659,6146,9973,304333,15,0,616,,,,,,,,,,,,24282,14958,,0,10066,0,,,,,,,,,,,,,10858,2013-03-31
19699,0,26714,23927,0,75600,0,0,0,0,85839,0,13258,,21421,22065,8637,48838,72581,48,0,3933,,,,,,,,,,,,11261,11393,,0,6598,0,,,,,,,,,,,,,11145,2013-03-31
43426,0,5346,55460,0,87925,0,0,149658,0,1010913,0,82655,,198786,535460,39317,82579,921832,0,6426,14368,,,,,,,,,,,,181150,52091,,0,37120,0,,,,,,,,,,,,,11275,2013-03-31
176084,9,7562,14620,0,30081,0,0,0,0,287186,0,53149,,45422,17610,18207,22443,234037,67,0,9046,,,,,,,,,,,,30668,17401,,0,8873,0,,,,,,,,,,,,,11640,2013-03-31
