RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
8023,0,7020,15215,0,23983,0,0,0,0,44334,0,437,,23474,3414,4178,16963,43897,0,0,433,,,,,,,,,,,,9074,348,,0,0,0,,,,,,true,,,,,,,37,2015-06-30
4957,0,478,6847,0,12683,0,0,0,0,17094,0,2413,,4840,2911,1722,12205,14681,0,0,239,,,,,,,,,,,,2235,2151,,0,2151,0,,,,,,true,,,,,,,242,2015-06-30
30606,0,0,10133,0,33954,0,0,0,0,105598,0,0,,31259,2103,12811,33954,105598,0,0,5052,,,,,,,,,,,,35907,5725,,0,3551,0,,,,,,true,,,,,,,279,2015-06-30
1724,0,170,2525,0,2525,0,0,0,0,5913,0,1061,,2319,1462,0,2355,4852,0,0,0,,,,,,,,,,,,408,0,,0,0,0,,,,,,false,,,,,,,354,2015-06-30
5462,0,457,5737,0,8683,0,0,0,0,25050,0,2186,,7046,9788,2088,8226,22864,0,0,644,,,,,,,,,,,,2756,0,,0,0,0,,,,,,true,,,,,,,457,2015-06-30
158270,0,5017,14346,0,24890,0,0,0,0,318981,0,89602,,22840,126194,5790,19873,229379,0,0,1890,,,,,,,,,,,,8132,3545,,0,3295,0,,,,,,true,,,,,,,505,2015-06-30
760,2,4742,26927,0,112878,0,0,0,0,62526,0,1383,,32723,9821,11349,107981,61143,153,0,4511,,,,,,,,,,,,14371,4851,,0,2446,0,,,,,,true,,,,,,,1155,2015-06-30
5719,0,9176,17045,0,31662,0,0,0,0,99178,0,6063,,41444,17601,9349,22486,93115,0,0,3671,,,,,,,,,,,,26041,8373,,0,5573,0,,,,,,false,,,,,,,1351,2015-06-30
1002,0,13420,198229,0,330608,0,0,0,0,405308,1028,28926,,44791,298297,26615,317188,375354,0,0,8453,,,,,,,,,,,,19412,41806,,0,13979,0,,,,,,true,,,,,,,1454,2015-06-30
10261,0,4575,22495,0,32163,0,0,0,0,29945,0,2567,,9046,3640,1729,27588,27378,0,0,0,,,,,,,,,,,,3588,3410,,0,3405,0,,,,,,false,,,,,,,1557,2015-06-30
24454,0,17170,51129,0,108387,0,0,0,0,101781,0,351,,33316,23713,9835,91192,101390,25,40,1784,,,,,,,,,,,,15622,4676,,0,0,0,,,,,,true,,,,,,,1669,2015-06-30
