RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
6738,0,1622,5684,0,12449,0,0,0,0,48942,0,1155,,28166,3335,3899,10827,47787,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2003-06-30
3187,0,1295,3188,0,7703,0,0,0,0,13596,0,570,,7926,1290,1150,6408,13026,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2003-06-30
9171,0,0,2175,0,9551,0,0,0,0,70601,0,0,,40900,1759,8783,9551,70601,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2003-06-30
898,0,35,1060,0,1060,0,0,0,0,5991,0,1456,,3172,1121,0,1025,4535,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2003-06-30
16291,0,6069,31141,0,47257,0,0,3017,0,89523,0,4609,,43148,6723,8871,41170,84914,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,2003-06-30
2450,0,183,2274,0,4049,0,0,1933,0,17553,0,1268,,9485,3089,695,3866,14898,0,1387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2003-06-30
69463,15,8692,44626,0,71112,0,0,0,0,171701,0,28301,,49772,28386,8548,62405,143100,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2003-06-30
87175,0,396,58037,0,95997,0,0,0,0,227677,0,6187,,61482,44038,10595,94765,221156,836,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,2003-06-30
566,19,681,14466,0,43985,0,0,0,0,73521,0,10907,,45736,10247,8724,43252,62614,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2003-06-30
3214,4,3123,9504,0,17139,0,0,0,0,65135,0,3133,,35792,13237,4936,14012,62002,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2003-06-30
1661,135,2620,74196,0,113299,0,0,0,0,159821,5,12292,,47724,81139,14157,109916,147524,628,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2003-06-30
1928,21,753,3239,0,6019,0,0,0,0,20732,0,1653,,13387,1788,2108,5245,19029,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2003-06-30
66215,41,26990,18637,0,27757,0,0,18000,0,161079,0,1128,,33356,15922,9138,528,159753,198,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2003-06-30
12931,24,13674,33259,0,71023,0,0,0,0,122231,0,580,,67745,15780,11237,57240,121539,85,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2003-06-30
33684,12,122,52460,0,67860,0,0,0,0,181093,0,10278,,73728,46327,17914,67493,170815,233,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2003-06-30
