RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
5704,0,2616,7047,0,14137,0,0,0,0,52911,0,893,,29322,3559,4267,11521,52018,0,0,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2009-06-30
3508,0,763,4074,0,10102,0,0,0,0,16707,0,1581,,7269,3480,1491,9339,15126,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2009-06-30
13415,0,0,5608,0,16451,0,0,0,0,81697,0,0,,38137,1579,12389,16451,81697,0,0,4104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2009-06-30
1422,0,54,1707,0,1707,0,0,0,0,5960,0,1513,,2792,1045,0,1653,4447,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2009-06-30
3009,0,364,3075,0,5274,0,0,0,0,21454,0,1421,,10091,6252,1212,4910,20033,0,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2009-06-30
104509,10,2258,11061,0,18776,0,0,1497,0,247009,0,53809,,52725,58062,8321,16508,193083,0,117,1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2009-06-30
329,1,1095,31504,0,75910,0,0,0,0,99469,0,8477,,52092,14974,13088,74810,90492,4,500,5068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2009-06-30
3990,4,6103,11296,0,21974,0,0,0,0,91515,0,5342,,42745,18796,7892,15867,86173,0,0,2817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2009-06-30
1860,48,7318,87257,0,166514,0,0,0,0,223711,15,16081,,56376,111739,20783,159148,207615,0,0,4213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2009-06-30
2990,0,1221,8162,0,13029,0,0,0,0,22059,0,3185,,11074,2025,1896,11808,17374,0,1500,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2009-06-30
8279,12,18770,73251,0,131700,0,0,78410,0,494459,0,4589,,166017,150602,38561,112918,489870,0,0,19152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2009-06-30
13932,10,17387,27085,0,73712,0,0,0,0,129940,0,3006,,54213,27018,12662,56276,126644,39,290,3053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2009-06-30
40541,2,273,58987,0,76524,0,0,3235,0,239942,0,4472,,96724,61481,24392,76249,235126,0,344,8997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2009-06-30
