RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
6832,2,2509,5722,0,14232,0,0,0,0,50914,0,657,3165,29274,2692,3972,11721,50257,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2003-12-31
2881,0,869,2932,0,6951,0,0,0,0,14541,0,1611,2180,7882,1394,1044,6082,12930,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2003-12-31
9185,0,0,1810,0,9865,0,0,0,0,68864,0,0,0,39311,2067,8884,9865,68864,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2003-12-31
863,0,74,1260,0,1260,0,0,0,0,6045,0,1554,1111,3142,1240,0,1186,4491,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2003-12-31
15850,22,4962,32685,0,47648,0,0,5616,0,95331,0,5399,7509,43164,6932,9285,42651,89932,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,2003-12-31
2671,0,267,3013,0,4981,0,0,793,0,17889,0,1421,906,9074,3870,706,4714,15675,0,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2003-12-31
68120,85,10517,43190,0,71554,0,0,0,0,171028,0,32164,40297,46879,33922,6816,60952,138564,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2003-12-31
72631,0,273,59361,0,106846,0,0,0,0,201379,0,10271,9742,54091,37916,9887,106128,190707,445,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,2003-12-31
499,16,712,11955,0,43571,0,0,0,0,74373,0,11346,11514,44147,12625,8796,42832,63027,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2003-12-31
3236,9,6238,9611,0,20507,0,0,0,0,65111,0,3050,7554,36442,12857,5248,14260,62061,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2003-12-31
2109,221,2156,80054,0,122053,0,0,0,0,172494,5,10617,10789,46853,90752,13970,119634,161872,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2003-12-31
2019,3,758,3959,0,6494,0,0,0,0,20061,0,1895,1230,13182,2057,2053,5733,18116,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2003-12-31
70412,46,34998,26363,0,35749,0,0,18000,0,168562,0,1532,15307,33555,18892,9381,631,166845,74,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2003-12-31
13495,19,10608,38581,0,72492,0,0,0,0,117409,0,553,9178,65525,16658,10975,61833,116745,32,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2003-12-31
33848,40,148,54248,0,69608,0,0,0,0,185952,0,14151,10818,75041,45850,18180,69001,171801,419,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2003-12-31
452,0,802,1719,0,3173,0,0,4016,0,29028,0,21058,20643,2493,1231,8,2371,7772,0,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2003-12-31
5986,12,2440,11139,0,28581,0,0,12259,0,88069,0,5165,0,31343,28020,9505,26129,82688,0,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2003-12-31
12310,0,3240,15629,0,35718,0,0,0,0,50253,0,7438,5878,17159,4417,6465,32478,42815,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2003-12-31
188010,0,95,28286,0,70193,0,0,0,0,663033,0,243,0,343221,66051,49725,70098,662790,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2003-12-31
786,0,102,1196,0,2103,0,0,299,0,9304,0,1101,1090,5511,753,697,2001,7904,0,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2003-12-31
540,0,222,1569,0,3072,0,0,0,0,3498,0,718,584,2452,0,0,2850,2780,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2003-12-31
40155,39,5936,77237,0,106155,0,0,0,0,263827,0,34270,30788,71051,59922,11399,100180,229557,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2003-12-31
2955,0,351,2044,0,6096,0,0,700,0,29008,0,3360,2355,15534,2702,1604,5745,24274,0,1374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2003-12-31
11447,0,6492,58161,0,61729,0,0,20000,0,133000,0,14195,19088,20461,69616,5435,54073,118705,1164,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2003-12-31
5656,45,1799,10307,0,23150,0,0,0,0,78291,0,6037,4575,42305,17628,5902,21306,72254,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956,2003-12-31
9723,6,433,13804,0,30606,0,0,0,0,58518,0,4141,2950,19275,10624,4704,30167,54377,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2003-12-31
1137,2,1492,2906,0,6160,0,0,0,0,13696,0,2247,3186,6940,2060,419,4666,11449,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2003-12-31
120135,0,4254,56972,0,168707,0,0,0,0,989195,0,51858,34103,265331,587116,35810,142269,937337,22184,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506,2003-12-31
28674,30,30291,27772,0,84874,0,0,0,0,171627,0,3147,15074,86101,19241,16596,54553,155613,0,12867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579,2003-12-31
17635,0,4529,15561,0,55411,0,0,0,0,64566,0,1535,5084,29847,1249,4756,50882,63031,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2003-12-31
5410,54,2567,17432,0,25567,0,0,0,0,43273,0,3378,0,15955,13203,406,22946,39895,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2003-12-31
23082,10,917,16327,0,27925,0,0,0,0,112485,0,3962,4408,42449,21836,6722,26998,108523,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2003-12-31
10400,0,1513,13359,0,27546,0,0,2940,0,60407,0,4912,1200,23889,19647,5632,26033,55495,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4147,2003-12-31
6792,0,8930,13875,0,35196,0,0,0,0,58108,0,5198,6664,27521,15119,5331,26266,52910,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2003-12-31
11585,1,8389,12371,0,24903,0,0,0,0,65797,0,10043,17388,20392,9758,7923,16513,55754,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2003-12-31
83984,22,577,17822,0,37728,0,0,0,0,110664,0,4544,3705,21556,15,7499,37129,106120,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2003-12-31
853,0,244,883,0,2311,0,0,0,0,6870,0,1554,703,3777,938,1178,2067,5316,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4745,2003-12-31
32124,14,110,35750,0,40744,0,0,13875,0,133552,0,4200,3900,44540,13331,8368,40408,128956,212,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,2003-12-31
72008,9,1146,26929,0,45101,0,0,0,0,197438,0,2051,0,75998,19968,17596,43946,195387,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,2003-12-31
4787,6,1467,11412,0,19698,0,0,0,0,52942,0,4156,4923,19457,21199,5269,18105,48487,120,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5050,2003-12-31
39466,0,0,9387,0,12761,0,0,102298,0,285323,0,15574,0,130842,6919,463,12761,225461,0,44288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,2003-12-31
13067,0,9653,21969,0,44482,0,0,0,0,102318,0,4639,7988,42199,17104,10142,34829,97281,0,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,2003-12-31
123074,55,20693,77342,0,179277,0,0,0,0,462010,0,6309,21119,187448,116485,42145,158529,455701,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5210,2003-12-31
217182,0,2427,36566,0,43520,0,0,0,0,855615,0,14486,14939,193278,404255,43007,41093,841129,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5247,2003-12-31
4391,8,172,9350,0,12491,0,0,0,0,69467,0,1944,1434,40497,18430,5556,12311,67523,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274,2003-12-31
24300,28,561,43706,0,64724,0,0,0,0,130079,0,0,0,30370,62993,7696,64135,130079,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331,2003-12-31
34666,53,463,103775,0,139437,0,0,0,0,143655,0,6144,5907,22107,56181,8205,138895,137511,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461,2003-12-31
4786,23,1216,5772,0,15737,0,0,0,0,60808,0,23892,23704,11976,36747,4504,14498,36916,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5751,2003-12-31
174358,7,713,207180,0,447068,0,0,0,0,1936226,0,21441,21600,931885,549146,144818,446348,1914785,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5939,2003-12-31
6469,0,5012,9999,0,20908,0,0,0,0,52119,0,2960,5751,26074,5057,8439,15646,49053,250,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6039,2003-12-31
813,0,430,1169,0,3460,0,0,0,0,9689,0,1884,2014,7760,582,452,3030,7805,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6057,2003-12-31
1814,0,1216,8924,0,16820,0,0,0,0,14127,0,1921,432,6669,916,1085,15604,12206,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,2003-12-31
11111,29,12027,44388,0,75743,0,0,0,0,121617,29,7477,15534,48958,17654,10271,63687,114111,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6329,2003-12-31
71176,141,20824,131983,0,187764,0,0,0,0,394685,0,2738,17931,102075,189764,37715,166126,391947,673,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6972,2003-12-31
0,21,3,35196,0,35196,0,0,0,0,464172,0,0,0,0,464172,124,35172,464172,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009,2003-12-31
9357,5,17778,13460,0,47069,0,0,0,0,48085,0,5454,0,23445,9854,4509,29286,42631,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,2003-12-31
1619,0,227,4582,0,7509,0,0,0,0,21743,0,1339,1005,13285,4221,2249,7282,20404,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7157,2003-12-31
108378,96,1030,50595,0,60652,0,0,3000,0,336514,0,5282,5732,53730,86036,6814,59526,319650,0,11582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7166,2003-12-31
4054,1,4103,7283,0,14254,0,0,0,0,21837,0,1429,4910,15392,638,1902,10135,20408,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7456,2003-12-31
3263,4,1055,5904,0,9361,0,0,594,0,23562,0,616,1256,12245,928,2031,7742,22946,560,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7634,2003-12-31
6738,5,949,11109,0,17921,0,0,0,0,26929,0,2682,2191,11708,583,1462,16967,24247,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8033,2003-12-31
