RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
5644,0,2997,6491,0,13244,0,0,0,0,51425,0,932,,29263,2313,4247,10247,50493,0,0,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2009-03-31
3343,0,473,3733,0,9193,0,0,0,0,16797,0,1674,,7138,3023,1442,8720,15123,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2009-03-31
12018,0,0,5721,0,16813,0,0,0,0,80252,0,0,,38315,1400,11313,16813,80252,0,0,3877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2009-03-31
1200,0,68,1874,0,1874,0,0,0,0,5873,0,1623,,2807,1066,0,1806,4250,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2009-03-31
3217,0,174,2565,0,4527,0,0,99,0,21087,0,1337,,9725,6051,1174,4353,19651,0,99,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2009-03-31
100241,3,1436,9657,0,16333,0,0,1596,0,251310,0,66619,,51330,68489,7758,14894,184574,0,117,1603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2009-03-31
375,11,1084,27349,0,71173,0,0,0,0,95731,0,7305,,50356,15848,11846,70074,88426,4,0,4346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2009-03-31
3989,5,6994,11845,0,23376,0,0,0,0,91006,0,3066,,42102,20132,7746,16377,87940,0,0,2695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2009-03-31
1180,99,7866,104786,0,187683,0,0,0,0,231949,15,16183,,56949,120927,20372,179718,215751,0,0,4270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2009-03-31
4095,2,1256,5548,0,10077,0,0,0,0,23663,0,3225,,11121,2014,1894,8819,18688,0,1750,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2009-03-31
8405,14,336,25067,0,55884,0,0,45793,0,567423,0,18541,,140179,242425,38480,55534,548882,0,0,19826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2009-03-31
14100,28,19514,28397,0,77799,0,0,0,0,127189,0,3001,,53592,25858,12408,58149,124148,108,40,3175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2009-03-31
38575,7,48,54998,0,71538,0,0,15847,0,240001,0,5864,,106215,48064,23900,71483,233964,0,173,8594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2009-03-31
881,0,631,4642,0,6340,0,0,106033,0,140069,0,23111,,98774,2195,19,5709,116958,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2009-03-31
10823,21,13193,12105,0,42280,0,0,50997,0,119342,0,2789,,78070,19265,9022,29066,115997,0,556,1668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2009-03-31
14234,0,4922,14826,0,40322,0,0,0,0,57112,0,10840,,18213,3687,7517,35400,46272,0,0,1834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2009-03-31
212886,0,1204,12980,0,21461,0,0,0,0,993758,0,3391,,434134,127470,65285,20257,990367,0,0,18610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2009-03-31
1383,0,527,2926,0,4184,0,0,13216,0,30060,0,1223,,21933,3157,626,3657,25064,0,3773,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2009-03-31
632,0,162,42,0,3384,0,0,0,0,5551,0,2028,,2718,86,86,3222,3523,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2009-03-31
31091,5,2411,68312,0,106044,0,0,15994,0,345528,0,50168,,68779,47718,11252,103628,295360,0,0,2665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2009-03-31
7427,0,849,2623,0,7817,0,0,776,0,33686,0,6909,,13680,1090,1921,6968,26395,0,382,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2009-03-31
18945,29,2001,25495,0,41648,0,0,94647,0,515690,0,52723,,92958,233281,21141,39618,451568,0,11399,7948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2009-03-31
9511,1,513,11679,0,72282,0,0,240,0,47359,0,1853,,18049,4753,5459,71768,45506,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2009-03-31
1191,0,2781,2456,0,8255,0,0,0,0,14666,0,2358,,7503,1574,505,5474,12308,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2009-03-31
20594,0,6943,14730,0,56308,0,0,0,0,90565,0,7223,,38809,3381,6857,49365,83342,0,0,2733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2009-03-31
5301,40,979,22784,0,30180,0,0,3412,0,74543,0,1554,,17746,30351,337,29161,72989,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2009-03-31
24450,9,6613,22887,0,40504,0,0,0,0,140860,0,8927,,43409,20369,11750,33882,131933,0,0,2910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2009-03-31
8785,0,6878,20292,0,38433,0,0,0,0,112918,0,16591,,44366,14469,6588,31555,96327,0,0,2480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2009-03-31
7795,3,6257,13737,0,24165,0,0,9574,0,82141,0,1421,,28284,4456,17076,17905,80720,0,0,11306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2009-03-31
49013,1,2404,17292,0,45134,0,0,8023,0,153933,0,8623,,52901,17680,10423,42729,144704,0,606,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2009-03-31
25477,2,17,33800,0,39463,0,0,19739,0,204697,0,6509,,86468,27050,14806,39444,176016,0,22172,6710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,2009-03-31
60543,3,5,27716,0,40643,0,0,0,0,307682,0,5,,135023,14832,24515,40635,300634,0,7043,6964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,2009-03-31
44083,0,0,13146,0,19925,0,0,160539,0,364684,0,12184,,77564,2167,824,19925,334196,0,18304,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,2009-03-31
9101,0,21882,38000,0,63507,0,0,64421,0,190747,0,4776,,45005,14436,12431,41625,108214,0,77757,4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,2009-03-31
221210,54,11024,51730,0,74177,0,0,18234,0,637697,0,21654,,247998,105168,59437,63099,615341,0,702,8860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5210,2009-03-31
19038,6,0,36245,0,45432,0,0,16155,0,176306,0,0,,52220,69393,7983,45426,176306,0,0,1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331,2009-03-31
127842,24,2484,31117,0,41966,0,0,1162,0,306816,0,9483,,15799,121514,6113,39458,297333,0,0,2608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461,2009-03-31
4177,6,1979,6950,0,18520,0,0,0,0,74468,0,25787,,12480,40923,4959,16535,48681,0,0,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5751,2009-03-31
6231,0,5321,10184,0,22379,0,0,0,0,51769,0,2131,,27443,4055,8151,17015,49632,43,6,2850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6039,2009-03-31
1805,8,5921,13037,0,24959,0,0,0,0,17369,0,1640,,7252,944,970,19030,15729,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,2009-03-31
13811,2,10403,66915,0,97690,0,0,31232,0,315610,0,3625,,136010,20834,14421,87285,311985,0,0,4920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6329,2009-03-31
50846,18,4126,51450,0,78545,0,0,107079,0,687890,27,46289,,171377,360611,32665,74248,638259,153,3315,9142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6972,2009-03-31
0,50,8,51955,0,51955,0,0,0,0,548322,0,0,,0,548322,6217,51897,548322,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009,2009-03-31
10252,2,24390,14132,0,51282,0,0,0,0,59526,0,5515,,25386,12258,5414,26890,54011,0,0,1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,2009-03-31
1115,0,526,5742,0,8407,0,0,0,0,28244,11,1855,,12959,7029,3009,7881,26378,0,0,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7157,2009-03-31
6570,1,4737,9767,0,17645,0,0,0,0,26840,0,1077,,15770,0,2416,12904,25763,3,0,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7456,2009-03-31
3960,0,2128,6991,0,11730,0,0,13970,0,60903,0,252,,23976,1083,4296,9602,59858,0,793,2448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7634,2009-03-31
6742,0,1416,18762,0,30087,0,0,0,0,54115,0,7756,,24585,118,2689,28671,46359,0,0,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8033,2009-03-31
40,2,1481,29150,0,50449,0,0,0,0,62425,0,8837,,13881,13721,3887,48716,53588,250,0,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8462,2009-03-31
8661,0,728,9598,0,15599,0,0,464,0,32263,0,1118,,13227,2495,3394,14871,31145,0,0,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,2009-03-31
76237,82,0,14281,0,18415,0,0,71169,0,264933,9893,0,,1411,113958,1492,18333,255040,0,0,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9357,2009-03-31
0,0,4133,9412,0,24367,0,0,0,0,43989,0,3454,,24219,5402,7848,20234,40535,0,0,2677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9553,2009-03-31
397990,0,55486,53093,0,81953,0,0,424792,0,2043803,0,275669,,547514,876851,82393,26467,1768134,0,0,2939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9807,2009-03-31
7229,35,1836,12061,0,29343,0,0,0,0,46740,45,13473,,15965,13241,2166,27472,33222,0,0,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9955,2009-03-31
5131,0,1047,12025,0,19093,0,0,2600,0,30268,0,6398,,15053,6214,1754,18046,21270,0,2600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10157,2009-03-31
55032,6,1000,14891,0,27119,0,0,53865,0,370998,0,26959,,134439,65172,50227,26113,338695,0,5344,20441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10250,2009-03-31
45066,41,3009,12178,0,19928,0,0,0,0,254591,0,55380,,78513,25273,9721,16860,199211,18,0,3359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10849,2009-03-31
40635,30,2125,6480,0,15669,0,0,6925,0,338893,194,35609,,109175,106092,9427,13499,302389,15,701,1326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10858,2009-03-31
13455,0,17479,14975,0,52930,0,0,0,0,85480,0,10341,,32161,17060,8281,35219,75139,232,0,3549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145,2009-03-31
83333,22,5808,8271,0,18669,0,0,0,0,208037,0,37278,,43004,21460,11989,12821,170759,18,0,4843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11640,2009-03-31
4099,0,23708,5067,0,35346,0,0,99,0,46970,0,1358,,22845,5319,3739,11638,45513,0,99,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11837,2009-03-31
15091,3,15538,28713,0,60442,0,0,0,0,243808,0,8477,,122245,22131,24172,44901,223460,0,11871,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12030,2009-03-31
13427,2,7836,32912,0,61022,0,0,0,0,68483,0,2784,,22721,4628,8038,52980,65699,204,0,1584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12142,2009-03-31
13805,0,2095,13512,0,21582,0,0,4350,0,73714,0,11863,,25575,14648,6516,19487,61851,0,0,1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12245,2009-03-31
3295333,16,399600,1265391,0,3038208,0,0,3848321,0,35854045,0,2374142,,14547164,14090499,1593480,2622987,33479903,15605,0,204166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12311,2009-03-31
4865,0,402,9446,0,14594,0,0,14877,0,54371,0,16899,,14235,13081,4897,14192,37472,0,0,1419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12647,2009-03-31
935,0,458,1573,0,3894,0,0,0,0,9283,0,690,,5073,522,509,3436,8593,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12656,2009-03-31
