RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
5958,1,3870,6231,0,14168,0,0,0,0,42122,0,751,,26090,2275,3341,10297,41371,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2002-03-31
2422,0,953,3004,0,6886,0,0,0,0,13751,0,495,,8558,1052,995,5933,13256,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2002-03-31
8357,0,0,1515,0,7971,0,0,0,0,69731,0,0,,43368,1719,8084,7971,69731,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2002-03-31
831,0,78,1330,0,1330,0,0,0,0,6037,0,1458,,3157,1249,0,1252,4579,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2002-03-31
14815,0,5108,28419,0,42935,0,0,0,0,85321,0,6119,,44672,6527,8449,37818,79202,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,2002-03-31
1918,0,203,2012,0,3539,0,0,0,0,14112,0,492,,8630,2958,596,3336,13620,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2002-03-31
59166,23,9033,39794,0,62396,0,0,0,0,157585,0,22299,,50084,22943,7562,53340,135086,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2002-03-31
45296,0,865,47476,0,79939,0,0,0,0,213421,0,9873,,85102,36575,11135,78849,203211,225,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,2002-03-31
562,10,353,7244,0,38363,0,0,0,0,68647,0,10784,,44568,10339,7555,37938,57863,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2002-03-31
2938,5,3130,8718,0,16241,0,0,0,0,59730,0,2523,,33504,12301,4067,13106,57207,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2002-03-31
1917,114,2991,58621,0,102934,0,0,0,0,154693,5,12350,,48387,79738,12389,99051,142338,778,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2002-03-31
1940,2,548,3068,0,6275,0,0,0,0,22252,0,1713,,14626,2267,2088,5725,20539,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2002-03-31
59786,22,9312,30876,0,40735,0,0,0,0,126106,0,32008,,31826,12441,6442,31223,93702,178,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2002-03-31
11695,5,12489,30365,0,67314,0,0,0,0,133721,0,746,,75800,18594,11094,54786,132966,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2002-03-31
33136,4,83,53572,0,68443,0,0,0,0,145841,0,7026,,64515,25669,16346,67872,138815,484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2002-03-31
351,0,475,1383,0,2872,0,0,297,0,5414,95,1436,,2463,1364,18,2396,3586,1,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2002-03-31
5075,6,1957,9072,0,25635,0,0,6811,0,74492,0,4973,,33884,18983,8848,23672,69215,0,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2002-03-31
11011,0,4489,14080,0,32797,0,0,0,0,57352,0,13315,,21989,4390,6487,28308,44037,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2002-03-31
40199,0,83,14658,0,42528,0,0,0,0,544015,0,229,,318653,134055,41786,42445,543786,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2002-03-31
683,0,347,966,0,1745,0,0,0,0,8025,0,1086,,4936,462,626,1398,6739,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2002-03-31
513,0,171,1154,0,2495,0,0,0,0,3140,0,678,,2127,0,0,2324,2462,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2002-03-31
39067,5,3698,62470,0,84110,0,0,990,0,265620,0,38767,,88231,37756,12577,80407,226853,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2002-03-31
2749,100,708,1865,0,6189,0,0,5857,0,31607,0,2821,,18127,4545,1672,5381,26155,0,2631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2002-03-31
52298,0,4563,41761,0,45028,0,0,20000,0,127558,0,21174,,21580,22670,4897,38414,106234,2051,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2002-03-31
4048,38,2188,8382,0,20557,0,0,0,0,87507,0,15317,,45976,15085,5822,18331,72190,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956,2002-03-31
8590,0,442,10973,0,22993,0,0,0,0,54868,0,4295,,22034,8592,4508,22551,50573,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2002-03-31
1064,0,1260,2067,0,5854,0,0,0,0,12655,0,2872,,6693,855,396,4594,9783,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2002-03-31
74772,45,2333,38331,0,56424,0,0,0,0,700508,0,24155,,197825,405879,32634,51645,676353,2401,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506,2002-03-31
13891,0,10495,20997,0,46071,0,0,0,0,113501,0,4127,,52136,18466,10440,35576,105247,0,4127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579,2002-03-31
14387,0,5418,12006,0,37215,0,0,0,0,62068,0,5121,,31547,1040,4830,31797,56947,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2002-03-31
4344,39,853,11804,0,18952,0,0,0,0,35906,0,2923,,15278,9074,395,18060,32983,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2002-03-31
19937,7,1657,15178,0,27141,0,0,0,0,107987,0,4229,,41522,21220,8794,25477,103758,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2002-03-31
8614,0,316,9487,0,20302,0,0,0,0,58353,0,1370,,26114,16963,5640,19986,56983,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4147,2002-03-31
3949,0,3600,6914,0,16831,0,0,0,0,40657,0,7221,,19162,7535,2966,13231,33436,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2002-03-31
5966,2,6658,11509,0,22442,0,0,0,0,52709,0,4084,,22044,6007,7190,15782,48625,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2002-03-31
53521,4,502,14835,0,32338,0,0,0,0,87881,0,472,,27234,21,7307,31832,87409,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2002-03-31
657,0,253,931,0,1943,0,0,0,0,6315,0,1236,,3870,794,1085,1690,5079,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4745,2002-03-31
30174,0,13,36113,0,40268,0,0,13480,0,130017,0,3300,,49195,11074,7938,40156,126321,99,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,2002-03-31
54548,10,1531,22256,0,40617,0,0,0,0,183486,0,301,,80045,18168,16229,39076,183185,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,2002-03-31
4326,3,1183,11031,0,19324,0,0,0,0,56388,0,14162,,20849,14887,5591,18059,42028,79,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5050,2002-03-31
28361,0,0,5378,0,6880,0,1410,48326,0,218861,0,15390,,84467,4184,943,6880,182866,0,19195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,2002-03-31
7527,0,4032,10896,0,22204,0,0,0,0,51027,0,3538,,20399,10175,4669,18172,47439,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,2002-03-31
113871,27,13794,74379,0,152357,0,0,0,0,360021,0,6910,,188109,25153,35999,138536,353111,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5210,2002-03-31
165939,0,1405,23450,0,27527,0,0,0,0,779774,0,10070,,174308,404392,35263,26122,769704,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5247,2002-03-31
4587,2,5,9578,0,12467,0,0,0,0,64939,0,2050,,38046,16185,5261,12460,62889,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274,2002-03-31
24104,14,649,38566,0,57453,0,0,0,0,132045,0,0,,33059,63341,7381,56790,132045,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331,2002-03-31
24300,18,315,68779,0,98755,0,0,0,0,100763,0,4439,,17294,35407,7888,98422,96324,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461,2002-03-31
4200,8,1739,5147,0,14959,0,0,0,0,53734,0,16098,,14575,26044,4351,13212,37636,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5751,2002-03-31
187960,70,1076,158065,0,354038,0,0,0,0,1785543,0,4051,,927044,419236,133814,352892,1781492,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5939,2002-03-31
5179,0,3606,8933,0,18529,0,0,0,0,52530,0,1809,,30306,2534,8923,14923,50621,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6039,2002-03-31
768,0,423,837,0,2810,0,0,0,0,9790,0,2778,,6284,224,367,2387,7012,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6057,2002-03-31
1961,7,628,6620,0,12539,0,0,0,0,15361,0,1505,,7662,1024,1086,11904,13856,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,2002-03-31
9875,6,10021,35299,0,65010,0,0,0,0,123900,6,16754,,51261,15440,12213,54983,107140,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6329,2002-03-31
1750,5,380,3257,0,5503,0,0,0,0,15334,0,1355,,9498,976,884,5118,13979,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6842,2002-03-31
54592,107,12442,106753,0,182190,0,0,0,0,370147,0,3263,,116707,163643,37302,169458,366884,183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6972,2002-03-31
0,27,3,25447,0,25447,0,0,0,0,408546,0,0,,0,408546,151,25417,408546,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009,2002-03-31
10536,2,5466,10362,0,28031,0,0,0,0,50482,0,8506,,22385,8739,4327,22563,41976,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,2002-03-31
1657,0,300,2656,0,6296,0,0,0,0,20152,0,467,,12812,3997,0,5996,19685,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7157,2002-03-31
99649,94,1629,60829,0,72650,0,0,0,0,316798,0,3544,,81592,54953,10416,70927,313155,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7166,2002-03-31
3546,5,2776,4464,0,10163,0,0,0,0,24312,0,2120,,17469,1183,1876,7368,22192,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7456,2002-03-31
3221,1,1674,5306,0,9425,0,0,693,0,23420,0,527,,12220,1062,1616,7534,22893,216,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7634,2002-03-31
6491,2,1558,10063,0,17698,0,0,0,0,23617,0,1909,,11840,500,1534,16138,21708,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8033,2002-03-31
1349,0,2391,2776,0,9113,0,0,0,0,27879,0,3771,,18438,4229,468,6722,24108,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8154,2002-03-31
