RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
5368,0,1502,6854,0,13092,0,0,0,0,50015,0,246,,27139,1832,4893,11590,49769,0,0,723,,,,,,,,,,,,15095,579,,0,252,0,,,,,,,,,,,,,37,2012-09-30
4184,0,96,6331,0,10771,0,0,0,0,15012,0,1325,,6291,3193,1909,10675,13687,0,0,254,,,,,,,,,,,,1344,0,,0,0,0,,,,,,,,,,,,,242,2012-09-30
19482,0,0,8402,0,23496,0,0,0,0,89896,0,0,,34027,3205,12634,23496,89896,0,0,4678,,,,,,,,,,,,30317,2865,,0,1971,0,,,,,,,,,,,,,279,2012-09-30
1347,0,95,2484,0,2484,0,0,0,0,6305,0,1246,,2571,1406,0,2389,5059,0,0,0,,,,,,,,,,,,981,0,,0,0,0,,,,,,,,,,,,,354,2012-09-30
4295,0,267,6175,0,8795,0,0,0,0,25737,0,1783,,9403,9205,2400,8528,23954,0,0,555,,,,,,,,,,,,2834,0,,0,0,0,,,,,,,,,,,,,457,2012-09-30
137386,0,9047,14394,0,30539,0,0,610,0,307984,0,90452,,33471,120742,7122,21492,217532,0,0,1806,,,,,,,,,,,,12500,3885,,0,3376,0,,,,,,,,,,,,,505,2012-09-30
764,1,3239,20829,0,94013,0,0,0,0,83257,0,1859,,47131,8116,13686,90725,81398,48,0,5210,,,,,,,,,,,,20763,6483,,0,3213,0,,,,,,,,,,,,,1155,2012-09-30
4244,0,7816,13570,0,25565,0,0,0,0,115874,0,6058,,49540,18553,10280,17749,109816,0,0,3975,,,,,,,,,,,,32840,10697,,0,7541,0,,,,,,,,,,,,,1351,2012-09-30
999,0,11050,161877,0,272177,0,0,0,0,274387,670,33995,,49887,167417,25715,261127,239722,0,0,8096,,,,,,,,,,,,21304,34780,,0,6989,0,,,,,,,,,,,,,1454,2012-09-30
8319,0,3311,20773,0,30803,0,0,0,0,29096,0,2104,,11640,2657,1906,27492,22531,0,4461,248,,,,,,,,,,,,3787,2693,,0,1391,0,,,,,,,,,,,,,1557,2012-09-30
17642,12,14939,42602,0,90368,0,0,0,0,109013,0,356,,44045,24239,11839,75338,108470,79,187,2195,,,,,,,,,,,,18979,4108,,0,0,0,,,,,,,,,,,,,1669,2012-09-30
44174,0,85,83429,0,102870,0,0,723,0,239583,0,3670,,69652,87016,22734,102785,235837,0,76,8079,,,,,,,,,,,,26306,12435,,0,7474,0,,,,,,,,,,,,,1829,2012-09-30
943,0,872,4199,0,6334,0,0,45505,0,59646,0,535,,56923,1679,0,5462,52503,0,6608,0,,,,,,,,,,,,100,0,,0,0,6608,,,,,,,,,,,,,1856,2012-09-30
12120,14,3717,16695,0,38728,0,0,47599,0,126613,0,6270,,53051,51548,7648,34997,120108,0,235,213,,,,,,,,,,,,8723,1171,,0,876,0,,,,,,,,,,,,,2040,2012-09-30
19135,0,13151,20497,0,58131,0,0,0,0,62106,0,10939,,13116,5518,7654,44980,51167,0,0,186,,,,,,,,,,,,10303,14034,,0,14034,0,,,,,,,,,,,,,2161,2012-09-30
348494,0,15349,19664,0,39276,0,0,22888,0,1342579,0,68765,,340501,451498,76054,23927,1273814,0,0,25148,,,,,,,,,,,,163133,38953,,0,28619,0,,,,,,,,,,,,,2376,2012-09-30
2228,0,143,98,0,4634,0,0,0,0,6456,38,1073,,2974,0,1,4491,5345,0,0,0,,,,,,,,,,,,904,350,,0,350,0,,,,,,,,,,,,,2554,2012-09-30
52086,0,11621,87889,0,138628,0,0,0,0,311696,0,17677,,50640,52342,15518,127007,294019,0,0,5321,,,,,,,,,,,,44641,111987,,0,277,0,,,,,,,,,,,,,2732,2012-09-30
10534,0,2275,5123,0,13501,0,0,148,0,34007,0,8573,,12178,906,1966,11226,25094,0,340,261,,,,,,,,,,,,6068,4320,,0,4320,0,,,,,,,,,,,,,2750,2012-09-30
518711,0,21000,33722,0,73079,0,0,0,0,753264,0,141572,,142977,9422,54167,52079,611436,0,256,21295,,,,,,,,,,,,60288,21866,,0,12438,0,,,,,,,,,,,,,3177,2012-09-30
13955,0,305,17601,0,69255,0,0,11847,0,77142,0,9609,,16671,13933,6361,68950,65813,0,1720,0,,,,,,,,,,,,16237,16346,,0,14724,0,,,,,,,,,,,,,3252,2012-09-30
1491,0,3101,3265,0,10319,0,0,0,0,15773,0,1991,,7557,1794,682,7218,13782,0,0,115,,,,,,,,,,,,4931,0,,0,0,0,,,,,,,,,,,,,3458,2012-09-30
26732,0,13958,22882,0,75051,0,0,0,0,86563,0,1453,,27261,4662,7083,61093,85110,0,0,2971,,,,,,,,,,,,15550,12356,,0,12356,0,,,,,,,,,,,,,3720,2012-09-30
83097,0,1143,16121,0,33862,0,0,0,0,499351,0,14272,,145971,204204,34566,32719,483934,0,1145,12432,,,,,,,,,,,,53306,12773,,0,7538,896,,,,,,,,,,,,,3971,2012-09-30
15700,0,11123,27340,0,65313,0,0,14683,0,94858,0,8493,,31419,21542,6673,54190,85775,0,590,2940,,,,,,,,,,,,23162,3035,,0,2377,0,,,,,,,,,,,,,4156,2012-09-30
13157,0,4390,17022,0,24872,0,0,0,0,74413,0,3210,,24383,8275,18679,20482,71203,0,0,12471,,,,,,,,,,,,20125,8473,,0,3223,1900,,,,,,,,,,,,,4231,2012-09-30
64378,0,5151,23559,0,63654,0,0,4055,0,158064,0,13707,,34412,17282,11402,58503,144357,0,0,0,,,,,,,,,,,,31128,10863,,0,4362,0,,,,,,,,,,,,,4437,2012-09-30
24404,0,130,40934,0,52978,0,0,20498,0,222473,0,10823,,63591,66315,10450,52848,189614,0,22036,3468,,,,,,,,,,,,51586,16578,,0,16342,31363,,,,,,,,,,,,,4839,2012-09-30
64033,0,3,39353,0,52106,0,0,0,0,194771,0,5,,69729,18987,19218,52103,194414,0,352,6119,,,,,,,,,,,,34372,7651,,0,4713,0,,,,,,,,,,,,,5005,2012-09-30
71342,0,0,11176,0,12958,0,0,72872,0,272842,4000,1216,,58037,4566,1245,12958,228665,0,38961,538,,,,,,,,,,,,105582,33315,,0,22827,3350,,,,,,,,,,,,,5069,2012-09-30
12611,0,14690,42730,0,76130,0,0,22971,0,219444,0,4230,,64408,43189,18116,61440,190354,0,24860,7464,,,,,,,,,,,,69732,29504,,1738,28277,1539,,,,,,,,,,,,,5135,2012-09-30
330615,11,50794,57567,0,93270,0,0,1545,0,740619,0,50220,,200468,126439,60154,42465,690325,0,74,10746,,,,,,,,,,,,64410,18687,,0,16182,0,,,,,,,,,,,,,5210,2012-09-30
20379,5,0,57684,0,71648,0,0,7311,0,172424,0,2597,,33741,86066,8466,71643,169583,0,244,1361,,,,,,,,,,,,24934,7304,,0,6143,0,,,,,,,,,,,,,5331,2012-09-30
177382,0,3058,36089,0,43165,0,0,23062,0,353731,0,17054,,13006,124449,4948,40107,336677,0,0,2428,,,,,,,,,,,,16994,21900,,0,15552,0,,,,,,,,,,,,,5461,2012-09-30
2231,2,1006,8326,0,20466,0,0,0,0,70142,0,10882,,12538,47534,4903,19458,59260,0,0,1643,,,,,,,,,,,,7840,0,,0,0,0,,,,,,,,,,,,,5751,2012-09-30
8199,0,5642,18265,0,26959,0,0,0,0,47815,0,1027,,22900,4307,7960,21304,46782,13,6,3065,,,,,,,,,,,,10088,2321,,0,2321,0,,,,,,,,,,,,,6039,2012-09-30
