RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
5827,0,2941,6880,0,14383,0,0,0,0,49251,0,777,,28038,1847,390,11442,48474,0,0,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2007-06-30
2939,0,930,4112,0,8331,0,0,0,0,16586,0,1448,,7994,3160,1367,7401,15138,0,0,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2007-06-30
10668,0,0,6428,0,16122,0,0,0,0,71345,0,0,,37989,1166,10384,16122,71345,0,0,2605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2007-06-30
982,0,66,1239,0,1239,0,0,0,0,4765,0,1405,,2490,993,0,1173,3360,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2007-06-30
15400,0,4150,44029,0,59369,0,0,0,0,107424,0,8161,,45747,14042,8825,55219,99263,0,0,2359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,2007-06-30
2794,0,386,2534,0,4608,0,0,99,0,18667,0,887,,9503,4579,709,4222,17681,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2007-06-30
104971,12,2510,13169,0,20391,0,0,0,0,229350,0,38457,,52310,41261,7594,17869,190893,0,0,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2007-06-30
384,11,1643,19140,0,51835,0,0,0,0,90210,0,16959,,48567,9836,10991,50125,73251,56,0,3573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2007-06-30
3623,3,5671,10975,0,21089,0,0,0,0,74721,0,2862,,35632,19782,5968,15415,71859,0,0,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2007-06-30
1156,171,4982,102200,0,168293,0,0,0,0,201980,9,15493,,54460,103304,16239,163140,186478,0,0,2545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2007-06-30
2415,2,1086,4592,0,7835,0,0,0,0,19529,0,3319,,11163,1547,1883,6747,16160,0,50,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2007-06-30
8388,35,105,40730,0,49447,0,0,9774,0,475552,0,14276,,125704,216884,28071,49307,461276,0,0,14057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2007-06-30
12155,6,11534,38454,0,76488,0,0,0,0,109740,0,2906,,56787,13324,11019,64823,106834,125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2007-06-30
44159,10,569,58471,0,76954,0,0,0,0,226986,0,14476,,102324,32875,24088,76375,212510,0,0,8534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2007-06-30
468,0,971,2515,0,4147,0,0,83512,0,127123,0,21153,,100623,1172,15,3176,91970,0,14000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2007-06-30
12302,14,10198,8953,0,31343,0,0,19604,0,105283,0,2764,,52967,23920,9354,21131,102519,0,0,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2007-06-30
14469,0,2129,16386,0,36263,0,0,0,0,54337,0,8758,,16484,2759,7154,34134,45579,0,0,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2007-06-30
226122,0,79,13491,0,17922,0,0,0,0,689607,0,301,,325679,40938,47011,17843,689306,0,0,7549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2007-06-30
1655,0,334,1976,0,3300,0,0,7966,0,21659,0,1544,,5246,3340,535,2966,20018,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2007-06-30
432,0,176,20,0,2847,0,0,0,0,3334,0,718,,2190,0,0,2671,2616,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2007-06-30
31800,1,2194,86278,0,123046,0,0,6077,0,315638,0,38893,,57933,54357,9806,120851,276745,0,0,1655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2007-06-30
7314,0,1288,1687,0,7162,0,0,907,0,31142,0,4058,,15189,984,1732,5874,25618,0,1466,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2007-06-30
10261,12,0,45682,0,49930,0,0,69511,0,270460,0,28311,,109028,121259,7092,49164,235835,754,6314,2255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2007-06-30
9088,0,639,9877,0,37708,0,0,0,0,48055,0,5713,,19504,5605,5096,37069,42342,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2007-06-30
1376,0,2254,2471,0,7230,0,0,0,0,13714,0,1973,,6727,1366,454,4976,11741,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2007-06-30
26061,0,1993,18994,0,57221,0,0,0,0,82327,0,1473,,32012,6050,4995,55228,80854,0,0,1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2007-06-30
4837,31,1259,23619,0,30309,0,0,0,0,59395,0,3904,,13666,34009,342,29019,55491,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2007-06-30
24250,19,4710,25581,0,43033,0,0,0,0,127401,0,3160,,52039,17242,10549,38304,124241,0,0,2941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2007-06-30
6671,0,7186,15990,0,33511,0,0,0,0,95367,0,15121,,37931,19174,6264,26325,80246,0,0,1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2007-06-30
8844,42,7444,13831,0,24918,0,0,12654,0,82712,0,2064,,26508,6894,13900,17432,80648,0,0,8531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2007-06-30
61827,20,1144,23232,0,42747,0,0,6740,0,148583,0,8114,,50320,686,7814,41583,139883,0,586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2007-06-30
30167,0,209,36834,0,41828,0,0,14298,0,174803,0,4305,,64282,33477,14006,41619,170498,0,0,5931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,2007-06-30
