RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
5830,0,2890,6974,0,14643,0,0,0,0,49323,0,880,,28072,2326,3874,11753,48443,0,0,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2007-03-31
2795,0,499,4130,0,7982,0,0,0,0,16985,0,1775,,8002,3163,1232,7483,15210,0,0,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2007-03-31
9681,0,0,5322,0,15511,0,0,0,0,68118,0,0,,37669,1003,10128,15511,68118,0,0,2804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2007-03-31
1004,0,85,1343,0,1343,0,0,0,0,5197,0,1655,,2490,1103,0,1258,3542,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2007-03-31
15525,0,4563,42352,0,59211,0,0,0,0,109168,0,7854,,45153,18210,8992,54648,101314,0,0,2316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,2007-03-31
2915,0,344,2677,0,4759,0,0,890,0,18897,0,1409,,9523,3794,678,4415,17389,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2007-03-31
110281,5,3727,13907,0,22519,0,0,0,0,246605,0,49394,,59698,42755,7827,18787,197211,0,0,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2007-03-31
123991,0,845,76925,0,124357,0,0,0,0,314958,0,7333,,101006,20296,12842,123071,297551,441,10074,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,2007-03-31
353,2,1003,17031,0,49388,0,0,0,0,88840,0,17333,,47618,10344,11157,48355,71507,28,0,3678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2007-03-31
3460,2,6869,10476,0,21761,0,0,0,0,72710,0,2503,,34877,19107,5870,14890,70207,0,0,1840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2007-03-31
1388,178,5238,97261,0,166272,0,0,0,0,216602,9,16049,,53074,123929,16150,160827,200544,29,0,2668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2007-03-31
2481,1,1189,4480,0,7830,0,0,0,0,20597,0,3459,,11516,1700,1894,6640,17088,0,50,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2007-03-31
8107,40,484,42471,0,51229,0,0,9647,0,477472,0,15010,,119045,222395,26561,50705,462462,0,0,13074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2007-03-31
12351,4,11058,37331,0,75420,0,0,0,0,107901,0,2867,,57087,12367,10655,64280,105034,78,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2007-03-31
44672,10,183,59747,0,78327,0,0,0,0,226665,0,11575,,101771,32500,24060,78134,215090,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2007-03-31
411,0,1160,3610,0,5438,0,0,15669,0,59029,0,21813,,18530,1632,3,4278,23216,0,14000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2007-03-31
13416,5,9818,9850,0,33197,0,0,19629,0,103188,0,2534,,52438,21352,9494,23374,100654,0,0,2080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2007-03-31
14374,0,3285,16644,0,38572,0,0,0,0,54396,0,9759,,15949,2972,6872,35287,44637,0,0,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2007-03-31
228132,0,85,13060,0,22846,0,0,0,0,691676,0,318,,330080,34653,46731,22761,691358,0,0,7838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2007-03-31
1345,0,398,1861,0,3482,0,0,7939,0,21367,0,1568,,5209,3418,512,3084,19702,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2007-03-31
458,0,162,20,0,3442,0,0,0,0,3281,0,717,,2213,0,0,3280,2564,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2007-03-31
32856,2,3105,82734,0,117302,0,0,6077,0,320664,0,40674,,58755,60014,9726,114195,279990,0,0,1622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2007-03-31
6913,0,853,2065,0,7336,0,0,1892,0,31341,0,4035,,16202,935,1796,6483,25153,0,2153,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2007-03-31
10250,28,4171,46868,0,54000,0,0,64726,0,266714,0,24601,,104838,122605,6652,49568,235279,233,6834,1789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2007-03-31
9443,7,543,11819,0,37983,0,0,0,0,47477,0,3936,,18078,5177,5140,37433,43541,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2007-03-31
