RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
7897,0,5648,13514,0,22146,0,0,0,0,43420,0,327,,23231,3419,4116,16498,43093,0,0,435,,,,,,,,,,,,8523,350,,0,0,0,,,,,,true,,,,,,,37,2015-09-30
5031,0,379,6700,0,12575,0,0,0,0,16874,0,2510,,4663,2891,1667,12196,14364,0,0,239,,,,,,,,,,,,2138,2151,,0,1750,0,,,,,,true,,,,,,,242,2015-09-30
29636,0,0,10874,0,35498,0,0,0,0,104369,0,0,,31352,1555,12931,35498,104369,0,0,5055,,,,,,,,,,,,35838,5988,,0,3810,0,,,,,,true,,,,,,,279,2015-09-30
1742,0,114,2378,0,2378,0,0,0,0,5434,0,1121,,2125,1160,0,2264,4313,0,0,0,,,,,,,,,,,,408,0,,0,0,0,,,,,,false,,,,,,,354,2015-09-30
5457,0,457,8076,0,10909,0,0,1500,0,28064,0,2226,,6782,11695,1856,10452,25838,0,0,419,,,,,,,,,,,,4129,0,,1500,1500,0,,,,,,true,,,,,,,457,2015-09-30
175929,8,10491,22054,0,30801,0,0,0,0,349463,0,120288,,22030,140391,5743,20302,229175,0,0,1891,,,,,,,,,,,,7866,3247,,0,2995,0,,,,,,true,,,,,,,505,2015-09-30
760,1,6223,27455,0,114351,0,0,0,0,60994,0,1339,,32152,9501,11046,107983,59655,144,0,4126,,,,,,,,,,,,13722,4859,,0,2743,0,,,,,,true,,,,,,,1155,2015-09-30
5557,0,8609,16140,0,30610,0,0,0,0,98415,0,5920,,40108,17459,8941,22001,92495,0,0,3287,,,,,,,,,,,,25688,9603,,0,7103,0,,,,,,false,,,,,,,1351,2015-09-30
803,0,11224,178813,0,306559,0,0,0,0,366620,1028,29993,,43321,261838,25767,295335,335599,0,0,7984,,,,,,,,,,,,18398,42260,,0,11309,0,,,,,,true,,,,,,,1454,2015-09-30
10787,0,3988,23268,0,32388,0,0,0,0,28972,0,2662,,8818,3294,1724,28400,26310,0,0,0,,,,,,,,,,,,2997,3076,,0,2316,0,,,,,,false,,,,,,,1557,2015-09-30
