RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
5807,0,1227,6645,0,11966,0,0,0,0,54084,0,702,,29136,4871,4269,10739,53382,0,0,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2009-09-30
3106,0,533,3940,0,9650,0,0,0,0,15922,0,1389,,7095,3519,1482,9117,14533,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2009-09-30
13364,0,0,5808,0,17571,0,0,0,0,81844,0,0,,37585,1846,12456,17571,81844,0,0,4220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2009-09-30
1177,0,41,1787,0,1787,0,0,0,0,5824,0,1579,,2917,1029,0,1746,4245,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2009-09-30
2968,0,184,2487,0,4434,0,0,0,0,21836,0,1378,,10171,6493,1270,4250,20458,0,0,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2009-09-30
106918,7,5352,12896,0,21870,0,0,1499,0,258372,0,61798,,52438,70557,8803,16511,196457,0,117,2290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2009-09-30
361,7,941,31053,0,77252,0,0,0,0,104868,0,13324,,53067,14525,13769,76300,91044,4,500,5385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2009-09-30
3931,28,4861,11452,0,20538,0,0,0,0,93842,0,5281,,42560,19324,7913,15649,88561,0,0,2569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2009-09-30
1769,55,6252,95001,0,175564,0,0,0,0,228377,5,17339,,54642,114985,21006,169257,211033,0,0,4530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2009-09-30
3035,0,1155,6550,0,10969,0,0,0,0,24220,0,3010,,11178,1852,1909,9814,19960,0,1250,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2009-09-30
8023,24,4297,29828,0,63401,0,0,123848,0,599168,0,19049,,202250,224255,37817,59080,580119,0,0,18586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2009-09-30
13800,5,15882,26887,0,71525,0,0,0,0,128300,0,3010,,54571,26734,12641,55473,125250,165,40,3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2009-09-30
39579,2,159,57268,0,73523,0,0,3225,0,234822,0,4474,,94993,60381,24650,73362,230004,0,344,8978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2009-09-30
1313,0,945,2016,0,4033,0,0,103381,0,137829,0,23940,,107182,3144,7,3088,113889,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2009-09-30
10332,2,12690,11560,0,41527,0,0,51802,0,123312,0,2970,,74701,22235,9117,28835,119587,0,755,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2009-09-30
16346,0,7851,15824,0,42570,0,0,0,0,60375,0,10780,,15414,3646,8097,34719,49595,0,0,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2009-09-30
233381,0,1591,14207,0,25322,0,0,0,0,1177300,0,5211,,461210,235005,73439,23731,1172089,0,0,23121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2009-09-30
1548,0,429,2773,0,3920,0,0,13251,0,29938,0,1071,,22271,3180,642,3491,25601,0,3266,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2009-09-30
721,0,163,35,0,2995,0,0,0,0,5003,0,1525,,2667,0,87,2832,3478,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2009-09-30
32515,1,9716,73649,0,112478,0,0,23044,0,354681,0,36530,,78151,47044,12095,102761,318151,0,0,3116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2009-09-30
7061,0,1131,2088,0,7819,0,0,1079,0,36404,0,8351,,14206,988,1873,6688,27771,0,282,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2009-09-30
20060,42,9130,31802,0,50284,0,0,79554,0,480149,0,50742,,89100,215003,21333,41112,429407,0,0,7756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2009-09-30
9593,3,469,11213,0,51113,0,0,500,0,71500,0,2373,,17292,10944,5390,50641,68314,0,813,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2009-09-30
1247,2,2615,2913,0,8732,0,0,0,0,14474,0,2041,,7183,1481,629,6115,12433,0,0,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2009-09-30
20185,0,7723,15009,0,57463,0,0,0,0,92951,0,3776,,40324,3482,8039,49740,89175,0,0,3308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2009-09-30
5824,37,1245,21374,0,29922,0,0,594,0,72968,0,1675,,17652,30692,348,28640,71293,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2009-09-30
25384,9,3004,21775,0,35672,0,0,0,0,128304,0,4104,,40249,16478,12007,32659,124200,0,0,3154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2009-09-30
9187,0,6188,18676,0,39207,0,0,0,0,115817,0,16152,,49910,14625,6676,33019,99665,0,0,2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2009-09-30
7795,27,5863,14410,0,22076,0,0,7366,0,82441,0,1460,,30484,4783,17953,16186,80981,0,0,11923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2009-09-30
53772,3,2123,16196,0,45188,0,0,7354,0,165480,0,10098,,51273,17361,10956,43062,154824,0,558,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2009-09-30
24922,0,97,33442,0,41982,0,0,21477,0,200990,0,7453,,81315,29792,12716,41885,165002,0,28535,4828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,2009-09-30
63112,14,2,28596,0,42573,0,0,0,0,282384,0,5,,117279,19208,24796,42557,275952,0,6427,8816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,2009-09-30
46180,1,0,10057,0,16613,0,0,174032,0,376437,0,6960,,72509,3129,832,16612,329113,0,40364,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,2009-09-30
8776,0,15292,32508,0,53789,0,0,66818,0,199265,0,4442,,48313,15050,12931,38497,112797,0,82026,4296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,2009-09-30
233128,17,18049,49364,0,71024,0,0,15792,0,646338,0,20629,,243345,106422,61083,52958,625242,0,467,9451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5210,2009-09-30
18153,5,0,39002,0,48659,0,0,28860,0,192998,0,0,,49965,71102,8444,48654,192998,0,0,1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331,2009-09-30
171461,18,2831,26501,0,33351,0,0,1164,0,346891,0,13171,,16152,111383,6479,30502,333720,0,0,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461,2009-09-30
4123,26,872,6451,0,16155,0,0,0,0,67947,0,20586,,12695,37112,5132,15257,47361,0,0,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5751,2009-09-30
6658,0,5470,10851,0,22196,0,0,0,0,51800,0,1597,,26501,3981,7997,16635,50197,91,6,2923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6039,2009-09-30
1638,9,4012,10419,0,20924,0,0,0,0,20222,0,1636,,7446,631,1019,16903,18586,0,0,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,2009-09-30
13993,12,8070,67602,0,96735,0,0,26091,0,340280,0,4720,,134168,21873,15116,88653,335560,0,0,5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6329,2009-09-30
51088,34,4039,52119,0,78554,0,0,59956,0,660642,0,38018,,111395,401348,34941,74376,619787,105,2837,9064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6972,2009-09-30
0,28,23,43329,0,43329,0,0,0,0,456579,0,0,,0,456579,1470,43278,456579,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009,2009-09-30
11173,2,6333,16123,0,38389,0,0,0,0,64976,0,10958,,26226,14927,5807,32054,54018,0,0,1553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,2009-09-30
1300,0,334,3697,0,6787,0,0,0,0,30011,12,1649,,13699,6204,3162,6453,28350,0,0,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7157,2009-09-30
8378,3,3707,8503,0,15159,0,0,0,0,29230,0,1509,,15991,0,2619,11449,27721,0,0,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7456,2009-09-30
3734,0,1423,6073,0,10302,0,0,13883,0,62395,0,485,,25527,859,4585,8879,61216,0,694,2567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7634,2009-09-30
6482,0,1181,18831,0,29659,0,0,0,0,59783,0,8233,,24315,113,2857,28478,51550,0,0,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8033,2009-09-30
25,5,1036,25650,0,44543,0,0,0,0,58094,0,4939,,13719,14254,3958,43251,53155,251,0,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8462,2009-09-30
8943,0,216,8269,0,14285,0,0,465,0,32449,0,1167,,12546,2472,3390,14069,31282,0,0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,2009-09-30
52513,178,0,29055,0,33137,0,0,0,0,184898,12005,0,,1381,128888,1350,32959,172893,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9357,2009-09-30
4338,11,2895,8883,0,17984,0,0,0,0,49212,0,3488,,23767,6148,8122,15078,45724,0,0,2911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9553,2009-09-30
409382,0,63698,44059,0,89904,0,0,362011,0,2113262,0,296842,,543444,864843,86010,26206,1816420,0,0,11913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9807,2009-09-30
6446,33,1339,11962,0,26756,0,0,0,0,47642,45,13725,,15826,15451,2363,25384,33872,0,0,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9955,2009-09-30
4243,0,995,7083,0,11790,0,0,0,0,20540,0,5013,,8912,3671,1470,10795,15527,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10157,2009-09-30
60549,8,806,15359,0,27479,0,0,51247,0,384453,0,20929,,134026,65041,54901,26665,357326,0,6198,23041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10250,2009-09-30
44093,1552,5246,11035,0,19078,0,0,0,0,255681,0,58010,,76468,29561,10710,12278,197671,2,0,3787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10849,2009-09-30
39984,192,900,10060,0,14640,0,0,13255,0,316487,0,40813,,88821,108742,9549,13548,275297,0,377,1458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10858,2009-09-30
13427,0,18846,17637,0,55518,0,0,0,0,81664,0,6233,,31318,16501,8552,36218,75431,454,0,3760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145,2009-09-30
79544,9,6446,9058,0,16058,0,0,0,0,203107,0,46730,,43369,17465,12959,9582,156377,21,0,5675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11640,2009-09-30
4138,2,12526,4515,0,24435,0,0,0,0,50316,0,1382,,26408,5389,3879,11907,48934,0,0,1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11837,2009-09-30
15516,8,11769,26339,0,54639,0,0,3757,0,241273,0,8067,,115612,16655,26421,42862,228715,0,4491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12030,2009-09-30
13387,10,4858,32412,0,54503,0,0,0,0,67284,0,6389,,23398,5165,8093,49440,60895,195,0,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12142,2009-09-30
14451,0,5215,14247,0,26116,0,0,5201,0,72836,0,8147,,26721,14413,6750,20901,61609,0,3080,1866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12245,2009-09-30
2929918,209,562996,1883131,0,3473951,0,0,2629640,0,36022959,0,2475074,,13263456,17072942,1601120,2903885,33547885,6861,0,215649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12311,2009-09-30
