RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
5635,0,3098,6807,0,14275,0,0,0,0,52187,0,451,3100,30049,1698,4464,11177,51736,0,0,370,,,,,,,,,,,,14493,312,,,,,,,,,,,,,,,,,37,2010-12-31
3424,0,376,4208,0,8832,0,0,0,0,14734,0,779,461,6697,2442,1715,8456,13955,0,0,243,,,,,,,,,,,,2171,0,,,,,,,,,,,,,,,,,242,2010-12-31
14603,0,0,5857,0,18223,0,0,0,0,84513,0,0,0,36488,2462,12068,18223,84513,0,0,3900,,,,,,,,,,,,29972,986,,,,,,,,,,,,,,,,,279,2010-12-31
809,0,133,2503,0,2503,0,0,0,0,6333,0,1664,792,3178,1112,0,2370,4669,0,0,0,,,,,,,,,,,,1234,0,,,,,,,,,,,,,,,,,354,2010-12-31
3405,0,357,3580,0,5695,0,0,0,0,24986,0,1980,990,10296,7776,2004,5338,23006,0,0,358,,,,,,,,,,,,3006,503,,,,,,,,,,,,,,,,,457,2010-12-31
100264,0,2111,12837,0,21835,0,0,1518,0,285975,0,80641,74872,44901,113613,8642,19724,205334,0,0,2420,,,,,,,,,,,,17863,9334,,,,,,,,,,,,,,,,,505,2010-12-31
380,4,1415,18552,0,76940,0,0,0,0,95255,0,6328,5654,51459,12729,14445,75272,88677,249,250,6039,,,,,,,,,,,,23756,6931,,,,,,,,,,,,,,,,,1155,2010-12-31
4077,5,6968,12412,0,23521,0,0,0,0,108412,0,4725,10880,48144,19870,8806,16548,103687,0,0,2860,,,,,,,,,,,,29091,7230,,,,,,,,,,,,,,,,,1351,2010-12-31
1162,43,6036,99227,0,195783,0,0,0,0,238592,5,28768,28498,51645,125410,22774,189704,209819,0,0,6638,,,,,,,,,,,,20572,39803,,,,,,,,,,,,,,,,,1454,2010-12-31
4372,0,1231,9180,0,15739,0,0,0,0,31727,0,4860,3816,12496,2610,1988,14508,24877,0,1990,254,,,,,,,,,,,,5932,6317,,,,,,,,,,,,,,,,,1557,2010-12-31
13017,5,19784,27842,0,79746,0,0,0,0,122064,0,2980,22764,50128,28688,12401,59881,119044,76,40,2755,,,,,,,,,,,,22371,7860,,,,,,,,,,,,,,,,,1669,2010-12-31
42487,6,18,71091,0,88569,0,0,2649,0,247019,0,4506,3664,84246,81637,24064,88545,242169,0,344,9108,,,,,,,,,,,,25857,12792,,,,,,,,,,,,,,,,,1829,2010-12-31
1118,0,1075,1891,0,4392,0,0,79776,0,89123,0,1985,1596,83238,3307,0,3317,87138,0,0,0,,,,,,,,,,,,810,651,,,,,,,,,,,,,,,,,1856,2010-12-31
11109,21,12642,13507,0,45807,0,0,36362,0,115986,0,2509,3473,53090,35333,8309,33144,112861,0,616,1740,,,,,,,,,,,,15309,1144,,,,,,,,,,,,,,,,,2040,2010-12-31
16870,0,9972,22486,0,50990,0,0,0,0,62554,0,10841,17613,15649,2951,7854,41018,51713,0,0,2297,,,,,,,,,,,,13771,13314,,,,,,,,,,,,,,,,,2161,2010-12-31
