RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
5753,0,2024,6703,0,12728,0,0,0,0,51668,0,453,,29788,1484,4460,10704,51215,0,0,494,,,,,,,,,,,,14335,309,,,,,,,,,,,,,,,,,37,2010-09-30
3332,0,322,4308,0,8226,0,0,0,0,14996,0,665,,6748,2648,1808,7904,14331,0,0,243,,,,,,,,,,,,2268,0,,,,,,,,,,,,,,,,,242,2010-09-30
14226,0,0,5987,0,18137,0,0,0,0,86212,0,0,,36984,2404,12583,18137,86212,0,0,4675,,,,,,,,,,,,31625,973,,,,,,,,,,,,,,,,,279,2010-09-30
893,0,112,2167,0,2167,0,0,0,0,6373,0,1846,,3255,1091,0,2055,4527,0,0,0,,,,,,,,,,,,1134,0,,,,,,,,,,,,,,,,,354,2010-09-30
3389,0,469,2819,0,4596,0,0,0,0,26746,0,1926,,10276,9211,1994,4127,24820,0,0,361,,,,,,,,,,,,3870,0,,,,,,,,,,,,,,,,,457,2010-09-30
110471,1,6961,13816,0,26352,0,0,1517,0,283278,0,78628,,47086,97917,8886,19390,204650,0,0,2580,,,,,,,,,,,,17907,9897,,,,,,,,,,,,,,,,,505,2010-09-30
372,3,1160,19397,0,73153,0,0,0,0,92318,0,5251,,52028,10336,14295,71986,86817,4,250,5879,,,,,,,,,,,,22218,7364,,,,,,,,,,,,,,,,,1155,2010-09-30
4001,4,5069,12475,0,22078,0,0,0,0,103789,0,4850,,46575,20078,8777,17005,98939,0,0,2931,,,,,,,,,,,,26337,6798,,,,,,,,,,,,,,,,,1351,2010-09-30
1114,49,5916,113019,0,200282,0,0,0,0,238301,5,29447,,51797,122724,22833,194317,208849,0,0,6495,,,,,,,,,,,,21109,41557,,,,,,,,,,,,,,,,,1454,2010-09-30
4261,0,1479,8914,0,14699,0,0,0,0,32730,0,4938,,12667,2244,2037,13220,25802,0,1990,254,,,,,,,,,,,,6975,6583,,,,,,,,,,,,,,,,,1557,2010-09-30
13181,2,20846,25628,0,77876,0,0,0,0,124895,0,2984,,51409,28478,12557,57009,121871,19,40,3005,,,,,,,,,,,,23509,8318,,,,,,,,,,,,,,,,,1669,2010-09-30
42245,10,165,63929,0,80903,0,0,2889,0,250501,0,4327,,87436,82073,24859,80728,245595,0,579,9561,,,,,,,,,,,,26294,12453,,,,,,,,,,,,,,,,,1829,2010-09-30
1208,0,1068,1896,0,4259,0,0,81277,0,94846,0,1995,,88517,3423,0,3191,92851,0,0,0,,,,,,,,,,,,1051,647,,,,,,,,,,,,,,,,,1856,2010-09-30
11357,15,13112,12638,0,43715,0,0,44239,0,118526,0,4356,,59301,29237,8455,30588,113800,0,370,1578,,,,,,,,,,,,17746,884,,,,,,,,,,,,,,,,,2040,2010-09-30
16752,0,9185,19121,0,46396,0,0,0,0,62390,0,10670,,16178,3014,7764,37211,51720,0,0,2502,,,,,,,,,,,,13497,12949,,,,,,,,,,,,,,,,,2161,2010-09-30
275250,0,3044,14421,0,30719,0,0,0,0,1260215,0,12585,,429254,288530,79721,27675,1247630,0,0,27383,,,,,,,,,,,,213878,53303,,,,,,,,,,,,,,,,,2376,2010-09-30
997,0,173,58,0,3244,0,0,0,0,5278,0,1769,,2639,89,89,3071,3509,0,0,0,,,,,,,,,,,,802,750,,,,,,,,,,,,,,,,,2554,2010-09-30
34384,2,11879,84645,0,124257,0,0,12040,0,328443,0,18928,,72253,51497,15021,112376,309515,0,0,5284,,,,,,,,,,,,43247,127062,,,,,,,,,,,,,,,,,2732,2010-09-30
7306,0,1642,3044,0,9564,0,0,136,0,34665,0,8969,,14088,664,1864,7922,25169,0,527,314,,,,,,,,,,,,7294,5313,,,,,,,,,,,,,,,,,2750,2010-09-30
