RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
8089,0,9997,13463,0,27262,0,0,0,0,42458,0,367,9807,22470,3942,3965,17265,42091,0,0,310,,,,,,,,,,,,7605,351,,0,0,0,,,,,,true,,,,,,,37,2015-12-31
4987,0,566,6606,0,12284,0,0,0,0,15879,0,2883,2095,4670,2373,1423,11718,12996,0,0,0,,,,,,,,,,,,1697,2152,,0,2152,0,,,,,,true,,,,,,,242,2015-12-31
32572,0,0,12040,0,39026,0,0,0,0,108399,0,0,0,31321,1732,12792,39026,108399,0,0,4734,,,,,,,,,,,,36245,6530,,0,3799,0,,,,,,true,,,,,,,279,2015-12-31
1744,0,129,2715,0,2715,0,0,0,0,5316,0,1025,314,2053,1211,0,2586,4291,0,0,0,,,,,,,,,,,,308,0,,0,0,0,,,,,,false,,,,,,,354,2015-12-31
6632,0,488,6015,0,9079,0,0,0,0,26372,0,2416,1061,6544,10562,1833,8591,23956,0,0,421,,,,,,,,,,,,2635,0,,0,0,0,,,,,,true,,,,,,,457,2015-12-31
174958,2,7690,19298,0,32466,0,0,0,0,359578,0,120025,118913,20795,152851,5701,24774,239553,0,0,1655,,,,,,,,,,,,7727,3247,,0,2996,0,,,,,,true,,,,,,,505,2015-12-31
776,5,6246,27224,0,117070,0,0,0,0,60402,0,1339,6231,31557,9847,10117,110745,59063,74,0,3903,,,,,,,,,,,,13354,4868,,0,2746,0,,,,,,true,,,,,,,1155,2015-12-31
5839,0,10803,16819,0,33596,0,0,0,0,98002,0,5935,14389,39671,18132,8841,22793,92067,0,0,3396,,,,,,,,,,,,25015,9345,,0,6845,0,,,,,,false,,,,,,,1351,2015-12-31
763,0,11380,317075,0,449481,0,0,0,0,376951,1028,28936,30713,43448,271569,26084,438101,346987,0,0,8274,,,,,,,,,,,,18969,42202,,0,9266,0,,,,,,true,,,,,,,1454,2015-12-31
10383,0,3894,22670,0,31565,0,0,0,0,29594,0,2542,3589,8401,3234,1646,27671,27052,0,0,0,,,,,,,,,,,,4498,3077,,0,2320,0,,,,,,false,,,,,,,1557,2015-12-31
25156,0,24680,54296,0,123152,0,0,0,0,99720,0,351,25031,32208,22881,9653,98373,99329,99,40,1541,,,,,,,,,,,,14539,4936,,0,0,0,,,,,,true,,,,,,,1669,2015-12-31
49367,0,2,103513,0,128297,0,0,259,0,187374,0,4654,4539,42508,71517,17938,128295,182720,0,0,6987,,,,,,,,,,,,14615,9367,,0,5086,0,,,,,,true,,,,,,,1829,2015-12-31
1386,0,544,3456,0,5184,0,0,10040,0,72602,0,255,0,20763,17554,0,4640,37890,0,34457,0,,,,,,,,,,,,28409,4490,,0,4490,33264,,,,,,false,,,,,,,1856,2015-12-31
15256,18,1061,26945,0,45826,0,0,25869,0,94512,0,4714,1146,29204,43255,4657,44747,89537,0,261,861,,,,,,,,,,,,6190,606,,0,306,0,,,,,,true,,,,,,,2040,2015-12-31
25320,0,126,28910,0,61819,0,0,0,0,58446,0,366,492,10890,7932,7384,61693,58080,0,0,0,,,,,,,,,,,,9447,4857,,0,4183,0,,,,,,true,,,,,,,2161,2015-12-31
542927,0,25549,24563,0,82226,0,0,284203,0,2062387,26000,210712,222194,352697,667211,90387,56677,1820154,0,5521,36045,,,,,,,,,,,,339340,160213,,0,94712,0,,,,,,true,9388,22058,314969,317261,300477,75588,2376,2015-12-31
1780,0,236,27,0,6199,0,0,0,0,5915,38,1263,96,2865,0,0,5963,4614,0,0,0,,,,,,,,,,,,770,500,,0,500,0,,,,,,false,,,,,,,2554,2015-12-31
58037,0,12708,137907,0,189401,0,0,0,0,298929,0,11254,23212,33317,122145,12728,176693,287675,0,0,4275,,,,,,,,,,,,25998,59432,,0,58474,0,,,,,,true,,,,,,,2732,2015-12-31
15227,0,2541,5367,0,14435,0,0,0,0,30016,0,6308,5458,9084,742,1489,11894,23364,0,344,226,,,,,,,,,,,,3584,1379,,0,1379,0,,,,,,true,,,,,,,2750,2015-12-31
519941,0,20829,53144,0,77984,0,0,0,0,742808,0,173802,194631,109343,42964,41467,57155,568758,0,248,8934,,,,,,,,,,,,56336,14225,,0,9355,0,,,,,,true,27264,25,0,42964,254655,91236,3177,2015-12-31
14534,0,41660,26983,0,71795,0,0,10862,0,74901,1995,20670,58683,14570,11137,5535,30135,51498,0,738,0,,,,,,,,,,,,20378,14282,,0,12057,0,,,,,,false,,,,,,,3252,2015-12-31
1995,0,3152,4629,0,12517,0,0,0,0,17934,0,2659,4760,6983,2750,814,9365,15275,0,0,0,,,,,,,,,,,,5059,1147,,0,396,0,,,,,,false,,,,,,,3458,2015-12-31
32736,0,30718,35228,0,112093,0,0,0,0,93884,0,8736,11287,23172,6992,7213,81375,85148,0,0,3027,,,,,,,,,,,,17699,13285,,0,11990,0,,,,,,false,,,,,,,3720,2015-12-31
101695,0,881,28350,0,51988,0,0,7253,0,557772,0,14543,7199,122575,260956,25361,51107,532246,0,10983,8183,,,,,,,,,,,,57960,14586,,0,7691,3830,,,,,,true,,,,,,,3971,2015-12-31
20298,0,22616,29266,0,83641,0,0,11111,0,98022,0,11195,22717,23198,23490,5974,61025,79651,0,7176,2716,,,,,,,,,,,,25909,5128,,0,3870,0,,,,,,true,,,,,,,4156,2015-12-31
15320,0,13282,20114,0,37180,0,0,0,0,65548,0,2132,13302,18274,6655,16098,23898,63416,0,0,10414,,,,,,,,,,,,19319,5980,,0,2045,0,,,,,,false,,,,,,,4231,2015-12-31
74697,0,2723,66106,0,72580,0,0,1109,0,131966,0,11769,8292,20689,14463,10504,69857,120197,0,0,0,,,,,,,,,,,,16640,5477,,0,1795,0,,,,,,true,,,,,,,4437,2015-12-31
27391,0,2038,51387,0,64704,0,0,13457,0,198988,0,13163,4150,29757,46769,9363,62666,137728,0,48097,3558,,,,,,,,,,,,73606,21464,,0,16027,35408,,,,,,true,,,,,,,4839,2015-12-31
36508,0,0,31563,0,33800,0,0,76652,0,190687,0,738,0,48292,13201,1090,33800,158746,0,31203,498,,,,,,,,,,,,68925,23761,,0,18387,4615,,,,,,false,,,,,,,5069,2015-12-31
17523,0,31590,67753,0,119035,0,0,34482,0,235277,0,4711,31487,55947,51762,18503,87445,230316,0,250,7998,,,,,,,,,,,,62507,47538,,0,47538,0,,,,,,true,,,,,,,5135,2015-12-31
455904,7,22324,43644,0,78854,0,0,591,0,839369,0,64949,72329,158375,136621,54054,56523,774420,0,0,10507,,,,,,,,,,,,57165,31304,,0,29385,0,,,,,,true,15992,31693,76794,59826,334117,56838,5210,2015-12-31
254166,0,5586,42343,0,52808,0,0,36866,0,426736,0,14660,13761,9188,137211,3337,47222,412076,0,0,1976,,,,,,,,,,,,12712,13459,,496,13051,0,,,,,,true,,,,,,,5461,2015-12-31
7456,0,1613,19227,0,37838,0,0,8760,0,119228,0,26027,21434,18344,66580,9163,36225,88387,0,4814,4311,,,,,,,,,,,,23340,3508,,0,1152,0,,,,,,true,,,,,,,5751,2015-12-31
10736,0,8315,25876,0,35567,0,0,0,0,45556,0,822,5448,19331,5535,6193,27247,44728,5,6,1643,,,,,,,,,,,,8153,1801,,0,1801,0,,,,,,false,,,,,,,6039,2015-12-31
3099,12,12377,16880,0,38137,0,0,0,0,15751,0,2178,14555,4787,1361,1109,25748,13573,0,0,418,,,,,,,,,,,,3790,2714,,0,2714,0,,,,,,true,,,,,,,6141,2015-12-31
34113,0,13037,133267,0,171322,0,0,0,0,290078,0,7087,14164,69699,53991,12662,158285,282991,0,0,3825,,,,,,,,,,,,93457,38818,,0,32185,6954,,,,,,false,,,,,,,6329,2015-12-31
0,0,0,87862,0,87862,0,0,0,0,386894,0,0,0,0,386894,16,87862,386894,0,0,0,,,,,,,,,,,,0,0,,0,0,0,,,,,,false,,,,,,,7009,2015-12-31
21333,0,13885,23896,0,104561,0,0,0,0,69989,0,5163,0,22142,14281,6324,90676,64826,0,0,2105,,,,,,,,,,,,7830,4403,,0,1325,0,,,,,,true,,,,,,,7045,2015-12-31
30630,0,0,9831,0,17768,0,0,1998,0,118431,0,980,0,41275,21463,16997,17768,117451,0,0,5405,,,,,,,,,,,,21116,3947,,0,1742,0,,,,,,false,,,,,,,7072,2015-12-31
2071,0,1494,9439,0,15163,0,0,0,0,26294,13,551,1001,10486,9851,2786,13669,25730,0,0,737,,,,,,,,,,,,3359,527,,0,251,0,,,,,,false,,,,,,,7157,2015-12-31
16239,0,14019,20857,0,38228,0,0,0,0,31714,0,889,12158,10534,0,2217,24209,30825,0,0,315,,,,,,,,,,,,3743,1198,,0,870,0,,,,,,true,,,,,,,7456,2015-12-31
6765,0,4516,10721,0,17652,0,0,0,0,38632,0,177,3070,13909,1137,4981,13136,37219,0,1236,2652,,,,,,,,,,,,13536,3285,,0,0,249,,,,,,true,,,,,,,7634,2015-12-31
18214,0,2195,48653,0,74268,0,0,0,0,96704,0,983,1808,39480,102,6351,72073,95721,0,0,2918,,,,,,,,,,,,25831,13077,,0,11322,0,,,,,,true,,,,,,,8033,2015-12-31
391,0,1673,65153,0,103393,0,0,0,0,50091,0,9896,10213,9899,9150,4308,101470,40195,250,0,1363,,,,,,,,,,,,12088,18563,,0,18294,0,,,,,,true,,,,,,,8462,2015-12-31
17886,0,307,17591,0,23216,0,0,0,0,35969,0,1237,719,9366,3053,2918,22909,34732,0,0,883,,,,,,,,,,,,4847,817,,0,817,0,,,,,,true,,,,,,,8631,2015-12-31
105744,49,0,40889,0,46906,0,0,1,0,355896,5740,0,0,1033,248111,1076,46857,350156,0,0,470,,,,,,,,,,,,1008,0,,0,0,0,,,,,,true,,,,,,,9357,2015-12-31
16696,0,7303,21519,0,39629,0,0,13928,0,71274,0,10921,10121,17408,9317,6400,32326,56383,0,3970,0,,,,,,,,,,,,23567,4285,,0,3344,0,,,,,,true,,,,,,,9553,2015-12-31
431194,0,25445,72342,0,117107,0,0,60000,0,1619190,0,352294,184872,145527,801137,59419,91662,1266896,0,0,4051,,,,,,,,,,,,146279,95053,,0,92775,154883,,,,,,true,7420,10148,459268,341869,279717,151477,9807,2015-12-31
11835,14,2191,21468,0,42018,0,0,4547,0,66392,0,16969,15075,8620,35154,1388,39813,49175,0,248,0,,,,,,,,,,,,8096,2687,,0,2385,0,,,,,,true,,,,,,,9955,2015-12-31
113308,0,1856,22471,0,46049,0,0,452,0,290045,0,10612,9792,51829,90227,32159,44193,278934,0,499,11720,,,,,,,,,,,,24561,10119,,251,1664,499,,,,,,true,,,,,,,10250,2015-12-31
77838,0,3018,7567,0,16074,0,0,0,0,209790,0,38380,28301,47461,28491,8272,13055,171410,1,0,1653,,,,,,,,,,,,39200,16800,,0,13908,0,,,,,,false,,,,,,,10849,2015-12-31
23665,0,37983,37713,0,95668,0,0,0,0,78794,0,10818,3128,16285,20698,7803,57685,67976,0,0,3655,,,,,,,,,,,,9762,8384,,0,5694,0,,,,,,true,,,,,,,11145,2015-12-31
47909,0,6373,85111,0,115182,0,0,212337,0,1102673,0,103908,57363,192184,584654,33648,108809,992669,0,6096,11510,,,,,,,,,,,,210353,67573,,0,45973,0,,,,,,true,10284,48436,219643,320941,38775,9134,11275,2015-12-31
146139,2,4679,12532,0,25620,0,0,0,0,246486,0,31185,24725,41075,16530,17829,20919,215301,20,0,8641,,,,,,,,,,,,26147,16595,,0,8341,0,,,,,,false,,,,,,,11640,2015-12-31
5212,0,37342,10396,0,56237,0,0,0,0,34457,0,1258,36255,14961,4325,3203,18895,33199,0,0,1150,,,,,,,,,,,,9012,946,,0,640,0,,,,,,true,,,,,,,11837,2015-12-31
32578,0,17311,73546,0,106874,0,0,0,0,173246,0,3548,16255,71856,28501,19662,89563,169498,0,200,5841,,,,,,,,,,,,35659,4652,,0,4652,0,,,,,,false,,,,,,,12030,2015-12-31
24462,0,5715,55247,0,101538,0,0,0,0,87336,0,7332,13046,23968,15713,8428,95823,80004,0,0,2140,,,,,,,,,,,,12230,10963,,0,10688,0,,,,,,false,,,,,,,12142,2015-12-31
5202,0,0,4285,0,7598,0,0,0,0,21560,0,750,500,8302,5359,2112,7598,20810,0,0,362,,,,,,,,,,,,1685,1012,,0,750,0,,,,,,true,,,,,,,12179,2015-12-31
4621892,28,739474,3474776,0,4731496,0,0,2944383,0,51358673,0,2578597,1929,2442431,43216988,591523,3991423,48780076,571,0,84660,,,,,,,,,,,,865624,211738,,0,169675,0,,,,,,true,425794,450498,16619238,24230553,599835,4012119,12311,2015-12-31
9712,0,882,26125,0,32286,0,0,11860,0,51191,0,3014,0,9035,12903,3337,31404,48177,0,0,665,,,,,,,,,,,,5036,14505,,0,5488,0,,,,,,false,,,,,,,12647,2015-12-31
2090,0,509,3402,0,5731,0,0,0,0,8854,0,1669,297,3385,871,870,5222,7185,0,0,228,,,,,,,,,,,,2508,0,,0,0,0,,,,,,true,,,,,,,12656,2015-12-31
11807,0,0,45020,0,64030,0,0,2834,0,91695,0,0,0,8781,39986,5616,64030,91695,0,0,3863,,,,,,,,,,,,14758,16363,,0,15039,0,,,,,,true,,,,,,,12937,2015-12-31
57320,19,125592,77956,0,256253,0,0,1824,0,883425,0,214042,319016,153344,322114,51307,130642,669383,0,0,22373,,,,,,,,,,,,133299,217348,,0,161315,0,,,,,,true,6930,34965,173729,79291,50041,7279,12946,2015-12-31
11668,1,2156,33953,0,50754,0,0,0,0,78192,0,4575,6731,12899,31906,4796,48597,73617,0,0,1040,,,,,,,,,,,,17716,4004,,0,2457,10191,,,,,,true,,,,,,,12955,2015-12-31
433059,0,134886,68988,0,173467,0,0,24980,0,1186141,0,144754,0,153926,469524,58575,38526,1040050,55,1337,17299,,,,,,,,,,,,58821,70811,,0,51007,0,,,,,,true,7674,22265,262396,207128,199897,87220,13103,2015-12-31
2419,0,237,6820,0,10087,0,0,0,0,25374,0,1216,848,7236,14998,1456,9850,24158,0,0,0,,,,,,,,,,,,720,0,,0,0,0,,,,,,true,,,,,,,13251,2015-12-31
3245,0,904,3420,0,7080,0,0,0,0,10759,0,1454,1172,2765,2225,1239,6176,9305,0,0,0,,,,,,,,,,,,1578,948,,0,948,0,,,,,,false,,,,,,,13457,2015-12-31
8767,0,3255,14183,0,23223,0,0,0,0,28608,0,943,0,5743,10622,2017,19968,27665,0,0,487,,,,,,,,,,,,1922,1554,,0,1036,0,,,,,,true,,,,,,,14052,2015-12-31
