RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
5717,0,2670,6500,0,13766,0,0,0,0,53029,0,475,,30153,1984,4825,11096,52554,0,0,719,,,,,,,,,,,,14858,316,,0,0,0,,,,,,,,,,,,,37,2011-06-30
3719,0,310,5360,0,10077,0,0,0,0,15932,0,1253,,6814,2744,1937,9767,14679,0,0,247,,,,,,,,,,,,2655,0,,0,0,0,,,,,,,,,,,,,242,2011-06-30
17359,0,0,7350,0,20905,0,0,0,0,85673,0,0,,35524,2149,12178,20905,85673,0,0,4120,,,,,,,,,,,,29288,1352,,0,1352,0,,,,,,,,,,,,,279,2011-06-30
1263,0,125,2541,0,2541,0,0,0,0,6913,0,1723,,3139,1277,0,2416,5190,0,0,0,,,,,,,,,,,,1235,0,,0,0,0,,,,,,,,,,,,,354,2011-06-30
3582,0,207,3388,0,5990,0,0,0,0,24048,0,1426,,10180,6724,2363,5783,22622,0,0,459,,,,,,,,,,,,3059,503,,0,253,0,,,,,,,,,,,,,457,2011-06-30
106435,1,3825,16483,0,29884,0,0,1219,0,289401,0,73660,,42396,113599,8324,26058,215741,0,0,2356,,,,,,,,,,,,18505,8466,,0,8192,0,,,,,,,,,,,,,505,2011-06-30
565,0,1193,14898,0,72527,0,0,0,0,97958,0,4260,,53128,12107,14793,71330,93448,4,250,5982,,,,,,,,,,,,25079,7079,,0,4876,0,,,,,,,,,,,,,1155,2011-06-30
4047,0,5486,13424,0,23412,0,0,0,0,112796,0,4708,,50023,20329,9537,17926,108088,0,0,3573,,,,,,,,,,,,29671,8726,,0,7665,0,,,,,,,,,,,,,1351,2011-06-30
1208,0,9589,128731,0,228478,0,0,0,0,253933,621,28970,,52122,136458,24036,218889,224342,0,0,7123,,,,,,,,,,,,21673,42472,,0,15208,0,,,,,,,,,,,,,1454,2011-06-30
4611,0,2054,13004,0,20015,0,0,0,0,28298,0,3431,,12155,2847,1964,17961,23122,0,1745,250,,,,,,,,,,,,4530,4155,,0,2600,0,,,,,,,,,,,,,1557,2011-06-30
15172,1,19826,38102,0,89568,0,0,0,0,108495,0,365,,48976,15618,11866,69599,108090,142,40,2306,,,,,,,,,,,,21116,7613,,0,0,0,,,,,,,,,,,,,1669,2011-06-30
44276,0,197,71799,0,89946,0,0,2553,0,248594,0,6950,,77221,86719,23387,89749,241483,0,161,8957,,,,,,,,,,,,25686,14692,,0,9443,0,,,,,,,,,,,,,1829,2011-06-30
1023,0,524,1968,0,3751,0,0,65942,0,75790,0,2419,,70695,3872,0,3227,73371,0,0,0,,,,,,,,,,,,200,0,,0,0,0,,,,,,,,,,,,,1856,2011-06-30
10713,18,2459,15161,0,37974,0,0,34616,0,117560,0,8308,,48329,41495,8197,35497,108725,0,527,1768,,,,,,,,,,,,15871,1152,,0,0,0,,,,,,,,,,,,,2040,2011-06-30
17380,0,8005,25186,0,49788,0,0,0,0,62703,0,10963,,15956,3288,7667,41783,51740,0,0,2146,,,,,,,,,,,,12406,13673,,0,13673,0,,,,,,,,,,,,,2161,2011-06-30
306143,0,5531,15643,0,28147,0,0,22888,0,1372400,0,21461,,398815,390684,82137,22616,1350939,0,0,28128,,,,,,,,,,,,203485,73274,,0,43246,0,,,,,,,,,,,,,2376,2011-06-30
